,comment,toxic
349,"Ещё один враг народа сдох, как же хорошо!
",4.0
350,"друг, да ты сам похоже не особо шаришь) Прикинь, Word умеет в PDF)
",0.0
351,"сифак??? ты с украины??? у вас там корь, чесотка, блендерный гепатит, бытовой сифилис и просто рагулизм разжижение головного мозга ну не повезло вам, не повезло, сочувствую конечно нет, ору с тебя
",5.0
352,"И давно пора. Пусть лучше будут в руках цивилизованных сбалансированных евреев, чем у каких-то шахидов-обормотов. патлатый жиденок, ты уже в третьем треде влетаешь в первые посты и одно и тоже пишешь. чем у каких-то шахидов-обормотов. Ты о тех боевиках ИГ, что жидаи в своих госпиталях лечили и лечат? Вывозя их из южного анклава и обратно закидывая? Сирия светская страна, была и отсается, а вот Израиль культивировав и спонсирует в ней как раз таки радикальных бабахов, попутно помогая им ежемесячными бомбежками позиций САА
",1.0
353,"А ещё эта пчела - расист )
",0.0
354,"Хз даже как относиться к тому, что они с Просвиньиным посрались, с одной стороны предсказуемо т.к. у Свиньи крыша протекшая конкретно, с другой стороны, у них же очень похожие взгляды Хохлы не люди , РНГ должно воевать со всем миром , Мы конечно хотим европейские стандарты жизни, но сначала мы все сгорим в ядерном огне и т.п. Кстати ни у кого нет какой нибудь интересной теории почему люди в таких маргинальных течениях для долбоебов типа Интеллектуального русского национализма, коммунизма разных толков, ВНЕЗАПНО анкапа (Как Светов с Пожарским, хотя анкап по сравнению с вышеперечисленным еще ничего, хоть и та еще утопия) и всяких других национал куколдизмов постоянно срутся друг с другом и дробятся на еще более мелкие маргинальные группы. Казалось бы они должны наоборот на время отставить противоречия и выступить единым фронтом?
",4.0
355,"в хухле искал? забиваешь название книги. pdf
",0.0
356,"история одной бабы-копротивленки-пизды-с-горы которую всё возносят как высший авторитет, тьфу.
",2.0
357,"ПЕРВЫЙ ФСБШНЫЙ ТЕРРОРИСТ-ПЕДОФИЛ ПОРВАЛСЯ. СЛЕДУЮЩИЙ.
",5.0
358,"Региональные цены УЖЕ ВВЕЛИ. И сколько Метро стоит, в сравнении с ценой предзаказа в Стиме? Отзывы скоро введут. О даа, введут, но с возможностью модерации издателем разработчиком. И конечно же во вновь вышедшей игре heavily relied upon lootboxes никто не будет удалять комменты, кричащие о том что в платной игре есть препятствия для комфортной игры, снимающиеся кошельком (см. Ассасинс Крид последний). Ну а то, что ИЗДАТЕЛИ выбирают меньший процент с временной эксклюзивностью - это уже надо издателей хейтить. С какой стати хейтить следствие а не причину? Ну, по первому предложению этого коммента ты уже слился. Так сколько Метро стоит? Столько же как в Стиме было? Ааа, где же те самые хваленые низкие цены , м? Не завезли для СНГ в Эпик Фейл Сторе?
",0.0
359,"А чё, нормуль! Проезду не мешает! Быдло mode off
",0.0
360,"Аааа, ясно как ты знаешь США, наверное по твоему тут и негров линчуют А я своими глазами видел в прошлом году гей парад, который не то что разгоняли, там участвовали геи-копы, геи-политики, геи-пожарные, геи-медики итп Поэтому не вижу смысла продолжать спорить с человеком, который знает об Америке только с заголовков газет, лучше полюбуйся на фотки гей парадов в США на которых я был
",0.0
361,"Каждый день убеждаюсь в том, что ПУТИН - БОГ ХОХЛОВ
",4.0
362,"В чатиках эти чурки случаем не координируются на кармадрочество? А то по треду и реакции на посты заметно. Ещё и кого-то в семёнстве обвиняют. Стыдоба.
",0.0
363,"Я тебе тайна открою, только ты не пугайся. За год по РФ около 1000 рыл срочниками принимают ислам, это без учета Сирии и Востока. На учениях гибель ЛС до 2 в плане идет. Это ж армия и солдаты, там на 10 рыл полкило мозга с трудом собирается. Я ж не писал что там курорт, но для средневзятого Тараса с высшим свиноводческим дипломом из Хуезнаменки, не опаснее чем поехать на стройку нелегалом пиздячить, где его если чо в бетон укатают и забудут. А тут соцништяк, а если чо так хероем будет, улицу в родном селе назовут, дети в вышиванках плакать будут. Успех? Успех.
",0.0
364,"Где же я говорил неправду? Назвал русофоба русофобом? Или сказал, что состояние русофобии ненормально?
",0.0
365,"Сначала надо отрезать
",0.0
366,"чувак, я хоть и не особый любитель каверов да и всей теперешной музыки,которую я уже не слушаю, ты при своём исполнении system of a dawn - Chop Suey просто понравился твоим русским исполнением . плюсярю тебе бро)
",0.0
367,"А я тем временем напоминаю вам, что мы живем ни в коем случае не в ванючей фашистской параше с террором и цензурой, а в правовом государстве с верховенством закона, свободой слова и независимой журналистикой. Прошу не путать как делают некоторые. Так живут во всём мире, где то не просто увольняют, а еще и сажают. Просыпайся уже, маня.
",4.0
368,"Через неделю искусственно выведенная рабская порода окраиснких людей , так называемых украинцев , будет вновь жестоко унижена. Пан порошенко с явными и массовыми вбросами, с самыми лютыми и бесстыдными махинациями переизберет себя на пост пастуха стада рабской породы скота. И вновь на несколько лет будет боль и унижение рабского скота окраинцев, будет пиздарез и масса веселых вещей, которые порошенко будет вытворять над собственным скотом. Всё это очень забавляет весь остальной мир. Хочу спросить у так называемых украинцев, вы готовы к этому? Расскажите мне, как вы только выиграли. Повеселите меня своим убогим умишком.
",1.0
369,"ты голосует за фильм рублем Я не голосовал. Больше чем мусорного говна с моих налогов они не увидели. продюсерам поебать на твои единички Ты действительно думаешь, что я такой УХ ПОСТАВЛЮ ЕДИНИЧКУ, УХ СЕЙЧАС ОНИ ВСЕ ТАМ ОБОСРУТЬСЯ ОТ СТРАХА, УХ КАК Я ИХ УНИЗИЛ ? Нет, по большей части, по крайней мере я на это надеюсь, что рейтинг повлияет на тех, кто ещё не посмотрел этот шедевр. готов слушать исковерканные факты любого известного хуя с Ютуба
",6.0
370,"ты что, не знаешь как расшифровывается первая буква аббревиатуры?
",0.0
371,"Все тот же Муром. Обратите внимание, сколько женщин с голыми ногами, т.е. они пользуются услугой по депиляции, а это недешевая процедура в том же Муроме стоит под 2 тысячи рублей.
",0.0
372,"Покажи мне правила что нельзя танцевать на твоей машине? Мочиться на твою дверь? УК РФ Статья 167. Умышленные уничтожение или повреждение имущества Показывать твоему ребенку член? УК РФ Статья 135. Развратные действия Совершение развратных действий без применения насилия лицом, достигшим восемнадцатилетнего возраста, в отношении лица, не достигшего шестнадцатилетнего возраста,. Слушай я понимаю что тебе очень хочется мне доказать что танцевать лезгинку на территории мемориала незаконно,но твои познания в юриспруденции настолько ничтожны что я бы тебе посоветовал идти с богом и не смешить людей
",5.0
373,"(- - ) Ты не модер чтоб, клубничку пропускать...
",0.0
374,"нету. В тех же США большинство негров-мужчин были судимы. Пидораха, ты определись, у тебя речь о мигрантах или таких же коренных полноправных гражданах-неграх? ты еслибыкаешь да баттхертишь оп принёс пруфы скриншот газеты уровня СПИД-инфо хач-вампир выебал ЗЭКА Я же не svin ja чтобы копаться в желтушном мусоре и тащить всё сюда в тред. Вон есть всякие паблики новости русского мира , наслаждайся пруфами там.
",4.0
375,"Не что делать,а кто виноват.. А виноваты все кроме тебя,и рекомендации психотерапевтов-начни с себя.. Тренинги-хуенинги выкачивание денег с пОциента..
",6.0
376,"Да в смысле блять добротных? Брат - это очередной АУЕ-высер по типу бумера или бригады. Кроме передачи эпохи 90-х в нем больше ничего нет. Зато современное быдло на главного героя равняется и со своей правдой идет грабить бить убивать. Заклеймить и запретить нахуй к показу.
",0.0
377,"Окей, понял тебя. Просто у тебя не было явного перехода между мыслями - сам прочитай - начало про убийство носителя, конец про стратегию размножения: Они такие же как мы и они живут не чтобы убивать, а убивают чтобы жить. Просто они иначе не умеют, в биологии это названия R-стратегией.
",0.0
378,"у тебя, по-моему, кукушка поехала на тему приветов ) Я думаю что сейчас тебе ТС этого поста передаёт пламенный примет. и Думаю ТС этого поста передаст Вам горячий привет) это после того, как тебе насрали в душу? Ну. Насраному на водительском сиденье - я бы тоже не удивился. Очень пойдёт к белому кожаному салону.
",5.0
379,"зп - 3000р У кого была 3к - сейчас 10к. В долларах мы проиграли
",0.0
380,"Че нормально так. Баба раком стоит и дело начинается... Gifx Gifx
",0.0
381,"донатить петушильникову в голосину с дебила
",0.0
382,"Да мне по хуй на приличное общество!Я лично не вижу разницы между атеизмом и тем же православием!Тот же хуй только в другой руке!И не тебе мне говорить что писать мне,а что нет.Так что идите товарищь мимо! А то видите упоминание бога и все, начинается,стадо,что одни что другие
",6.0
383,"сам давно налысо брился?
",0.0
384,"Мне так нравится этот новый тренд. Население внезапно выучило слово гомеопатия и ныне каждый разговор сводится к ней. Даже люди не обращавшиеся за медпомощью все равно предпочитают вылить ковш грязи на медицину тыкнув на гомеопатию. Ну да черт с ним, не об этом речь. Речь вот о чем, к примеру. Вы спросите своих девушек или девушки спросите себя, какой у вас шампунь стоит на полке и почему он? А потом совместите это с тем, что внешнее воздействие не оказывает никакого влияния на рост и структуру волос. Кроме миноксидила. А теперь не забывайте каждое утро говорить ей или себе в зеркале : Дура, дура, дура . Но вряд ли правда? Речь не о пользе или вреде того или иного, а о вашей последовательности в суждениях. Вы готовы обкладывать грязью рекламщиков гомеопатии, а людей использующих её называть дураками, при этом продолжать верить маркетологам чудо-шампуней. Не верим в одни причуды, но верим в иные? Нет ли в этом отсутствия вашего мнения, а лишь ведомость трендам? А сколько из вас, противников гомеопатии, арбидолов и прочего зашло дальше всем известного расстрельного списка препаратов? Почитали статьи, исследования? Что то мне подсказывает, что часть и до этого списка не дошло, а просто вторят то, что услышали из третьих уст. Коммент не преследует цели оправдать то или иное, а носит иной характер.
",0.0
385,"Ну так это в плане изготовления изделий своими руками,а вот готовить вроде умею.Короче буду сам на себе испытывать божественный напиток и куплю огнетушитель (промышленный на всякий случай).
",0.0
386,"Да, причём в комментах, группе его поддерживают поголовно и далеко не только быдло
",6.0
387,"устанавливает порядок, требования к качеству, условиям поставки, закладки, хранения и отпуска твердотопливных печей типа Буржуйка , предназначенных для хранения в государственном резерве. И на каком месте смеяться? Не, хохлы конечно пидарасы, но документ вполне здравый
",1.0
388,"А мамка её двощи читает. Мамка Джамили, когда уже вы вашу дочь воспитаете? И да, она уже так остопиздела на канале, потому что ваша дочь уже там из всех щелей лезет, лучше работу ей найдите с которой она не вылетит, и пусть снимается в умеренном количестве. Но лично у меня к вашей доце после того что она выкинула и как она себя ведёт - море негатива и бомбежа.
",6.0
389,"и тем не менее, как только его этой зарплаты лишили,он уехал с донбасса. Значит,делаем вывод, он на донбассе был не за идею,а за мат.вознаграждение. Тогда зачем все эти стенания донбасс уже не тот,там нет свободы . Мерзкий, лицемерный тип.
",4.0
390,"Он их срезал, как только британцы вывалили фотки этих двух, задолго до вью, дауныч.
",5.0
391,"У психотерапевта? пол года? Может у психолога? Человек, попавший в лапы к психотерапевту, приводится в порядок максимум на третий раз (и то в критично тяжелом случае) ...хотя, погодите... не бойтесь препаратов... блин, медикаментозно уже психиатры работают. Может психиатр?
",0.0
392,"Мы уже были в rf. Но там много людей, которые больны. Мы не такие. Мы здоровы психически, но нам не везёт с внешностью. Мы проигрываем генетическую лотерею. А в сексаче нормисы троллят нас. Там тоже не поговорить, потому что приходит нормис и начинает высмеивать, предлагать пикап, спорт, всё это проходили. Это не работает без внешности. Нормисы не верят. Они говорят - идите, знакомьтесь. Ага. Плавали, знаем. Таких, как мы, уже довольно много. И нормисам нас не понять. Мы для них с другой планеты. Они вообще не верят, что тян игнорируют нас. Поэтому мы просим себе отдельный раздел для всех девственников и тех, кому не везёт с тян. Очень просим. Абу, я знаю, ты на нашей стороне.
",0.0
393,"Ну тут такое. Обрати внимание на формулировку: просим предоставить в наш адрес информацию, необходимую для декодирования сообщений за период . Не сообщения. А ключевую информацию. То есть уже на этой фразе у меня создается впечатление, что наши доблестные ФСБшники оторваны от реальности. За прошедшие полвека столько криптоалгоритмов и криптосхем придумано, которые дают оператору сервера легальную возможность сделать лапки (ключ одноразовый на каждое сообщение, не персистится, синхронизируется хитрым способом через разделяемый секрет). Так я и не спорю, что сделано это все топорно и дальше начинается вообще какой-то цирк. Ну и в максиме - можно же ввести закон что нужно жрать говно, и тут встает вопрос о легитимности закона. Понимаю, что звучит дико, но в той же Конституции формально постулируется главенство международных норм права, тех же прав человека. Ну тут такое. Все же тут закон, который разрешает стражам порядка читать переписку отдельных лиц, которые подозреваются в чем-то, а не тупо вот буит так как я сказал, я тут главный, захочу - говно жрать заставлю . А буквально недавно в ООН приняли резолюцию о том, что та же криптозащита - неотъемлемое право человека. Так что тут сложный юридический казус в смеси с нормами морали. Про права человека вообще лучше мне не говорить. Я не знаю как к тому же ЕСПЧ относиться. С одной стороны да, все люди имеют право, что бы к ним относились как к людям. А с другой, когда я читаю очередной приговор, где, например, ЕСПЧ постановило РФ выплатить компенсацию парочке боевиков, потому что их, бедненьких, били на допросах. А перед этим боевики расстреляли милицейский (тогда еще) пост и убили несколько гражданских, в том числе забили женщину насмерть прикладами. И можно там понять милицейский пост, можно там понять мужика, который, как они считали, сотрудничал с милицией, но женщина вообще просто так получила, тупо потому что они могут. И не застрелили, а забили насмерть прикладами, они же тупо удовольствие от этого получали. И мне вот что-то совсем не жалко что вот таких вот отмудохали. И в итоге я вообще не знаю как к этому относиться, вроде бы и люди, возможно даже можно понять их мотив, но творят такую хуйню, что и людьми после этого их сложно назвать. Ок, я тебя понял, но, по твоему же цитированию вполне подпадает под в некоторых случаях также частной переписки как средство этой самой переписки. Ну, опять же, ну блочат этот телеграм не потому, что там какая-то информация опасная для государственного режима передается в огромных количествах, а тупо что бы Дурову типа насолить. Хотя, в итоге, сами себя на посмешище выставили. Кстати, ликвиднул он в итоге юр. лицо? Это же, по идеи, должно было ослабить хватку вокруг телеграма.
",4.0
394,"У тебя еще есть время
",0.0
395,"Вы может быть не поняли? Вы хорошо владеете русским языком? Повторю еще раз: Вам не трудно будет дать список ценностей принятых в нашем социуме? Где он? Кто его видел?
",6.0
396,"Я бы на месте цыганки выбил бы телефон из рук и лицо бы поцарапал,за это ничего не будет,просто административный штраф,а пикабушник запомнит,что дерьмом по жизни быть нельзя и судить других никто не имеет права.
",6.0
397,"вот ты мне только что написал тебя найдут и отпиздят . то есть прямо точно. не может быть, а все, пиздец, никуда не уйти. и теперь ты отказываешься прислать ОДИН БЛЯДЬ случай? Я, кстати, сам то поискал, и значешь что?? НЕ НАШЕЛ БЛЯДЬ!!! Вот ведь сюрприз то. Я найти не могу, тебе влом так передо мной унижаться. Ну хуле. так и живем кукарекнул и в кусты
",5.0
398,"ЧАЙНУЮ ЛОЖКУ НА ПОЛ ЛИТРА И НЕ ГАСИТЬ КИПЯТКОМ ИБО ПОСЛЕ 40 ГРАДУСОВ ИЗ БИКАРБОНАТА ОНА ПРЕВРАЩАЕТСЯ В КАРБОНАТ, ЧЕМ СТАНОВИТСЯ В 2 РАЗА МЕНЕЕ ПОЛЕЗНОЙ
",0.0
399,"Надеюсь, ты понял, о чем просят тебя написать.
",0.0
400,"Ты эту историю перечитай еще раз. Там бабка дочке на свадьбу денег зажопила. Уж стопудово она в этом возрасте еще на пенсии не была.
",0.0
401,"Получается, у вас либеральное обострение?
",0.0
402,"клаптик стрелянина Что промычало это чмо? Я даже не буду просить переводить, это зашквар для пановю.
",5.0
403,"Почему ты подорвалось, либерахоговно?
",4.0
404,"Переживал за твой стакан как за собственный
",0.0
405,"Познер для ваты патриот или либераст?
",0.0
406,"Чувак, тыж за мою девушку тут треп развел, смотрю метишь на место девушки, остроумием блещешь. Ты вот чем не доволен? Сам пришел, сам заявился. Что не так то? За мою девушку себя выставляешь, а я девушкам не отказываю.
",0.0
407,"А он тебя не кормит)? Может тебе котлеток выслать?
",0.0
408,"У нас тут проблема возникла... Сделали выписку моей матери, там вообще почти ничего не указано и есть данные о пенсионных отчислениях только за 2018 год, то есть куда пропало 30 лет стажа... Я в легком шоке и не знаю, то ли это в госуслугах какой-то баг, то ли там все документы потеряли... Сижу уже несколько дней и не понимаю что с этим делать. p.s. , как вы относитесь к идее перенести ваш пост в сообщество Антимошенник ?
",0.0
409,"От того то ты назовёшь хохла пидооашкой, пидорахой ты быть не перестанешь, это как с перефорсом няш , от того что ты ими хохлов называешь, 200 летие свинячей истории русни не пропадёт.
",1.0
410,"Ебать вы тупые дебилы, ой блять
",5.0
411,"Идите нахуй со своей свиньей обосраной (не могу его смотреть из-за того что он разговаривает как даун)
",5.0
412,"А ты кто по жизни то вообще?
",5.0
413,"обезьяна ковыряется в жопе, нюхает палец и падает с ветки.gif
",0.0
414,"Большинство новых коттеджных поселков имеют статус садоводств, благодаря этому могут еще и сдирать по три шкуры с новых собственников на обслуживании. Причем сейчас с кризисом в загородке очень много стали продавать без подряда. У нас очень неразвита строительная экспертиза и контроль в частном домостроении, поэтому проблемных домов очень много, где люди потом годами пытаются это исправить.
",0.0
415,"Ты че несешь то поехавший шизодаун? Ты еще дефолт вспомни
",4.0
416,"Я вот конечно понимаю что это все юмор и стеб над стереотипами, но чет вот нихера не смешно. Работал в большой компании - многие молодые сотрудники именно как героиня этих комиксов. Они тупые. Прям пиздец какие тупые. Но для них это не проблема а Ой, я такая глупенькая, хихихи . Нет, блядь, ты тупая! Ты тупая как пробка и это не смешно! Хотя что я, мальчиков таких тоже не мало. Только там фраза да я хуй знает как это работает, чо я програмист электрик слесарь любая другая профессия используется. И они все реально не стесняются этого. Ленивый - ну да, есть такое, не люблю работать. Ни в чем особо не разбираюсь - не без этого, мне просто не надо. Просто не стоит стесняться своих недостатков, все мы не без греха. Это блядь очень грустно. Какая-то массовая идея бодипозитива но про поведение. Сорян за это бомболейло (
",0.0
417,", очистите наши ряды от невоспитанных грубиянов
",0.0
418,"Что, сученок, мало я тебя говном в попереднем треде накормил? Сюда прибежал?
",5.0
419,"Зачем в тегах программирование, если нет исходников, только продукт?
",0.0
420,"какой пруф тебя устроит?
",0.0
421,"Ну как же, они же там загнивают, кроме пидарасы и садомия, ты не слышал? Включай соловьёва и киселя, только правда о загнивающем западе.
",4.0
422,"Простите, умник, а что в этом высказывание неправда?
",5.0
423,"Я настолько отчаянный что помахал бы мпх у тебя перед лицом.
",5.0
424,"Ну, а что, собственно, вам не нравится? Чтобы батя отказался от своего пиздюка, хоть и долбоеба, и отдал его на съедение журналистам и бомжам? Я в рот ебал таких бать, мои предки в любом кипише всегда обвиняли меня, хотя я почти всегда был жертвой. Такие родители хуевые. Нормальный отец должен наказывать долбоеба внутри семьи, а от чужих, даже в таких случаях -- защищать. Не увидел в его словах ни угроз, ни быкования.
",6.0
425,"Брехня какая-то. Что-то мне кажется, гинеколог не будет своему коллеге говорить дурак .
",6.0
426,"Вдудь и вся его кодла пускай пиздячат на хуй.
",0.0
427,"Идиоты проникают во все сферы жизни 5 дней снимает ролики с зумом на фурункул
",6.0
428,"Ты-то пиздец сильный, да? Лол. Нет, мой дорогой ебанашка, ты должен знать, что миром правят не сильные, а умные, хитрые и коммуникабельные. Сильные на стройках и в шахтах ебашат, за скромный прайс. Что ж касается этого уебана, то довольно скоро он нарвется на рили отморозка, которому похуй будет на да это пранк, чувак . Пилю прохладную: один мой знакомый ночью бухал с пацыками, че-то дурачились они, гуляли ночью по ДС. Решили на светофоре встать вчетвером, типа они в невидимой тачке. Я рядом чурка на приоре. Они че-то с чуркой давай в гляделки играть, типа гонки на светофоре . Чурка юмор не осилил, вышел и порезал моего приятеля и его кореша ножом. Один помер в больничке, мой знакомый остался жив, но че-то уме удалили и все пузо перешито теперь.
",1.0
429,"он, как любой психически здоровый человек Он и в существование психики не верит. Что ты на это скажешь, девственник?
",5.0
430,"Оно не просто достало. Оно буквально мешает пользоваться бордой. В какой-то момент ты просто не выдерживаешь и закрываешь к черту все вкладки с двачем, потому что долбанутейшая капча тебе все равно не даст постить. Чем больше постишь - тем в более долбанутой и тормазнутой она становится.
",0.0
431,"Ты очень общительный человек?
",0.0
432,"Дим-Юрич, идите выёбываться в свой тред.
",5.0
433,"Пидр ты, эксклюзивный.
",5.0
434,"Да хз, что ты до меня то докопался ?
",5.0
435,"ты понимаешь что ты сам покупаешь где угодно кактус фикус член в горшочке и несешь его по адресу?
",0.0
436,"Вот и молодец. Лишь бы остальные хохлы заднюю не включили.
",1.0
437,"Редко встречается сборка сложного механизма с ноля в одном цеху. И крупноузловая сборка не может считаться признаком отсталости. Металл это не обязательно сырье. Прокат или арматура это законченный продукт. Оцинкованная сталь это почти готовый продукт. Её нужно только спрессовать. Производство руллона холоднокатанной стали из руды и угля это сложный трудоемкий процесс. И денег на этом поднимается немеренно. Собственно топ 2 российского форбса это металлурги.
",0.0
438,"А может быть ты долбаеб, аэээм?
",5.0
439,"Ваш понас обычный прокремлевский пидарас.
",5.0
440,"Твоя мама знает за кого ты топишь?
",5.0
441,"Закон запрещает высказывать в интернете явное неуважение к следующим группам: общество; государство; официальные государственные символы РФ (герб, флаг); Конституция РФ; Согласно статье 29 Конституции Российской Федерации: Каждому гарантируется свобода мысли и слова. Лол, то есть закон, якобы защищающий Конституцию, противоречит самой Конституции. Охуенно, чё.
",0.0
442,"Бля, че за болезнь? У мен походу такое же дерьмо.
",0.0
443,"Файжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжж.жжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжжэзш.х не
",0.0
444,"Блядь ты жопой посты читаешь?
",5.0
445,"1. После оставления комментариев трижды проверяйте его наличие в треде. 2. Макаба удаляет комментарии. 3. Абу скручивает лайки. 4. Распространяйте все видео жильцам вашего жека. 5. ??? 6. Как вы этого любите.
",0.0
446,"На одном из симпозиумов встретились четыре лингвиста: англичанин, немец, итальянец и русский. Речь зашла о языках. Начали спорить, а чей язык красивее, лучше, богаче, и какому языку принадлежит будущее? Англичанин сказал: Англия страна великих завоевателей, мореплавателей и путешественников, которые разнесли славу её языка по всем уголкам всего мира. Английский язык язык Шекспира, Диккенса, Байрона несомненно, лучший язык в мире . Ничего подобного , заявил немец, Наш язык язык науки и физики, медицины и техники. Язык Канта и Гегеля, язык, на котором написано лучшее произведение мировой поэзии Фауст Гёте . Вы оба неправы , вступил в спор итальянец, Подумайте, весь мир, всё человечество любит музыку, песни, романсы, оперы! На каком языке звучат лучшие любовные романсы и гениальные оперы? На языке солнечной Италии ! Русский долго молчал, скромно слушал и, наконец, промолвил: Конечно, я мог также, как каждый из вас, сказать, что русский язык язык Пушкина, Толстого, Тургенева, Чехова превосходит все языки мира. Но я не пойду по вашему пути. Скажите, могли бы вы на своих языках составить небольшой рассказ с завязкой, с последовательным развитием сюжета, чтобы при этом все слова рассказа начинались с одной и той же буквы? Это очень озадачило собеседников и все трое заявили: Нет, на наших языках это невозможно . Тогда русский отвечает: А вот на нашем языке это вполне возможно, и я сейчас это вам докажу. Назовите любую букву . Немец ответил: Всё равно. Буква П , например . Прекрасно, вот вам рассказ на эту букву , ответил русский. Пётр Петрович Петухов, поручик пятьдесят пятого Подольского пехотного полка, получил по почте письмо, полное приятных пожеланий. Приезжайте, писала прелестная Полина Павловна Перепёлкина, поговорим, помечтаем, потанцуем, погуляем, посетим полузабытый, полузаросший пруд, порыбачим. Приезжайте, Пётр Петрович, поскорее погостить . Петухову предложение понравилось. Прикинул: приеду. Прихватил полустёртый полевой плащ, подумал: пригодится. Поезд прибыл после полудня. Принял Петра Петровича почтеннейший папа Полины Павловны, Павел Пантелеймонович. Пожалуйста, Пётр Петрович, присаживайтесь поудобнее , проговорил папаша. Подошёл плешивенький племянник, представился: Порфирий Платонович Поликарпов. Просим, просим . Появилась прелестная Полина. Полные плечи прикрывал прозрачный персидский платок. Поговорили, пошутили, пригласили пообедать. Подали пельмени, плов, пикули, печёнку, паштет, пирожки, пирожное, пол-литра померанцевой. Плотно пообедали. Пётр Петрович почувствовал приятное пресыщение. После приёма пищи, после плотного перекуса Полина Павловна пригласила Петра Петровича прогуляться по парку. Перед парком простирался полузабытый полузаросший пруд. Прокатились под парусами. После плавания по пруду пошли погулять по парку. Присядем , предложила Полина Павловна. Присели. Полина Павловна придвинулась поближе. Посидели, помолчали. Прозвучал первый поцелуй. Пётр Петрович притомился, предложил полежать, подстелил полустёртый полевой плащ, подумал: пригодился. Полежали, повалялись, повлюблялись. Пётр Петрович проказник, прохвост , привычно проговорила Полина Павловна. Поженим, поженим! , прошептал плешивенький племянник. Поженим, поженим , пробасил подошедший папаша. Пётр Петрович побледнел, пошатнулся, потом побежал прочь. Побежав, подумал: Полина Петровна прекрасная партия, полноте париться . Перед Петром Петровичем промелькнула перспектива получить прекрасное поместье. Поспешил послать предложение. Полина Павловна приняла предложение, позже поженились. Приятели приходили поздравлять, приносили подарки. Передавая пакет, приговаривали: Прекрасная пара . Собеседники-лингвисты, услышав рассказ, вынуждены были признать, что русский язык самый лучший и самый богатый язык в мире.
",0.0
