,comment,toxic
459,"pЕНo, штaт Невaдa. Бoльшинcтву пoдpocткoв из Невaды будет paзpешенo вoдить мaшину пo зaкoнoпpoекту, кoтopый будет paccмoтpен в зaкoнoдaтельнoм opгaне штaтa Невaдa. Зaкoнoпpoект accaмблеи 213 нaпpaвлен нa pacшиpение cущеcтвующегo гocудapcтвеннoгo зaкoнa, и пoзвoлит cельcким жителям в вoзpacте oт 14 лет caмocтoятельнo ездить в шкoлу в небoльших гopoдaх и oкpугaх, где не хoдят шкoльные aвтoбуcы. Этa меpa, пoддеpжaннaя депутaтoм accaмблеи aлекcиcoм Хaнcенoм, пpедocтaвит эту пpивилегию учaщимcя, незaвиcимo oт тoгo, где нaхoдитcя их шкoлa. Этo oзнaчaет, чтo 14-летние дети мoгут вcкopе ездить в шкoлы, кoтopые не пpедocтaвляют aвтoбуcы ученикaм, дaже в тaких кpупных oкpугaх, кaк Уoшo и Клapк. Вoдители штaтa Невaдa уже мoгут пoлучить пpaвa учaщегocя в вoзpacте 15,5 лет, пpи уcлoвии, чтo oни везут c coбoй пaccaжиpa, кoтopoму иcпoлнилcя 21 гoд и у негo oпыт вoждения не менее гoдa. Невaдa - oдин из немнoгих штaтoв, ктo paзpешaет вoдителям пoлучaть paзpешения для учaщихcя в вoзpacте дo 15 лет. Южнaя Дaкoтa выдaет учaщимcя в вoзpacте 14 лет oгpaниченные пpaвa в вoзpacте 14,5 лет.
",0.0
460,"этот самоподдув из манямирка какла. весь мир, сам аллах завидуют жителю нищей полубандитской папуасии на окраине россии.
",1.0
461,"В СОВКЕ САМОЕ ЛУЧШЕЕ ОБРАЗОВАНИЕ! - ПО МНЕНИЮ ЛЮБИТЕЛЕЙ ЗАРЯЖАТЬ ВОДУ ОТ ТЕЛЕВИЗОРА В СОВКЕ САМЫЕ КРАСИВЫЕ ДЕВУШКИ! - ПО МНЕНИЮ НОВИОПОВ В СОВКЕ САМЫЕ ЛУЧШИЕ ТОВАРЫ!- ПО МНЕНИЮ ЛЮБИТЕЛЕЙ ПОДТИРАТЬ ЖОПУ ГАЗЕТОЙ, А НЕ ТУАЛЕТНОЙ БУМАГОЙ В СОВКЕ САМАЯ ЛУЧШАЯ МЕДЕЦИНА! - ПО МНЕНИЮ САМОГО АБОРТИРУЕМОГО НАРОДА В СОВКЕ САМАЯ ЛУЧШАЯ ТЕХНИКА! - ПО МНЕНИЮ ЛЮБИТЕЛЕЙ ПЛАГИАТА В СОВКЕ САМЫЙ ВЫСОКИЙ УРОВЕНЬ ЖИЗНИ! - ПО МНЕНИЮ ЛЮБИТЕЛЕЙ ДЕФИЦИТА
",1.0
462,"Шизофазия (речевая разорванность) симптом психических расстройств, выражающийся в нарушении структуры речи, при которой, в отличие от речевой бессвязности (потока несвязанных слов), фразы строятся правильно 1 , однако не несут никакой смысловой нагрузки, а содержание речи соответствует содержанию бреда 2 . Это расстройство речи отражает разорванность мышления пациентов 3 . Это расстройство характерно прежде всего для шизофрении. Понятие шизофазии было введено Э. Крепелином в 1913 году и некоторое время она считалась особой формой шизофрении 4 . Некоторые авторы даже выделяют отдельную форму шизофрении с таким названием 3 . Для шизофазии характерна повышенная речевая активность, речевой напор, а также симптом монолога , характеризующийся речевой неистощимостью и отсутствием потребности в собеседнике 4 . Как правило, этот симптом сочетается с внешней упорядоченностью, доступностью для общения и относительной интеллектуальной и аффективной сохранностью больных 4 . Отличительной чертой шизофазии считаются преимущественная продукция морфемных словообразований и глоссоманиакальных высказываний 5 . Помимо параноидной формы шизофрении 4 она может возникать при тяжёлом слабоумии 6 .
",0.0
463,"Может и старый, может и маразматик. Про то писать кириллицей или латинницей вам виднее, не спорю. Но как задвигают русский язык уже видно. Дальше скажут что все будет только на казахском и внезапно пол страны окажется вторым сортом. (Я надеюсь, что ошибаюсь, но это уже проходили в других странах азии, прибалтики, закавказья) А так я за мир во всем мире. Русский слон лучший друг Казахского слона.
",0.0
464,"Возьмём как пример Россию, западноевропейские страны и США. Идёт метисация, сознательная политика замещения белого населения на пришлое черно-коричневое. Идёт создание новой расы метисов, исламизация и почернение. В крупных городах половина населения - выходцы из ебеней Мексики, Африки, Ближнего Востока, а в случае с Россией - Кавказа и Средней Азии. Этнические ниггеро-арабские гетто верят на хую законы как хотят, чудовищная по масштабам этническая преступность. Говорить о миграции и тем более затрагивать тему замещения коренного населения властями нельзя, иначе бутылка. Свобода слова тут не для вас, молодой человек. При этом говорить о том, что белые должны вымереть, и это нормально - можно. Белые официально вымирают ведётся пропаганда так или иначе направленная на снижение рождаемости белого населения. Феминизм, ЛГБТ, чайлдфри. Каждая женщина в Швеции - леволиберальная феминистка, это страна победившего феминизма. Что сегодня там происходит - страшно делается. Пропагандируются смешанные браки, межрасовые браки, пропагандируется превосходство детей-метисов. Идёт демонизация белых и пропаганда превосходства чёрных и смуглых мужчин, форс отношений белая женщина смуглый чёрный мужчина-мигрант. Как результат - всё больше чернильниц, всё больше смешанных браков, всё больше небелых метисов. Белые женщины просто не хотят контактировать с мужчинами своей нации и расы, наделяя их самыми плохими качествами и обожествляя черных. При этом большинство белых не считает завоз чурок чем-то плохим, наоборот, относятся к ним толерантно. Проводится политика насаждения толерантности, мультикультурализма, политкорректности и космополитизма. Набирающее популярность даже в России SJW - это вообще отдельная тема для обсуждения. Всё вышеперечисленное относится к сильнейшим когда-то странам, бывшим империям, нагибающим слабых. Сегодня происходит так, что бывшие империи в прямом смысле деградируют, вырождаются и вымирают, а место сильнейших когда-то, господствующих народов, занимают те, кого когда-то колонизировали. Во Франции к 2080 уже будут доминировать негры и арабы, в России - кавказцы и выходцы из средней Азии, в Великобритании - индийцы, негры, арабы, пакистанцы, etc. А в маленьких, нейтральных странах, вроде Словении или Беларуси, Литвы или Чехии, Румынии или Эстонии - всё пучком. Им вымирание не грозит, они остаются и будут оставаться белыми. Более того, у них ведётся политика, направленная на сохранение традиционных ценностей и культуры коренного населения. Они сказали беженцам нет . В Польшу, например, русскому или украинцу гораздо легче переехать и остаться, чем арабу или африканцу. В Германии ситуация противоположная, белых там не ждут. Польша, Чехия, Словакия, Венгрия, Словения, Хорватия, Сербия, БиГ, Черногория, Македония, Греция, Болгария, Румыния, Молдова, Украина, Беларусь, Литва, Латвия, Эстония - вот Европа будущего. Скандинавия, Южная, Западная Европа, а также Россия - лишатся коренного населения и своей культуры.
",0.0
465,"50к в год это либо он тебе в уши ссыт чтобы ты не завидовал, либо я даже не знаю, в рабстве в каком-то бодишопе? Это не средний американец, это лох какой-то. Туда даже наши боди шопы перевозят людей на 80к в год и это с учетом визы которая запрещает смену работодателя (т.е. условия там средние а не лучшие, все равно никуда не денешься). Ты бы зашел на glassdoor про медианные зарплаты почитал и не позорился со своими выдуманными знакомыми. Так и что там со страховками, цифры то хоть смог прочитать? Короче методичка у тебя хорошая, но те кто в теме сразу видят какой ты пиздабол.
",4.0
466,"С каких пор неадекват - это оскорбление? На Пикабу тысячи таких комментариев, и модераторы, даже будучи призванными, их не удаляют. Я вас дураком не называл. Это был вопрос: ты дурак? . И опять же, таких вопросов на Пикабу тысячи, если не больше, вплоть до ты ебанутый? или ты долбоеб? - и они тоже не считаются оскорблением и не удаляются. Вы считаете оскорблением то, что тысячи раз до этого оскорблениями не считали. Если правила в одном случае работают, а в другом нет, то это что угодно, но не правила.
",3.0
467,"Диванный политолог слился, как обычно
",1.0
468,"Тебе даже сказать нечего, понимаешь? У тебя нету даже своего понимания вопроса. Ты как животное или даже хуже. Не отвечай мне больше такими высерами, типичный представитель травли тредов.
",3.0
469,"И ещё один, какая же русня дегенераты пиздец просто.
",1.0
470,"будет пытаться Да украинский прекрасно читается. Отлично читаю, будучи русским либералом, не учив специально украинский. Вон, тот же Лога(чев)(бола)шенко, ватник, причем поехавший со справкой, позволяющей ему ездить на пригородных поездах, и то понимает украинский, как и белоррусский и польский, как свой, пруфы ищите на инфожд. А что если Новороссия это эксперементальный полигон, где Пыня проводит эксперемент, по определению уровня терпильности россиян. Допустим сначала в Новороссии вводят новшевство , там россияне терпят, а потом такие же вещи введут в РФ Не Новороссия, а новохуесоссия. Это давно ясно, еще есть такой полигон, как якобы независимая Беларусь.
",1.0
471,"https: pp.userapi.com c848520 v848520411 11627b cOhWqFbGjWE.jpg
",0.0
472,"Это совсем не смешно. Но уроды могут поржать. И им даже не объяснишь, что они уроды. Они приспособились с этим жить. Пока они потребляют, они удобны тому, кто продает им хавку и цацки, так что, скорее, верно ваше утверждение мир ебанутый , если совсем узко смотреть.
",3.0
473,"Ох вау, а какой стороной ножа резать, не подскажешь? Дебил хвастается рязанским еблом, ещё и гуглит незнакомые словечки. Ну вся суть никому не нужного селюка с никому не нужным тредом.
",3.0
474,"Что ты имеешь против кремля, холоп заморского барина?
",1.0
475,"Да какая агрессия. Тебя ткнули в твое же дерьмо. Обтекай. Это я без отрицательных эмоций. Просто факт.
",4.0
476,"и причем здесь чувство юмора? сам придумал - сам опроверг? я писал что они считают себя веселой нацией
",4.0
477,"В обеих странах есть партия войны . И в обеих странах эта война сейчас разжигается и поддерживается Смотрите, парни. И вот после этого руснявого пиздежа пидараны требуют к ним хорошего отношения? Мань, может это Украина хуярит по в на роисе градами ? Украина засылает в на роисю террористов бандитов ихтамнетов? Харк тебе в ебло, спидозная тварь.
",2.0
478,"А где я это утверждал, чмоха? Опять спалились.
",3.0
479,"Ну, посмотрел я комментарии к твоим постам, процент говнокомментов ниже средней отметки.
",4.0
480,"Мэдисон Тоже такой же стример Это такой троллинг или тебя мать в детстве роняла? Тебе нравится прикидываться тупым или ты просто тупой?
",3.0
481,"Я вообще мимо шёл. Вот сейчас поплачу над твоей головушкой, подзалупная истеричка, и дальше пойду. Ты такой же тупой и обманутый ванька как и те воеваки. То что вы глупые, невоспитанные, бедные, без прошлого и будущего и вас наебали на этот ресентимент ушлые чекисты и такие жирные приживалы как Гейгорка и Гоблач - всё это не снимает личной ответственности за свою жизнь и поступки. Очень вас жаль, но руки тебе не подам, отгрызёшь.
",2.0
482,"Про графику было обидно) я так то проходил все серии гта со второй части по пятую, кроме гта 4. И мне не мешала графика ни в одной из частей. На компе у меня было куча видеокарт. Начиная с 32мб RIVA TNT и заканчивая 2Гб 560Ti на которой я спокойно играю который год в танки, гта5, ведьмака3 купил на распродаже и начал проходить. Да, не на ультрах. С пониженными текстурами. И не мешает. Я не понимаю дрочева на графике, требовать графику уровня плойки 4 минимум. Мне надо чтобы глаза не резало, только и всего. По поводу управления, мне не хватает переходника на type c. У меня джойстик есть от иксбокса360. Потенциала в мобильных играх достаточно чтобы забить кнопки как забивались в той же NFS MW в 2005. Не самая плохая игра была.
",0.0
483,"Всем, кстати, наплевать. Главное - уровень жизни. Вдвойне наплевать на кукареканье тупорылого хохла с форума-помойки.
",1.0
484,"хорош врать, ты террорист-торчёк-шизофреник пруф: а вот без костюма да чутка учёный, миллиардер, филантроп
",3.0
485,"Можем на тебя ещё и модера за безмозглых позвать.
",3.0
486,"Уроды!! у нас в семье 3 поколения там родились
",3.0
487,"Почитайте посты у этого автора,может найдете что нибудь полезное. Надеюсь помог) https: pikabu.ru story obyichnyie budni dezsluzhbyi 4932098
",0.0
488,"Бактерия, тебе этого не понять Конечно, я же не ист е рик. Вот здесь поподробнее Сахаров А.Н вещает: Ты какой-то бред написал. Всё логично. Фраза была обращена к тебе. Твои проблемы - учись изъясняться определённее. Я заказал книгу о Второй Мировой войне на planeta.ru. Ой, извини, тогда ты не шваль - ты просто чернь. Это при условии, что ты действительно заказал маняграфию
",3.0
489,"Зачем ты пишешь хуйню, дегенерат? Поцелуй в губы ! поцелую в засос.
",3.0
490,"Обосрался, сиди обтекай
",4.0
491,"Ебать тебя разносит, шизик.
",3.0
492,"УПАД Т! ТАМ НЕЛЬЗЯ СТРОИТЬ! ТЕХНОЛОГИЙ НЕТ! РАЗВОРУЮТ КАК ВСЕГДА! УЖЕ ТРЕЩИНАМИ ПОШ Л! ТУПЫЕ КИТАЗЫ НЕ МОГУТ НИЧЕГО НОРМАЛЬНО СДЕЛАТЬ!
",1.0
493,"В шапке были ссылки на инфу по текущему фильму марвел. Эти ссылки были заменены на фразу Репортим брипидора, игнорируем его посты. Если этого недостаточно, чтобы понять, что модератор абсолютный неадекват, и его нужно лишить полномочий, тогда эта борда пробивает абсолютное дно по неадекватности.
",0.0
494,"Для каких стан является эталоном современная система здравоохранения РФ? Для Зимбабве? Ты тупой? хохлы
",1.0
495,"тебя не убедил 6-страничный пдф в том, что Скрипалей отравила Россия? Анализировать и думать пытаешься? Ватник что ли?)
",2.0
496,"Страницу обнови, дебил. Это тоже не оскорбление, а доказанный факт - не-дебил про себя во множественном числе писать не будет. Или мы в тебя верим - это ты и твои воображаемые друзья?
",3.0
497,"Собаке - собачья смерть
",4.0
498,"Хохлы, это отдушина затюканого россиянина, мол, вон, а у хохлов еще хуже. Если бы хохлов не было, кисель их бы придумал.
",1.0
499,"Верблюдов-то за что? Дебилы, бл...
",4.0
500,"Спирт не укрепляет, а согревает и расслабляет.
",0.0
501,"Честное слово, это хорошо. По суду крановщик 500 будет возмещать часть ущерба.
",0.0
502,"Котлован знаю что такое, а фбс?) стенку такую же тонкую модно делать? Давление при при пучении же сильное и нет в ответку давление внутреннего грунта (подвал)
",0.0
503,"У нас плотва с икрой, которая крупная где то 850-900 рублей будет выходить.
",0.0
504,"Интересно было бы посмотреть ваше резюме, можно без компаний и контактов разумеется. Просто с ключевыми навыками и чего добился
",0.0
505,"И нулевая производительность изменится в разы. Ноль, умноженный на что-либо, дает ноль. Далее, у людей этого типа вообще нет мотивации к созидательной деятельности, и снаружи она не прививается. Они как выдавали нулевую производительность, так и будут. Мало того, еще и начнут считать, что заслужили ослабленный режим своим беспримерным трудом, ибо чем меньше человек делает, тем мощнее переоценивает собственный вклад в дело.
",0.0
506,"Почему пакет яровой не помогает?
",0.0
507,"Израиль экспортирует в США телефоны и видеокарты? :-) что касается овощей - я выше просил достоверные цифры структуры израильского экспорта, чтобы предметно обсудить. Пока никто не предоставил.
",0.0
508,"Брак тачскрина или его коммутации, если NOKIA вдруг не ввела какую то новую фичу в его функционал. Попробовать бы на аналогичном, другом.
",0.0
509,"Даже сломанный холодильник за ночь набирает до трёх просмотров...
",0.0
510,"Знак не заметил, у них второстепенная, в этом случае нельзя совершать обгон на перекрестке. Тогда лишение.
",0.0
511,"Животные ростят животных
",3.0
512,"Но как видите проще демонтировать,что крайне печально.Решение можно хотя бы попытаться найти,но есть так как есть.
",0.0
513,"Ну для вакансий, где важно чтоб соискатель не скиздил телефон или кошелек у коллеги в первый час работы - это да, важно.
",0.0
514,"А мне нравится Навальный, его интереснее послушать, чем сказки по ТВ в новостях
",0.0
515,"Если вашему ребёнку хватает столько еды на неделю то конечно, спору нет - экономно. У меня двое и килограмм яблок например они съедают за день.
",0.0
516,"там же есть коттеджный поселок, вполне себе продается на циане от 250млн
",0.0
517,"Кто к чему привык. С детства перед глазами были часы Электроника Б6-403 (40 лет уже пашут, только конденсатор электролитический меняли пару раз). Они тупо показывают часы и минуты. На на их фоне кругляш со стрелками как-то вообще для ребенка не информативен был. А фразы типа без пятнадцати три - вообще форменное издевательство - стоишь и высчитываешь... 14:45 как-то понятней. Потом деления мелкие (минуты надо разглядывать), 12-часовой формат... Сейчас дети цифровой эпохи с этим мучаются, и я их понимаю - столкнулся с этим еще в 80-х.
",0.0
518,"В то время, а это 60-70 года это назвали Радиола. Сверху таких радиол иногда был проигрыватель пластинок. Позже вместо пластинок сверху располагался бабинный проигрыватель с возможностью записывать радиоэфир. В то время в магазине просто так не продавались аудиозаписи, а интернет и мобильную связь ещё не изобрели, поэтому основным источником музыки было радио. Кстати не в каждом доме были такие радиолы. На фото немецкая модель, я описывал советские аналоги.
",0.0
519,"Кстати, почему написано Nuclear Winter, переведено, как лето, но winter переводится, как зима? Да и по логике, там должно быть лето.
",0.0
520,"Здоровенные! Наши лабораторные по 30гр весят. А почему вы завели мышей, если не секрет? У меня много живности было, но от мышей хотелось избавиться после первой же ночи.
",0.0
521,"Обычный рабочий процесс, не сложнее болезней сотрудников. Мужики могут работодателю создать многократно больше проблем чем рядовая женщина, которая о декрете сообщает за пол года. И возвращается к работе через пару лет. Ну если мы не берем фирму-однодневку с черной серой зарплатой, где директор за 2 тысячи лишние удавится. (Знала и таких)
",0.0
522,"Обычная строительная страховка тех лет. Пояс и цепь. Довольно надёжная система.
",0.0
523,"20 zlt это где-то 140 гривен 300 рублей.
",0.0
524,"В целом - главное хороший процессор иметь. Чего-то на уровне i7 4700 должно хватать по идее. Всё остальное довольно вторично.
",0.0
525,"как Золушка прям. Надо было ей гречи насыпать. Занял бы надолго.
",4.0
526,"Ночь в такси - это отдельная песня. Дороги пустые конечно, но иногда такие отбитые садятся, что просто жесть. Приходится их эвакуировать из салона. Хоть за спиной рукопашка, бокс, киушин, в машине баллончик газовый, монтировка и то понимаю, что весь это набор не панацея. А что может сделать девушка в экстренной ситуации ?! Ведь, как не крути, даже самый слабый мужик может справится с хрупкой девушкой. Ночь всегда повышенный риск.
",0.0
527,"Ну кто-то же должен еду подавать
",0.0
528,"Я конечно с вами согласен, всегда любая оптимизация была выгодна для одних и невыгодна для других. В данном случае выгоду имеет только магазин. (Да, это бизнес, а не благотворительная организация. Мы по этому поводу можем только поговорить). Покупатели тоже ничего от этого не получили, т.к. затраты на этих сотрудников незначительны, чтобы повлиять на стоимость товаров.
",0.0
529,"Ну теоретически они не соврали. При температуре окружающей среды выше температуры тела эффект будет как раз охлаждающий
",0.0
530,"Трудно сказать, что просядет, а что нет. Евро до сих пор не подводил. Хотя есть мысль купить немного банковского золота. Немного. Мне предлагали такие маленькие слитки. Банки продают. Прикольная штука. Еще есть монеты банковские из золота, я где - то читал.
",0.0
531,"Тут они сами намудрили, т.к. подписались что Хариеры заменят на F35 и не только они но и Европа. Там список закупок в результате вышел больше чем им надо, и часть производили в самой Европе. Вобщем кинуть не получилось и надо все выкупать, а не нужно столько. F22 тяжелее, и проще, основное преимущество F35 что он палубный, но палубники то нужны США, Великобритания ну и ещё парочке стран европейских по паре штук. Сокращённый взлёт и посадка тоже сомнительное преимущество учитывая что он сказывается на ценнике и надёжности.
",0.0
532,"10 миллионов, ну да, не дороже. Почти что столько же.
",0.0
533,"Ну, .338 или chey tac действительно дорогие, тут согласен. Но опять же - для каких целей. Не думаю, что у Т-5000 или Сумрака какого-нибудь будет настрел больше пары десятков в год. Просто, даже при моем уважении к мосинке, она не способна дать пол МОА, а в полицейской операции или стрельбе хотя бы на 300 это крайне важно.
",0.0
534,"Согласен, после просмотра груза перестал смотреть его фильмы, какие бы он не снимал
",0.0
535,"спраебливо!справебыдло....спра....спрамедлив...сп...вем....спра велд мм спармеблинное
",4.0
536,"Ну так заведи себе семью, ребёнка, и ставь хештеги мысмоимтупорылымребенкомкаемсясгоруи
",4.0
537,"это сделано! привлекаю кого могу
",0.0
538,"У меня мысль затаилась, что это ВТБ продаёт данные. Доставали одно время с кредитами, потом начались попытки взломать личный кабинет. Хорошо сейчас не имею с ними ничего общего.
",0.0
539,"Третий год я борюсь с остеохондрозом, и с высоты опыта говорю - херня это все. Помогает на уровне гомеопатических препаратов, ну во всяком случае - мне. Что точно помогает это уколы Мексидола, Актовегина, противовоспалительных, и массаж. И после курса примерно полгода жить можно, потом - заново.
",0.0
540,"Раз музей, значит не сожгут
",0.0
541,"История конечно жуть, и бабу на кол посадить изо всех сил... Но, я дико извиняюсь, кто из животинок таки Тимоша ?)
",4.0
542,"Вы пробудили древнее зло из подвала 9ти-иташки.
",4.0
543,"Делать было нечего, дело было вечером, заказал звёздочку на Алиэкспресс)
",0.0
544,"Ок, спс. Я тогда буду всех неадекватов ботами называть.
",4.0
545,"Ха, отработал менеджером в Синнабоне в СПб 370 часов за сентябрь, получил около 55-60k, точную сумму не помню
",0.0
546,"Хотел позвать модератора... Если Ваш ответчик сочтёт это оскорблением - позовёт сам
",0.0
547,"Вот и мне кажется, что дело в качестве дружбы такой, а не в повальном обоюдном корыстном интересе
",0.0
548,"Просто объекты изображение выбираются из уже имеющихся, к ним же и идёт пояснение. Делать в системе 50 одинаковых галочек с пояснениями рапорт подписан , доклад подписан , отчет проверен и т.п. никто не будет.
",0.0
549,"Все стабильно и вовремя в гос организациях тогда??Ну ну,даже не буду коментировать,есть же черт возьми интернет...
",0.0
550,"А частные дома есть? Ну как в рф или сша?
",0.0
551,"Какой символизм! Колючая проволока как последний заслон здравого смысла. Брёвна как первые шаги к пагубной привычке. Вращающее бревно как собственно сигарета. Пламя с двух сторон символизирующее, что пока горит сигарета с одной стороны ты сжигаешь себя с другой. Акулы как символ рака лёгких поджидающий тебя на твоём пути курильщика. Срочно в музей этот шедевр! Gifx
",4.0
552,"Это если есть заначка . А так - в требованиях прописывается пункт компенсация времени забастовки как простоя - наряду с другими. Обычно в требованиях - приём и увольнение только по согласию профсоюза, повышение з п, отмена сверхурочных, улучшение условий труда и тд и тп.
",0.0
553,"достаточно просто света, необязательно даже прямого. Например в тени находится не поможет. Источник - собственный опыт.К тому же борщевик в лесу не очень растет, так что вероятно он на полянке присел
",0.0
554,"Doogee bl12000 аккум 12000 ,хватает на 3-4 дня использования,постоянно включен 4g , геолокация . Заряжает родной зарядкой за 2-3 часа. Недостаток: при тяжелых приложениях греется ,тихий разговорный динамик( я плохо слышащий) неважная камера и тяжелый телефон ,стягивает штаны А так телефон достойный
",0.0
555,"вот это и останавливает)
",0.0
556,"При заказе на сайте или покупке в торговом зале- цена может отличаться. Причем в любую сторону. И то, что в интернете в два раза дешевле, не повод отказать в продаже клиенту. В целом по Леруа так
",0.0
557,"ну так чё там, можно лежать между рельсами-то безопасно?? лето близко, ожидайте охуительный аттракцион!
",0.0
558,"Выручка 100к в день? А налоги в казну отдали? С учётом что, как правило реальный оборот стараются не показывать, отчитываются о минимуме, то врядли так скажут.
",0.0
559,"У вас шизофазия или вы банально- пьяны?
",3.0
560,"Да пф, это действия не для экономической выгоды совершены. Господи, почему вы оцениваете их с точки зрения выгоды для бюджета. Политика - это не экономика. И с точки зрении политики это хороший шаг.
",0.0
561,"В один момент пошла квадратами и перестала загружаться. Наверно уже не оживить
",0.0
562,"Если на жизнь не хватает, то значит не очень хорошо. Тысяч 20 сверху заработать разве проблема? У меня муж 2 раза на бизнесе прогорал. Выплачивали долги. Но жили нормально. Менял работу, получал повышение. А платили в общей сложности 9 лет. За это время ещё и дом построили. И это, прошу учесть, человек кроме школы нигде не учился. Что вам мешает? Раз уж осуждаете, то покажите на своём примере.
",0.0
563,"прошу прощенья, вы видели фото из коридора? О какой чрезмерной нагрузки вы говорите? На весь дом? Там проводка алюминиевая у который давным давно вышел срок годности.
",0.0
564,"Больше смахивает на тот ауешный бред..
",4.0
565,"Я искала как нож для художественный работ. А потом тоже в Леонардо приобрела.
",0.0
566,"А есть ли в ВС РФ новые танки?
",0.0
567,"Чушь какая-то. И наша контора (мы небольшой провайдер) и часть наших клиентов самостоятельно работают с и никогда ничего подобного не было.
",0.0
568,"Итог какой планируется? Что на выходе?
",0.0
569,"Если экспертиза подтвердила протечку в результате косяка установки - вопросов нет. Но тут про сам радиатор и гарантию на него, почему-то.
",0.0
570,"В год выходит около 16,5 млн. Что выше всего на 1.5 млн, чем разовая премия нового глав. буха Activision Blizzard. А также это сольной меньше чем зарабатывает Бобби Котик (он 30 млн получает)
",0.0
571,"Кстати, непереносимость этого мерзкого и гадкого тиканья часов - нормальный такой симптом неврастении. В медицинском смысле.
",4.0
572,"Тогда непонятны мутки с продажей дома. Хотя смотря где имущество. Просто странно как то выглядит. По идее в таком массиве дом и квартира вполне могут остаться за ней. А вообще ситуация ебанутая для вдовы конечно. Наверное так же бы охуевала жена моего отца, которая вообще не знала о том что я есть. Но она умерла рано
",0.0
573,"в билайне была такая же ситуация лет 7 назад, после этого перестали им пользоваться
",0.0
574,"500к плата за банкротство, а не сумма долга для банкротства. Там приставы, аудиты..
",0.0
575,"То есть накал растет все сильней и сильней. накал сильнее? а что же тогда так мало народу вышло после пенсионной реформы?
",0.0
576,"У меня кредитный рейтинг равен 1 (один).
",0.0
