,comment,toxic
191,"Вижу по твоим старым постам, что ты на этом деле собаку съел) А сам прошёл полностью?
",0.0
192,"Я уже написал, считайте проф деформацией. И можете дальше дрочить на фото одних и тех же хомячков раз в два дня.
",6.0
193,"ряженые кизяки Извинись!
",0.0
194,"типун тебе на язык! Гриллс еще не всех жуков-пауков съел!
",0.0
195,"Пост-эталон малолетнего долбаёба.
",6.0
196,"я тебе не приятель, туша боксёрская
",5.0
197,"Я всё ещё жду пруф на то, что твоё между рядами вне закона. Я всё ещё жду пруфы на то, в чем ты меня обвиняешь как в реале, так и в том, что я здесь писал. Я жду пруфы твоим заявлениям. Особенно интересуют пруфы моей езды. Ну так кто здесь пиздобол?
",5.0
198,"Вы просто латентный веган
",5.0
199,"эта мразота терроризирует треды более двух лет, вниманиеблядствует и потешается над анонами. Пруфы того, что в треды срет один и тот же человек, потешается над анонами и злоупотребляет бездействием модераторов . эти вебмки сделаны им Его тред, куда он срал своими скримерами поискав по метадате, можно найти десятки тредов, куда он срал своими скримерами, по 15-20 штук в треде. Пруфы засирания тредов , к примеру. Поиском можно найти намного больше 2 вебм начало 1:19 0:49 и 3:57 3:16 1:23 Пруфы многократных жалоб от анонов на деятельность этого серуна ПРИМИТЕ МЕРЫ БЛЯДЬ!!!!!!
",6.0
200,"Ты на сосаче, не нужно каргокультить тут форчок, это выглядит уебищно. Пиши по-русски жиды.
",5.0
201,"- Ты кого тут тупым быком обозвал? А ну ка!
",5.0
202,"Подхрюкивающий, держи за прогиб!
",5.0
203,"А разве Хлёбыч скрывал, что он - шлюха?
",6.0
204,"А я готовлю почти также, только сахар не использую вообще, а вместо него добавляю в фарш изюм - получается вкусно. Ну и без яйца в конце (хотя зачетно должно быть, только вряд ли совместимо с изюмом, надо будет попробовать так).
",0.0
205,"Танкисты пидарасы танкисты хуесосы танкисты долбоебы конченые
",6.0
206,"По-моему большая часть фанатов Казимирко (уже бывших), не поддерживала рузге мир и лугандон. Откуда сюда ватники понабежали
",4.0
207,"Религиозным можно быть по-разному. Я не говорю, что в той же самой пиндосии нет упоротых на религии долбоёбов, они есть везде, ибо религия в принципе к этому располагает. Просто у нас тут по этой теме как с цепи сорвались, а государство с церковниками, почуяв выгоду, старательно масла в огонь подливают.
",6.0
208,"Это же для школьниц и школьников. Там на полные ставки рассчитывать не стоит. Не все дети из обеспеченных семей. Но и по времени там час не всегда нужен. Максимум 30 минут девочка и 10 минут мальчик. Я выставляю такие тарифы. По классике ещё, в принципе, можно поторговаться.
",6.0
209,"Оправдываться империалисту тем, что захватили кого-то из-за того, что они нападали на нас, грабили, поганая ложь. Примеры я выше привел, империалисты кровожадные звери, ненасытные. Собственно примеров куча. Россия переселяет казаков на границу. Ха-ха, уж про этих то не надо. Эти то отлично в истории отметились. Как каратели, захватчики, грабители.
",0.0
210,"У меня вопрос к ТС. Отец поехал покупать.... А почему вы не посмотрели на офиц.сайте цену Лады Весты. Один клик мышки и цена комплектации Комфорт от 667 900 руб. Если сильно занижена цена, то 100 обман, вы же это понимаете. Выручайте теперь отца, нанимайте юриста.
",0.0
211,"Иди на почту до востребования
",0.0
212,"Не скажи, в дурку из-за неё он заехал. Галя - классический мозгоёб, в добавок никогда не признающий своей вины. Но истинная причина помешательства останется загадкой.
",0.0
213,"Стесняюсь спросить, а вы что, после трепанации без шапки стояли? Обморозить участок мозга, знаете ли, непростой челлендж. Нужно либо черепную коробку вскрыть, либо сначала обморозить все, а затем и мозг в конце обморозится
",0.0
214,"Блять, вот хохлы везде Россию приплетают, а вот кремлеботы везде хохлов пытаются приплести.
",1.0
215,"Неуместны здесь, только ваши простыни ахинеи, убогая попытка процитировать Кличко и отсебятина про крах. Соловьев, прямым текстом заявлял, что без закона Яровой, правительство бессильно что либо сделать. Где крах? И если вы вываливаете ваши писюльки публично в интернет, научитесь для начала хотя бы писать без ошибок. Если конечно не хотите выглядеть смешно как сейчас.
",4.0
216,"Ты, нехороший человек, зачем на Пикабу написал? Сейчас и тут капец настанет...
",5.0
217,"Мне часто ставят минусы и спрашивают, почему я называю биомассу людей идиотами. Отвечаю: Потому что, они пытаются писать по-русски, не умея писать по-русски. Автору мой толстый минус. Назад в школу, животное!
",5.0
218,"Шульман конечно та ещё оппозиция , Женщина она, откровенно говоря глуповатая Но каким образом это отменяет то, что его хрюкейшество порось, конферансье со средним образованием ,хамло и украинское быдло, живущее за счет папаши мелкого жулика?
",1.0
219,"Не беспокойтесь) неадекватный человек мне написал ответ на мой комментарий
",6.0
220,"Дебил Коноплеводство зарубил Хрущ как и многие хорошие вещи
",5.0
221,"Хм... По-моему, ты не слышал, как кричит такой поросенок. Его хуй выпиздишь из загона, сначала... хоть за уши, хоть сапогами. А ещё эту тушу надо протащить метров 40 и завести в станок . И, только потом, ты залезешь сверху, угнездишься так, чтобы тебя по стенкам не размазало, наклонишься, и ведешь пику, и взрежешь шейку.. И только сейчас ты услышишь и поймешь разницу между просто визгом, хоть и от боли, и СМЕРТНЫМ.. ...даже, если тебе 10 и ты вообще снаружи свинарника. ...убивают его, блядь...
",0.0
222,"Квинтэссенция человеконенавистничества в этих словах Ротшильда. И после этого ещё некоторые не верят, что капитал есть источник фашизма. Тупые люди не смогут стать богатыми, а умные смогут. Ага, поэтому давайте сильно затрудним доступ к образованию, а то образование, что есть и без которого не обойтись, сделаем максимально узкоспециализированным, что бы человек сразу превращался в тупого, сделав лишь шаг в сторону от своей специализации. Тогда можно будет бесконечно долго жить припеваючи, присваивая результаты труда этих людей. Тупые всегда в итоге будут работать на умных. Это скользкая дорожка: тупые не смогут поддерживать общественное производство, а умные могут начать соображать, что к чему. Поэтому в итоге подобная система развалится, в один прекрасный день, как песочный замок. Но водить за нос трудовой народ они могут еще долго.
",6.0
223,"Свобода слова,говоришь? Я ИМЕЛ ТВОЮ МАМАШУ ВО ВСЕ ЩЕЛИ! Это тоже свобода слова. И когда на улице кавказец при твоих друзьях или знакомых назовет тебя пидарасом,это тоже свобода слова. Свобода слова это палка о двух концах. Любая палка имеет другой конец,которым ты можешь получить по ебалу. Но ты очевидно школьник или студент-младшекурсник,или просто великовозрастный дебил,поэтому это для тебя неочевидно.
",4.0
224,"Умник, тебя бы в эту часть, я бы посмотрел какой ты бы там был. В крысы бы улетел, с черными ручкался бы а своих гнобил
",5.0
225,"пук среньк Петухевен, пожалуйста. Иди свои 15 в другом месте отрабатывай.
",4.0
226,"Передайте , который меня в чс кинул, что это не русский портал. То, что тут посты выходят на русском ещё на означает, что он русский. Тут сидят люди с Украины, Беларуси, Казахстана и других стран, в которых разговаривают на русском.
",0.0
227,"Конечно, это резонансное событие требует отдельного треда для обсуждения и 19 тредов до этого шло обсуждение. Тред назывался нейтрально Рассстрел мусульман в новозеландской мечети . Но сегодня ОП, по совместительству борец за Арийскую Раssy и мамкин фашик назвал его в честь стрелка KEBAB REMOVER(англ. уничтожитель чурок ) и с утра пораньше решил в ОП-посте(заголовке треда) обозначить тред, как героизирующий(в первом треде) и оправдывающий(в третьем треде) терракт этого стрелка. Пик стронгли релейтед. 20 тред. В третьей строке заголовка ОП восхваляет и героизирует террориста, цитирую заголовок: KEBAB REMOVER тред 20 Продолжаем пиздеть тут. Слава Герою! Я репортил тред в форме репорта и в прикрепе в d , реакции никакой. Видимо, школомодеры сами симпатизируют нацизму и закрывают на это глаза. 21 тред. После того, как я пригрозил ему репортом, в этот раз мамкин фашик, убирает строку про героя и зачем-то вместо неё ставит нацистское приветствие дивизии СС Галичина. KEBAB REMOVER тред 21 Продолжаем пиздеть тут. Слава Украiнi! 22 тред. В этот раз тот же остроумный ОП поставил на третью строчку PRESS R TO PAY RESPECT!(англ. Нажмите R, чтобы выразить уважение!) т.е. уважение стрелку за то, что он совершил терракт. Еще он выделил жирным шрифтом предложение Именно эту мечеть он выбрал потому, что на её месте раньше находилась церковь. , будто то бы для оправдания стрелка. KEBAB REMOVER тред 22 Продолжаем пиздеть тут. PRESS R TO PAY RESPECT! Эти действия подпадают под конкретные статьи УК РФ, (публичное оправдание терроризма или пропаганда терроризма), а модерация никак не трёт такие заголовки треда, не реагирует на репорты. Да, я понимаю, что на Дваче возможна любая точка зрения, но хотя бы шапка треда должна быть нейтральной и уж точно не должна оправдывать и героизировать терроризм фашизм и не нарушать законодательство. Такое название треда автоматически собирает в нём нацистскую падаль и сворачивает обсуждение в сторону фашистской идеологии.
",0.0
228,"У вас кремлебот головного мозга, срочно к врачу
",4.0
229,"А не ты ли тут намедни пост о каком-то кришнаитском празднике вещал? Ты лично к христианству никакого отношения не имеешь, тем более к православию, но ты самолично один решаешь за христиан как и на что им оскорбляться. Тебя христиане еще не побили за то, что ты манипулируешь их верой, индуист?
",6.0
230,"Интересно, а что мы могли сделать? Ввести санкции на поставки гуманитарки для своего населения? Алсо, не примешивай к этому Пыню, Пыня проебал украину имея проросийского президента, яиц хватило только на то, чтобы откусить под шумок крым, чем обеспечить абсолютную ненависть хохлов в остальной украине и страх восточноевропейских карликов, которые теперь готовы в жопу дать за защиту от русской угрозы .
",4.0
231,"Я думаю, вот эта ссылка будет кстати: Суд: нельзя требовать от работника явиться за трудовой книжкой в другой город http: www.garant.ru news 1232319
",0.0
232,"у тебя что, ИНТОКСИКАЦИЯ УКРАИНСКИМ МИРОМ?
",4.0
233,"Ок. Раз уж крахоборничать то пусть будет максимум не - 1 Бар, а - 1,013 Бар. При полной откачке, скажем, воздуха из емкости, на емкость будет воздействовать атмосферное давление, и большее разрежение, чем оно давит, ваккумметр не покажет. То есть максимум - 1 атмосфера, или 1,013 Бар.
",0.0
234,"Это просто новый вид троллинга - троллинг тупостью. Умный оппонент приходит в ярость и бешенство, и это при том, что он прав и подебил. Да-да, победить этот вид троллинга нельзя, можно только прекратить беседу, когда ее уровень пробил днище.
",6.0
235,"Кстати, стальной топор без религии не сделать. Потому как рудокопы и углежоги в какой-то момент спросят - а нахрена мы тут горбатимся вот уже третий год, ради чего все это? И вот в этот момент им надо как-то объяснить, что еще каких-то три-четыре миллиона рабочих часов - и наступит век развитой металлургии и всем выдадут если не по сверкающему железному мерседесу, то уж по жигулям точно. Надо только продолжать делать свое дело. День за днем. День за днем херачить киркой эту дурацкую скалу и пережигать деревья на уголь. Сегодня. Завтра. Послезавтра. Чтобы когда-нибудь... потомкам стало хорошо.
",0.0
236,"о жопах Да нет, это твой свидомый мозг дорисовывает картинку, я только о твоей мамке, которая за 100р сосёт хуи на трассе, так ты заберешь из быдломордора свою хуесоску на окраину?
",4.0
237,"дегенерат продолжает обзывать нацию, хотя его никто на это не провоцирует русских каждый день обзывают хохол горит от первого же оскорбления да. яяяясно.
",1.0
238,"ВАШИНГТОН, ОКРУГ КОЛУМБИЯ МЭРАЙЯ КЕРИ ПОДЫХАЕТ ОТ ТОГО ЧТО ТИТЯНДРЫ СТАЛИ СЛИШКОМ БОЛЬШИМИ ЗАРАЖЕНИЕ КРОВИ, ПОДАГРА, ДИАБЕТ, ОТКАЗАЛИ ПОЧКИ, В КОНЦЕ КОНЦОВ ОТКАЗАЛО СЕРДЦЕ ГЛАВА КРИМИНАЛЬНОЙ ГРУППИРОВКИ 18-АЯ УЛИЦА И ДРУГ ДОНАЛЬДА ТРАМПА ХУАН КАРЛОС КАСТИЛЬЯ ПРИХОДИТ НА ПОХОРОНЫ ПЕВИЦЫ И ВСЕМ ГАЗЕТАМ И СМИ РАССКАЗЫВАЕТ, ЧТО РОДИТЕЛИ УМЕРШОЙ ОТРАБОТАЮТ ДОЛГ ДОЧЕРИ ПЕРЕД МАФИЕЙ ЗА КОКАИН НЕ ТАКАЯ УЖ ЧУДОВИЩНАЯ СУММА, ПОЛ МИЛЛИОНА БАКСОВ, РОДИТЕЛИ ПОГАСЯТ, ДРУЗЬЯ СОБЕРУТ
",6.0
239,"ты совсем дурачок, хохол? что такое по твоему построенная новая дорога?
",1.0
240,"Удельная проводимость стали 10 000 000 Удельная проводимость водопроводной воды 0.0036 Вода 36 мкСМ м Сталь 10МСМ м Так что пластиковые трубы - это хорошо
",0.0
241,"Это ты своей маме и сестре родной? С утра?
",5.0
242,"Например вот тут: https: www.google.ru url?sa t source web rct j url http: www.consultant.ru document cons doc LAW 34683 aed7d03df679e3376974dadd131b899dc6966650 ved 2ahUKEwiar-2jj8 gAhVE-yoKHR3ECB4QFjAAegQIBBAB usg AOvVaw09ObjWoB9D2SDDZBVcDLUF
",0.0
243,"да не, там вполне современная, относительно, техника. в квартирах разбитых как раз таки антураж 2013 сервизы и шкафы тех лет)
",0.0
244,"Ванька, пиаришь свой убогий кривой сайт и все кто с тобой несогласен( а тобой несогласны все, кроме одного анана из 2016 года) называются модераторскими подсосами.
",5.0
245,"1) чё, еба - вы уже додумываете, где вы быдло-сленг углядели? Или смутило то, что я на Ты общаюсь? 2) давайте не будем самообманываться и говорить, что внешность не важна, что обидного лично для вас в просьбе фото?
",6.0
246,"Ага, но если посмотреть на историю региона чуть раньше то будет так: Русские подружились с черкесами. Русские перестали дружить с черкесами, после их нападений. Соседи осознают, что какая-то хрень пошла, просят защиты у России. Черкесы и чеченцы начинают грабят соседей и входят во вкус, формируется кодекс чести набегов на соседей и целая набеговая система. Россия переселяет казаков на границу. Черкесы и чеченцы начинают грабить и убивать казаков, при этом активно занимаются и междуусобными войнами. Терпение России заканчивается, кавказцы слегка получают по голове. Кавказцы не унимаются и получают поддержку от врагов России (османов и англичан) и отрабатывают её. Терпение России заканчивается и черкесы получают по полной. Остатки черкесов более 150 лет удивляются и обижаются, а нас-то за шо? Раз уж лезть в историю, то может лучше вспомним как вместе от Крымского ханства отбивались и Казань вместе брали?
",0.0
247,"называет Шарикова педофилом в 2к19-ом Чо, педофилия теперь срок давности имеет? Ща как представил, как тебе Шарий всунул свой грубый хуй в задний проход, когда тебе было всего 10, а ты через пять лет такой: Йееееех, ну это ж дувно было, ни пидафил!
",5.0
248,"Ну например потому что кончалось лето и если бы я быстро не отстроилась - ещё почти год жила бы на съёмных квартирах. А я если честно вешалась от них - я до этого 10 лет с родителями загородом жила, мне тесно в Москве)
",0.0
249,"Какую советскую замшелую хуйню ты несешь - как так так кря кря народы братья кря кряк православные - сколько себя помню с нулевых хохлосрачи в сети, читал Дневники Дроздовского, он там описывал что когда они уходили из города украинские националисты кричали им оскорбления в спину, снимали и топтали флаги, одновременно унижаясь перед немцами, и у Булгакова тоже самое: мразь с хвостами на головах , братская дружба длиной в век. Обоссаный одноклеточный дебил посылает кого-то в одноклассники. Пиздуй в б или откуда там выползают настолько тупые создания.
",4.0
250,"Обезьяну колонизировали, привезли в Европу, дали возможность стать человеком. Обезьяна отблагодарила.
",1.0
251,"ви таки дурак, простите? )
",5.0
252,"На какое противоречие ты указал, идиот жопоглазый? Там ясно указан разграничительный признак.
",5.0
253,"Он уже не стесняясь по кд срет, модератор его друг что ли?
",5.0
254,"дырка у тебя в голове.
",5.0
255,"Двачую этого. Свиньи уже в наглую пиздят что их тут нет и что они не срут в по мойке
",6.0
256,"У меня мать в охране работала как то, там там ебали за то что ты не отвечаешь в ватсапе. Типо если вообще не будешь в группе сразу увольнение ебанутый ватсап этот, информационная помойка, а в Якутии ВСЕ сука на нем помешаны!
",6.0
257,"Вы привели достаточно аргументов чтобы их не просто выгнать а показательно расстрелять около подъезда. Мне более нечего вам возразить. Я не могу оперировать ценностями вашего убого эгоистичного НЕДОразума.
",5.0
258,"Роды в срок - 38 недель. Т.о. осталось носить еще почти 2 месяца.
",0.0
259,"Так ее уже заставили ) нужно перезаставить или отменить первое. на троечку троллишь, без души, нужно душу вкладывать, что ж ты так слабо. Образ циничного дебила не очень удачно получился. Это как, творишь лютую хуйню, а виновата она, действия твои, а расхлёбывать ей, она на эмоциях, а ты думаешь, что это взвешенное решение. Дебилы, блядь (с)
",5.0
260,"Ну хочешь я стану твоим другом? Как тебя зовут? Чем увлекаешься?
",0.0
261,"Другого я от тебя и не ждал, школьник максималист.
",5.0
262,"Ты лучше свои ссылки в спортлото отправляй. Там ошибок море.
",0.0
263,"Да ты ещё и неуравновешенный.Я понимаю что тебе приходится заниматься какой-то хернёй и возможно не об этом ты мечтал в жизни,но ты сам выбрал этот путь.Так что веди себя сдержанно и спокойно говори о том,как плохо высказывать своё недовольство как всё неплохо(могло быть и хуже) хочешь чтоб было как на Украине? и т.д. короче отрабатывай по инструкции,челядь
",5.0
264,"пруф или пи..бол шарлатан)
",5.0
265,"Зачем тут тогда разговариваешь? Жалко что ты вообще родился...
",5.0
266,"Так то стоит около 12,5 тысяч, но мне вышло в 6636 рублей и бесплатная доставка
",0.0
267,"Ой, блядь. Украины как страны не существует, это вид болезни, патология. Как будто хохлики что-то там решают.
",1.0
268,"Камера заднего вида и книжная лига? Вы тролль
",0.0
269,"Да. Можете ради интереса засунуть палец себе в рот и пощупать свой собственный язык глубже, чем видно в зеркале. Сильно удивитесь.
",0.0
270,"Да не торопись ты так, бабуль
",0.0
271,"греки всегда падлили россии, это как жид ы либерасты, откровенные русофобы... наши там чото с ними сюсюкаются, афоны, хуёны... а греки в ответ лишь наебывают русских да офшоры для жид олгирахов создают чтобы грабить русачков... надо признать кипр за турцией, пнуть под сраку вафляломея и поставить в константинополи наших русских попов И ПУСТЬ ВЕСЬ МИР ОТСОС Т!!!
",1.0
272,"У вас что, ночное большевистское обострение?
",4.0
273,"Да насрать всем уже на это засохшее дерьмо! Алсо, скорее всего жирный свин почуял что его блядскому магазинчику наступает капздец и начал пытаться маневрировать.
",6.0
274,"У вас пост поломался.
",0.0
275,"смешно. я просто написал, что мнение некого внештатного специалиста не должно публиковаться. про лживых девушек я ни слова не сказал. и про проблематику, которая в посте. я просто усомнился в правдивости источника. вы опять врете. сознательно избегаете вопросов, смешиваете разные посты и трактуете их в свою пользу. первая на оскорболения перешли вы. с моей стороны это был чистый стеб. потому что вы начали пользоваться совсем банальными стереотипами, я отзеркалил это на вас, также написал стандартные мужские заблуждения про женщин. прекратите людям хамить, научитесь аргументироано спорть, и прибудет с вами счастье!
",0.0
276,"ссылки я давал, модератор в мягкой и корректной форме послал меня нахер
",0.0
277,"я их маму ибаль, мааааааааматкунем!
",6.0
278,"Более полутора тысяч человек стали жертвами незаконных онлайн-трансляций из гостиничных номеров в Южной Корее. Об этом сообщает CNN со ссылкой на местную полицию. Камеры были спрятаны в телеприставках, розетках и держателях для фенов. Отснятый материал выгружался на специальный сайт. На портале было зарегистрировано более четырех тысяч человек. 97 из них оплатили ежемесячный взнос в размере 45 долларов (почти три тысячи рублей). За доплату пользователи могли подключиться к стриму в прямом эфире. В преступной схеме участвовало несколько человек: двое мужчин уже арестованы, в отношении двух других ведется расследование. Установлено, что сотрудники гостиниц ничего не знали о преступной схеме. В прошлом был похожий случай, когда в отелях устанавливались нелегальные камеры, и их постоянно тайно смотрели, но полиция впервые обнаружила ситуацию, когда видео транслируется в прямом эфире в интернете , уточнили в правоохранительных органах. Незаконно снятые видео являются распространенной проблемой в Южной Корее. Чаще всего злоумышленники крепят скрытые камеры в общественных женских туалетах. Такой жанр называют spycam, записи позднее продаются в сети. В 2018 году десятки тысяч женщин вышли на улицы Сеула и других городов в знак протеста против таких преступлений. Выступления проходили под лозунгом Моя жизнь не ваше порно . Ранее владелица крупного южнокорейского порносайта, известная под именем Сонг (Song), была приговорена к четырем годам тюрьмы. На ее портале размещались тысячи spycam-записей.
",0.0
279,"тебя тут вахтёром назначили ?
",5.0
280,"Тебе кольцо покупают , беги глупец!
",5.0
281,"Принятые военные доктрины с тобой не согласны, пидорандель. Ах да, я забыл, жид овствующие пиндосы и евреи их игнорируют, покрывая военные преступления своих солдат и вводят санкции против суда в Гааге за попытки привлечь виновных
",5.0
282,"Таких как ты психопатов на хуй отстреливать в детстве.
",5.0
283,"Блядь, каждая вторая семья разваливается. А они не рассчитывают Так они сами всё портят, сами друг другу мозги клюют. Дебилы, бля.
",6.0
284,"А в твоем блять не стояли! вы же пердуны старый все высоко духовные интеллектуалы.
",5.0
285,"Всегда знал, что эта поехавшая сука-хохлушка.
",1.0
286,"Ты в маём серце казёл.
",0.0
287,"Вам в b никто не рад и не ждет, вы - мусор. Никто кроме вас самих не хочет видеть в b, продолжайте спамить ссылками на d в своём загоне, никто вас не вернет.
",6.0
288,"Крым это Украина В голосяндру с этого хохлосяндра!
",4.0
289,"Позвольте узнать, скольких детей вы воспитали, дабы утверждать, что ребенок - это примитивный и легко предсказуемый алгоритм, в котором нельзя - значит нельзя? Удобно все и всегда на воспитание спихивать, вроде я ничего в жизни не добился, но не потому что я нихера делать не хочу, а потому что меня так воспитали, моей вины в этом вообще нет. И родители не виноваты, их тоже так воспитали. Адам с Евой всю ответственность несут, а мы так, по течению плывем. Значит люди, которые имеют проблемы с алкоголем - быдло. Люди, дети которых причинили любой вред чужой собственности - быдло. Но может тогда и люди, которые перестают следить за своим здоровьем и мало двигаются - быдло, ведь они тоже осознают риски? Люди, которые вместо саморазвития приходят домой и смотрят сериальчики, просто потому что им лень что-то делать еще, они тоже быдло, ведь разница с алкоголиками в способе отдохнуть, структурно никакой разницы? Но тогда логичный вопрос, а есть ли НЕ быдло на нашей планете?
",0.0
290,"Да нахуй ты мне это скинул? Если я теку от неё, естественно я пересмотрел её видосы. Но самый кайф на канале молодого человека, где он её за жопу хватает и пальцы в рот суёт. Если меня привлекают такие тян, я быдло?
",0.0
291,"Игорь, ты? Помнишь меня? Я твой одноклассник. Я узнал тебя по твоим шизоидным словам и высерам. А помнишь, как мы всем классом нассали тебе в кружку в третьем классе, на сладкоежке? Ты ещё выпил, облизнулся и попросил добавки. А потом тебя пришёл забирать твой отец, тот самый дворник, который на Вернадского изнасиловал собаку и получил условный срок за то, что украл плавленный сырок в магазине. Он зашёл в класс, все стали смеяться, а ты обосрался под себя от стыда, а потом сказал, что всю жизнь будешь ненавидеть дворником, но в 9м классе, когда ты пошёл на рейд, чтобы их отпиздить, то они пустили тебя по кругу, после чего тебе наложили на анус восемь швов. Как поживаешь, Игорян?
",5.0
292,"ты грызун не забывай свою историю - как твоя великая грузия платила дань малолетними грузинскими пидарасиками для всех жопошников персии и турции.
",1.0
293,"НЕ ТАК: с ватников. вопрос: любишь сралина? за кого голосовал? за питуна?
",4.0
294,"Тоже проигрываю с укро-манек. Хотя вангую тут не только укры, но и некоторая часть русских шизиков с манямирком. Сами же вчера еще проигрывали с ватных ВР ТИ, а сегодня сами той же хуйней занялись. Вообще в последнее время все больше и больше убеждаюсь, что ватные дегенераты и фанатичные свидомиты либеpаxи друг друга стоят. Одним русня говна в жопу заливает, а другим - злой запад.
",4.0
295,"У вас, похоже, депрессия. К врачу попробуйте сходить. Мб полегче будет. Ну и жена, конечно, доконала вас.
",0.0
296,"тебя бы в первых рядах на эту войну погнали, дурик. потом кричал бы в объектив камеры: не хочу умирать! отпустите - вы же добрые!
",5.0
297,"21 век, как ты такой неграмотный?
",5.0
298,"Западенские каклы в Польше - это чмо пиздец какое просто. Сам лично одному там в автобусе втащил. Его блядь приняв меня за поланда начала обкладывать русским матом за то что я их согнал в автобусе с первых мест за которые заплатил, типа я нихуя не понимаю. Сами поляки при этом в кайф стояли и смотрели как русачек щемит какла.
",1.0
299,"Очевидно, что топтать дворников и чем там ещё федоровичи по всей стране занимались- это просто другой уровень деятельности Вот и попался куколд-воевака. А гонору сколько было, да мы на дунбусее, да я в грозном двери настежь - давай говно на разы. Когда твою сестру будут насиловать черенком от веника три дворника, то ты будешь просто играть в Подземелья и Драконы и делать вид что ничего не происходит. А не, как Джимми Нейтрон напряжёшь мозги и будешь искать РЕЛЕВАНТНОЕ решение проблемы, пока сестричке, с венком ромашек на голове, раздирают дырочку. Ссали тебе в рот всем кондопогом, чека-нацианалистъ. Твои маняврирования от вопросов точно такое же тухлое пиздабольство как и на стремах жирного, можешь в гости записатся, если достаточно всратый для их патоков. Ах, да, а хули ты у мамы под юбкой, а не спасаешь наших новиопов в трусках от злых фашистов? За пять лет так и не собрался? Давай реще, чучело.
",4.0
