film	category	director	actor	duration	release_year	rating
Il_buono,_il_brutto,_il_cattivo	Western	SergioLeone	AldoGiuffrè	161	1966	8.8
Dangal	Action	NiteshTiwari	AamirKhan	161	2016	8.3
Dangal	Biography	NiteshTiwari	AamirKhan	161	2016	8.3
Dangal	Drama	NiteshTiwari	AamirKhan	161	2016	8.3
Dangal	Action	NiteshTiwari	SakshiTanwar	161	2016	8.3
Dangal	Biography	NiteshTiwari	SakshiTanwar	161	2016	8.3
Dangal	Drama	NiteshTiwari	SakshiTanwar	161	2016	8.3
Dangal	Action	NiteshTiwari	FatimaSanaShaikh	161	2016	8.3
Dangal	Biography	NiteshTiwari	FatimaSanaShaikh	161	2016	8.3
Dangal	Drama	NiteshTiwari	FatimaSanaShaikh	161	2016	8.3
Dangal	Action	NiteshTiwari	SanyaMalhotra	161	2016	8.3
Dangal	Biography	NiteshTiwari	SanyaMalhotra	161	2016	8.3
Dangal	Drama	NiteshTiwari	SanyaMalhotra	161	2016	8.3
The_Hobbit:_The_Desolation_of_Smaug	Adventure	PeterJackson	IanMcKellen	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Fantasy	PeterJackson	IanMcKellen	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Adventure	PeterJackson	MartinFreeman	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Fantasy	PeterJackson	MartinFreeman	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Adventure	PeterJackson	RichardArmitage	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Fantasy	PeterJackson	RichardArmitage	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Adventure	PeterJackson	KenStott	161	2013	7.8
The_Hobbit:_The_Desolation_of_Smaug	Fantasy	PeterJackson	KenStott	161	2013	7.8
Once_Upon_a_Time_in..._Hollywood	Comedy	QuentinTarantino	LeonardoDiCaprio	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Drama	QuentinTarantino	LeonardoDiCaprio	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Comedy	QuentinTarantino	BradPitt	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Drama	QuentinTarantino	BradPitt	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Comedy	QuentinTarantino	MargotRobbie	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Drama	QuentinTarantino	MargotRobbie	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Comedy	QuentinTarantino	EmileHirsch	161	2019	7.6
Once_Upon_a_Time_in..._Hollywood	Drama	QuentinTarantino	EmileHirsch	161	2019	7.6
Anatomy_of_a_Murder	Drama	OttoPreminger	JamesStewart	161	1959	8.0
Anatomy_of_a_Murder	Mystery	OttoPreminger	JamesStewart	161	1959	8.0
Anatomy_of_a_Murder	Drama	OttoPreminger	LeeRemick	161	1959	8.0
Anatomy_of_a_Murder	Mystery	OttoPreminger	LeeRemick	161	1959	8.0
Anatomy_of_a_Murder	Drama	OttoPreminger	BenGazzara	161	1959	8.0
Anatomy_of_a_Murder	Mystery	OttoPreminger	BenGazzara	161	1959	8.0
Anatomy_of_a_Murder	Drama	OttoPreminger	ArthurOConnell	161	1959	8.0
Anatomy_of_a_Murder	Mystery	OttoPreminger	ArthurOConnell	161	1959	8.0
K.G.F:_Chapter_2	Action	PrashanthNeel	Yash	168	2022	8.6
K.G.F:_Chapter_2	Crime	PrashanthNeel	Yash	168	2022	8.6
K.G.F:_Chapter_2	Drama	PrashanthNeel	Yash	168	2022	8.6
K.G.F:_Chapter_2	Action	PrashanthNeel	SanjayDutt	168	2022	8.6
K.G.F:_Chapter_2	Crime	PrashanthNeel	SanjayDutt	168	2022	8.6
K.G.F:_Chapter_2	Drama	PrashanthNeel	SanjayDutt	168	2022	8.6
K.G.F:_Chapter_2	Action	PrashanthNeel	RaveenaTandon	168	2022	8.6
K.G.F:_Chapter_2	Crime	PrashanthNeel	RaveenaTandon	168	2022	8.6
K.G.F:_Chapter_2	Drama	PrashanthNeel	RaveenaTandon	168	2022	8.6
K.G.F:_Chapter_2	Action	PrashanthNeel	SrinidhiShetty	168	2022	8.6
K.G.F:_Chapter_2	Crime	PrashanthNeel	SrinidhiShetty	168	2022	8.6
K.G.F:_Chapter_2	Drama	PrashanthNeel	SrinidhiShetty	168	2022	8.6
The_Hateful_Eight	Crime	QuentinTarantino	SamuelL.Jackson	168	2015	7.8
The_Hateful_Eight	Drama	QuentinTarantino	SamuelL.Jackson	168	2015	7.8
The_Hateful_Eight	Mystery	QuentinTarantino	SamuelL.Jackson	168	2015	7.8
The_Hateful_Eight	Crime	QuentinTarantino	KurtRussell	168	2015	7.8
The_Hateful_Eight	Drama	QuentinTarantino	KurtRussell	168	2015	7.8
The_Hateful_Eight	Mystery	QuentinTarantino	KurtRussell	168	2015	7.8
The_Hateful_Eight	Crime	QuentinTarantino	JenniferJasonLeigh	168	2015	7.8
The_Hateful_Eight	Drama	QuentinTarantino	JenniferJasonLeigh	168	2015	7.8
The_Hateful_Eight	Mystery	QuentinTarantino	JenniferJasonLeigh	168	2015	7.8
The_Hateful_Eight	Crime	QuentinTarantino	WaltonGoggins	168	2015	7.8
The_Hateful_Eight	Drama	QuentinTarantino	WaltonGoggins	168	2015	7.8
The_Hateful_Eight	Mystery	QuentinTarantino	WaltonGoggins	168	2015	7.8
A_Night_at_the_Opera	Comedy	SamWood	GrouchoMarx	96	1935	7.8
A_Night_at_the_Opera	Music	SamWood	GrouchoMarx	96	1935	7.8
A_Night_at_the_Opera	Musical	SamWood	GrouchoMarx	96	1935	7.8
A_Night_at_the_Opera	Comedy	SamWood	ChicoMarx	96	1935	7.8
A_Night_at_the_Opera	Music	SamWood	ChicoMarx	96	1935	7.8
A_Night_at_the_Opera	Musical	SamWood	ChicoMarx	96	1935	7.8
A_Night_at_the_Opera	Comedy	SamWood	HarpoMarx	96	1935	7.8
A_Night_at_the_Opera	Music	SamWood	HarpoMarx	96	1935	7.8
A_Night_at_the_Opera	Musical	SamWood	HarpoMarx	96	1935	7.8
A_Night_at_the_Opera	Comedy	SamWood	KittyCarlisle	96	1935	7.8
A_Night_at_the_Opera	Music	SamWood	KittyCarlisle	96	1935	7.8
A_Night_at_the_Opera	Musical	SamWood	KittyCarlisle	96	1935	7.8
Chun_gwong_cha_sit	Drama	Kar-WaiWong	LeslieCheung	96	1997	7.7
Chun_gwong_cha_sit	Romance	Kar-WaiWong	LeslieCheung	96	1997	7.7
Chun_gwong_cha_sit	Drama	Kar-WaiWong	TonyChiu-WaiLeung	96	1997	7.7
Chun_gwong_cha_sit	Romance	Kar-WaiWong	TonyChiu-WaiLeung	96	1997	7.7
Chun_gwong_cha_sit	Drama	Kar-WaiWong	ChangChen	96	1997	7.7
Chun_gwong_cha_sit	Romance	Kar-WaiWong	ChangChen	96	1997	7.7
Chun_gwong_cha_sit	Drama	Kar-WaiWong	GregoryDayton	96	1997	7.7
Chun_gwong_cha_sit	Romance	Kar-WaiWong	GregoryDayton	96	1997	7.7
Night_of_the_Living_Dead	Horror	GeorgeA.Romero	DuaneJones	96	1968	7.8
Night_of_the_Living_Dead	Thriller	GeorgeA.Romero	DuaneJones	96	1968	7.8
Night_of_the_Living_Dead	Horror	GeorgeA.Romero	JudithODea	96	1968	7.8
Night_of_the_Living_Dead	Thriller	GeorgeA.Romero	JudithODea	96	1968	7.8
Night_of_the_Living_Dead	Horror	GeorgeA.Romero	KarlHardman	96	1968	7.8
Night_of_the_Living_Dead	Thriller	GeorgeA.Romero	KarlHardman	96	1968	7.8
Night_of_the_Living_Dead	Horror	GeorgeA.Romero	MarilynEastman	96	1968	7.8
Night_of_the_Living_Dead	Thriller	GeorgeA.Romero	MarilynEastman	96	1968	7.8
Sweet_Smell_of_Success	Drama	AlexanderMackendrick	BurtLancaster	96	1957	8.0
Sweet_Smell_of_Success	Film-Noir	AlexanderMackendrick	BurtLancaster	96	1957	8.0
Sweet_Smell_of_Success	Drama	AlexanderMackendrick	TonyCurtis	96	1957	8.0
Sweet_Smell_of_Success	Film-Noir	AlexanderMackendrick	TonyCurtis	96	1957	8.0
Sweet_Smell_of_Success	Drama	AlexanderMackendrick	SusanHarrison	96	1957	8.0
Sweet_Smell_of_Success	Film-Noir	AlexanderMackendrick	SusanHarrison	96	1957	8.0
Sweet_Smell_of_Success	Drama	AlexanderMackendrick	MartinMilner	96	1957	8.0
Sweet_Smell_of_Success	Film-Noir	AlexanderMackendrick	MartinMilner	96	1957	8.0
Klaus	Animation	SergioPablos	JasonSchwartzman	96	2019	8.1
Klaus	Adventure	SergioPablos	JasonSchwartzman	96	2019	8.1
Klaus	Comedy	SergioPablos	JasonSchwartzman	96	2019	8.1
Klaus	Animation	SergioPablos	J.K.Simmons	96	2019	8.1
Klaus	Adventure	SergioPablos	J.K.Simmons	96	2019	8.1
Klaus	Comedy	SergioPablos	J.K.Simmons	96	2019	8.1
Klaus	Animation	SergioPablos	RashidaJones	96	2019	8.1
Klaus	Adventure	SergioPablos	RashidaJones	96	2019	8.1
Klaus	Comedy	SergioPablos	RashidaJones	96	2019	8.1
Klaus	Animation	SergioPablos	WillSasso	96	2019	8.1
Klaus	Adventure	SergioPablos	WillSasso	96	2019	8.1
Klaus	Comedy	SergioPablos	WillSasso	96	2019	8.1
Persepolis	Animation	VincentParonnaud	ChiaraMastroianni	96	2007	8.0
Persepolis	Biography	VincentParonnaud	ChiaraMastroianni	96	2007	8.0
Persepolis	Drama	VincentParonnaud	ChiaraMastroianni	96	2007	8.0
Persepolis	Animation	VincentParonnaud	CatherineDeneuve	96	2007	8.0
Persepolis	Biography	VincentParonnaud	CatherineDeneuve	96	2007	8.0
Persepolis	Drama	VincentParonnaud	CatherineDeneuve	96	2007	8.0
Persepolis	Animation	VincentParonnaud	GenaRowlands	96	2007	8.0
Persepolis	Biography	VincentParonnaud	GenaRowlands	96	2007	8.0
Persepolis	Drama	VincentParonnaud	GenaRowlands	96	2007	8.0
Persepolis	Animation	VincentParonnaud	DanielleDarrieux	96	2007	8.0
Persepolis	Biography	VincentParonnaud	DanielleDarrieux	96	2007	8.0
Persepolis	Drama	VincentParonnaud	DanielleDarrieux	96	2007	8.0
Sanjuro	Action	AkiraKurosawa	ToshirôMifune	96	1962	8.0
Sanjuro	Drama	AkiraKurosawa	ToshirôMifune	96	1962	8.0
Sanjuro	Thriller	AkiraKurosawa	ToshirôMifune	96	1962	8.0
Sanjuro	Action	AkiraKurosawa	TatsuyaNakadai	96	1962	8.0
Sanjuro	Drama	AkiraKurosawa	TatsuyaNakadai	96	1962	8.0
Sanjuro	Thriller	AkiraKurosawa	TatsuyaNakadai	96	1962	8.0
Sanjuro	Action	AkiraKurosawa	KeijuKobayashi	96	1962	8.0
Sanjuro	Drama	AkiraKurosawa	KeijuKobayashi	96	1962	8.0
Sanjuro	Thriller	AkiraKurosawa	KeijuKobayashi	96	1962	8.0
Sanjuro	Action	AkiraKurosawa	YûnosukeItô	96	1962	8.0
Sanjuro	Drama	AkiraKurosawa	YûnosukeItô	96	1962	8.0
Sanjuro	Thriller	AkiraKurosawa	YûnosukeItô	96	1962	8.0
Miracle_on_34th_Street	Comedy	GeorgeSeaton	EdmundGwenn	96	1947	7.9
Miracle_on_34th_Street	Drama	GeorgeSeaton	EdmundGwenn	96	1947	7.9
Miracle_on_34th_Street	Family	GeorgeSeaton	EdmundGwenn	96	1947	7.9
Miracle_on_34th_Street	Comedy	GeorgeSeaton	MaureenOHara	96	1947	7.9
Miracle_on_34th_Street	Drama	GeorgeSeaton	MaureenOHara	96	1947	7.9
Miracle_on_34th_Street	Family	GeorgeSeaton	MaureenOHara	96	1947	7.9
Miracle_on_34th_Street	Comedy	GeorgeSeaton	JohnPayne	96	1947	7.9
Miracle_on_34th_Street	Drama	GeorgeSeaton	JohnPayne	96	1947	7.9
Miracle_on_34th_Street	Family	GeorgeSeaton	JohnPayne	96	1947	7.9
Miracle_on_34th_Street	Comedy	GeorgeSeaton	GeneLockhart	96	1947	7.9
Miracle_on_34th_Street	Drama	GeorgeSeaton	GeneLockhart	96	1947	7.9
Miracle_on_34th_Street	Family	GeorgeSeaton	GeneLockhart	96	1947	7.9
La_belle_et_la_bête	Drama	JeanCocteau	JeanMarais	96	1946	7.9
La_belle_et_la_bête	Fantasy	JeanCocteau	JeanMarais	96	1946	7.9
La_belle_et_la_bête	Romance	JeanCocteau	JeanMarais	96	1946	7.9
La_belle_et_la_bête	Drama	JeanCocteau	JosetteDay	96	1946	7.9
La_belle_et_la_bête	Fantasy	JeanCocteau	JosetteDay	96	1946	7.9
La_belle_et_la_bête	Romance	JeanCocteau	JosetteDay	96	1946	7.9
La_belle_et_la_bête	Drama	JeanCocteau	MilaParély	96	1946	7.9
La_belle_et_la_bête	Fantasy	JeanCocteau	MilaParély	96	1946	7.9
La_belle_et_la_bête	Romance	JeanCocteau	MilaParély	96	1946	7.9
La_belle_et_la_bête	Drama	JeanCocteau	NaneGermon	96	1946	7.9
La_belle_et_la_bête	Fantasy	JeanCocteau	NaneGermon	96	1946	7.9
La_belle_et_la_bête	Romance	JeanCocteau	NaneGermon	96	1946	7.9
Up	Animation	PeteDocter	EdwardAsner	96	2009	8.3
Up	Adventure	PeteDocter	EdwardAsner	96	2009	8.3
Up	Comedy	PeteDocter	EdwardAsner	96	2009	8.3
Up	Animation	PeteDocter	JordanNagai	96	2009	8.3
Up	Adventure	PeteDocter	JordanNagai	96	2009	8.3
Up	Comedy	PeteDocter	JordanNagai	96	2009	8.3
Up	Animation	PeteDocter	JohnRatzenberger	96	2009	8.3
Up	Adventure	PeteDocter	JohnRatzenberger	96	2009	8.3
Up	Comedy	PeteDocter	JohnRatzenberger	96	2009	8.3
Up	Animation	PeteDocter	ChristopherPlummer	96	2009	8.3
Up	Adventure	PeteDocter	ChristopherPlummer	96	2009	8.3
Up	Comedy	PeteDocter	ChristopherPlummer	96	2009	8.3
Hoje_Eu_Quero_Voltar_Sozinho	Drama	DanielRibeiro	GhilhermeLobo	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Romance	DanielRibeiro	GhilhermeLobo	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Drama	DanielRibeiro	FabioAudi	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Romance	DanielRibeiro	FabioAudi	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Drama	DanielRibeiro	TessAmorim	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Romance	DanielRibeiro	TessAmorim	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Drama	DanielRibeiro	LúciaRomano	96	2014	7.9
Hoje_Eu_Quero_Voltar_Sozinho	Romance	DanielRibeiro	LúciaRomano	96	2014	7.9
Stagecoach	Adventure	JohnFord	JohnWayne	96	1939	7.8
Stagecoach	Drama	JohnFord	JohnWayne	96	1939	7.8
Stagecoach	Western	JohnFord	JohnWayne	96	1939	7.8
Stagecoach	Adventure	JohnFord	ClaireTrevor	96	1939	7.8
Stagecoach	Drama	JohnFord	ClaireTrevor	96	1939	7.8
Stagecoach	Western	JohnFord	ClaireTrevor	96	1939	7.8
Stagecoach	Adventure	JohnFord	AndyDevine	96	1939	7.8
Stagecoach	Drama	JohnFord	AndyDevine	96	1939	7.8
Stagecoach	Western	JohnFord	AndyDevine	96	1939	7.8
Stagecoach	Adventure	JohnFord	JohnCarradine	96	1939	7.8
Stagecoach	Drama	JohnFord	JohnCarradine	96	1939	7.8
Stagecoach	Western	JohnFord	JohnCarradine	96	1939	7.8
Det_sjunde_inseglet	Drama	IngmarBergman	MaxvonSydow	96	1957	8.1
Det_sjunde_inseglet	Fantasy	IngmarBergman	MaxvonSydow	96	1957	8.1
Det_sjunde_inseglet	Drama	IngmarBergman	GunnarBjörnstrand	96	1957	8.1
Det_sjunde_inseglet	Fantasy	IngmarBergman	GunnarBjörnstrand	96	1957	8.1
Det_sjunde_inseglet	Drama	IngmarBergman	BengtEkerot	96	1957	8.1
Det_sjunde_inseglet	Fantasy	IngmarBergman	BengtEkerot	96	1957	8.1
Det_sjunde_inseglet	Drama	IngmarBergman	NilsPoppe	96	1957	8.1
Det_sjunde_inseglet	Fantasy	IngmarBergman	NilsPoppe	96	1957	8.1
The_Lady_Vanishes	Mystery	AlfredHitchcock	MargaretLockwood	96	1938	7.8
The_Lady_Vanishes	Thriller	AlfredHitchcock	MargaretLockwood	96	1938	7.8
The_Lady_Vanishes	Mystery	AlfredHitchcock	MichaelRedgrave	96	1938	7.8
The_Lady_Vanishes	Thriller	AlfredHitchcock	MichaelRedgrave	96	1938	7.8
The_Lady_Vanishes	Mystery	AlfredHitchcock	PaulLukas	96	1938	7.8
The_Lady_Vanishes	Thriller	AlfredHitchcock	PaulLukas	96	1938	7.8
The_Lady_Vanishes	Mystery	AlfredHitchcock	MayWhitty	96	1938	7.8
The_Lady_Vanishes	Thriller	AlfredHitchcock	MayWhitty	96	1938	7.8
Manhattan	Comedy	WoodyAllen	WoodyAllen	96	1979	7.9
Manhattan	Drama	WoodyAllen	WoodyAllen	96	1979	7.9
Manhattan	Romance	WoodyAllen	WoodyAllen	96	1979	7.9
Manhattan	Comedy	WoodyAllen	DianeKeaton	96	1979	7.9
Manhattan	Drama	WoodyAllen	DianeKeaton	96	1979	7.9
Manhattan	Romance	WoodyAllen	DianeKeaton	96	1979	7.9
Manhattan	Comedy	WoodyAllen	MarielHemingway	96	1979	7.9
Manhattan	Drama	WoodyAllen	MarielHemingway	96	1979	7.9
Manhattan	Romance	WoodyAllen	MarielHemingway	96	1979	7.9
Manhattan	Comedy	WoodyAllen	MichaelMurphy	96	1979	7.9
Manhattan	Drama	WoodyAllen	MichaelMurphy	96	1979	7.9
Manhattan	Romance	WoodyAllen	MichaelMurphy	96	1979	7.9
12_Angry_Men	Crime	SidneyLumet	HenryFonda	96	1957	9.0
12_Angry_Men	Drama	SidneyLumet	HenryFonda	96	1957	9.0
12_Angry_Men	Crime	SidneyLumet	LeeJ.Cobb	96	1957	9.0
12_Angry_Men	Drama	SidneyLumet	LeeJ.Cobb	96	1957	9.0
12_Angry_Men	Crime	SidneyLumet	MartinBalsam	96	1957	9.0
12_Angry_Men	Drama	SidneyLumet	MartinBalsam	96	1957	9.0
12_Angry_Men	Crime	SidneyLumet	JohnFiedler	96	1957	9.0
12_Angry_Men	Drama	SidneyLumet	JohnFiedler	96	1957	9.0
Short_Term_12	Drama	DestinDanielCretton	BrieLarson	96	2013	7.9
Short_Term_12	Drama	DestinDanielCretton	FrantzTurner	96	2013	7.9
Short_Term_12	Drama	DestinDanielCretton	JohnGallagherJr.	96	2013	7.9
Short_Term_12	Drama	DestinDanielCretton	KaitlynDever	96	2013	7.9
Mad_Max_2	Action	GeorgeMiller	MelGibson	96	1981	7.6
Mad_Max_2	Adventure	GeorgeMiller	MelGibson	96	1981	7.6
Mad_Max_2	Sci-Fi	GeorgeMiller	MelGibson	96	1981	7.6
Mad_Max_2	Action	GeorgeMiller	BruceSpence	96	1981	7.6
Mad_Max_2	Adventure	GeorgeMiller	BruceSpence	96	1981	7.6
Mad_Max_2	Sci-Fi	GeorgeMiller	BruceSpence	96	1981	7.6
Mad_Max_2	Action	GeorgeMiller	MichaelPreston	96	1981	7.6
Mad_Max_2	Adventure	GeorgeMiller	MichaelPreston	96	1981	7.6
Mad_Max_2	Sci-Fi	GeorgeMiller	MichaelPreston	96	1981	7.6
Mad_Max_2	Action	GeorgeMiller	MaxPhipps	96	1981	7.6
Mad_Max_2	Adventure	GeorgeMiller	MaxPhipps	96	1981	7.6
Mad_Max_2	Sci-Fi	GeorgeMiller	MaxPhipps	96	1981	7.6
The_Fly	Drama	DavidCronenberg	JeffGoldblum	96	1986	7.6
The_Fly	Horror	DavidCronenberg	JeffGoldblum	96	1986	7.6
The_Fly	Sci-Fi	DavidCronenberg	JeffGoldblum	96	1986	7.6
The_Fly	Drama	DavidCronenberg	GeenaDavis	96	1986	7.6
The_Fly	Horror	DavidCronenberg	GeenaDavis	96	1986	7.6
The_Fly	Sci-Fi	DavidCronenberg	GeenaDavis	96	1986	7.6
The_Fly	Drama	DavidCronenberg	JohnGetz	96	1986	7.6
The_Fly	Horror	DavidCronenberg	JohnGetz	96	1986	7.6
The_Fly	Sci-Fi	DavidCronenberg	JohnGetz	96	1986	7.6
The_Fly	Drama	DavidCronenberg	JoyBoushel	96	1986	7.6
The_Fly	Horror	DavidCronenberg	JoyBoushel	96	1986	7.6
The_Fly	Sci-Fi	DavidCronenberg	JoyBoushel	96	1986	7.6
Perfetti_sconosciuti	Comedy	PaoloGenovese	GiuseppeBattiston	96	2016	7.7
Perfetti_sconosciuti	Drama	PaoloGenovese	GiuseppeBattiston	96	2016	7.7
Perfetti_sconosciuti	Comedy	PaoloGenovese	AnnaFoglietta	96	2016	7.7
Perfetti_sconosciuti	Drama	PaoloGenovese	AnnaFoglietta	96	2016	7.7
Perfetti_sconosciuti	Comedy	PaoloGenovese	MarcoGiallini	96	2016	7.7
Perfetti_sconosciuti	Drama	PaoloGenovese	MarcoGiallini	96	2016	7.7
Perfetti_sconosciuti	Comedy	PaoloGenovese	EdoardoLeo	96	2016	7.7
Perfetti_sconosciuti	Drama	PaoloGenovese	EdoardoLeo	96	2016	7.7
Freaks	Drama	TodBrowning	WallaceFord	64	1932	7.9
Freaks	Horror	TodBrowning	WallaceFord	64	1932	7.9
Freaks	Drama	TodBrowning	LeilaHyams	64	1932	7.9
Freaks	Horror	TodBrowning	LeilaHyams	64	1932	7.9
Freaks	Drama	TodBrowning	OlgaBaclanova	64	1932	7.9
Freaks	Horror	TodBrowning	OlgaBaclanova	64	1932	7.9
Freaks	Drama	TodBrowning	RoscoeAtes	64	1932	7.9
Freaks	Horror	TodBrowning	RoscoeAtes	64	1932	7.9
Batman_Begins	Action	ChristopherNolan	ChristianBale	140	2005	8.2
Batman_Begins	Crime	ChristopherNolan	ChristianBale	140	2005	8.2
Batman_Begins	Drama	ChristopherNolan	ChristianBale	140	2005	8.2
Batman_Begins	Action	ChristopherNolan	MichaelCaine	140	2005	8.2
Batman_Begins	Crime	ChristopherNolan	MichaelCaine	140	2005	8.2
Batman_Begins	Drama	ChristopherNolan	MichaelCaine	140	2005	8.2
Batman_Begins	Action	ChristopherNolan	KenWatanabe	140	2005	8.2
Batman_Begins	Crime	ChristopherNolan	KenWatanabe	140	2005	8.2
Batman_Begins	Drama	ChristopherNolan	KenWatanabe	140	2005	8.2
Batman_Begins	Action	ChristopherNolan	LiamNeeson	140	2005	8.2
Batman_Begins	Crime	ChristopherNolan	LiamNeeson	140	2005	8.2
Batman_Begins	Drama	ChristopherNolan	LiamNeeson	140	2005	8.2
Taegukgi_hwinalrimyeo	Action	Je-kyuKang	JangDong-Gun	140	2004	8.0
Taegukgi_hwinalrimyeo	Drama	Je-kyuKang	JangDong-Gun	140	2004	8.0
Taegukgi_hwinalrimyeo	War	Je-kyuKang	JangDong-Gun	140	2004	8.0
Taegukgi_hwinalrimyeo	Action	Je-kyuKang	WonBin	140	2004	8.0
Taegukgi_hwinalrimyeo	Drama	Je-kyuKang	WonBin	140	2004	8.0
Taegukgi_hwinalrimyeo	War	Je-kyuKang	WonBin	140	2004	8.0
Taegukgi_hwinalrimyeo	Action	Je-kyuKang	Eun-juLee	140	2004	8.0
Taegukgi_hwinalrimyeo	Drama	Je-kyuKang	Eun-juLee	140	2004	8.0
Taegukgi_hwinalrimyeo	War	Je-kyuKang	Eun-juLee	140	2004	8.0
Taegukgi_hwinalrimyeo	Action	Je-kyuKang	Hyeong-jinKong	140	2004	8.0
Taegukgi_hwinalrimyeo	Drama	Je-kyuKang	Hyeong-jinKong	140	2004	8.0
Taegukgi_hwinalrimyeo	War	Je-kyuKang	Hyeong-jinKong	140	2004	8.0
Padman	Biography	R.Balki	AkshayKumar	140	2018	7.9
Padman	Comedy	R.Balki	AkshayKumar	140	2018	7.9
Padman	Drama	R.Balki	AkshayKumar	140	2018	7.9
Padman	Biography	R.Balki	RadhikaApte	140	2018	7.9
Padman	Comedy	R.Balki	RadhikaApte	140	2018	7.9
Padman	Drama	R.Balki	RadhikaApte	140	2018	7.9
Padman	Biography	R.Balki	SonamKapoor	140	2018	7.9
Padman	Comedy	R.Balki	SonamKapoor	140	2018	7.9
Padman	Drama	R.Balki	SonamKapoor	140	2018	7.9
Padman	Biography	R.Balki	JyotiSubhash	140	2018	7.9
Padman	Comedy	R.Balki	JyotiSubhash	140	2018	7.9
Padman	Drama	R.Balki	JyotiSubhash	140	2018	7.9
Warrior	Action	GavinOConnor	TomHardy	140	2011	8.2
Warrior	Drama	GavinOConnor	TomHardy	140	2011	8.2
Warrior	Sport	GavinOConnor	TomHardy	140	2011	8.2
Warrior	Action	GavinOConnor	NickNolte	140	2011	8.2
Warrior	Drama	GavinOConnor	NickNolte	140	2011	8.2
Warrior	Sport	GavinOConnor	NickNolte	140	2011	8.2
Warrior	Action	GavinOConnor	JoelEdgerton	140	2011	8.2
Warrior	Drama	GavinOConnor	JoelEdgerton	140	2011	8.2
Warrior	Sport	GavinOConnor	JoelEdgerton	140	2011	8.2
Warrior	Action	GavinOConnor	JenniferMorrison	140	2011	8.2
Warrior	Drama	GavinOConnor	JenniferMorrison	140	2011	8.2
Warrior	Sport	GavinOConnor	JenniferMorrison	140	2011	8.2
Dancer_in_the_Dark	Crime	LarsvonTrier	Björk	140	2000	7.9
Dancer_in_the_Dark	Drama	LarsvonTrier	Björk	140	2000	7.9
Dancer_in_the_Dark	Musical	LarsvonTrier	Björk	140	2000	7.9
Dancer_in_the_Dark	Crime	LarsvonTrier	CatherineDeneuve	140	2000	7.9
Dancer_in_the_Dark	Drama	LarsvonTrier	CatherineDeneuve	140	2000	7.9
Dancer_in_the_Dark	Musical	LarsvonTrier	CatherineDeneuve	140	2000	7.9
Dancer_in_the_Dark	Crime	LarsvonTrier	DavidMorse	140	2000	7.9
Dancer_in_the_Dark	Drama	LarsvonTrier	DavidMorse	140	2000	7.9
Dancer_in_the_Dark	Musical	LarsvonTrier	DavidMorse	140	2000	7.9
Dancer_in_the_Dark	Crime	LarsvonTrier	PeterStormare	140	2000	7.9
Dancer_in_the_Dark	Drama	LarsvonTrier	PeterStormare	140	2000	7.9
Dancer_in_the_Dark	Musical	LarsvonTrier	PeterStormare	140	2000	7.9
Apollo_13	Adventure	RonHoward	TomHanks	140	1995	7.7
Apollo_13	Drama	RonHoward	TomHanks	140	1995	7.7
Apollo_13	History	RonHoward	TomHanks	140	1995	7.7
Apollo_13	Adventure	RonHoward	BillPaxton	140	1995	7.7
Apollo_13	Drama	RonHoward	BillPaxton	140	1995	7.7
Apollo_13	History	RonHoward	BillPaxton	140	1995	7.7
Apollo_13	Adventure	RonHoward	KevinBacon	140	1995	7.7
Apollo_13	Drama	RonHoward	KevinBacon	140	1995	7.7
Apollo_13	History	RonHoward	KevinBacon	140	1995	7.7
Apollo_13	Adventure	RonHoward	GarySinise	140	1995	7.7
Apollo_13	Drama	RonHoward	GarySinise	140	1995	7.7
Apollo_13	History	RonHoward	GarySinise	140	1995	7.7
Star_Wars:_Episode_III_-_Revenge_of_the_Sith	Action	GeorgeLucas	HaydenChristensen	140	2005	7.6
Star_Wars:_Episode_III_-_Revenge_of_the_Sith	Adventure	GeorgeLucas	HaydenChristensen	140	2005	7.6
Star_Wars:_Episode_III_-_Revenge_of_the_Sith	Fantasy	GeorgeLucas	HaydenChristensen	140	2005	7.6
Star_Wars:_Episode_III_-_Revenge_of_the_Sith	Action	GeorgeLucas	NataliePortman	140	2005	7.6
Star_Wars:_Episode_III_-_Revenge_of_the_Sith	Adventure	GeorgeLucas	NataliePortman	140	2005	7.6
