name;short_name;tier;type;nation;prices_xp;price_credit;price_gold;is_gift;is_premium;is_premium_igr;is_wheeled;hp;hull_hp;hull_weight;weight;speed_forward;speed_backward;ammo.avg_penetration;ammo.avg_damage;dpm;gun.name;gun.fire_rate;gun.aim_time;engine.power;gun;engine;radio;turret;suspension;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42500;50;20;171;150;2046.00;OQF 17-pdr Gun Mk. VII;13.64;2.1;650;6484;3413;4951;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42500;50;20;171;150;2046.00;OQF 17-pdr Gun Mk. VII;13.64;2.1;650;6484;3413;3159;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44500;50;20;171;150;2143.50;OQF 17-pdr Gun Mk. VII;14.29;2.1;650;6484;3413;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42500;50;20;171;150;2046.00;OQF 17-pdr Gun Mk. VII;13.64;2.1;650;6484;3413;3159;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;600;7252;3157;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;600;7252;3157;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;600;7252;3157;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;750;7252;12117;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;750;7252;12117;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;750;7252;12117;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;650;7252;3413;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;650;7252;3413;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44916;50;20;226;230;1840.00;OQF 20-pdr Gun Type A Barrel;8;2.3;650;7252;3413;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;4439;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;600;7764;3157;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;4439;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;4951;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;600;7764;3157;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;4951;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;3159;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;600;7764;3157;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;600;7764;3157;3159;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;4439;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;750;7764;12117;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;4439;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;4951;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;750;7764;12117;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;4951;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;3159;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;750;7764;12117;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;750;7764;12117;3159;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;4439;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;650;7764;3413;4439;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;4439;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;4951;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;650;7764;3413;4951;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;4951;12883;13394;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;3159;12883;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1450;1080;22190;44355;50;20;148;140;2100.00;OQF 77 mm Gun Mk. II;15;1.9;650;7764;3413;3159;13139;13650;
Centurion Mk. I;Centurion I;8;mediumTank;uk;[object Object];2350000;0;false;false;false;false;1350;1080;22190;42355;50;20;148;140;2000.60;OQF 77 mm Gun Mk. II;14.29;1.9;650;7764;3413;3159;12883;13394;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12739;25;12;30;75;1800.00;5.7 cm Gun Type 90;24;2.3;118;8548;5989;615;9571;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;12889;25;12;30;75;1875.00;5.7 cm Gun Type 90;25;2.1;118;8548;5989;615;9827;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12739;25;12;30;75;1800.00;5.7 cm Gun Type 90;24;2.3;118;8548;5989;615;9571;11874;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;12889;25;12;30;75;1875.00;5.7 cm Gun Type 90;25;2.1;118;8548;5989;615;9827;11874;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12889;25;12;30;75;1800.00;5.7 cm Gun Type 90;24;2.3;120;8548;5733;615;9571;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;13039;25;12;30;75;1875.00;5.7 cm Gun Type 90;25;2.1;120;8548;5733;615;9827;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12889;25;12;30;75;1800.00;5.7 cm Gun Type 90;24;2.3;120;8548;5733;615;9571;11874;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12754;25;12;30;75;1800.00;5.7 cm Gun Type 97;24;2.3;118;1124;5989;615;9571;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;12904;25;12;30;75;1956.75;5.7 cm Gun Type 97;26.09;2.1;118;1124;5989;615;9827;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12754;25;12;30;75;1800.00;5.7 cm Gun Type 97;24;2.3;118;1124;5989;615;9571;11874;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;12904;25;12;30;75;1956.75;5.7 cm Gun Type 97;26.09;2.1;118;1124;5989;615;9827;11874;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12904;25;12;30;75;1800.00;5.7 cm Gun Type 97;24;2.3;120;1124;5733;615;9571;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;400;320;7614;13054;25;12;30;75;1956.75;5.7 cm Gun Type 97;26.09;2.1;120;1124;5733;615;9827;12130;
Type 89 I-Go/Chi-Ro;I-Go/Chi-Ro;2;mediumTank;japan;null;3400;0;false;false;false;false;380;320;7614;12904;25;12;30;75;1800.00;5.7 cm Gun Type 97;24;2.3;120;1124;5733;615;9571;11874;
IS-4;IS-4;10;heavyTank;ussr;[object Object];6100000;0;false;false;false;false;2500;2000;30750;60024;43;14;217;390;2125.50;122 mm D-25TS;5.45;2.9;750;58628;5893;2823;10243;12290;
IS-4;IS-4;10;heavyTank;ussr;[object Object];6100000;0;false;false;false;false;2500;2000;30750;60831;43;14;258;440;2296.80;122 mm M62-T2;5.22;2.5;750;23812;5893;2823;10243;12290;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12850;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;180;5396;5141;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12770;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;180;5396;5141;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12750;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;180;5396;5141;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;180;5396;5141;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12850;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;360;5396;6677;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12770;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;360;5396;6677;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12750;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;360;5396;6677;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;360;5396;6677;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12850;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;140;5396;3349;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11800;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12770;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;140;5396;3349;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11720;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12750;60;22;23;11;1692.35;2 cm Kw.K. 38;153.85;1.4;140;5396;3349;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11700;60;22;23;11;1571.46;2 cm Kw.K. 38;142.86;1.5;140;5396;3349;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12890;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;180;3604;5141;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12810;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;180;3604;5141;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12790;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;180;3604;5141;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;180;3604;5141;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12890;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;360;3604;6677;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12810;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;360;3604;6677;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12790;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;360;3604;6677;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;360;3604;6677;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12890;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;140;3604;3349;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11840;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;1047;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12810;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;140;3604;3349;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11760;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;1047;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;535;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12790;60;22;39;11;1692.35;2 cm Flak 38;153.85;1.4;140;3604;3349;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11740;60;22;39;11;1571.46;2 cm Flak 38;142.86;1.5;140;3604;3349;535;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13480;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;180;7956;5141;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13400;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;180;7956;5141;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13380;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;180;7956;5141;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13480;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;360;7956;6677;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13400;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;360;7956;6677;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13380;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;360;7956;6677;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13480;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;140;7956;3349;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13400;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;140;7956;3349;1047;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;13380;60;22;60;70;1680.00;5 cm Kw.K. 38 L/42;24;2.3;140;7956;3349;535;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11830;60;22;40;36;939.24;3,7 cm Kw.K. 36 L/46.5;26.09;1.7;180;5652;5141;3095;9747;12562;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;520;416;6830;12880;60;22;40;36;939.24;3,7 cm Kw.K. 36 L/46.5;26.09;1.7;180;5652;5141;3095;10003;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11830;60;22;40;36;939.24;3,7 cm Kw.K. 36 L/46.5;26.09;1.7;180;5652;5141;3095;9747;12818;
Pz.Kpfw. II Luchs;Luchs;4;lightTank;germany;[object Object];155000;0;false;false;false;false;495;416;6830;11750;60;22;40;36;939.24;3,7 cm Kw.K. 36 L/46.5;26.09;1.7;180;5652;5141;1047;9747;12562;
