id,label,type,color,size
Character_794,Unknown,Character,#3498DB,10
Character_795,Unknown,Character,#3498DB,10
Character_796,Unknown,Character,#3498DB,10
Character_797,Orys Baratheon,Character,#3498DB,10
Character_798,Unknown,Character,#3498DB,10
Character_799,Unknown,Character,#3498DB,10
Character_800,Unknown,Character,#3498DB,10
Character_801,Osmund Kettleblack,Character,#3498DB,10
Character_802,Unknown,Character,#3498DB,10
Character_803,Unknown,Character,#3498DB,10
Character_804,Oswell Kettleblack,Character,#3498DB,10
Character_805,Unknown,Character,#3498DB,10
Character_806,Unknown,Character,#3498DB,10
Character_807,Otho Bracken,Character,#3498DB,10
Character_808,Unknown,Character,#3498DB,10
Character_809,Unknown,Character,#3498DB,10
Character_810,Unknown,Character,#3498DB,10
Character_811,Unknown,Character,#3498DB,10
Character_812,Parmen Crane,Character,#3498DB,10
Character_813,Pate,Character,#3498DB,10
Character_814,Unknown,Character,#3498DB,10
Character_815,Unknown,Character,#3498DB,10
Character_816,Unknown,Character,#3498DB,10
Character_817,Unknown,Character,#3498DB,10
Character_818,Unknown,Character,#3498DB,10
Character_819,Unknown,Character,#3498DB,10
Character_820,Unknown,Character,#3498DB,10
Character_821,Perwyn Osgrey,Character,#3498DB,10
Character_822,Unknown,Character,#3498DB,10
Character_823,Petyr Baelish,Character,#3498DB,10
Character_824,Petyr Frey,Character,#3498DB,10
Character_825,Unknown,Character,#3498DB,10
Character_826,Unknown,Character,#3498DB,10
Character_827,Podrick Payne,Character,#3498DB,10
Character_828,Unknown,Character,#3498DB,10
Character_829,Pypar,Character,#3498DB,10
Character_830,Qarl Kenning,Character,#3498DB,10
Character_831,Qarlton Chelsted,Character,#3498DB,10
Character_832,Qhorin,Character,#3498DB,10
Character_833,Qhorwyn Hoare,Character,#3498DB,10
Character_834,Unknown,Character,#3498DB,10
Character_835,Unknown,Character,#3498DB,10
Character_836,Unknown,Character,#3498DB,10
Character_837,Unknown,Character,#3498DB,10
Character_838,Unknown,Character,#3498DB,10
Character_839,Unknown,Character,#3498DB,10
Character_840,Unknown,Character,#3498DB,10
Character_841,Unknown,Character,#3498DB,10
Character_842,Quentyn Ball,Character,#3498DB,10
Character_843,Unknown,Character,#3498DB,10
Character_844,Quentyn Martell,Character,#3498DB,10
Character_845,Unknown,Character,#3498DB,10
Character_846,Unknown,Character,#3498DB,10
Character_847,Ralf Stonehouse,Character,#3498DB,10
Character_848,Unknown,Character,#3498DB,10
Character_849,Ramsay Snow,Character,#3498DB,10
Character_850,Unknown,Character,#3498DB,10
Character_851,Unknown,Character,#3498DB,10
Character_852,Unknown,Character,#3498DB,10
Character_853,Unknown,Character,#3498DB,10
Character_854,Unknown,Character,#3498DB,10
Character_855,Unknown,Character,#3498DB,10
Character_856,Unknown,Character,#3498DB,10
Character_857,Unknown,Character,#3498DB,10
Character_858,Red Alyn,Character,#3498DB,10
Character_859,Unknown,Character,#3498DB,10
Character_860,Unknown,Character,#3498DB,10
Character_861,Unknown,Character,#3498DB,10
Character_862,Renly Baratheon,Character,#3498DB,10
Character_863,Unknown,Character,#3498DB,10
Character_864,Unknown,Character,#3498DB,10
Character_865,Unknown,Character,#3498DB,10
Character_866,Unknown,Character,#3498DB,10
Character_867,Rhaegar Targaryen,Character,#3498DB,10
Character_868,Unknown,Character,#3498DB,10
Character_869,Unknown,Character,#3498DB,10
Character_870,Unknown,Character,#3498DB,10
Character_871,Rhaena Targaryen,Character,#3498DB,10
Character_872,Unknown,Character,#3498DB,10
Character_873,Rhaena Targaryen,Character,#3498DB,10
Character_874,Rhaenyra Targaryen,Character,#3498DB,10
Character_875,Rhaenys Targaryen,Character,#3498DB,10
Character_876,Unknown,Character,#3498DB,10
Character_877,Unknown,Character,#3498DB,10
Character_878,Rhea Royce,Character,#3498DB,10
Character_879,Unknown,Character,#3498DB,10
Character_880,Unknown,Character,#3498DB,10
Character_881,Richard Horpe,Character,#3498DB,10
Character_882,Richard Lonmouth,Character,#3498DB,10
Character_883,Unknown,Character,#3498DB,10
Character_884,Unknown,Character,#3498DB,10
Character_885,Unknown,Character,#3498DB,10
Character_886,Rickard Stark,Character,#3498DB,10
Character_887,Unknown,Character,#3498DB,10
Character_888,Unknown,Character,#3498DB,10
Character_889,Unknown,Character,#3498DB,10
Character_890,Unknown,Character,#3498DB,10
Character_891,Unknown,Character,#3498DB,10
Character_892,Robar Royce,Character,#3498DB,10
Character_893,Unknown,Character,#3498DB,10
Character_894,Robert Arryn,Character,#3498DB,10
Character_895,Unknown,Character,#3498DB,10
Character_896,Unknown,Character,#3498DB,10
Character_897,Unknown,Character,#3498DB,10
Character_898,Robert Flowers,Character,#3498DB,10
Character_899,Unknown,Character,#3498DB,10
Character_900,Unknown,Character,#3498DB,10
Character_901,Robert I Baratheon,Character,#3498DB,10
Character_902,Unknown,Character,#3498DB,10
Character_903,Unknown,Character,#3498DB,10
Character_904,Unknown,Character,#3498DB,10
Character_905,Unknown,Character,#3498DB,10
Character_906,Unknown,Character,#3498DB,10
Character_907,Unknown,Character,#3498DB,10
Character_908,Robin Peasebury,Character,#3498DB,10
Character_909,Unknown,Character,#3498DB,10
Character_910,Unknown,Character,#3498DB,10
Character_911,Unknown,Character,#3498DB,10
Character_912,Rodrik Cassel,Character,#3498DB,10
Character_913,Unknown,Character,#3498DB,10
Character_914,Rodrik Harlaw,Character,#3498DB,10
Character_915,Unknown,Character,#3498DB,10
Character_916,Unknown,Character,#3498DB,10
Character_917,Rodrik Stark,Character,#3498DB,10
Character_918,Unknown,Character,#3498DB,10
Character_919,Unknown,Character,#3498DB,10
Character_920,Unknown,Character,#3498DB,10
Character_921,Unknown,Character,#3498DB,10
Character_922,Unknown,Character,#3498DB,10
Character_923,Unknown,Character,#3498DB,10
Character_924,Unknown,Character,#3498DB,10
Character_925,Rolland Storm,Character,#3498DB,10
Character_926,Unknown,Character,#3498DB,10
Character_927,Unknown,Character,#3498DB,10
Character_928,Unknown,Character,#3498DB,10
Character_929,Ronald Vance,Character,#3498DB,10
Character_930,Unknown,Character,#3498DB,10
Character_931,Unknown,Character,#3498DB,10
Character_932,Ronnet Connington,Character,#3498DB,10
Character_933,Roose Bolton,Character,#3498DB,10
Character_934,Unknown,Character,#3498DB,10
Character_935,Roryn Drumm,Character,#3498DB,10
Character_936,Unknown,Character,#3498DB,10
Character_937,Unknown,Character,#3498DB,10
Character_938,Unknown,Character,#3498DB,10
Character_939,Unknown,Character,#3498DB,10
Character_940,Unknown,Character,#3498DB,10
Character_941,Rupert Brax,Character,#3498DB,10
Character_942,Unknown,Character,#3498DB,10
Character_943,Unknown,Character,#3498DB,10
Character_944,Unknown,Character,#3498DB,10
Character_945,Unknown,Character,#3498DB,10
Character_946,Unknown,Character,#3498DB,10
Character_947,Unknown,Character,#3498DB,10
Character_948,Unknown,Character,#3498DB,10
Character_949,Unknown,Character,#3498DB,10
Character_950,Unknown,Character,#3498DB,10
Character_951,Unknown,Character,#3498DB,10
Character_952,Unknown,Character,#3498DB,10
Character_953,Unknown,Character,#3498DB,10
Character_954,Samwell Tarly,Character,#3498DB,10
Character_955,Sandor Clegane,Character,#3498DB,10
Character_956,Unknown,Character,#3498DB,10
Character_957,Sansa Stark,Character,#3498DB,10
Character_958,Unknown,Character,#3498DB,10
Character_959,Unknown,Character,#3498DB,10
Character_960,Unknown,Character,#3498DB,10
Character_961,Unknown,Character,#3498DB,10
Character_962,Unknown,Character,#3498DB,10
Character_963,Unknown,Character,#3498DB,10
Character_964,Unknown,Character,#3498DB,10
Character_965,Unknown,Character,#3498DB,10
Character_966,Selwyn Tarth,Character,#3498DB,10
Character_967,Serala of Myr,Character,#3498DB,10
Character_968,Unknown,Character,#3498DB,10
Character_969,Serwyn,Character,#3498DB,10
Character_970,Shadrich,Character,#3498DB,10
Character_971,Unknown,Character,#3498DB,10
Character_972,Unknown,Character,#3498DB,10
Character_973,Unknown,Character,#3498DB,10
Character_974,Unknown,Character,#3498DB,10
Character_975,Unknown,Character,#3498DB,10
Character_976,Unknown,Character,#3498DB,10
Character_977,Unknown,Character,#3498DB,10
Character_978,Unknown,Character,#3498DB,10
Character_979,Sigfryd Harlaw,Character,#3498DB,10
Character_980,Unknown,Character,#3498DB,10
Character_981,Unknown,Character,#3498DB,10
Character_982,Unknown,Character,#3498DB,10
Character_983,Unknown,Character,#3498DB,10
Character_984,Stafford Lannister,Character,#3498DB,10
Character_985,Unknown,Character,#3498DB,10
Character_986,Unknown,Character,#3498DB,10
Character_987,Unknown,Character,#3498DB,10
Character_988,Unknown,Character,#3498DB,10
Character_989,Steffon Frey,Character,#3498DB,10
Character_990,Unknown,Character,#3498DB,10
Character_991,Unknown,Character,#3498DB,10
Character_992,Unknown,Character,#3498DB,10
Character_993,Unknown,Character,#3498DB,10
Character_994,Unknown,Character,#3498DB,10
Character_995,Unknown,Character,#3498DB,10
Character_996,Unknown,Character,#3498DB,10
Character_997,Unknown,Character,#3498DB,10
Character_998,Unknown,Character,#3498DB,10
Character_999,Sylva Santagar,Character,#3498DB,10
Character_1000,Unknown,Character,#3498DB,10
Character_1001,Unknown,Character,#3498DB,10
Character_1002,Unknown,Character,#3498DB,10
Character_1003,Unknown,Character,#3498DB,10
Character_1004,Unknown,Character,#3498DB,10
Character_1005,Unknown,Character,#3498DB,10
Character_1006,Taena of Myr,Character,#3498DB,10
Character_1007,Unknown,Character,#3498DB,10
Character_1008,Unknown,Character,#3498DB,10
Character_1009,Tallad,Character,#3498DB,10
Character_1010,Unknown,Character,#3498DB,10
Character_1011,Unknown,Character,#3498DB,10
Character_1012,Unknown,Character,#3498DB,10
Character_1013,Unknown,Character,#3498DB,10
Character_1014,Unknown,Character,#3498DB,10
Character_1015,Unknown,Character,#3498DB,10
Character_1016,Unknown,Character,#3498DB,10
Character_1017,Theo Wull,Character,#3498DB,10
Character_1018,Theodan Wells,Character,#3498DB,10
Character_1019,Unknown,Character,#3498DB,10
Character_1020,Unknown,Character,#3498DB,10
Character_1021,Unknown,Character,#3498DB,10
Character_1022,Theon Greyjoy,Character,#3498DB,10
Character_1023,Theon Stark,Character,#3498DB,10
Character_1024,Unknown,Character,#3498DB,10
Character_1025,Unknown,Character,#3498DB,10
Character_1026,Unknown,Character,#3498DB,10
Character_1027,Unknown,Character,#3498DB,10
Character_1028,Tom Costayne,Character,#3498DB,10
Character_1029,Tommen Baratheon,Character,#3498DB,10
Character_1030,Unknown,Character,#3498DB,10
Character_1031,Unknown,Character,#3498DB,10
Character_1032,Unknown,Character,#3498DB,10
Character_1033,Torrhen Karstark,Character,#3498DB,10
Character_1034,Torrhen Stark,Character,#3498DB,10
Character_1035,Unknown,Character,#3498DB,10
Character_1036,Unknown,Character,#3498DB,10
Character_1037,Unknown,Character,#3498DB,10
Character_1038,Unknown,Character,#3498DB,10
Character_1039,Tristifer Botley,Character,#3498DB,10
Character_1040,Tristifer IV Mudd,Character,#3498DB,10
Character_1041,Tristifer V,Character,#3498DB,10
Character_1042,Unknown,Character,#3498DB,10
Character_1043,Unknown,Character,#3498DB,10
Character_1044,Unknown,Character,#3498DB,10
Character_1045,Unknown,Character,#3498DB,10
Character_1046,Unknown,Character,#3498DB,10
Character_1047,Unknown,Character,#3498DB,10
Character_1048,Unknown,Character,#3498DB,10
Character_1049,Tygett Lannister,Character,#3498DB,10
Character_1050,Unknown,Character,#3498DB,10
Character_1051,Tyrek Lannister,Character,#3498DB,10
Character_1052,Tyrion Lannister,Character,#3498DB,10
Character_1053,Unknown,Character,#3498DB,10
Character_1054,Tyta Frey,Character,#3498DB,10
Character_1055,Unknown,Character,#3498DB,10
Character_1056,Unknown,Character,#3498DB,10
Character_1057,Tytos Lannister,Character,#3498DB,10
Character_1058,Tywin Frey,Character,#3498DB,10
Character_1059,Unknown,Character,#3498DB,10
Character_1060,Unknown,Character,#3498DB,10
Character_1061,Unknown,Character,#3498DB,10
Character_1062,Urrigon Greyjoy,Character,#3498DB,10
Character_1063,Unknown,Character,#3498DB,10
Character_1064,Unknown,Character,#3498DB,10
Character_1065,Uthor Underleaf,Character,#3498DB,10
Character_1066,Unknown,Character,#3498DB,10
Character_1067,Valarr Targaryen,Character,#3498DB,10
Character_1068,Unknown,Character,#3498DB,10
Character_1069,Unknown,Character,#3498DB,10
Character_1070,Unknown,Character,#3498DB,10
Character_1071,Unknown,Character,#3498DB,10
Character_1072,Unknown,Character,#3498DB,10
Character_1073,Unknown,Character,#3498DB,10
Character_1074,Victarion Greyjoy,Character,#3498DB,10
Character_1075,Unknown,Character,#3498DB,10
Character_1076,Viserys I,Character,#3498DB,10
Character_1077,Unknown,Character,#3498DB,10
Character_1078,Unknown,Character,#3498DB,10
Character_1079,Viserys Targaryen,Character,#3498DB,10
Character_1080,Unknown,Character,#3498DB,10
Character_1081,Unknown,Character,#3498DB,10
Character_1082,Unknown,Character,#3498DB,10
Character_1083,Walda Frey,Character,#3498DB,10
Character_1084,Walda Frey,Character,#3498DB,10
Character_1085,Walda Frey,Character,#3498DB,10
Character_1086,Unknown,Character,#3498DB,10
Character_1087,Unknown,Character,#3498DB,10
Character_1088,Unknown,Character,#3498DB,10
Character_1089,Walder Frey,Character,#3498DB,10
Character_1090,Walder Frey,Character,#3498DB,10
Character_1091,Walder Frey,Character,#3498DB,10
Character_1092,Walder Frey,Character,#3498DB,10
Character_1093,Walder Frey,Character,#3498DB,10
Character_1094,Unknown,Character,#3498DB,10
Character_1095,Unknown,Character,#3498DB,10
Character_1096,Walder Rivers,Character,#3498DB,10
Character_1097,Unknown,Character,#3498DB,10
Character_1098,Unknown,Character,#3498DB,10
Character_1099,Walter Whent,Character,#3498DB,10
Character_1100,Unknown,Character,#3498DB,10
Character_1101,Walton Stark,Character,#3498DB,10
Character_1102,Waltyr Frey,Character,#3498DB,10
Character_1103,Unknown,Character,#3498DB,10
Character_1104,Unknown,Character,#3498DB,10
Character_1105,Unknown,Character,#3498DB,10
Character_1106,Unknown,Character,#3498DB,10
Character_1107,Unknown,Character,#3498DB,10
Character_1108,Wilbert Osgrey,Character,#3498DB,10
Character_1109,Unknown,Character,#3498DB,10
Character_1110,Unknown,Character,#3498DB,10
Character_1111,Unknown,Character,#3498DB,10
Character_1112,Unknown,Character,#3498DB,10
Character_1113,Unknown,Character,#3498DB,10
Character_1114,Unknown,Character,#3498DB,10
Character_1115,Unknown,Character,#3498DB,10
Character_1116,Unknown,Character,#3498DB,10
Character_1117,Unknown,Character,#3498DB,10
Character_1118,Unknown,Character,#3498DB,10
Character_1119,Unknown,Character,#3498DB,10
Character_1120,Unknown,Character,#3498DB,10
Character_1121,Wyl Waynwood,Character,#3498DB,10
Character_1122,Unknown,Character,#3498DB,10
Character_1123,Unknown,Character,#3498DB,10
Character_1124,Wyman Manderly,Character,#3498DB,10
Character_1125,Unknown,Character,#3498DB,10
Character_1126,Unknown,Character,#3498DB,10
Character_1127,Unknown,Character,#3498DB,10
Character_1128,Unknown,Character,#3498DB,10
Character_1129,Unknown,Character,#3498DB,10
Character_1130,Unknown,Character,#3498DB,10
Character_1131,Yohn Royce,Character,#3498DB,10
Character_1132,Unknown,Character,#3498DB,10
Character_1133,Unknown,Character,#3498DB,10
Character_1134,Unknown,Character,#3498DB,10
Character_1135,Unknown,Character,#3498DB,10
Character_1136,Unknown,Character,#3498DB,10
Character_1137,Monster,Character,#3498DB,10
Character_1138,Unknown,Character,#3498DB,10
Character_1139,Unknown,Character,#3498DB,10
Character_1140,Unknown,Character,#3498DB,10
Character_1141,Unknown,Character,#3498DB,10
Character_1142,Unknown,Character,#3498DB,10
Character_1143,Unknown,Character,#3498DB,10
Character_1144,Unknown,Character,#3498DB,10
Character_1145,Unknown,Character,#3498DB,10
Character_1146,Alayaya,Character,#3498DB,10
Character_1147,Albett,Character,#3498DB,10
Character_1148,Unknown,Character,#3498DB,10
Character_1149,Alequo Adarys,Character,#3498DB,10
Character_1150,Unknown,Character,#3498DB,10
Character_1151,Alfyn,Character,#3498DB,10
Character_1152,Unknown,Character,#3498DB,10
Character_1153,Unknown,Character,#3498DB,10
Character_1154,Unknown,Character,#3498DB,10
Character_1155,Unknown,Character,#3498DB,10
Character_1156,Unknown,Character,#3498DB,10
Character_1157,Unknown,Character,#3498DB,10
Character_1158,Unknown,Character,#3498DB,10
Character_1159,Alyn,Character,#3498DB,10
Character_1160,Unknown,Character,#3498DB,10
Character_1161,Unknown,Character,#3498DB,10
Character_1162,Unknown,Character,#3498DB,10
Character_1163,Andrey Dalt,Character,#3498DB,10
Character_1164,Andrik,Character,#3498DB,10
Character_1165,Anguy,Character,#3498DB,10
Character_1166,Unknown,Character,#3498DB,10
Character_1167,Unknown,Character,#3498DB,10
Character_1168,Armen,Character,#3498DB,10
Character_1169,Unknown,Character,#3498DB,10
Character_1170,Unknown,Character,#3498DB,10
Character_1171,Unknown,Character,#3498DB,10
Character_1172,Unknown,Character,#3498DB,10
Character_1173,Arryk,Character,#3498DB,10
Character_1174,Arson,Character,#3498DB,10
Character_1175,Unknown,Character,#3498DB,10
Character_1176,Assadora,Character,#3498DB,10
Character_1177,Aurane Waters,Character,#3498DB,10
Character_1178,Unknown,Character,#3498DB,10
Character_1179,Azor Ahai,Character,#3498DB,10
Character_1180,Unknown,Character,#3498DB,10
Character_1181,Bael,Character,#3498DB,10
Character_1182,Unknown,Character,#3498DB,10
Character_1183,Balaq,Character,#3498DB,10
Character_1184,Unknown,Character,#3498DB,10
Character_1185,Unknown,Character,#3498DB,10
Character_1186,Unknown,Character,#3498DB,10
Character_1187,Unknown,Character,#3498DB,10
Character_1188,Unknown,Character,#3498DB,10
Character_1189,Barsena,Character,#3498DB,10
Character_1190,Unknown,Character,#3498DB,10
Character_1191,Unknown,Character,#3498DB,10
Character_1192,Unknown,Character,#3498DB,10
Character_1193,Unknown,Character,#3498DB,10
Character_1194,Becca,Character,#3498DB,10
Character_1195,Unknown,Character,#3498DB,10
Character_1196,Bedwyck,Character,#3498DB,10
Character_1197,Unknown,Character,#3498DB,10
Character_1198,Belaquo,Character,#3498DB,10
Character_1199,Unknown,Character,#3498DB,10
Character_1200,Unknown,Character,#3498DB,10
Character_1201,Unknown,Character,#3498DB,10
Character_1202,Bellegere Otherys,Character,#3498DB,10
Character_1203,Bellegere Otherys,Character,#3498DB,10
Character_1204,Bellonara Otherys,Character,#3498DB,10
Character_1205,Belwas,Character,#3498DB,10
Character_1206,Unknown,Character,#3498DB,10
Character_1207,Ben,Character,#3498DB,10
Character_1208,Ben,Character,#3498DB,10
Character_1209,Unknown,Character,#3498DB,10
Character_1210,Unknown,Character,#3498DB,10
Character_1211,Unknown,Character,#3498DB,10
Character_1212,Unknown,Character,#3498DB,10
Character_1213,Unknown,Character,#3498DB,10
Character_1214,Unknown,Character,#3498DB,10
Character_1215,Bethany,Character,#3498DB,10
Character_1216,Unknown,Character,#3498DB,10
Character_1217,Betharios,Character,#3498DB,10
Character_1218,Unknown,Character,#3498DB,10
Character_1219,Unknown,Character,#3498DB,10
Character_1220,Big Belly Ben,Character,#3498DB,10
Character_1221,Unknown,Character,#3498DB,10
Character_1222,Unknown,Character,#3498DB,10
Character_1223,Unknown,Character,#3498DB,10
Character_1224,Unknown,Character,#3498DB,10
Character_1225,Unknown,Character,#3498DB,10
Character_1226,Unknown,Character,#3498DB,10
Character_1227,Unknown,Character,#3498DB,10
Character_1228,Unknown,Character,#3498DB,10
Character_1229,Unknown,Character,#3498DB,10
Character_1230,Unknown,Character,#3498DB,10
Character_1231,Unknown,Character,#3498DB,10
Character_1232,Unknown,Character,#3498DB,10
Character_1233,Unknown,Character,#3498DB,10
Character_1234,Unknown,Character,#3498DB,10
Character_1235,Unknown,Character,#3498DB,10
Character_1236,Unknown,Character,#3498DB,10
Character_1237,Unknown,Character,#3498DB,10
Character_1238,Brusco,Character,#3498DB,10
Character_1239,Unknown,Character,#3498DB,10
Character_1240,Unknown,Character,#3498DB,10
Character_1241,Unknown,Character,#3498DB,10
Character_1242,Brynden Rivers,Character,#3498DB,10
Character_1243,Unknown,Character,#3498DB,10
Character_1244,Butterbumps,Character,#3498DB,10
Character_1245,Unknown,Character,#3498DB,10
Character_1246,Unknown,Character,#3498DB,10
Character_1247,Unknown,Character,#3498DB,10
Character_1248,Byren Flowers,Character,#3498DB,10
Character_1249,Byron,Character,#3498DB,10
Character_1250,Unknown,Character,#3498DB,10
Character_1251,Unknown,Character,#3498DB,10
Character_1252,Unknown,Character,#3498DB,10
Character_1253,Unknown,Character,#3498DB,10
Character_1254,Unknown,Character,#3498DB,10
Character_1255,Camarron,Character,#3498DB,10
Character_1256,Unknown,Character,#3498DB,10
Character_1257,Unknown,Character,#3498DB,10
Character_1258,Unknown,Character,#3498DB,10
Character_1259,Unknown,Character,#3498DB,10
Character_1260,Unknown,Character,#3498DB,10
Character_1261,Unknown,Character,#3498DB,10
Character_1262,Unknown,Character,#3498DB,10
Character_1263,Cerrick,Character,#3498DB,10
Character_1264,Unknown,Character,#3498DB,10
Character_1265,Unknown,Character,#3498DB,10
Character_1266,Unknown,Character,#3498DB,10
Character_1267,Unknown,Character,#3498DB,10
Character_1268,Unknown,Character,#3498DB,10
Character_1269,Unknown,Character,#3498DB,10
Character_1270,Unknown,Character,#3498DB,10
Character_1271,Unknown,Character,#3498DB,10
Character_1272,Unknown,Character,#3498DB,10
Character_1273,Unknown,Character,#3498DB,10
Character_1274,Cleon,Character,#3498DB,10
Character_1275,Unknown,Character,#3498DB,10
Character_1276,Unknown,Character,#3498DB,10
Character_1277,Unknown,Character,#3498DB,10
Character_1278,Unknown,Character,#3498DB,10
Character_1279,Unknown,Character,#3498DB,10
Character_1280,Unknown,Character,#3498DB,10
Character_1281,Unknown,Character,#3498DB,10
Character_1282,Unknown,Character,#3498DB,10
Character_1283,Unknown,Character,#3498DB,10
Character_1284,Unknown,Character,#3498DB,10
Character_1285,Unknown,Character,#3498DB,10
Character_1286,Corlos,Character,#3498DB,10
Character_1287,Unknown,Character,#3498DB,10
Character_1288,Cossomo,Character,#3498DB,10
Character_1289,Unknown,Character,#3498DB,10
Character_1290,Unknown,Character,#3498DB,10
Character_1291,Craghas Drahar,Character,#3498DB,10
Character_1292,Unknown,Character,#3498DB,10
Character_1293,Unknown,Character,#3498DB,10
Character_1294,Unknown,Character,#3498DB,10
Character_1295,Unknown,Character,#3498DB,10
Character_1296,Unknown,Character,#3498DB,10
Character_1297,Unknown,Character,#3498DB,10
Character_1298,Unknown,Character,#3498DB,10
Character_1299,Unknown,Character,#3498DB,10
Character_1300,Daegon Shepherd,Character,#3498DB,10
Character_1301,Daemon Sand,Character,#3498DB,10
Character_1302,Unknown,Character,#3498DB,10
Character_1303,Daenerys Targaryen,Character,#3498DB,10
Character_1304,Unknown,Character,#3498DB,10
Character_1305,Unknown,Character,#3498DB,10
Character_1306,Dagmer,Character,#3498DB,10
Character_1307,Unknown,Character,#3498DB,10
Character_1308,Unknown,Character,#3498DB,10
Character_1309,Unknown,Character,#3498DB,10
Character_1310,Unknown,Character,#3498DB,10
Character_1311,Unknown,Character,#3498DB,10
Character_1312,Unknown,Character,#3498DB,10
Character_1313,Damon,Character,#3498DB,10
Character_1314,Dan,Character,#3498DB,10
Character_1315,Unknown,Character,#3498DB,10
Character_1316,Unknown,Character,#3498DB,10
Character_1317,Dareon,Character,#3498DB,10
Character_1318,Unknown,Character,#3498DB,10
Character_1319,Davos Seaworth,Character,#3498DB,10
Character_1320,Unknown,Character,#3498DB,10
Character_1321,Unknown,Character,#3498DB,10
Character_1322,Unknown,Character,#3498DB,10
Character_1323,Unknown,Character,#3498DB,10
Character_1324,Unknown,Character,#3498DB,10
Character_1325,Dermot,Character,#3498DB,10
Character_1326,Unknown,Character,#3498DB,10
Character_1327,Devyn,Character,#3498DB,10
Character_1328,Dhazzar,Character,#3498DB,10
Character_1329,Dick,Character,#3498DB,10
Character_1330,Dick Crabb,Character,#3498DB,10
Character_1331,Unknown,Character,#3498DB,10
Character_1332,Unknown,Character,#3498DB,10
Character_1333,Unknown,Character,#3498DB,10
Character_1334,Donnel Hill,Character,#3498DB,10
Character_1335,Unknown,Character,#3498DB,10
Character_1336,Unknown,Character,#3498DB,10
Character_1337,Unknown,Character,#3498DB,10
Character_1338,Unknown,Character,#3498DB,10
Character_1339,Unknown,Character,#3498DB,10
Character_1340,Unknown,Character,#3498DB,10
Character_1341,Unknown,Character,#3498DB,10
Character_1342,Unknown,Character,#3498DB,10
Character_1343,Doss,Character,#3498DB,10
Character_1344,Unknown,Character,#3498DB,10
Character_1345,Unknown,Character,#3498DB,10
Character_1346,Drogo,Character,#3498DB,10
Character_1347,Unknown,Character,#3498DB,10
Character_1348,Unknown,Character,#3498DB,10
Character_1349,Unknown,Character,#3498DB,10
Character_1350,Unknown,Character,#3498DB,10
Character_1351,Unknown,Character,#3498DB,10
Character_1352,Unknown,Character,#3498DB,10
Character_1353,Unknown,Character,#3498DB,10
Character_1354,Unknown,Character,#3498DB,10
Character_1355,Unknown,Character,#3498DB,10
Character_1356,Unknown,Character,#3498DB,10
Character_1357,Egon Emeros,Character,#3498DB,10
Character_1358,Unknown,Character,#3498DB,10
Character_1359,Unknown,Character,#3498DB,10
Character_1360,Unknown,Character,#3498DB,10
Character_1361,Unknown,Character,#3498DB,10
Character_1362,Elia Sand,Character,#3498DB,10
Character_1363,Unknown,Character,#3498DB,10
Character_1364,Unknown,Character,#3498DB,10
Character_1365,Elza,Character,#3498DB,10
Character_1366,Unknown,Character,#3498DB,10
Character_1367,Emmett,Character,#3498DB,10
Character_1368,Unknown,Character,#3498DB,10
Character_1369,Unknown,Character,#3498DB,10
Character_1370,Unknown,Character,#3498DB,10
Character_1371,Unknown,Character,#3498DB,10
Character_1372,Erik Ironmaker,Character,#3498DB,10
Character_1373,Unknown,Character,#3498DB,10
Character_1374,Unknown,Character,#3498DB,10
Character_1375,Erreg,Character,#3498DB,10
Character_1376,Unknown,Character,#3498DB,10
Character_1377,Erryk,Character,#3498DB,10
Character_1378,Unknown,Character,#3498DB,10
Character_1379,Unknown,Character,#3498DB,10
Character_1380,Unknown,Character,#3498DB,10
Character_1381,Unknown,Character,#3498DB,10
Character_1382,Unknown,Character,#3498DB,10
Character_1383,Unknown,Character,#3498DB,10
Character_1384,Unknown,Character,#3498DB,10
Character_1385,Unknown,Character,#3498DB,10
Character_1386,Unknown,Character,#3498DB,10
Character_1387,Unknown,Character,#3498DB,10
Character_1388,Unknown,Character,#3498DB,10
Character_1389,Unknown,Character,#3498DB,10
Character_1390,Unknown,Character,#3498DB,10
Character_1391,Fralegg,Character,#3498DB,10
Character_1392,Unknown,Character,#3498DB,10
Character_1393,Unknown,Character,#3498DB,10
Character_1394,Unknown,Character,#3498DB,10
Character_1395,Unknown,Character,#3498DB,10
Character_1396,Unknown,Character,#3498DB,10
Character_1397,Unknown,Character,#3498DB,10
Character_1398,Galladon of Morne,Character,#3498DB,10
Character_1399,Unknown,Character,#3498DB,10
Character_1400,Unknown,Character,#3498DB,10
Character_1401,Unknown,Character,#3498DB,10
Character_1402,Gareth,Character,#3498DB,10
Character_1403,Unknown,Character,#3498DB,10
Character_1404,Unknown,Character,#3498DB,10
Character_1405,Garin,Character,#3498DB,10
Character_1406,Garin,Character,#3498DB,10
Character_1407,Unknown,Character,#3498DB,10
Character_1408,Unknown,Character,#3498DB,10
Character_1409,Unknown,Character,#3498DB,10
Character_1410,Unknown,Character,#3498DB,10
Character_1411,Garth Greenhand,Character,#3498DB,10
Character_1412,Unknown,Character,#3498DB,10
Character_1413,Unknown,Character,#3498DB,10
Character_1414,Gascoyne,Character,#3498DB,10
Character_1415,Gavin,Character,#3498DB,10
Character_1416,Gelmarr,Character,#3498DB,10
Character_1417,Unknown,Character,#3498DB,10
