Source,Name,Home City,House,Race,Gender,Level,Class,RefID,BaseID,Health,Magicka,Stamina,Primary Skills,Morality,Aggression,Faction(s),Class Details,Essential,Location,Training,Merchant,Gold,Sells,Buys,Race Details,Follower,Respawns,Store,AdoptHF,Protected,Perks,Marry,StewardHF,Horses,Added by,Level (PC=10),Health (PC=10),Magicka (PC=10),Stamina (PC=10)
https://en.uesp.net/wiki/Skyrim:Maurice_Jondrelle,Maurice Jondrelle,Whiterun,,Breton,Male,PC×0.8 (range=6-15),Monk,0001C606,0001C605,91-166,67-97,67-97,"Alteration, Archery, One-handed, Restoration, Sneak",No Crime,Unaggressive,CrimeFactionWhiterun; FavorExcludedFaction,CombatMonk,No,Temple of Kynareth,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,8.0,128.5,82.0,82.0
https://en.uesp.net/wiki/Skyrim:Uthgerd_the_Unbroken,Uthgerd the Unbroken,Whiterun,Uthgerd's House,Nord,Female,PC×1 (range=6-30),Warrior,00091918,000918E2,50+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",No Crime,Aggressive,CrimeFactionWhiterun; Favor017QuestGiverFaction; PotentialFollowerFaction; PotentialMarriageFaction; TownWhiterunFaction; Whiterun Uthgerd the Unbroken's House Faction,CombatWarrior1H,No,The Bannered Mare,None,,,None,None,,Yes,No,None,No,No,,Yes,Yes,,Vanilla,10,155.3,50,79.7
https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci,Adrianne Avenicci,Whiterun,,Imperial,Female,6,Blacksmith,0001A67C,00013BB9,95,60,70,"Block, One-handed, Restoration, Smithing, Speech",No Crime,Unaggressive,CrimeFactionWhiterun; JobBlacksmithFaction; JobMerchantFaction; ServicesWhiterunWarmaidensForge; ServicesWhiterunWarmaidens; TownWhiterunFaction; Whiterun Warmaiden's Faction,VendorBlacksmith,No,,None,True,1000 (+500 Investor; +1000 Master Trader),See Warmaiden's,"Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)",,No,No,Warmaiden's,No,No,,No,No,,Vanilla,6,95,60,70
https://en.uesp.net/wiki/Skyrim:Ulfberth_War-Bear,Ulfberth War-Bear,Whiterun,,Nord,Male,4,Blacksmith,000D15B0,00013B9F,77,56,62,"Smithing, Speech, Two-handed",No Crime,Unaggressive,CrimeFactionWhiterun; ServicesWhiterunWarmaidens; TownWhiterunFaction; Whiterun Ulfberth's House Faction; Whiterun Warmaiden's Faction,VendorBlacksmith,No,,None,True,1000 (+500 Investor; +1000 Master Trader),See Warmaiden's,"Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)",,No,No,Warmaiden's,No,No,,No,No,,Vanilla,4,77,56,62
https://en.uesp.net/wiki/Skyrim:Bjorlam,Bjorlam,Whiterun,,Nord,Male,6,Warrior,00013698,00013669,108,50,67,"One-handed, Block, Heavy Armor, Two-handed",No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; Carriage System Vendors; CrimeFactionWhiterun; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,,None,,,None,None,,No,Yes,Whiterun Stables,No,Yes,,No,No,,Vanilla,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Jervar,Jervar,Whiterun,Whiterun Stables,Nord,Male,4,Warrior,0001A69E,0001A69D,85,50,60,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionWhiterun; TownWhiterunFaction; Whiterun Stables Faction,CombatWarrior1H,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Lillith_Maiden-Loom,Lillith Maiden-Loom,Whiterun,Whiterun Stables,Elder,Female,4,Scout,0010E2B6,00013BC0,75,60,60,"Archery, Sneak, Light Armor, Restoration",No Crime,Unaggressive,CrimeFactionWhiterun; TownWhiterunFaction; Whiterun Maiden-Loom Manor Faction; Whiterun Stables Faction; WhiterunMarketShoppers,CombatScout,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Skulvar_Sable-Hilt,Skulvar Sable-Hilt,Whiterun,,Nord,Male,4,Warrior,0001A69C,00013BB7,85,50,60,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionWhiterun; TownWhiterunFaction; Whiterun Stables Faction,CombatWarrior1H,No,,None,True,,None,None,,No,No,Whiterun Stables,No,No,,No,No,Black; 1000 gold,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Ysolda,Ysolda,Whiterun,Ysolda's House,Nord,Female,4,Citizen,0001A69A,00013BAB,75,60,60,Two-handed,No Crime,Unaggressive,Belethor's Goods; CrimeFactionWhiterun; Favor110QuestGiverFaction; PotentialMarriageFaction; TownWhiterunFaction; Whiterun Ysolda's House Faction; WhiterunMarketShoppers,None,Yes (with patch 1.5+),,None,,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Aventus_Aretino,Aventus Aretino,Windhelm,Aretino Residence,Nord,Male,1,Child,0001B121,00014132,50,0,50,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction,None,No,,None,,,None,None,Child,No,No,None,No,No,,No,No,,Vanilla,1,50,0,50
https://en.uesp.net/wiki/Skyrim:Neetrenaza,Neetrenaza,Windhelm,,Argonian,Male,4,Scout,0001B13F,0001412F,75,60,60,"Lockpicking, Sneak",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmArgonianFaction,CombatScout,No,Argonian Assemblage,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Scouts-Many-Marshes,Scouts-Many-Marshes,Windhelm,,Argonian,Male,4,Blacksmith,0001B140,0001412E,77,62,56,"Light Armor, Lockpicking",No Crime,Unaggressive,CrimeFactionEastmarch; Favor013QuestGiverFaction; Light Armor Trainer; PotentialMarriageFaction; Skill Trainer; TownWindhelmFaction; WindhelmArgonianFaction,TrainerLightArmorJourneyman,No,Argonian Assemblage,Light Armor (Common),,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,4,77,62,56
https://en.uesp.net/wiki/Skyrim:Shahvee,Shahvee,Windhelm,,Argonian,Female,4,Citizen,0001B141,0001411A,75,60,60,Lockpicking,No Crime,Unaggressive,CrimeFactionEastmarch; Favor204QuestGiverFaction; PotentialMarriageFaction; TownWindhelmFaction; WindhelmArgonianFaction,None,No,Argonian Assemblage,None,,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Stands-In-Shallows,Stands-In-Shallows,Windhelm,,Argonian,Male,4,Rogue,0001B142,00014130,80,50,65,"Lockpicking, Sneak",No Crime,Unaggressive,CrimeFactionEastmarch; Favor018QuestGiverFaction; TownWindhelmFaction; WindhelmArgonianFaction,None,No,Argonian Assemblage,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Aval_Atheron,Aval Atheron,Windhelm,Atheron Residence,Dark Elf,Male,4,Pawnbroker,0001B124,00014140,75,60,60,"Destruction, Sneak",No Crime,Unaggressive,Aval Atheron Services; CrimeFactionEastmarch; TownWindhelmFaction; WindhelmAtheronFamilyFaction; WindhelmCornerclubPatrons,None,No,,None,True,750 (+1000 Master Trader),See Standard Merchandise,All,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Faryl_Atheron,Faryl Atheron,Windhelm,Atheron Residence,Dark Elf,Male,4,Farmer,0001B125,00014131,75,60,60,Destruction,No Crime,Unaggressive,Brandy Mug Farm Faction; CrimeFactionEastmarch; WindhelmAtheronFamilyFaction; WindhelmCornerclubPatrons,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Suvaris_Atheron,Suvaris Atheron,Windhelm,Atheron Residence,Dark Elf,Female,4,Citizen,0001B126,00014122,75,60,60,Destruction,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmAtheronFamilyFaction; WindhelmCornerclubPatrons; WindhelmShatterShieldOfficeFaction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Belyn_Hlaalu,Belyn Hlaalu,Windhelm,Belyn Hlaalu's House,Dark Elf,Male,4,Farmer,0001B127,00014138,75,60,60,Destruction,No Crime,Unaggressive,CrimeFactionEastmarch; FavorJobsGatherWheatFaction; Hlaalu Farm Faction; WindhelmCornerclubPatrons,None,No,Hlaalu Farm,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Hermir_Strong-Heart,Hermir Strong-Heart,Windhelm,,Nord,Female,4,Blacksmith,0001B136,0001412D,77,56,62,"Smithing, Speech, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; Ruling Government; Sons of Skyrim Government; TownWindhelmFaction; Windhelm Blacksmith Services; WindhelmBlacksmithFaction,VendorBlacksmith,No,,None,True,1000 (+500 Investor; +1000 Master Trader),See Blacksmith Quarters,"Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)",,No,No,Blacksmith Quarters,No,No,,No,No,,Vanilla,4,77,56,62
https://en.uesp.net/wiki/Skyrim:Oengul_War-Anvil,Oengul War-Anvil,Windhelm,,Nord,Male,4,Blacksmith,0001B135,00014142,77,56,62,"Smithing, Speech, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; Favor205QuestGiverFaction; Ruling Government; Sons of Skyrim Government; TownWindhelmFaction; Windhelm Blacksmith Services; WindhelmBlacksmithFaction,VendorBlacksmith,No,,None,True,1000 (+500 Investor; +1000 Master Trader),See Blacksmith Quarters,"Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)",,No,No,Blacksmith Quarters,No,No,,No,No,,Vanilla,4,77,56,62
https://en.uesp.net/wiki/Skyrim:Bolfrida_Brandy-Mug,Bolfrida Brandy-Mug,Windhelm,Brandy-Mug Farm,Nord,Female,4,Farmer,0003A97A,00014126,75,60,60,Two-handed,No Crime,Unaggressive,Brandy Mug Farm Faction; CrimeFactionEastmarch; FavorJobsGatherWheatFaction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Brunwulf_Free-Winter,Brunwulf Free-Winter,Windhelm,Brunwulf Free-Winter's House,Nord,Male,4,Warrior,0001B117,00014149,85,50,60,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; Favor104QuestGiverFaction; Favor254QuestGiverFaction; Imperial Government; JobJarlFaction; Ruling Government; TownWindhelmFaction; WindhelmMarketBrowsers,CombatWarrior1H,Yes,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Calixto_Corrium,Calixto Corrium,Windhelm,,Imperial,Male,8,Rogue,0001B11D,0001414A,120,50,85,"One-handed, Sneak, Block, Light Armor, Restoration",No Crime,Unaggressive,CrimeFactionEastmarch; Thieves Guild No Pickpocketing Faction; TownWindhelmFaction; WindhelmCandlehearthPatrons,None,Yes,Calixto's House of Curiosities,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,8,120,50,85
https://en.uesp.net/wiki/Skyrim:Adonato_Leotelli,Adonato Leotelli,Windhelm,,Imperial,Male,4,Bard,0001B119,0001413C,73,63,59,Restoration,No Crime,Unaggressive,CrimeFactionEastmarch; Favor001QuestGiverFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthPatrons,None,No,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,73,63,59
https://en.uesp.net/wiki/Skyrim:Captain_Lonely-Gale,Captain Lonely-Gale,Windhelm,,Nord,Male,10,Warrior,000A05D1,00014134,155,50,80,"Heavy Armor, One-handed, Archery, Block, Two-handed",No Crime,Unaggressive,"CrimeFactionEastmarch; During sieges, staff and family hide.; Imperial Government; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmSteward; Ruling Government",CombatWarrior1H,No,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,10,155,50,80
https://en.uesp.net/wiki/Skyrim:Elda_Early-Dawn,Elda Early-Dawn,Windhelm,,Nord,Female,4,Food Vendor,0001B118,0001412A,75,60,60,"Speech, Two-handed",No Crime,Unaggressive,Candlehearth Hall Services; CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthHallFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,None,No,,None,True,100 (+1000 Master Trader),See Candlehearth Hall,"Innkeeper (Food, Raw Food)",,No,No,Candlehearth Hall,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Luaffyn,Luaffyn,Windhelm,,Dark Elf,Female,4,Rogue,00047CB2,00047CAD,80,50,65,"Destruction, Sneak",No Crime,Unaggressive,BardSingerFaction; CrimeFactionEastmarch; JobBardFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction,None,No,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Nils,Nils,Windhelm,,Elder,Male,4,Citizen,0001B11A,0001414B,75,60,60,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",No Crime,Unaggressive,Candlehearth Hall Services; CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,None,No,,None,True,100 (+1000 Master Trader),See Candlehearth Hall,"Innkeeper (Food, Raw Food)",,No,No,Candlehearth Hall,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Rolff_Stone-Fist,Rolff Stone-Fist,Windhelm,,Nord,Male,4,Warrior,0003EFED,0003EFE9,85,50,60,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; Favor017QuestGiverFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthPatrons,CombatWarrior1H,Yes,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Stenvar,Stenvar,Windhelm,,Nord,Male,PC×1 (range=10-40),Warrior,000B998C,000B9983,100+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, Two-handed, Archery, Block",Any Crime,Aggressive,CurrentHireling; HirelingStenvarCrimeFaction; Hireling; PotentialFollowerFaction; PotentialMarriageFaction; TownWindhelmFaction,CombatWarrior2H,No,Candlehearth Hall,None,,,None,None,,Yes,No,None,No,Yes,,Yes,No,,Vanilla,10,205.3,50,79.7
https://en.uesp.net/wiki/Skyrim:Susanna_the_Wicked,Susanna the Wicked,Windhelm,,Nord,Female,4,Rogue,0001B11B,0001412B,80,50,65,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,None,Yes,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci,Adelaisa Vendicci,Windhelm,,Imperial,Female,PC×0.9 (range=6-25),Citizen,0001B13E,0001411D,91-250,67-130,67-130,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",No Crime,Unaggressive,CrimeFactionEastmarch; PotentialFollowerFaction; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmEastEmpireFaction,None,"Yes, until the end of Rise in the East",East Empire Company,None,,,None,None,,Yes,No,None,No,No,,No,Yes,,Vanilla,9.0,170.5,98.5,98.5
https://en.uesp.net/wiki/Skyrim:Orthus_Endario,Orthus Endario,Windhelm,,Imperial,Male,4,Citizen,0001B13D,0001413B,75,60,60,Restoration,No Crime,Unaggressive,CrimeFactionEastmarch; MQ201PartyGuestHappy; TownWindhelmFaction; WindhelmEastEmpireFaction; faction for party guests,None,No,East Empire Company,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Calder,Calder,Windhelm,,Nord,Male,PC×1 (range=10-50),Warrior,000A2C96,000A2C90,100+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",Any Crime,Aggressive,HousecarlWindhelmCrimeFaction; PlayerFaction; PlayerHousecarlFaction; PotentialFollowerFaction; PotentialMarriageFaction; TownWindhelmFaction,CombatWarrior1H,No,Hjerim,None,,,None,None,,Yes,No,None,No,Yes,,Yes,Yes,,Vanilla,10,205.3,50,79.7
https://en.uesp.net/wiki/Skyrim:Helgird,Helgird,Windhelm,,Elder,Female,4,Priest,0001B11E,00014124,75,50,70,"Restoration, Speech, Alchemy, Conjuration, Smithing",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmHallOfTheDeadFaction,None,Yes,Hall of the Dead,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,50,70
https://en.uesp.net/wiki/Skyrim:Adisla,Adisla,Windhelm,Hlaalu Farm,Nord,Female,4,Farmer,00029970,0001411E,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; Hlaalu Farm Faction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Tulvur,Tulvur,Windhelm,,Nord,Male,4,Farmer,00029971,00014139,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; FavorJobsGatherWheatFaction; Hollyfrost Farm Faction; WindhelmCruelSeaFaction,None,No,Hollyfrost Farm,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Tiber,Tiber,Windhelm,Hollyfrost Farm,Animals,Indeterminate,2,Indeterminate,00023EF2,00023EF1,21,0,24,Sneak,Indeterminate,Indeterminate,Creature Faction; DogFaction; Hollyfrost Farm Faction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,2,21,0,24
https://en.uesp.net/wiki/Skyrim:Ysgramor_(dog),Ysgramor,Windhelm,Hollyfrost Farm,Animals,Indeterminate,2,Indeterminate,00023EEE,00023EED,21,0,24,Sneak,Indeterminate,Indeterminate,Creature Faction; DogFaction; Hollyfrost Farm Faction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,2,21,0,24
https://en.uesp.net/wiki/Skyrim:Grimvar_Cruel-Sea,Grimvar Cruel-Sea,Windhelm,House of Clan Cruel-Sea,Nord,Male,4,Child,0001B12D,00014133,65,0,80,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmCruelSeaFaction,None,No,,None,,,None,None,Child,No,No,None,No,No,,No,No,,Vanilla,4,65,0,80
https://en.uesp.net/wiki/Skyrim:Hillevi_Cruel-Sea,Hillevi Cruel-Sea,Windhelm,House of Clan Cruel-Sea,Nord,Female,4,Farmer,0001B12E,0001411F,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; Hillevi Cruel-Sea Services; Hollyfrost Farm Faction; JobMerchantFaction; Street Vendor; TownWindhelmFaction; WindhelmCruelSeaFaction,None,No,,None,True,50 (+1000 Master Trader),"7 Random drinks, 10 Random inn food","Innkeeper (Food, Raw Food)",,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Idesa_Sadri,Idesa Sadri,Windhelm,House of Clan Cruel-Sea,Dark Elf,Female,4,Citizen,0001B12F,0001411B,75,60,60,Destruction,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmArgonianFaction; WindhelmCruelSeaFaction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Torsten_Cruel-Sea,Torsten Cruel-Sea,Windhelm,House of Clan Cruel-Sea,Nord,Male,4,Farmer,0001B130,00014136,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; Hollyfrost Farm Faction; WindhelmCandlehearthPatrons; WindhelmCruelSeaFaction; WindhelmMarketBrowsers,None,"Yes, until Summerset Shadows is completed",,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Nilsine_Shatter-Shield,Nilsine Shatter-Shield,Windhelm,House of Clan Shatter-Shield,Nord,Female,4,Citizen,0001B12A,0001412C,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; PlayerFollowerFaction; TownWindhelmFaction; WindhelmMarketBrowsers; WindhelmShatterShieldFaction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Torbjorn_Shatter-Shield,Torbjorn Shatter-Shield,Windhelm,House of Clan Shatter-Shield,Nord,Male,4,Warrior,0001B12B,0001413F,85,50,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; Favor110QuestGiverFaction; FavorJobsDrunksFaction; Skill Trainer; TownWindhelmFaction; Two-Handed Trainer; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmShatterShieldFaction; WindhelmShatterShieldOfficeFaction,TrainerTwoHandedExpert,No,,Two-handed (Expert),,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Tova_Shatter-Shield,Tova Shatter-Shield,Windhelm,House of Clan Shatter-Shield,Nord,Female,4,Citizen,0001B12C,00014125,75,60,60,Two-handed,No Crime,Unaggressive,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmShatterShieldFaction,None,No,,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Ambarys_Rendar,Ambarys Rendar,Windhelm,,Dark Elf,Male,4,Food Vendor,0001B128,0001413E,75,60,60,Destruction,No Crime,Unaggressive,CrimeFactionEastmarch; New Gnisis Cornerclub Services; TownWindhelmFaction; WindhelmCornerclubInnkeeperFaction,None,No,,None,True,100 (+1000 Master Trader),See New Gnisis Cornerclub,"Innkeeper (Food, Raw Food)",,No,No,New Gnisis Cornerclub,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Brelas,Brelas,,,Wood Elf,Female,4,Pawnbroker,00069F39,00069F38,75,60,60,"Archery, Sneak",No Crime,Unaggressive,CrimeFactionHaafingar; FavorExcludedFaction,None,No,Thalmor Embassy,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Malborn,Malborn,Solitude then Windhelm,,Wood Elf,Male,PC×0.5 (range=5-15),Citizen,00033F46,00036194,50+(PC-2)×4.2,50+(PC-2)×1.7,50+(PC-2)×1.7,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",No Crime,Unaggressive,CrimeFactionHaafingar; FavorExcludedFaction; MQMalbornFaction,None,"Yes, until stage 220 of Diplomatic Immunity",,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,5,83.6,63.6,63.6
https://en.uesp.net/wiki/Skyrim:Malthyr_Elenil,Malthyr Elenil,Windhelm,,Dark Elf,Male,4,Pawnbroker,0001B129,0001414E,75,60,60,"Destruction, Sneak",No Crime,Unaggressive,CrimeFactionEastmarch; New Gnisis Cornerclub Services; TownWindhelmFaction; WindhelmCornerclubInnkeeperFaction,None,No,,None,,,None,None,,No,No,New Gnisis Cornerclub,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Niranye,Niranye,Windhelm,Niranye's House,High Elf,Female,PC×0.5 (range=10-50),Thief,0001B11C,00014123,50+(PC-2)×4.2,50,50+(PC-2)×3.3,"Light Armor, Sneak, Archery, One-handed",No Crime,Unaggressive,CrimeFactionEastmarch; JobMerchantFaction; JobMiscFaction; Niranye Services; Thieves Guild No Pickpocketing Faction; TownWindhelmFaction; WindhelmCandlehearthPatrons,CombatThief,"Yes, until Summerset Shadows",,None,True,750  (+1000 Master Trader; extra as Fence),See Standard Merchandise and Fence Merchandise,Fence (all),,No,No,None,No,No,,No,No,,Vanilla,10,83.6,50,76.4
https://en.uesp.net/wiki/Skyrim:Dalan_Merchad,Dalan Merchad,Windhelm,,Breton,Male,4,Warrior,000A17A7,000132A4,85,50,60,Conjuration,No Crime,Unaggressive,CrimeFactionWinterhold; ShipsNorthwindFaction,CombatWarrior1H,No,The North Wind,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Kjar,Kjar,Windhelm,,Nord,Male,4,Ranger,000A17A9,00013293,80,50,65,"Light Armor, Two-handed",No Crime,Unaggressive,CrimeFactionWinterhold; ShipsNorthwindFaction,None,No,The North Wind,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Voldsea_Giryon,Voldsea Giryon,Windhelm,,Dark Elf,Female,4,Rogue,000A17A5,0001411C,80,50,65,"Destruction, Sneak",No Crime,Unaggressive,CrimeFactionWinterhold; ShipsNorthwindFaction; WindhelmCandlehearthPatrons,None,No,"Candlehearth Hall, The North Wind",None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,80,50,65
https://en.uesp.net/wiki/Skyrim:Gjalund_Salt-Sage,Gjalund Salt-Sage (Skyrim),,,Nord,Male,1,Dremora Class,xx0182AF,xx0182AE,50,50,50,,No Crime,Unaggressive,CrimeFactionEastmarch; Northern Maiden Faction,None,Yes,Northern Maiden (Windhelm),None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Lygrleid,Lygrleid (Skyrim),,,Nord,Male,1,Dremora Class,xx0376F7,xx0376F2,50,50,50,,No Crime,Unaggressive,CrimeFactionEastmarch; Northern Maiden Faction,None,Yes,Northern Maiden (Windhelm),None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Sogrlaf,Sogrlaf (Skyrim),,,Nord,Male,1,Dremora Class,xx0376F8,xx0376F4,50,50,50,,No Crime,Unaggressive,CrimeFactionEastmarch; Northern Maiden Faction,None,Yes,Northern Maiden (Windhelm),None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Angrenor_Once-Honored,Angrenor Once-Honored,Windhelm,,Nord,Male,4,Beggar,0001B138,00014137,75,60,60,"Speech, Two-handed",No Crime,Unaggressive,CrimeFactionEastmarch; FavorJobsBeggarsFaction; PotentialMarriageFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthPatrons,None,No,Candlehearth Hall,None,,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,4,75,60,60
