game_name,series_name,team_winner,team_loser,goals_winner,goals_loser,player_name,played_for_side,is_mvp,car,score,goals,assists,saves,shots,BPM,average_boost,time_0_boost,time_100_boost,boost_collected,boost_stolen,big_pads_collected,small_pads_collected,big_pads_stolen,small_pads_stolen,boost_used_supersonic,boost_overfill,boost_overfill_from_stolen,defensive_third_percentage,neutral_third_percentage,offensive_third_percentage,behind_ball_percentage,ahead_of_ball_percentage,avg_distance_ball,avg_speed_percentage,total_distance,time_slow_speed,time_boost_speed,time_supersonic,time_on_ground,time_low_in_air,time_high_in_air,powerslide_duration,powerslide_count
/replay/9c9c870e-4316-4036-82d6-85e9d9b9cd1a?g=gm8a-vs-r1-rfoecv00d0,/group/gm8a-vs-r1-rfoecv00d0,M8 ALPINE,RULE ONE,3,2,juicy,Blue,False,Fennec,702,2,1,2,5,371,57,36.64,91.26,3704,1283,31,132,12,46,554,1053,440,43.66,33.45,22.89,78.29,21.71,2717,66.83,863471,271.79,210.95,101.68,345.29,197.95,41.19,10.96,112
/replay/9c9c870e-4316-4036-82d6-85e9d9b9cd1a?g=gm8a-vs-r1-rfoecv00d0,/group/gm8a-vs-r1-rfoecv00d0,M8 ALPINE,RULE ONE,3,2,itachi,Blue,False,Fennec,493,0,1,2,8,382,46,82.3,41.75,3536,661,23,119,4,25,527,149,25,51.18,29.95,18.87,78.52,21.48,2691,63.17,812613,297.38,216.99,67.56,334.43,208.39,39.1,17.9,164
/replay/9c9c870e-4316-4036-82d6-85e9d9b9cd1a?g=gm8a-vs-r1-rfoecv00d0,/group/gm8a-vs-r1-rfoecv00d0,M8 ALPINE,RULE ONE,3,2,oKhaliD,Orange,False,Fennec,680,1,0,4,4,460,54,83.1,57.79,4581,549,39,127,3,27,939,760,44,56.17,27.84,15.99,79.65,20.35,2807,66.35,864203,263.84,213.2,112.04,310.61,235.67,42.81,15.16,138
/replay/9c9c870e-4316-4036-82d6-85e9d9b9cd1a?g=gm8a-vs-r1-rfoecv00d0,/group/gm8a-vs-r1-rfoecv00d0,M8 ALPINE,RULE ONE,3,2,Ahmad,Orange,False,Fennec,609,0,2,4,4,378,53,46.36,69.58,3741,1074,35,89,10,21,397,740,146,47.94,34.64,17.41,70.66,29.34,2957,64.57,830699,286.47,214.57,82.31,327.62,211.47,44.26,8.07,59
/replay/9c9c870e-4316-4036-82d6-85e9d9b9cd1a?g=gm8a-vs-r1-rfoecv00d0,/group/gm8a-vs-r1-rfoecv00d0,M8 ALPINE,RULE ONE,3,2,Nwpo,Orange,False,Fennec,489,1,0,1,5,494,53,59.56,97.81,4872,1630,42,133,12,41,816,813,103,42.02,36.45,21.54,69.11,30.89,2944,74,954764,188.55,258.34,137.6,295.7,244.03,44.76,10,97
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,MaJicBear,Blue,False,Fennec,528,1,1,4,2,431,41,47.04,22.4,2526,404,19,77,2,20,345,236,10,51.63,30.22,18.15,71.81,28.19,2825,70.35,538938,156.63,135.6,70.14,203.12,127.36,31.88,5.04,57
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,retals,Blue,False,Fennec,403,0,1,3,3,423,47,52.21,48.52,2565,707,20,68,3,30,668,388,29,42.77,31.69,25.53,60.33,39.67,2701,72.43,564717,138.93,150.06,79.54,205.99,135.14,27.4,7.04,87
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,CHEESE.,Blue,False,Fennec,338,1,0,2,1,432,45,60.73,24.65,2624,636,20,77,4,26,470,249,50,49.83,33.47,16.7,72.59,27.41,2878,68.96,534795,149.84,171.13,46.59,221.01,120.16,26.38,8.6,75
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,Lostt.,Orange,True,Fennec,701,2,0,4,5,436,50,29.85,27.67,2603,519,22,65,3,22,397,344,17,51.97,26.5,21.53,77.43,22.57,2595,67.78,522147,168.38,131.8,64.42,195.54,142.06,27,7,63
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,DRUFINHO,Orange,False,Fennec,470,2,1,1,3,462,44,61.81,26.08,2718,132,22,67,0,11,452,271,0,52.26,33.69,14.05,78.32,21.68,2697,66.09,511707,179.04,130.08,56.51,217.82,116.81,31,8.95,78
/replay/02fcd185-5c6f-460f-88d5-ce4400dec810?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,5,2,yANXNZ^^,Orange,False,Fennec,376,1,2,0,6,424,54,25.47,56.88,2592,705,25,61,6,26,352,625,190,44.93,31.43,23.64,71.12,28.88,2790,70.61,546151,142.66,144,78.74,188.15,145.89,31.36,3.72,37
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,MaJicBear,Blue,False,Fennec,365,0,1,1,6,488,45,71.55,29.34,3078,707,24,70,5,18,432,147,0,45.51,31.53,22.96,69.53,30.47,2722,66.13,525579,179.94,137.26,56.77,193.63,142.27,38.08,6.97,65
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,retals,Blue,False,Fennec,282,1,0,0,4,450,50,43.31,43.19,2661,790,26,57,7,24,474,571,179,40.86,30.31,28.83,61.49,38.51,2750,71.04,563349,148.34,146.34,79.26,237.12,122.85,13.98,8.6,89
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,CHEESE.,Blue,False,Fennec,250,0,0,1,2,447,42,64.34,35.76,2776,621,19,90,3,32,470,201,37,41.91,31.61,26.48,68.8,31.2,2847,71.52,570552,151.77,158.16,67.05,218.47,139.15,19.36,5.1,50
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,Lostt.,Orange,True,Fennec,747,3,2,2,4,408,45,47.06,23.45,2494,560,20,74,3,25,380,243,20,51.7,27.03,21.28,76.12,23.88,2800,70.13,565545,159.75,143.8,76.49,197.1,164.43,18.51,6.77,59
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,yANXNZ^^,Orange,False,Fennec,692,1,2,4,3,371,47,42.16,38.03,2211,337,18,68,1,21,203,387,5,54.37,29.74,15.89,77.8,22.2,2920,66.04,521215,174.76,138.6,60.48,196.54,159.84,17.46,4.7,44
/replay/cd5d98aa-e834-4996-b48f-539309bcd5a0?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,6,1,DRUFINHO,Orange,False,Fennec,604,2,1,3,3,463,42,53.51,32.53,2683,406,19,70,3,9,605,187,0,59.01,27.01,13.98,77.61,22.39,2829,67.87,537912,169.78,140.82,63.35,209.02,134.08,30.85,8.07,68
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,CHEESE.,Blue,False,Octane,410,0,0,4,0,404,36,51.78,18.53,2110,476,15,73,2,24,399,162,0,60.37,22.52,17.1,64.42,35.58,2501,64.17,471127,170.24,129.83,38.71,181.8,135.94,21.03,4.77,40
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,MaJicBear,Blue,False,Fennec,324,1,0,1,0,452,47,51.67,42.1,2669,377,21,66,2,18,413,270,22,57.71,29.42,12.88,58.26,41.74,2445,64.57,470602,167.3,123.77,44.57,196.05,125.7,13.89,7.23,68
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,retals,Blue,False,Fennec,282,0,1,2,1,405,49,31.46,30.87,2354,432,18,70,3,13,323,306,11,61.09,26.69,12.22,62.74,37.26,2683,67.04,492822,153.5,132.33,52.91,213.34,113.2,12.21,9.47,103
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,yANXNZ^^,Orange,True,Fennec,422,2,1,0,4,417,54,40.48,45.6,2407,283,21,58,1,16,228,361,0,36.08,38.1,25.81,80.04,19.96,3175,68.91,485248,139.13,126.38,59.98,176.91,125.51,23.06,4.5,44
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,Lostt.,Orange,False,Fennec,368,1,1,0,4,439,48,44.07,28.5,2535,1177,21,62,8,33,464,370,82,29.64,28.56,41.79,70.72,29.28,2689,69.57,512753,139.04,124.43,75.21,168.49,152.39,17.8,4.67,43
/replay/2bedc5a5-651b-4a36-9de6-ca52b5970a34?g=lg-vs-fur-qsj2hrsgkh,/group/lg-vs-fur-qsj2hrsgkh,FURIA,LUMINOSITY,3,1,DRUFINHO,Orange,False,Fennec,204,0,1,0,2,469,43,69.11,33.73,2566,658,20,67,4,23,554,196,3,32.53,36.26,31.22,76.91,23.09,2813,65.13,473301,163.73,122.18,49.66,197.2,123.24,15.14,9.96,80
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,DORITO,Blue,False,Fennec,257,0,0,2,1,497,52,37.28,26.51,2534,736,20,70,6,24,541,274,139,43.7,32.44,23.86,69.18,30.82,2584,72.78,519181,109.41,122.64,85.45,168.06,132.37,17.07,6.17,50
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,Reysbull,Blue,False,Fennec,189,0,0,1,0,421,50,16.3,23.93,2270,416,18,69,2,20,220,403,11,44.51,36.28,19.2,73.61,26.39,2732,66.39,468466,142.69,120.39,51.35,167.99,106.79,39.65,5.83,45
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,crr,Blue,False,Fennec,132,0,0,0,2,453,46,56.75,19.86,2361,663,20,64,4,25,305,369,21,38.81,36.19,25,74.1,25.9,2640,73.09,508676,102.21,143.59,65.57,151.41,122.03,37.94,7.34,81
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,zen,Orange,True,Fennec,248,1,0,0,2,355,48,31.81,38.12,1903,263,14,61,1,15,299,262,0,54.89,33.36,11.75,81.17,18.83,2701,69.52,495242,127.27,136.14,54.09,156.64,119.72,41.14,5.74,51
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,Alpha54,Orange,False,Fennec,188,0,1,1,1,407,54,38.83,46.8,2182,479,18,66,3,21,348,369,50,50.47,30.31,19.22,78.69,21.31,2719,67.83,478974,136.27,125.43,52.77,173.69,115.43,25.35,9.28,95
/replay/b8ccfd4d-e734-486f-a286-1826b6e4f4a3?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,1,0,Radosinho,Orange,False,Fennec,160,0,0,1,1,406,43,33.4,30.34,2104,529,17,69,4,19,520,286,87,49.83,31.38,18.78,74.27,25.73,2738,73.17,521980,103.41,143.62,70.48,198.03,95.47,24,5.87,49
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,DORITO,Blue,True,Fennec,573,2,0,2,6,439,47,53.41,26.53,2677,616,20,72,4,26,389,138,77,40.67,32.44,26.88,74.79,25.21,2863,70.3,533067,146.65,135.97,73.22,178.93,154.04,22.88,5.77,47
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,Reysbull,Blue,False,Fennec,543,0,3,3,4,449,51,10.88,39,2755,470,22,71,3,17,453,365,22,49.16,31.7,19.14,80.04,19.96,3103,71.39,536333,137.4,156.99,59.09,198.35,141.82,13.31,5.47,44
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,crr,Blue,False,Fennec,461,2,1,1,3,480,47,58.09,24.94,2936,362,22,89,1,26,489,280,30,42.34,35.75,21.91,76.68,23.32,2796,72.17,543560,128.67,150.85,73.92,191.18,144.24,18.02,8.32,89
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,Alpha54,Orange,False,Fennec,517,1,0,5,3,478,53,19.15,46.69,2651,585,22,65,3,21,475,344,29,59.31,22.79,17.9,70.44,29.56,2450,69.04,528678,153.4,143.82,62.16,195.55,145.01,18.82,8.97,95
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,zen,Orange,False,Fennec,455,1,1,2,3,357,41,47.63,28.48,2051,342,16,62,2,15,378,261,33,52.71,34.59,12.7,72.79,27.21,2561,69.43,513696,141.76,144.46,60.99,183.55,138.48,25.18,6.64,55
/replay/baf1a364-7f5f-42df-85c0-7c54ca083440?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,COMPLEXITY,TEAM VITALITY,4,2,Radosinho,Orange,False,Fennec,206,0,0,1,3,454,41,35.94,33.27,2723,605,21,66,4,20,584,184,33,46.54,31.03,22.43,57.52,42.48,2661,72.91,536670,117.43,156.59,71.78,206.34,125.39,14.07,7.11,57
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,crr,Blue,False,Fennec,459,1,0,3,3,490,45,56.52,18.3,2728,478,20,79,2,27,360,165,32,49.47,31.3,19.23,67.26,32.74,2654,71.48,535946,121.43,161.61,60.35,172.44,148.18,22.78,8.28,80
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,Reysbull,Blue,False,Fennec,291,0,1,1,1,415,45,27.43,29.04,2311,437,20,59,3,18,472,340,59,54.93,28.95,16.11,69.99,30.01,2795,69.61,517657,139.55,148.52,54.06,178.86,138.77,24.5,4.7,39
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,DORITO,Blue,False,Fennec,206,0,0,2,3,426,46,47.93,18.71,2422,602,17,79,4,19,411,172,7,51.22,26.73,22.05,63.24,36.76,2785,71.13,519526,137,110.98,88.08,178.36,139.82,17.88,6,50
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,zen,Orange,True,Fennec,459,2,0,1,5,385,52,14.98,62.01,2199,532,19,55,4,19,332,280,75,41.57,34.53,23.89,83.12,16.88,2553,66.39,498686,164.66,125.59,54.88,176.4,142.13,26.6,5.67,54
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,Radosinho,Orange,False,Fennec,376,1,1,1,4,429,51,29.56,47.89,2260,548,20,62,4,22,371,458,112,44.91,35.23,19.86,84.77,15.23,2883,67.61,491232,139.14,160.01,39.95,207.86,106.29,24.94,8.03,62
/replay/fec4cee0-e3ae-49c2-b2ed-4247b6bb83d0?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,3,1,Alpha54,Orange,False,Fennec,152,0,0,1,4,439,56,31.85,42.04,2555,660,22,79,4,33,429,516,104,41.71,33.4,24.88,78.42,21.58,2942,68.13,507281,153.18,129.27,62.67,208.14,116.73,20.27,9.78,94
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,Reysbull,Blue,False,Fennec,310,0,1,1,0,376,47,29.5,25.07,2199,378,16,85,3,12,244,347,52,52.96,34.5,12.54,73.57,26.43,2713,66.83,493635,154.29,136.52,45.97,193.95,132.66,10.17,6.01,49
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,crr,Blue,False,Fennec,219,0,0,1,2,455,45,67.83,15.77,2416,442,19,66,2,22,430,207,0,43.77,32.19,24.05,63.29,36.71,2386,71.13,526788,128.42,138.18,70.32,169.94,149.23,17.75,7.17,74
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,DORITO,Blue,False,Fennec,190,1,0,0,2,465,41,50.66,22.03,2485,515,16,83,2,28,517,87,0,44.96,31.29,23.75,66.6,33.4,2587,71.7,518875,123.1,134.64,73.21,179.8,127.38,23.77,4.7,44
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,Alpha54,Orange,True,Fennec,356,1,0,0,4,492,54,34.37,46.22,2885,599,24,80,4,18,659,453,7,46.21,32.32,21.47,79.14,20.86,2657,71.52,534255,131.57,134.66,73.78,194.36,118.08,27.57,9.23,96
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,zen,Orange,False,Fennec,311,1,0,1,2,367,48,38.34,50.87,2048,449,18,54,3,18,317,370,66,52.21,29.61,18.18,81.29,18.71,2912,69.74,511414,136.46,136.59,60.97,163.77,141.43,28.82,5.33,50
/replay/62d718e9-7f85-4790-b426-cdff4f6df761?g=vit-vs-col-rf46tp7kv5,/group/vit-vs-col-rf46tp7kv5,TEAM VITALITY,COMPLEXITY,2,1,Radosinho,Orange,False,Fennec,178,0,1,0,3,446,49,27.07,38.85,2458,602,22,61,5,18,556,435,106,48.64,31.1,20.26,80.99,19.01,2714,73.39,547961,110.16,161.76,68.09,212.09,119.92,8,7.07,57
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,Seikoo,Blue,True,Fennec,646,1,2,3,4,402,53,8.8,44.62,2487,363,22,68,2,18,361,474,40,49.86,29.95,20.19,76.03,23.97,2690.0,70.7,554925,132.02,160.24,70.96,195.2,146.13,21.89,6.47,60
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,juicy,Blue,False,Fennec,376,1,1,0,4,431,56,24.44,61.5,2577,655,23,72,5,28,395,572,169,50.36,28.1,21.55,72.32,27.68,2608.0,69.43,549953,151.36,148.1,66.83,195.02,135.95,35.32,6.1,75
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,itachi,Blue,False,Fennec,313,1,0,1,2,396,48,53.21,26.96,2398,351,19,73,2,14,201,258,14,46.66,38.01,15.33,72.19,27.81,2802.0,64.09,503336,179.19,146.05,38.02,212.85,136.05,14.36,11.56,110
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,M0nkey M00n,Orange,False,Octane,487,2,0,2,3,431,49,24.59,40.12,2559,614,20,79,4,26,314,342,70,46.94,34.23,18.82,70.91,29.09,2783.0,68.26,531620,160.81,133.97,65.47,214.55,121.74,23.97,5.53,44
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,dralii,Orange,False,Fennec,414,0,1,3,1,425,50,44.56,29.1,2499,666,19,75,5,23,348,260,89,43.51,30.63,25.86,66.96,33.04,2813.0,70.57,557837,143.76,146.14,76.39,195.2,154.02,17.07,10.23,95
/replay/1c21da0c-29ef-4504-b0ad-041a3c37a276?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,3,2,ExoTiiK,Orange,False,Fennec,278,0,1,1,3,401,43,57.65,24.93,2110,304,18,52,1,18,199,217,8,48.54,35.8,15.67,81.57,18.43,2713.0,68.87,539064,154.06,162.7,46.49,189.6,146.23,27.43,5.23,42
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,juicy,Blue,False,Fennec,597,1,0,4,3,372,47,56.5,55.23,1941,441,14,69,2,24,373,245,33,52.65,28.88,18.46,72.25,27.75,2483.0,69.0,513623,138.71,141.59,57.93,182.79,123.53,31.92,7.3,82
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,Seikoo,Blue,False,Fennec,270,0,1,1,4,411,58,15.47,39.31,2389,550,21,69,4,12,396,575,73,54.89,30.11,15.0,79.21,20.79,2742.0,66.87,496231,144.15,138.1,55.83,204.39,112.56,21.12,8.2,73
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,itachi,Blue,False,Fennec,239,0,0,1,2,453,47,51.96,28.8,2549,845,20,64,6,23,297,169,30,49.27,33.31,17.42,69.91,30.09,2711.0,65.17,483886,164.52,115.34,58.18,181.68,126.2,30.17,9.93,93
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,M0nkey M00n,Orange,True,Octane,557,0,1,4,6,392,47,27.3,27.7,2373,486,19,59,3,21,429,207,40,45.21,28.57,26.22,76.32,23.68,2607.0,66.74,498300,154.36,117.64,69.1,192.74,132.7,15.67,5.17,42
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,dralii,Orange,False,Fennec,510,1,0,3,4,409,47,35.63,20.96,2353,777,16,81,5,22,375,220,15,43.54,34.57,21.89,81.77,18.23,2744.0,66.78,497794,158.43,122.46,60.21,206.75,115.51,18.84,9.27,87
/replay/cfe3f5e3-0352-4a6f-9e6e-a5d77c2578d7?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,TEAM BDS,M8 ALPINE,2,1,ExoTiiK,Orange,False,Fennec,240,1,0,0,2,472,47,65.09,35.0,2611,682,21,54,4,23,340,158,58,33.87,36.41,29.72,66.0,34.0,2922.0,67.65,503003,140.89,146.82,50.4,185.68,117.63,34.8,5.53,45
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,Seikoo,Blue,True,Fennec,603,1,0,4,2,398,49,29.72,36.26,2431,407,19,63,4,13,365,275,148,58.48,24.11,17.41,77.97,22.03,2755.0,67.7,514170,158.35,140.26,47.49,196.27,113.93,35.9,7.4,71
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,itachi,Blue,False,Fennec,434,1,1,2,0,322,43,35.32,33.13,1716,141,11,71,0,12,167,247,0,58.01,30.49,11.49,83.99,16.01,2806.0,57.91,432994,213.73,101.61,24.59,188.0,135.02,16.91,9.41,100
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,juicy,Blue,False,Fennec,169,0,0,1,0,370,56,45.73,32.23,2043,685,18,67,6,17,351,544,112,48.55,31.41,20.04,73.04,26.96,2717.0,67.83,506388,148.72,123.22,67.99,180.76,124.44,34.73,6.3,68
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,dralii,Orange,False,Fennec,344,1,0,1,4,465,51,30.82,38.73,2673,1207,21,60,9,29,358,213,40,33.9,39.14,26.96,68.67,31.33,2734.0,67.91,516194,157.79,136.03,52.21,187.08,123.92,35.03,9.3,80
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,ExoTiiK,Orange,False,Fennec,300,0,1,0,3,502,49,48.19,38.79,2877,545,25,57,3,22,346,378,103,37.48,38.59,23.93,69.51,30.49,2665.0,65.17,494775,164.94,139.99,41.17,187.61,127.95,30.54,7.87,52
