,id,bboxes,target
3716,02713f78-9fb0-4069-9c90-84be8907d898,"[0.24993055, 0.4577393, 0.25531451, 0.17322135]",3.0
3717,026eb9e0-03ba-408b-b78a-59fa5904668a,"[0.54136832, 0.36466406, 0.15779777, 0.11798535]",3.0
3718,026c79b5-a5cd-4c5f-ac71-e4a11b4e6fe2,"[0.51874585, 0.39986504, 0.24867899, 0.14541522]",3.0
3719,026c1813-c848-4544-bf75-89ea11656e6a,"[0.23526784, 0.15932911, 0.18957939, 0.23573436]",3.0
3720,026af561-3100-4be4-b56e-875b561fc969,"[0.53935056, 0.29735076, 0.14865376, 0.12370878]",3.0
3721,0268740d-fdfe-4a37-955c-f96d4ede68c9,"[0.03725751, 0.31660746, 0.27742814, 0.23852088]",3.0
3722,02686019-b1b2-4e0d-86b1-47f2392643bd,"[0.19905263, 0.30178324, 0.25311879, 0.12580115]",3.0
3723,0267c31f-a229-4048-a422-f4b1bb10e9f4,"[0.59442819, 0.22018084, 0.10116286, 0.15475565]",3.0
3724,026676ea-7aee-431e-bbfe-4a22349acd0d,"[0.36793961, 0.32750583, 0.06294192, 0.09409614]",3.0
3725,026428af-8341-43ec-812b-722d1cdfd273,"[0.16350582, 0.29682321, 0.2596226, 0.18873056]",3.0
3726,02618d3f-150a-481f-b83e-3847aad2e96e,"[0.64953423, 0.14973818, 0.21062342, 0.17257926]",3.0
3727,025f7d0b-d7e9-4a9b-a32d-f06fe1b6926e,"[0.30304796, 0.31040762, 0.08361704, 0.0797458]",3.0
3728,025ee13f-0873-49b6-94ff-95672aec71d9,"[0.26429952, 0.51002753, 0.16153715, 0.08912946]",3.0
3729,025d5d57-91ff-4e94-8df1-78dc72a97960,"[0.69083604, 0.14788416, 0.23518423, 0.20572032]",3.0
3730,0259eecb-3c2a-4eb4-83de-d5521b6237e4,"[0.18035604, 0.27702977, 0.17127048, 0.12840508]",3.0
3731,0259e4c4-7220-4fdf-b7a6-df34896db45b,"[0.31324196, 0.21755578, 0.10160532, 0.15264371]",3.0
3732,0259d31b-aed4-40d7-aae8-a29f224cb64b,"[0.55901794, 0.2593928, 0.22860551, 0.23861423]",3.0
3733,0258a653-54e2-4b9f-97ac-4dad16973085,"[0.17056272, 0.28375889, 0.19046713, 0.15339438]",3.0
3734,0252ca86-ca9d-424e-a46a-8340adc2682e,"[0.51225147, 0.44397874, 0.12067518, 0.11601617]",3.0
3735,02512914-d301-426e-b025-75ad49cbaec2,"[0.57287627, 0.36143563, 0.0868068, 0.06011847]",3.0
3736,024f2589-1424-40ad-9be6-893ff30c460d,"[0.43360424, 0.51482674, 0.39292824, 0.24495999]",3.0
3737,024d49af-d762-4f8a-8e0f-a7a830c4fd0e,"[0.56307855, 0.22184322, 0.33240507, 0.26084381]",3.0
3738,024bfb44-638a-430b-ab89-eeb3e4d3ef69,"[0.59613174, 0.30791301, 0.33759995, 0.27908042]",3.0
3739,024a6d73-d324-44fe-b85e-4881b9821fa8,"[0.14861808, 0.65491313, 0.15958917, 0.10029285]",3.0
3740,024a456e-134b-49d7-beb3-c208c376be93,"[0.3963002, 0.37114597, 0.09346252, 0.08649353]",3.0
3741,0248fd46-d9be-4d82-ae0f-ee33d8619144,"[0.57473035, 0.33753775, 0.27313777, 0.40056779]",3.0
3742,0247c0a9-eac0-40b7-be0f-b92db1d08549,"[0.20540439, 0.34180676, 0.15555227, 0.13522432]",3.0
3743,02435280-3931-4efa-a417-c0b91fa26746,"[0.42699271, 0.57921255, 0.19435701, 0.14619878]",3.0
3744,023ff200-6e66-485b-b885-c4f43fec284c,"[0.33146322, 0.19763518, 0.08386441, 0.17358121]",3.0
3745,023ebafe-5ea9-442e-8a29-ba0fc17b731c,"[0.59368314, 0.45179988, 0.10485333, 0.07119073]",3.0
3746,02381aa0-402b-4fc6-a1f8-3561d517a743,"[0.33585545, 0.47191213, 0.13200058, 0.20012727]",3.0
3747,023814bc-a5b3-4c59-b9a3-2d74ab883e91,"[0.555009, 0.18960908, 0.19558741, 0.32972703]",3.0
3748,023674a6-c4a0-4a13-9c9f-e83853ddc87a,"[0.60043516, 0.38064358, 0.15826534, 0.12203535]",3.0
3749,02355348-6ac9-467d-b52f-1a740b9f8f2e,"[0.65057117, 0.33444937, 0.24767285, 0.13345219]",3.0
3750,02350738-50e7-4156-8346-51f2761a0b42,"[0.54674022, 0.27452556, 0.12543347, 0.23364186]",3.0
3751,0233ed51-9bdd-4b4c-8964-68da3a39ee93,"[0.09784017, 0.38526201, 0.20772652, 0.16926372]",3.0
3752,0232aa59-de9e-4367-a2e2-9cde1002172c,"[0.56536723, 0.38201252, 0.25770763, 0.1896447]",3.0
3753,0231952e-423a-480e-8e75-9e488ccb4301,"[0.56130229, 0.36659497, 0.16795206, 0.12283584]",3.0
3754,022e0819-c91f-4494-8fd3-30e5da656838,"[0.59903683, 0.29492753, 0.17363294, 0.09498367]",3.0
3755,0228052f-94ca-4421-8d2b-2925fb94ad93,"[0.27084947, 0.33292293, 0.22596059, 0.20030847]",3.0
3756,02238c41-701f-4fb3-8e3d-1af5cc2378f2,"[0.61485626, 0.36278573, 0.17382649, 0.13839229]",3.0
3757,02236856-4f52-4219-8237-1d621963207f,"[0.62064254, 0.4827109, 0.25436886, 0.18943631]",3.0
3758,02231ddc-6262-459e-a89e-3ead3ef59bb1,"[0.58319131, 0.27849138, 0.251272, 0.23320878]",3.0
3759,0222bf9f-2a76-4de2-abe3-c9b9de6878b0,"[0.12097869, 0.46272698, 0.25658176, 0.22025762]",3.0
3760,02212e40-2c01-4c73-a532-0a40d73082b2,"[0.58682188, 0.37793848, 0.31246191, 0.25358673]",3.0
3761,021e9461-9889-4e41-87eb-acac84d4905a,"[0.43244725, 0.40720071, 0.12608845, 0.15141238]",3.0
3762,021e6202-4b64-4a88-9807-08f20f1f5cb8,"[0.52247342, 0.3673771, 0.15295994, 0.12924504]",3.0
3763,021b24ff-75a3-4406-9a20-25c0541eb8cb,"[0.15472721, 0.33500468, 0.22755437, 0.22241562]",3.0
3764,021b0de5-8f70-438c-9b2c-9f685f1e806d,"[0.10778316, 0.38030727, 0.22965569, 0.2018437]",3.0
3765,021513c6-9dd6-4383-a3b0-90c271653ead,"[0.59758894, 0.40564319, 0.1427926, 0.11729953]",3.0
3766,021334ec-c85c-4341-9e11-1a922b5ecb7b,"[0.09742699, 0.47121605, 0.2481798, 0.1541251]",3.0
3767,020f6ee6-17d9-4465-a6a9-4969db87bef2,"[0.53559508, 0.48520033, 0.16298844, 0.12672947]",3.0
3768,020e54e3-b4f8-49a2-8a11-4d6b44ee1e78,"[0.64502217, 0.20480605, 0.12456091, 0.22209292]",3.0
3769,020b81a6-91fe-49df-aaa1-823b2828aa5f,"[0.61467758, 0.37562057, 0.13534808, 0.13555903]",3.0
3770,0207fae7-5d4f-4f92-a399-7a7e3704efd8,"[0.50865012, 0.52255417, 0.05624829, 0.086842]",3.0
3771,02041d1c-abc9-4a3b-bf1c-106076164297,"[0.67794608, 0.36097837, 0.13381154, 0.10777221]",3.0
3772,0201aba4-c5c3-43d5-8d18-2576d2614da1,"[0.343375, 0.49388765, 0.12307851, 0.10790376]",3.0
3773,0201037f-481a-451c-b5ec-fa6984c61bae,"[0.25259035, 0.36170537, 0.23439568, 0.19720821]",3.0
3774,01ff7dd4-862c-4f13-83d0-be0ce9a5c708,"[0.21980816, 0.50213771, 0.08949982, 0.12835481]",3.0
3775,01fd81ce-0114-49ba-b6b0-fbece19f6454,"[0.48170459, 0.450587, 0.10028685, 0.08072971]",3.0
3776,01fb610a-1349-4030-b200-bd3d43f200d8,"[0.61542013, 0.41740288, 0.17286001, 0.1394554]",3.0
3777,01f9e92a-9df1-4fed-9d4d-fbef56cb1533,"[0.11277004, 0.35913404, 0.21894981, 0.1708532]",3.0
3778,01f60ecd-4687-4cb5-aaab-36a88d4649af,"[0.27049695, 0.3103379, 0.20805086, 0.18233021]",3.0
3779,01f606f5-6e63-45df-baed-7e39b6eb1b22,"[0.55585252, 0.28901085, 0.09265335, 0.11122006]",3.0
3780,01f5f7dc-e145-453f-ac70-ec1d25418bf7,"[0.63420352, 0.49122189, 0.25960381, 0.20981562]",3.0
3781,01f42e89-bec1-41e8-8fdb-ef9d3a8b17c9,"[0.46625228, 0.26682825, 0.10965472, 0.0821034]",3.0
3782,01f14e05-7a9d-463c-aa76-d33a57dd659b,"[0.18486233, 0.38322064, 0.15447454, 0.1271655]",3.0
3783,01ea1238-336b-45de-8cc2-5e197e458501,"[0.31158263, 0.32403853, 0.19186235, 0.23010328]",3.0
3784,01e8c119-ce2a-42bb-8e42-863ac1a5d80f,"[0.17134677, 0.30857031, 0.23079804, 0.16941976]",3.0
3785,01e8ba52-7bdb-4957-94dc-6a2756d439ea,"[0.68656877, 0.341487, 0.10301052, 0.09462741]",3.0
3786,01e66b0f-b5cb-4a4f-b7d1-4f804b3c434f,"[0.23860374, 0.2065772, 0.18004497, 0.13611279]",3.0
3787,01e65652-11fa-4602-aa2e-7595addbe2d1,"[0.53227378, 0.40138449, 0.09317026, 0.05888002]",3.0
3788,01e59a5a-8de9-4fcc-82fe-3c564b201db1,"[0.41162256, 0.29016576, 0.3816731, 0.31990986]",3.0
3789,01e593d3-27de-4cd0-af8c-fe1abc414c27,"[0.18596675, 0.42214615, 0.19011059, 0.17064772]",3.0
3790,01e43c3a-cb0b-4e58-b1f8-1dc6f9ad8a40,"[0.54926401, 0.34394818, 0.31433293, 0.17666731]",3.0
3791,01e3d137-a400-4179-ac94-a5e2e6db585f,"[0.25671303, 0.37007451, 0.16632344, 0.16520616]",3.0
3792,01e37fad-17c7-491e-b2e3-993b8079ee3e,"[0.62269512, 0.4592255, 0.05994717, 0.09608668]",3.0
3793,01e33ffa-c59e-45a2-86ba-583bb97e4821,"[0.60428356, 0.23875225, 0.22324503, 0.31111926]",3.0
3794,01e118dd-b4ca-4168-bf44-38c5d1b497d9,"[0.44207826, 0.49943862, 0.05919366, 0.07116079]",3.0
3795,01e0090e-512c-470a-91d6-e325b2391eca,"[0.52179191, 0.33124843, 0.32887822, 0.17683342]",3.0
3796,01dcc924-fb33-401f-b895-25c95588cba6,"[0.54034074, 0.38878901, 0.2171237, 0.17277808]",3.0
3797,01dc0030-b056-4f07-8998-86061bf21ef5,"[0.36891492, 0.33685471, 0.09129768, 0.06815833]",3.0
3798,01da9c41-1dc2-4efd-914b-6af90203f0f2,"[0.60098524, 0.10812488, 0.18209249, 0.16115709]",3.0
3799,01d6f41b-68bf-49c1-ba86-da5c38e4f1b5,"[0.33609618, 0.1857381, 0.1677428, 0.12963662]",3.0
3800,01cff340-3fee-47f9-959e-360751253a3b,"[0.49694332, 0.51906339, 0.07311737, 0.06221864]",3.0
3801,01ce83a9-ccec-471d-990e-c61318d4e4cc,"[0.58036052, 0.25527574, 0.17703642, 0.15317156]",3.0
3802,01ce1cc2-7efd-469d-9dbb-88b91270b7fe,"[0.26664686, 0.27155522, 0.14447282, 0.19385501]",3.0
3803,01cd48db-5229-44e2-ad55-db6cf7481286,"[0.64676171, 0.31075212, 0.16241824, 0.13837016]",3.0
3804,01cb05ce-7ccd-4706-83e9-1e0d1849b1a9,"[0.50063194, 0.5287057, 0.12042158, 0.10981321]",3.0
3805,01c9d7bf-a912-460b-98cd-2c0e64951ae9,"[0.45587406, 0.20451357, 0.23635718, 0.19607987]",3.0
3806,01c949be-3f8d-4921-9079-3550ec816b1b,"[0.07326838, 0.42574727, 0.49486042, 0.33979273]",3.0
3807,01c5019c-176a-47e8-a858-db4138bbccea,"[0.30799337, 0.33088335, 0.12872374, 0.09847171]",3.0
3808,01c4e508-f856-40cd-9e38-21c421be5277,"[0.60677546, 0.22377811, 0.16560468, 0.28918656]",3.0
3809,01bfb632-b7ae-44ef-acf1-7fa6be0e03b7,"[0.13897988, 0.2857156, 0.31078175, 0.26592388]",3.0
3810,01b9175c-38f1-4b9b-a2f6-4f66a4647c68,"[0.30325819, 0.4708267, 0.14558389, 0.13467349]",3.0
3811,01b85749-2b31-42a0-85e4-f1c273857242,"[0.67082035, 0.22937966, 0.15368756, 0.12493507]",3.0
3812,01b82606-db51-4664-988d-ea22917da1fd,"[0.59311418, 0.51254256, 0.07059661, 0.03794761]",3.0
3813,01b50cdd-b0c8-4782-b337-07935df78a17,"[0.47200014, 0.64857757, 0.07733074, 0.0571379]",3.0
3814,01b4a109-016e-46c9-96b7-dab154ae1d48,"[0.19502426, 0.31664088, 0.20118897, 0.17827665]",3.0
3815,01b409f0-43a4-412a-9a58-ae2b48c0a7eb,"[0.12942416, 0.22497727, 0.29912936, 0.22670429]",3.0
3816,01af26f7-8f1c-4a4a-8475-78b65b2d3126,"[0.13527629, 0.32628454, 0.25758784, 0.20525406]",3.0
3817,01ae8581-2aeb-4b02-a513-7ba3fc2b2167,"[0.62015815, 0.42583295, 0.21463446, 0.17058786]",3.0
3818,01ae4b3e-a039-45f2-9af4-7e1ed811bad7,"[0.52379691, 0.42190209, 0.14012492, 0.10960865]",3.0
3819,01aa6751-d8d5-4781-bdbb-9079ff1e6dcd,"[0.22923749, 0.52591288, 0.14449126, 0.1296862]",3.0
3820,01aa3607-96c9-4f99-afd3-f6d298a475cc,"[0.63494139, 0.51241705, 0.20163713, 0.20736584]",3.0
3821,01a8f597-f89c-4b3a-8e55-de2cb9c87eac,"[0.61095059, 0.44727195, 0.29302134, 0.16396869]",3.0
3822,01a735e0-c95d-4d54-b4b9-45c7eb49beae,"[0.70936514, 0.40065533, 0.13177668, 0.10591503]",3.0
3823,01a57d69-e09f-4420-981a-e27117e7d514,"[0.15546504, 0.50904594, 0.19536002, 0.16626376]",3.0
3824,01a4fca6-31e1-4861-9406-a57d95138bf4,"[0.54105323, 0.29075456, 0.17660651, 0.13285515]",3.0
3825,01a44dcd-587c-4a09-9557-6d95040e2f47,"[0.38071054, 0.50752503, 0.11891242, 0.07834112]",3.0
3826,01a413f7-8baf-43af-aec9-d159e2b46f55,"[0.28689669, 0.49100953, 0.12752696, 0.17854843]",3.0
3827,01a2de4f-9f18-4c21-bf24-17fa7ad6984b,"[0.04967042, 0.388477, 0.35177924, 0.30899098]",3.0
3828,019f521d-7dfb-4f85-b268-a403ed761427,"[0.32306375, 0.39071311, 0.15553144, 0.11126731]",3.0
3829,019bccc5-924b-4d6d-a528-8a8b5a33764d,"[0.51005647, 0.49588148, 0.07155897, 0.06347573]",3.0
3830,0198dd9b-dbba-48c7-bc5b-7d1eee4ac729,"[0.40822764, 0.07347935, 0.27490645, 0.42759383]",3.0
3831,01964dca-b48c-4da9-8180-6ecdef16e7db,"[0.06754798, 0.30363481, 0.29780675, 0.22700645]",3.0
3832,01960491-14e3-4870-b27e-f3a82d279d49,"[0.25497103, 0.43240705, 0.17270057, 0.17261747]",3.0
3833,01936864-4204-46f8-ba67-7f7482d8074a,"[0.20000168, 0.21552867, 0.14600979, 0.32201166]",3.0
3834,0190098c-fc35-4113-b9e9-d525b086c43b,"[0.59885378, 0.18533741, 0.17617408, 0.26468603]",3.0
3835,018f8824-e619-465a-b22c-e6da47b9b362,"[0.60425095, 0.27078371, 0.21779796, 0.18117508]",3.0
3836,01895185-44c4-4be0-a56a-5d2ebff687c0,"[0.52054377, 0.53689263, 0.07623499, 0.05873249]",3.0
3837,0185b708-076b-47bc-84d6-490f79021bef,"[0.08934505, 0.44848262, 0.1357578, 0.13132133]",3.0
3838,0180d541-7c05-42b4-a7eb-ec3b8539e534,"[0.24009445, 0.34278099, 0.24963669, 0.17674402]",3.0
3839,017eef6b-a14c-4a26-9b25-0f2718679112,"[0.55727461, 0.27856382, 0.18909977, 0.26143482]",3.0
3840,017a09ca-21ff-441d-af00-194af4306334,"[0.12843528, 0.14207531, 0.23032944, 0.34454169]",3.0
3841,01760d76-e87a-420d-abf0-7fadaffc81f8,"[0.39357619, 0.21308968, 0.39762519, 0.2761595]",3.0
3842,0175fc0c-2a93-4ae2-b49e-8bba6f2c2d9d,"[0.54896153, 0.34218754, 0.16835643, 0.13580239]",3.0
3843,016e4ecf-6229-4931-88e6-ab02b8682d5d,"[0.46086547, 0.04642367, 0.16752308, 0.15880752]",3.0
3844,01657277-7ee5-4ef1-89d1-a3e7eaaa9b89,"[0.32558658, 0.11559382, 0.14927552, 0.25964613]",3.0
3845,0164d29d-0453-48db-8c3e-3cb0e49bbc61,"[0.26886182, 0.38685499, 0.22321153, 0.16192594]",3.0
3846,01618e2a-f8a9-4c52-a089-96e6247f528b,"[0.41702342, 0.15734062, 0.21799151, 0.44866613]",3.0
3847,0160e3db-fd8c-4b20-bc10-1baa5e7d0727,"[0.55306351, 0.39340107, 0.24284805, 0.18392971]",3.0
3848,015e1561-8aad-4684-97cb-a11a353d6f89,"[0.37235604, 0.34034286, 0.04836724, 0.07419761]",3.0
3849,015a0438-12d9-4b71-8cf4-439d92dadb58,"[0.54377113, 0.38726316, 0.28318721, 0.24461543]",3.0
3850,0158b823-90c9-4c29-bd51-5aa609f2d450,"[0.2602553, 0.35151477, 0.15826892, 0.13716474]",3.0
3851,01576ac6-a9d7-4944-8956-17dcb89fd459,"[0.52373122, 0.32023522, 0.13237747, 0.30371771]",3.0
3852,0154c915-43af-4aa6-9e0e-26cfbb406e74,"[0.64911466, 0.19693075, 0.1463436, 0.25509883]",3.0
3853,01538d30-6da2-4168-9118-178c053aaa53,"[0.05436578, 0.32886351, 0.26672259, 0.19740906]",3.0
3854,0152d4ca-fa93-4af9-b7e2-94a03a769459,"[0.40989443, 0.33789557, 0.30153888, 0.26538847]",3.0
3855,014f9c09-e211-4d2f-99eb-ff7162562e9f,"[0.26478567, 0.31632929, 0.15080413, 0.12589353]",3.0
3856,014c47c7-7140-479b-af7a-16dfdc3004bf,"[0.40459554, 0.46019043, 0.07906606, 0.06296193]",3.0
3857,014b8a0a-cc1a-471c-a57f-aec9c95a0f6e,"[0.50604595, 0.51139796, 0.14857428, 0.10094881]",3.0
3858,01482781-2f4e-47e9-887c-7e399f2d6f91,"[0.33568915, 0.44277097, 0.17689993, 0.17071328]",3.0
3859,0146e291-1d75-4711-82cc-57bd76fd4a94,"[0.41651545, 0.24069144, 0.23622063, 0.18321063]",3.0
3860,014583c5-de02-4c03-8c17-8169295e9a3b,"[0.56327811, 0.43577202, 0.13466392, 0.11552432]",3.0
3861,0141f713-a6f5-47b5-a62b-f8bf75b3c9e1,"[0.68343183, 0.54686466, 0.14665262, 0.11273978]",3.0
3862,0140a7c8-ed21-4bf4-96de-9620b22b5f19,"[0.53012548, 0.489366, 0.06620666, 0.06726565]",3.0
3863,013e8c30-4cba-495c-8800-503f46fe95d9,"[0.53516965, 0.40149736, 0.13115014, 0.19971476]",3.0
3864,013c4f75-e57f-4daa-97c9-6bc790464391,"[0.73192193, 0.39893826, 0.09949298, 0.05498423]",3.0
3865,0139cff7-4226-4e33-a831-76737fce03a7,"[0.6444831, 0.33265729, 0.24207937, 0.2076804]",3.0
3866,013808f2-25c3-40cd-b7b7-a01da17a96c1,"[0.50571258, 0.32381344, 0.19823883, 0.15188725]",3.0
3867,0133d149-b74a-42bc-80d5-69eab33b86a9,"[0.32814437, 0.40987629, 0.15033514, 0.1213553]",3.0
3868,0131a5c7-17a4-4d07-965d-2cba66e90ec8,"[0.1155299, 0.32325384, 0.24672161, 0.17607331]",3.0
3869,012f7a73-ea5a-4e49-b5fd-f408ac692ef6,"[0.65888763, 0.36903299, 0.12162751, 0.24634645]",3.0
3870,012e6b7a-ef69-466f-bd69-322e05c68643,"[0.22436914, 0.27589252, 0.22251726, 0.1803523]",3.0
3871,012d8a6b-8c04-4b15-8d73-04242de0ae92,"[0.36627041, 0.14970725, 0.18510145, 0.14162194]",3.0
3872,012cd7d5-ab93-4223-a092-d15d9dfa6d61,"[0.56825848, 0.36372842, 0.12138182, 0.2162513]",3.0
3873,012b609d-3169-4ed7-a924-3af87489fab8,"[0.11990765, 0.21350719, 0.3083852, 0.26399118]",3.0
3874,012810df-5fd4-49a5-a322-e831d5e69633,"[0.34192569, 0.4819977, 0.15192278, 0.15970222]",3.0
3875,01215820-6e32-4301-a7c7-c1c9ffebd523,"[0.34496074, 0.27695827, 0.15231709, 0.21566799]",3.0
3876,01207be1-4a41-4746-8895-7a9c7dff24fb,"[0.64925048, 0.38640396, 0.21328974, 0.17769932]",3.0
3877,0119c8b4-3f30-45f2-9a34-2b2bbe976669,"[0.56466187, 0.2242516, 0.25408049, 0.20433731]",3.0
3878,0119bc36-dee6-4852-b727-28c094d56e3e,"[0.12752718, 0.4795998, 0.17933083, 0.10604562]",3.0
3879,0113cf79-a71c-4c3f-8e91-2844ee050637,"[0.11611533, 0.32710871, 0.21258382, 0.17816879]",3.0
3880,011346c4-3141-436b-be8d-2eca66fa76cc,"[0.63858827, 0.31752461, 0.2259969, 0.17704824]",3.0
3881,0113066f-fb2d-472a-a96d-f78f2c68f922,"[0.30366643, 0.38427038, 0.1038298, 0.13648344]",3.0
3882,0112e520-76de-4b9f-9fa6-a05273f6b6fd,"[0.5364508, 0.14872711, 0.15239656, 0.27152181]",3.0
3883,011291df-1b46-4e8e-9c51-36f95a1f29bf,"[0.27380238, 0.15103084, 0.12040804, 0.12652854]",3.0
3884,0111cb58-5aad-4703-b730-cd6bc30ff0b2,"[0.21144703, 0.56374052, 0.1554791, 0.14991564]",3.0
3885,01094a52-e249-4d89-9054-0e173fd1c4bc,"[0.15667564, 0.45880228, 0.17956144, 0.24013631]",3.0
3886,0104c03a-bcbb-44c1-aebc-1cdef1576aea,"[0.47393426, 0.48508976, 0.11900608, 0.12808726]",3.0
3887,0103fde6-46c6-4b83-824a-380ab89ab266,"[0.2165561, 0.40402751, 0.21877583, 0.1683475]",3.0
3888,0102f395-ce82-450b-bdd5-c229bc2e9312,"[0.59415393, 0.14406075, 0.21886035, 0.31320784]",3.0
3889,00fca561-844e-4538-ab36-3fbf128bf96a,"[0.60898814, 0.25838075, 0.14832452, 0.14926951]",3.0
3890,00fb4a00-3030-4a9f-b265-3e519db475aa,"[0.33708035, 0.38938801, 0.18336735, 0.15187634]",3.0
3891,00f6ef65-28ac-46d8-b3e6-97a37210d576,"[0.53042258, 0.41559161, 0.41541208, 0.31299686]",3.0
3892,00f1ad21-40af-4b73-a68c-756637afe9ab,"[0.61675622, 0.32080397, 0.25573452, 0.20416907]",3.0
3893,00f13422-6768-4d45-8a22-0b6929fb3065,"[0.25998703, 0.76159886, 0.12918825, 0.10924527]",3.0
3894,00f0d8e7-c81c-4983-aad9-f7f65cbdfe79,"[0.22438302, 0.46713423, 0.157436, 0.13047303]",3.0
3895,00f0ba03-2437-4a3d-bc53-541020ce5638,"[0.23193139, 0.36662108, 0.09026811, 0.07927255]",3.0
3896,00ef5ba5-f3a6-4a04-8e30-0e5ab638e9c8,"[0.52903441, 0.36656342, 0.12595809, 0.10354843]",3.0
3897,00ee912b-b59e-49cb-bf1a-05772b493ae9,"[0.57990977, 0.47066202, 0.08096707, 0.11914252]",3.0
3898,00ecaa0e-8c64-49f3-af93-df92c343613b,"[0.19619961, 0.5105578, 0.17508, 0.14502562]",3.0
3899,00ec4486-05f1-4b3e-a42a-c0a441b11880,"[0.53862628, 0.23586605, 0.25358477, 0.29530871]",3.0
3900,00eb5a0f-6855-433c-8b9d-4f2576bf7d10,"[0.34728834, 0.20668006, 0.22067362, 0.1911064]",3.0
3901,00e12325-806e-40dd-a321-f883fb04d1a5,"[0.60243409, 0.29855886, 0.1985461, 0.17247544]",3.0
3902,00dee6a0-a258-4b06-bc82-2c96a4070487,"[0.52683967, 0.35968012, 0.15975356, 0.13926078]",3.0
3903,00de3d44-faf1-4007-9720-03303dcbc425,"[0.24375435, 0.51389631, 0.11995065, 0.11045157]",3.0
3904,00db6c91-70b9-42f9-ad4b-794fb74e48ea,"[0.59110621, 0.39921944, 0.23862467, 0.19277286]",3.0
3905,00d88068-7b5e-47a1-9f15-00ed7ffcdf96,"[0.57936054, 0.38269024, 0.12181836, 0.08918762]",3.0
3906,00d6ff6b-e75f-4894-8332-6c52a8f49366,"[0.40977332, 0.63012917, 0.06701216, 0.06150296]",3.0
3907,00d373ee-9be6-4a33-abdc-4b5a7c5499c8,"[0.54201759, 0.06977553, 0.27014527, 0.38109627]",3.0
3908,00d17ab3-e883-42e4-9b0e-844d478fdef6,"[0.25055339, 0.40304438, 0.22663015, 0.18638228]",3.0
3909,00d12346-f085-4cf0-9d82-a609a6f01373,"[0.20593039, 0.35419622, 0.23522756, 0.1229243]",3.0
3910,00d0c657-ca84-48ef-86f5-255dec9c9584,"[0.58281697, 0.13060107, 0.24413646, 0.19352193]",3.0
3911,00cf7537-fa26-48fc-8a25-568d99bb2d46,"[0.11278672, 0.39460347, 0.21553934, 0.17467785]",3.0
3912,00ce3a08-5146-408a-add0-4628aead099a,"[0.57756424, 0.25320072, 0.11829254, 0.08944639]",3.0
3913,00cd61bd-7697-44a0-9841-f95988314173,"[0.05075612, 0.26621882, 0.28849275, 0.2774483]",3.0
3914,00c98d4d-4cf3-429d-9733-c629e83c6157,"[0.58565806, 0.62874159, 0.122671, 0.10631939]",3.0
3915,00c8ebdf-ed43-4a99-80aa-df6be82de786,"[0.51437836, 0.45341505, 0.31630504, 0.16063918]",3.0
3916,00c7bd0e-742b-4d1d-a42f-a35001416123,"[0.54005429, 0.32035143, 0.4271219, 0.35497286]",3.0
3917,00c601ff-0b34-4500-8710-8d367ceabcc7,"[0.2537017, 0.23725482, 0.12583355, 0.11449399]",3.0
3918,00c59e54-91a2-43a8-b3aa-078c8d35c84e,"[0.53830053, 0.40073528, 0.11701553, 0.08582793]",3.0
3919,00c51d1d-df12-4cbd-a06d-567084a68c1f,"[0.63014713, 0.24594283, 0.17626678, 0.27034545]",3.0
3920,00c3d4d6-17d5-4b57-88e0-bcd6ba144aab,"[0.62811042, 0.36825892, 0.13722418, 0.23833722]",3.0
3921,00c3bacd-3d11-4dd0-8e6d-6c566ee55503,"[0.58433623, 0.25143539, 0.16847229, 0.12503675]",3.0
3922,00c1d3cc-620b-4f6d-80fd-c217702fb45c,"[0.34597347, 0.33392363, 0.04815608, 0.08276375]",3.0
3923,00be3315-288e-457b-95db-1c97722c0d83,"[0.1153905, 0.40258192, 0.25320844, 0.2195088]",3.0
3924,00bd06b6-5ab7-46c1-b5e7-381050bd4336,"[0.45525731, 0.45240038, 0.08289389, 0.07251635]",3.0
3925,00bc972f-955d-47bb-b88a-558bc267a283,"[0.20516417, 0.17182802, 0.06369191, 0.10602709]",3.0
3926,00b35181-5378-4d3f-9b41-91a9ddfc9dbc,"[0.58143118, 0.43295183, 0.25280533, 0.22218919]",3.0
3927,00af946f-0c9e-419c-ac2f-7aae3e5c5d8d,"[0.5746483, 0.54006661, 0.15208832, 0.14424448]",3.0
3928,00ad29eb-b41f-49de-aa00-c6ab72d0cc66,"[0.04869826, 0.23580213, 0.30898335, 0.17040109]",3.0
3929,00ad1e06-48a1-4ea5-ab2e-24974e84af4b,"[0.16653006, 0.21381927, 0.21677316, 0.20339666]",3.0
3930,00a6bf6c-ffb5-43b2-b380-89967eae2454,"[0.23393595, 0.31286006, 0.22913033, 0.18803012]",3.0
3931,00a5b2d7-9acb-4ef1-a871-73391c13e072,"[0.18938618, 0.42215782, 0.17485782, 0.12862763]",3.0
3932,00a45975-6e19-423a-971d-2682b4bc90c0,"[0.20880155, 0.26729529, 0.17397969, 0.26116681]",3.0
3933,00a14dbe-e757-4075-a7ff-b9f321c0d74e,"[0.18621255, 0.58775259, 0.22056741, 0.17011879]",3.0
3934,00a0d3e0-9fb4-49c5-8a0c-3e0dbe2b76bf,"[0.40864146, 0.43017916, 0.1938014, 0.15115137]",3.0
3935,00991926-8b71-493a-8c8e-4f32f438e1c5,"[0.49725695, 0.25660635, 0.27760343, 0.23457309]",3.0
