Subject,Predicate,Object
http://example.org/lovecraft#The_Seen_and_the_Unseen,http://example.org/lovecraft#hasAuthorW,Tim Stevens
http://example.org/lovecraft#Lovecraft_and_Benefit_Street_%28chapbook%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Charles_Fort,http://www.w3.org/2000/01/rdf-schema#label,Charles Fort
http://example.org/lovecraft#BhYhlun_%28series%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Yig,http://example.org/lovecraft#hasAlternativeNamesC,Father of Serpents
http://example.org/lovecraft#Marvel_Super_Heroes,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Wade_Kearney,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#J._Vernon_Shea,http://example.org/lovecraft#hasBirthplaceR,USA Kentucky Dayton
http://example.org/lovecraft#Elysia,http://example.org/lovecraft#hasAccessibilityL,Time Clocks Possibly Other Means
http://example.org/lovecraft#Henry_Hasse,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#Nyarlathotep_%282007_comic_book%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#LovecraftCircleComicBookAdaptations
http://example.org/lovecraft#Adele_Kramer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosCharacters
http://example.org/lovecraft#Necrophosis,http://www.w3.org/2000/01/rdf-schema#label,Necrophosis
http://example.org/lovecraft#Hiru_Gyamu,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Lovecraft_Library_Volume_1:_Horror_Out_of_Arkham,http://example.org/lovecraft#wasReleasedOnW,2011 December 6
http://example.org/lovecraft#The_Tiger,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Crypt_of_Cthulhu_Eastertide_1983,http://example.org/lovecraft#hasPageCountW,48
http://example.org/lovecraft#Evil_Dead_2:_The_Revenge_of_Hitler,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Highway_97,http://www.w3.org/2000/01/rdf-schema#label,Highway 97
http://example.org/lovecraft#Cult_of_Glaaki,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Cults
http://example.org/lovecraft#Gustaf_Johansen,http://www.w3.org/2000/01/rdf-schema#label,Gustaf Johansen
http://example.org/lovecraft#The_Cruel_Empire_of_Tsan_Chan,http://www.w3.org/2000/01/rdf-schema#label,The Cruel Empire of Tsan Chan
http://example.org/lovecraft#Hypnos,http://example.org/lovecraft#hasAnnotation,"In the mythos is the greek/roman god of dreams and appears in lovecraft's short story, where he meets a nameless man who would soon be his friend by chance . The two travel further beyond, going further and deeper each time they transcend the previous plateau of existence . His friend gives up and awakens from his sleep and waits for him to wake up as well, only to be driven insane by what he experienced afterwards ."
http://example.org/lovecraft#World_War_Cthulhu:_Europe_Ablaze,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Yaldabaoth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#CharactersIncorporatedFromFolkloreMythAndReligion
"http://example.org/lovecraft#The_Happenings_of_December_13th,_2012",http://example.org/lovecraft#hasAnnotation,The story is the final instalment of book 1 of the nyarlathotep cycle . It details harjit singh's first encounter with the forces of the cthulhu mythos .
http://example.org/lovecraft#Indrid_Cold,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#The_Yoth_Protocols
http://example.org/lovecraft#Brotherhood_of_the_Skin,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Organisation
http://example.org/lovecraft#Brotherhood_of_the_Yellow_Sign,http://example.org/lovecraft#hasNotableMemberO,Resseka
http://example.org/lovecraft#The_Horror_at_Innsmouth_High,http://www.w3.org/2000/01/rdf-schema#label,The Horror at Innsmouth High
http://example.org/lovecraft#The_Freshman,http://example.org/lovecraft#isInLanguageW,French
http://example.org/lovecraft#Crypt_of_Cthulhu_Hallowmas_1986,http://example.org/lovecraft#hasAnnotation,"Cover Artist Allen Koszowski United States English Crypt of Cthulhu Cryptic Publications Release Date November 1986 72 Preceded by Michaelmas 1986 Followed by Medusa and Other Poems by H. P. Lovecraft is the 43rd issue of long-running fanzine Crypt of Cthulhu . Running to a total of 80 , it was edited by Robert M. Price , featured cover art by Allen Koszowski , and was published in an A5 format by Cryptic Publications in November 1986 . Subtitled ""The Tomb Herd and Others"", the issue was a special, its contents devoted primarily to the works of Ramsey Campbell , a contemporary British Cthulhu Mythos writer who would later go on to become one of the U.K.'s most respected horror authors. Contents Editorial Shards by Robert M. Price "" The Tomb Herd "" by Ramsey Campbell ""The Other Name of Azathoth"" by uncredited ""The Face in the Desert"" by Ramsey Campbell "" A Madness from the Vaults I "" by Ramsey Campbell ""The Tower from Yuggoth"" by Ramsey Campbell "" The Plain of Sound "" by Ramsey Campbell "" The Return of the Witch "" by Ramsey Campbell "" The Mine on Yuggoth "" by Ramsey Campbell "" The Stone on the Island "" by Ramsey Campbell "" A Madness from the Vaults II "" by Ramsey Campbell Letters by Virgil Utter, Vic Ghidalia, L. Sprague de Camp , Lin Carter , Robert Bloch , and Charles Garofalo References"
http://example.org/lovecraft#Esther_Phillips,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#LovecraftSRelatives
http://example.org/lovecraft#Extrico_Tabula,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Vitas_Varnas,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Xiurhn,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#The_Starry_Wisdom_Library,http://example.org/lovecraft#hasAuthorW,Various
http://example.org/lovecraft#Nightscapes_October_2006,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Fanzines
http://example.org/lovecraft#Tsan-Chan,http://example.org/lovecraft#hasTypeO,Empire
http://example.org/lovecraft#The_Doom_That_Came_to_Innsmouth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Messenger,http://example.org/lovecraft#hasAnnotation,"The two verses describe the unnamed narrator's wait for an unknown ""thing"" to come upon him at 3 o'clock in the morning . The poem was written in 1929 and was dedicated to providence journal columnist bernard k. hart . It has since seen inclusion in a number of works, both anthologies and periodicals ."
http://example.org/lovecraft#The_Diary_of_Alonzo_Typer,http://www.w3.org/2000/01/rdf-schema#label,The Diary of Alonzo Typer
http://example.org/lovecraft#Robert_Bloch,http://example.org/lovecraft#diedOnR,1994 23 September
http://example.org/lovecraft#Notebook_Found_in_a_Deserted_House,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Mary_Full%3F,http://example.org/lovecraft#hasAnnotation,"Lovecraft’s paternal great-grandmother. Mary was both the wife and cousin of Joseph S. Lovecraft. She gave birth to six children: John Full, William, Joseph Jr., George, Aaron, and Mary."
http://example.org/lovecraft#Bobby_Derie,http://example.org/lovecraft#isConnectedToMythosR,Genre blogger
http://example.org/lovecraft#The_Lair_of_the_Star-Spawn,http://example.org/lovecraft#hasAnnotation,"Weird tales is the first story to reference the ""tcho-tcho people"" and the entity lloigor . It is notable as the first story to reference the ""tcho-tcho people"" and the entity lloigor . Lloigor is a mythological creature that resembles a wolf or a bear ."
http://example.org/lovecraft#Hooded_Harbinger,http://example.org/lovecraft#wasCreatedByC,Ed Grabianowski
http://example.org/lovecraft#Raymond_Thulask,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MagicUsers
http://example.org/lovecraft#hasSpouse,http://www.w3.org/2000/01/rdf-schema#label,hasSpouse
http://example.org/lovecraft#Hyperborea:_The_Tale_of_Satampra_Zeiros,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Clark_Ashton_Smith
http://example.org/lovecraft#King_of_Chicago,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Books
http://example.org/lovecraft#Nameless_Horrors,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamingSupplements
http://example.org/lovecraft#Bats_in_the_Belfry,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Crypt_of_Cthulhu_Candlemas_1984,http://example.org/lovecraft#hasAuthorW,Various
http://example.org/lovecraft#The_Opener_of_the_Way_%28story%29,http://example.org/lovecraft#hasGenreW,Cthulhu Mythos
http://example.org/lovecraft#The_House_of_the_Worm_%28collection%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Caedmon_Records,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Publishers
http://example.org/lovecraft#Sorrow_Road,http://example.org/lovecraft#wasPublishedOnW,2017
http://example.org/lovecraft#Hear_My_Call,http://example.org/lovecraft#isInLanguageW,English
"http://example.org/lovecraft#Lovecraftiana_Vol_6,_Issue_3",http://example.org/lovecraft#hasAnnotation,"Various Mike T. Lyddon Cover Artist Mike T. Lyddon English Rogue Planet Press Release Date October 2021 134 is an issue of the Rogue Planet Press periodical Lovecraftiana . Edited by Gavin Chappell , it was published in October 2021 and featured cover and interior art by Mike T. Lyddon. Both print and digital editions were released. Contents ""Our Little Earth Babe"" by Benjamin DeHaan ""A World of Silence"" by Steven J. Alvarez ""Black Veins"" by Carlton Herzog ""The Good Prince of Yron"" by Gary Budgen ""Heart of the Highlands"" by Will Shadbolt ""The Show Must Go On"" by Scott Arbuckle ""Mushrooms from Ceres"" by Harris Coverley ""Fond Regards––N"" by J. L. Royce ""The Hidden Door"" by Brittany Groves ""Hours with the Dead"" by Lee Clark Zumpe ""Bus Ride Into Dreamlands"" by Danny Nicholas ""The Matter of Traphiam"" by Chris Sebastian ""Treasure Hunt"" by Greg Fewer "" Sinbad and the Great Old Ones (Part Three) "" by Gavin Chappell"
http://example.org/lovecraft#Ursula_Downs,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Humans
http://example.org/lovecraft#Charles_Lovecraft,http://example.org/lovecraft#wasBornOnR,9 May 1955
http://example.org/lovecraft#Peter_Ruber,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#DeceasedRealWorld
http://example.org/lovecraft#Crimson_King,http://www.w3.org/2000/01/rdf-schema#label,Crimson King
http://example.org/lovecraft#Johnny_Liddle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosCharacters
http://example.org/lovecraft#Journey_Into_Mystery_Vol_2_3,http://example.org/lovecraft#wasPublishedOnW,1972 November 21
http://example.org/lovecraft#Allan_Halsey,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosCharacters
http://example.org/lovecraft#Cthulhu_Cultus_Issue_16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Deputy_Dingby,http://example.org/lovecraft#hasAppearanceC,http://example.org/lovecraft#Ire_of_the_Void
http://example.org/lovecraft#Teumessian_Fox,http://example.org/lovecraft#hasAnnotation,"The is a monster of greek mythology, a gigantic fox sent by the gods to prey on the children of thebes . In the marvel fictional universe it is mentioned as being one of the offspring of echidna but it has not yet made an appearance in marvel comics ."
http://example.org/lovecraft#Gerald_Canevin,http://example.org/lovecraft#hasAppearanceC,The Tree-Man
"http://example.org/lovecraft#Henry_J._Vester,_III",http://example.org/lovecraft#hasNationalityR,United States
http://example.org/lovecraft#Shadows_Over_Baker_Street,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#A_Confession_of_Unfaith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Achtung%21_Cthulhu:_Operation_Falling_Crystal,http://example.org/lovecraft#hasGenreW,Roleplaying game
http://example.org/lovecraft#Gifts,http://www.w3.org/2000/01/rdf-schema#label,Gifts
http://example.org/lovecraft#Cytharion,http://example.org/lovecraft#isInhabitedByL,favored mortals
http://example.org/lovecraft#The_Baby_Downstairs,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Chad_Fifer
http://example.org/lovecraft#Cancerverse,http://example.org/lovecraft#hasAnnotation,Earth-10011 is a fictional universe in the . Appeared in the 's the thanos imperative mini-series in 2010 . It is one of the realities conquered by the many-angled ones .
http://example.org/lovecraft#Yad-Thaddag,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#Elysia
http://example.org/lovecraft#Diana_Stanley,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#Dunwich_Horror_Deluxe_Expansion
http://example.org/lovecraft#Arkham_Sanitarium_%28Call_of_Cthulhu%29,http://www.w3.org/2000/01/rdf-schema#label,Arkham Sanitarium (Call of Cthulhu)
http://example.org/lovecraft#DeceasedRealWorld,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#Carolyn_Fern,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Worse_Things_Waiting,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Delta_Green:_Alien_Intelligence,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Children_of_Fear,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Ponape,http://example.org/lovecraft#hasTypeL,Island
http://example.org/lovecraft#The_Turtle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Plague_of_St._James_Infirmary,http://example.org/lovecraft#isInLanguageW,Japanese
http://example.org/lovecraft#Blemmyes,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherSupernaturalBeings
http://example.org/lovecraft#A_Colder_War,http://www.w3.org/2000/01/rdf-schema#label,A Colder War
http://example.org/lovecraft#The_Dark_Light,http://example.org/lovecraft#hasAnnotation,Carnacki: the lost casesis a short story by american and scholar robert m. price . It is loosely connected to the cthulhu mythos . The drug used by the parliamentarian to travel between dimensions was the black lotus .
http://example.org/lovecraft#Arwassa,http://example.org/lovecraft#hasAlternativeNamesC,The Silent Shouter of the Hill
http://example.org/lovecraft#The_Secret_of_Kralitz,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#My_Little_Sister_Wants_You_to_Suffer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Ebooks
http://example.org/lovecraft#Collected_Essays_Volume_4:_Travel,http://example.org/lovecraft#wasReleasedOnW,!arch 2006
http://example.org/lovecraft#More_Annotated_H._P._Lovecraft,http://example.org/lovecraft#hasAnnotation,H. P. Lovecraft (stories) Peter Cannon (non-fiction) S. T. Joshi (non-fiction) United States English Release Date August 1998 312 is a book of stories by Lovecraft with insights and critique from Peter Cannon and S. T. Joshi . Publication History Dell (August 1999) Turtleback Books (October 1999) Dell/SFBC (January 2008)
http://example.org/lovecraft#Lovecrafts_The_Beast_in_the_Cave,http://example.org/lovecraft#hasAnnotation,"H. P. Lovecraft J. Scott Vanlester United States English Lovecraft Comics Release Date July 2023 57 is a comic book-format adaptation of the H. P. Lovecraft short story from which it takes its name by American artist and J. Scott Vanlester . Part of his Lovecraft Comics , it was independently published in July 2023; both paperback and digital editions were released. The artwork is rendered in black and white with a preference for line drawings, and done in a highly minimalist style. Overview"
http://example.org/lovecraft#Melanie_E._Fischer,http://example.org/lovecraft#isConnectedToMythosR,Author
http://example.org/lovecraft#Alive,http://example.org/lovecraft#isPublishedAsW,Lovecraftiana Vol 5
http://example.org/lovecraft#Crypt_of_Cthulhu_Candlemas_1990,http://example.org/lovecraft#hasAnnotation,"Cover Artist Jason C. Eckhardt United States English Crypt of Cthulhu Cryptic Publications Release Date February 1990 72 Preceded by Yuletide 1989 Followed by Eastertide 1990 was the 70th issue of Robert M. Price 's long-running Lovecraftian fanzine Crypt of Cthulhu . Edited by Price and featuring cover art by Jason C. Eckhardt , it ran to 72 in an A5 format and was published by Cryptic Publications in February 1990. The issue was a special featuring the works of late American author Lin Carter , who had passed two years to the month before publication. Contents Editorial Shards by Robert M. Price Introduction to The Necronomicon, Book I: The Book of Episodes by Robert M. Price "" The Doom of Yakthoob "" by Lin Carter ""The Thing Under Memphis"" by Lin Carter ""The City of Pillars"" by Lin Carter ""The Vault Beneath the Mosque"" by Lin Carter ""Mnomquah"" by Lin Carter ""The Madness Out of Time"" by Lin Carter ""Dreams of the Black Lotus"" by Lin Carter ""The Shadow from the Stars"" by Lin Carter ""The Necronomicon, Book II: The Book of Preparations"" by Lin Carter ""The Necronomicon, Book III: The Book of the Gates"" by Lin Carter ""The Necronomicon, Book IV: The Book of Dismissals"" by Lin Carter Letters by Thomas R. Hall, III, Norman Fleck, S. T. Joshi , Stefan Dziemianowicz , Darrell Schweitzer , Donald R. Burleson, Ph.D."
http://example.org/lovecraft#Elder_Valusia,http://example.org/lovecraft#hasTypeL,Region
http://example.org/lovecraft#Howard_Phillips_Lovecraft:_A_Bibliography,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Shadow_by_the_Altar,http://www.w3.org/2000/01/rdf-schema#label,The Shadow by the Altar
http://example.org/lovecraft#Lucy_A._Snyder,http://example.org/lovecraft#isConnectedToMythosR,Author
http://example.org/lovecraft#Inquisitor,http://example.org/lovecraft#hasAnnotation,Story was first published in the anthology historical lovecraft: tales of horror through time in april 2011 . It was later included in the collections of meikle's own works samurai and other stories (2014) and home from the sea: tales of lovecraftian terror (2017) .
http://example.org/lovecraft#Grey_Eagle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosCharacters
http://example.org/lovecraft#Confessions_of_Clithanus,http://example.org/lovecraft#hasAppearanceA,http://example.org/lovecraft#The_Horror_from_the_Depths
http://example.org/lovecraft#Temujin,http://example.org/lovecraft#madeFirstAppearanceOnC,The Eyes Between the Worlds (RPG Module)
http://example.org/lovecraft#The_Mine_on_Yuggoth,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Casino_Carcosa,http://example.org/lovecraft#hasAuthorW,Michael Sheehan. Jr.
http://example.org/lovecraft#Neil_Gaiman,http://example.org/lovecraft#hasAnnotation,"Connection to the Mythos Author Birth Date 10 November 1960 Portchester, Hampshire, England United Kingdom Horror Fantasy Science Fiction Black Comedy https://www.neilgaiman.com/ Neil Richard MacKinnon Gaiman is a prolific British author of fantasy, horror, science fiction and black comedy, a number of whose works are either set in, or feature connections to, the Cthulhu Mythos . Many of his writings have been adapted for film, television and comic book mediums. Selected Works "" I, Cthulhu "" (1987) Good Omens (1990) "" Only the End of the World Again "" (1994) "" Shoggoth's Old Peculiar "" (1998) "" A Study in Emerald "" (2003)"
http://example.org/lovecraft#Shaggai_%28short_story%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Ghattambah,http://example.org/lovecraft#hasAlternativeNamesC,The Hungry One
http://example.org/lovecraft#Il_Segno_Giallo,http://example.org/lovecraft#hasAuthorW,David Dunwoody
http://example.org/lovecraft#Path_of_the_Serpent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Cthulhus_Dark_Cults,http://www.w3.org/2000/01/rdf-schema#label,Cthulhu's Dark Cults
http://example.org/lovecraft#Ernest_A_Edkins,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#From_the_Parchments_of_Pnom,http://example.org/lovecraft#wasWrittenOnW,1934
http://example.org/lovecraft#Gavin_Inglis,http://example.org/lovecraft#hasAnnotation,"Connection to the Mythos Games Designer Scotland, United Kingdom United Kingdom http://www.gavininglis.com/about/ is a British author and games designer. Overview has written both short fiction and full-length novels; with regards to the Cthulhu Mythos inspired by the works of H. P. Lovecraft , he has written a number of pieces for Chaosium 's popular horror roleplaying game Call of Cthulhu . Selected Bibliography Alone Against the Flames (2016) Alone Against the Frost (2019)"
http://example.org/lovecraft#Brotherhood,http://example.org/lovecraft#hasAnnotation,"H. P. Lovecraft United States English The Tryout date December 1916 "" "" is a poem by the late American Howard Phillips Lovecraft . It was first published in the amateur press magazine The Tryout in December 1916 ; it did not see print again until its inclusion in the 1980 Necronomicon Press collection Uncollected Prose & Poetry Volume 2 . History The Tryout (1916) Uncollected Prose & Poetry Volume 2 (1980) Medusa and Other Poems by H. P. Lovecraft (1986) The Ancient Track: The Complete Poetical Works of H. P. Lovecraft (2001, 2013) References"
http://example.org/lovecraft#Batman:_The_Doom_That_Came_to_Gotham_%28animated_film%29,http://example.org/lovecraft#wasReleasedOnW,28 March 2023
http://example.org/lovecraft#Madeline_Marshs_Midlife_Crisis,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Paighon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GreatOldOnes
http://example.org/lovecraft#Bryce_Stevens,http://example.org/lovecraft#wasBornOnR,10 September 1957
http://example.org/lovecraft#Dagon_November_1987-January_1988,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Cthulhu%3F_Gesundheit%21,http://example.org/lovecraft#hasAnnotation,"""cthulhu? Gesundheit!"" Is the third story featured in issue #19 of the simpsons' treehouse of horror series by bongo comics . The story begins with principal skinner punishing bart and his friend milhouse by forcing them to catalogue all the books in the school's abandoned old library ."
http://example.org/lovecraft#Flying_Polyp,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#The_Tower_of_Zhaal,http://example.org/lovecraft#hasGenreW,Action adventure
http://example.org/lovecraft#Lamp-eft,http://example.org/lovecraft#hasAnnotation,"Lamp-efts are floating salamander-like creatures with webbed feet, laterally flattened tails and luminous bodies . They naturally inhabit the upper atmosphere of the earth's dreamlands, and descend to the ground only at night . The light generated by lamp-efts contributes to their popularity among occultists by providing a line of defense against mythos entities ."
http://example.org/lovecraft#Ursula_Downs,http://www.w3.org/2000/01/rdf-schema#label,Ursula Downs
http://example.org/lovecraft#The_Stars_Are_Always_Right,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Tyler_Omichinski,http://example.org/lovecraft#hasAnnotation,"Connection to the Mythos Games designer Winnipeg, Canada Canadian Horror http://www.omichinski.com/ is a games designer. He has written a number of sourcebooks for Chaosium 's Call of Cthulhu roleplaying game as well as Conan the Barbarian , and has contributed material to several publications devoted to Cthulhu Mythos gaming. Omichinski's works include publications from Stygian Fox , a former third-party content provider for Call of Cthulhu , and gaming articles for the roleplaying periodical Bayt al Azif . Selected Works Author Autophagia (2019, Stygian Fox ) The Wild Hunt (2019, Stygian Fox) External Links at the Internet Speculative Fiction Database at Goodreads at BoardGameGeek"
http://example.org/lovecraft#The_Seven_Blasphemies_of_Ghattambah,http://example.org/lovecraft#wasCreatedByA,Michael Sheehan. Jr.
http://example.org/lovecraft#The_Seed_from_the_Stars,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#The_Rise_of_Yig,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#isLocatedAtL,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/lovecraft#Location
http://example.org/lovecraft#H._E._Fassl,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#DeceasedRealWorld
http://example.org/lovecraft#Lurker_of_the_Woods,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Cthulhu_Cultus_Issue_18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Lynne_Jamneck,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Scholars
http://example.org/lovecraft#Carl_Jacobi,http://example.org/lovecraft#isKnownForR,Mive
http://example.org/lovecraft#David_Gerrold,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#ExpandedMythosAuthors
http://example.org/lovecraft#Tentacles,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Idle_Days_on_the_Yann,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#hasAffiliationO,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/lovecraft#Artefact
http://example.org/lovecraft#Works_by_H._P._Lovecraft,http://www.w3.org/2000/01/rdf-schema#label,Works by H. P. Lovecraft
http://example.org/lovecraft#Shuma-Goraths_Ego_Maze,http://example.org/lovecraft#isInhabitedByL,Undead Celestial
http://example.org/lovecraft#Night_Gallery,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Orocoran,http://example.org/lovecraft#wasCreatedByC,F. Wesley Schneider
http://example.org/lovecraft#Uzuldaroum,http://www.w3.org/2000/01/rdf-schema#label,Uzuldaroum
http://example.org/lovecraft#Thomas_V._Powers,http://example.org/lovecraft#isConnectedToMythosR,Author
http://example.org/lovecraft#Elder_Valusia,http://example.org/lovecraft#isInhabitedByL,Serpent people
http://example.org/lovecraft#Silver_Twilight_Lodge,http://www.w3.org/2000/01/rdf-schema#label,Silver Twilight Lodge
http://example.org/lovecraft#Organisation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/lovecraft#Whippoorwill,http://www.w3.org/2000/01/rdf-schema#label,Whippoorwill
http://example.org/lovecraft#Deans_Corners,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Eibon_Saith:_The_Apophthegmata_of_Eibon,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Robert_M._Price
http://example.org/lovecraft#The_Cthulhu_Stories_of_Robert_E._Howard,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Robert_E._Howard
"http://example.org/lovecraft#Lovecraftiana_Vol_1,_Issue_3",http://example.org/lovecraft#hasPageCountW,58
http://example.org/lovecraft#Bokrug,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Zehirete,http://www.w3.org/2000/01/rdf-schema#label,Zehirete
http://example.org/lovecraft#The_World_of_H._P._Lovecraft,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#H._P._Lovecraft
http://example.org/lovecraft#The_Tomb,http://example.org/lovecraft#hasAnnotation,"Lovecraft drew inspiration for the original 1917 version from a visit to the grave of a distant relative, simon smith . Lovecraft leaves the geographical setting for the tale ambiguous, and the hyde family holding could be anywhere in new england . One night, several years later, he falls asleep beside the mausoleum, and awakes suddenly in the late afternoon ."
http://example.org/lovecraft#Cydathria,http://example.org/lovecraft#hasTypeL,Country
