,ID  объявления,Количество комнат,Тип,Метро,"Время до метро, мин",Способ до метро,Город,Улица,Номер дома,Адрес,"Площадь, м2",Этаж,Кол-во этажей,Тип дома,Парковка,"Цена аренды, руб/мес",Ком платежи,Залог,Срок аренды,Телефоны,Описание,Ремонт,Балкон,Лоджия,Окна,Мебель на кухне,Мебель в комнатах,"Ванна,",Душевая кабина,Стиральная машина,Кондиционер,Посудомоечная машина,Телевизор,Холодильник,Интернет,Можно с животными,Можно с детьми,Название ЖК,"Высота потолков, м",Лифт пасс,Лифт груз,Мусоропровод,Ссылка на объявление
650,253178929,3,Квартира,м. Крестовский,5.0,на машине,Санкт-Петербург,Морской проспект,11,"Санкт-Петербург, Морской проспект, 11",140.0,4,6,Кирпичный,наземная,150000.0,19000.0,150000.0,Длительный,79587732847,"Арт. 231844 Предлаагется в аренду на длительный срок просторная 3ккв 140м2 в элитном ЖК на Крестовском острове. Дом из кирпича обладает хорошей энергоэффективностью,  дополнительно установлен кондиционер. В вашем распоряжении две спальни, два ПОЛНОЦЕННЫХ санузла, просторный зал с балконом и кухней, а также постирочная комната и гардеробная. Произведен косметический ремонт, состояние квартиры очень хорошее. Есть возможность арендовать место в паркинге., 23 фото",,1.0,,На улицу и двор,True,True,,,True,True,True,True,True,True,,,,,,1.0,,https://www.cian.ru/rent/flat/253178929
651,245281556,3,Квартира,м. Чернышевская,5.0,на машине,Санкт-Петербург,Тверская улица,1,"Санкт-Петербург, Тверская улица, 1",137.0,5,9,Монолитный,наземная,180000.0,20000.0,180000.0,Длительный,79587732847,"Арт. 222006 Предлагается в аренду на длительный срок стильная 3ккв 137м2 в элитном ЖК у Таврического сада. В вашем распоряжении просторный зал с кухней, два санузла, детская комната, спальня с рабочей зоной и отдельной ванной. Есть парковочное место., 16 фото",,,,,True,True,,,True,True,True,True,True,True,,,,,,1.0,,https://www.cian.ru/rent/flat/245281556
652,252674297,3,Квартира,м. Чернышевская,11.0,пешком,Санкт-Петербург,улица Чайковского,25,"Санкт-Петербург, улица Чайковского, 25",240.0,2,4,Монолитно-кирпичный,,200000.0,18000.0,200000.0,Длительный,79586057508,"Впервые в аренду на длительный срок предлагается отличная трехкомнатная  квартира в отдельном доме в самом центре Санкт-Петербурга! Адрес улица Чайковского 25, отдельно стоящий дом во дворе, парковка на 2 места, отремонтированная новая парадная.
Квартира двухэтажная, на первом этаже располагается мастер спальня со своим санузлом и гардеробной комнатной, на втором этаже шикарная кухня-гостиная со столовой зоной, библиотекой, санузлом с ванной, и зоной приема гостей. Также там расположен кабинет с дополнительным спальным местом. Весь ремонт выполнен из дорогих и качественных материалов, вся бытовая техника MIele. Роскошный вариант для настоящих ценителей! Идеальное состояние!!

Номер объекта: #1/540860/10720, 34 фото",,,,Во двор,True,True,,,True,,True,True,True,True,True,True,,,,,,https://www.cian.ru/rent/flat/252674297
653,247228710,3,Квартира,м. Невский,15.0,пешком,Санкт-Петербург,набережная Реки Мойки,1,"Санкт-Петербург, набережная Реки Мойки, 1/8",160.0,1,5,Панельный,,280000.0,,280000.0,Длительный,79587732847,"Арт. 224246 Предлагается в аренду на длительный срок уникальная двухуровневая квартира 160м2 в центре старого Петербурга.
Уникальность обусловлена месторасположением дома, изумительным видом из окна, а так же эксклюзивным интерьером в голландском стиле.
Планировка квартиры продумана до мелочей. В вашем распоряжении просторный зал, совмещенный с кухней, гостевой санузел. Основная спальня с ванной комнатой. На втором этаже гостевая спальня. 
Установлена сплит система кондиционирования воздуха. 
Установлены двойные оконные рамы с тонировкой, что прячет вас от чужих глаз и делает шумо изоляцию идеальной. В то же время не машет любоваться  изумительным видом на Храм Спаса-на-Крови., 29 фото",,,,,True,True,,,True,True,,True,True,True,True,True,,,,,,https://www.cian.ru/rent/flat/247228710
654,251705970,3,Квартира,м. Спортивная,10.0,пешком,Санкт-Петербург,Петровский проспект,14,"Санкт-Петербург, Петровский проспект, 14",100.0,3,10,,,130000.0,10000.0,130000.0,Длительный,79587748362,"Предлагается в аренду уютная 3-комнатная квартира в элитном ЖК ""Петровский, 14"". Квартира расположена на 3 этаже. Окна выходят на Ждановский парк.
В квартире выполнен качественный евроремонт ""под себя"" и с любовью. 
По планировке: 2 изолированные комнаты (спальная и детская (либо кабинет)), просторная кухня-гостиная, 2 сан.узла.
Имеется вся необходимая бытовая техника (Kuppersbusch, Miele), мебель, а также домашний кинотеатр с проектором и даже винный шкаф.
Отличный жилой комплекс (автономная котельная, централизованная система кондиционирования, панорамный лифт фирмы KONE, просторные холлы и лестничные площадки).
Охрана/консьерж.
Имеется возможность подземного паркинга за доп.плату.
Звоните!:) Ответим на все интересующие вопросы и оперативно организуем просмотр., 20 фото",Евроремонт,,,,,True,,,True,,,True,True,True,,True,,,1.0,,,https://www.cian.ru/rent/flat/251705970
655,254398306,3,Квартира,м. Лиговский,5.0,пешком,Санкт-Петербург,Лиговский проспект,123,"Санкт-Петербург, Лиговский проспект, 123",100.0,9,9,Монолитный,наземная,130000.0,15000.0,130000.0,Длительный,79587732847,"Арт. 233413 Сдаётся на длительный срок трехкомнатная квартира мансарда в Центральном районе на Лиговском проспекте дом 123, в новом охраняемом доме с полуподземным паркингом.  Рядом метро Лиговский проспект (5 минут) и Обводный канал (5 минут). В квартире сделан дизайнерский ремонт по индивидуальному проекту, установлены кондиционеры и встроенная техника, 2 сан.узла. Кухня-гостиная с действующим камином и изолированным выходом на просторную террасу. Сплошное остекление потолка, панорамный вид на город. Две полноценные спальные комнаты. В стоимость входит парковочное место. Квартира освобождается с начала мая, просмотры со второй половины апреля., 15 фото",,,,,True,True,,,True,True,,True,True,True,,,Лиговский,,,,,https://www.cian.ru/rent/flat/254398306
656,252728926,3,Квартира,м. Чернышевская,,пешком,Санкт-Петербург,проспект Чернышевского,4,"Санкт-Петербург, проспект Чернышевского, 4",100.0,8,8,,,165000.0,12000.0,165000.0,Длительный,79587743853,"Лот 12154.
Вашему вниманию предлагается 3х комнатная квартира в длительную аренду в Центральном районе. Планировка представляет собой: кухню, гостиную, спальню, кабинет и 2 санузла.

Есть вся необходимая мебель и бытовая техника, в том числе: установлена бытовая техника Miele, кондиционеры в каждой комнате, изразцовый декоративный камин ручной работы, дорогая итальянская мебель.
Возможно организовать уборку за дополнительную плату.  

Из квартиры открывается красивый панорамный вид на город, на Неву и крыши Петербурга, исторический центр города. В пешей доступности: продуктовые магазины, рестораны. Парковка в охраняемом дворе.

Комплекс оснащен системами видеонаблюдения. Служба консьержа 24/7, атриум и панорамный лифт. Все новое. Звоните, будем рады ответить на все вопросы и показать квартиру в удобное для Вас время., 27 фото",Дизайнерский,2.0,,,True,True,,,True,,True,True,True,True,,,Таврический,,,,,https://www.cian.ru/rent/flat/252728926
657,254615029,3,Квартира,,,,Санкт-Петербург,проспект Маршака,12,"Санкт-Петербург, проспект Маршака, 12к2",65.0,3,18,Панельный,,28000.0,,28000.0,Длительный,79587739365,"Сдам на длительный срок порядочным людям, можно с детьми.
Кварира сдается впервые! хороший ремонт, качественная техника, мебель в отличном состоянии, большой шкаф и кладовая для хранения вещей, раздельный санузел.
Квартира расположена в современном микрорайоне со всей инфраструктурой в пешей доступности: детская и взрослая поликлиники, аптеки и магазины, пекарни и кафе, фитнес и бассейны, спортивные и детские площадки и многое другое.
 
До метро 5 минут транспортом или 4 остановки общественным транспортом.
 
Стоимость 28тыс р +К/У (возможен небольшой разумный торг)
Приходите на просмотр!

Номер лота: 4095696, 28 фото",,,,,,,,,,,,,,,,,Новая Охта,2.7,1.0,1.0,,https://www.cian.ru/rent/flat/254615029
658,254036519,3,Квартира,м. Пионерская,10.0,пешком,Санкт-Петербург,Серебристый бульвар,21,"Санкт-Петербург, Серебристый бульвар, 21",85.0,8,13,,открытая,45000.0,4000.0,45000.0,Длительный,79587748362,"Предлагается в аренду уютная, 3-комнатная квартира в Приморском районе. 
В квартире есть всё необходимое для комфортного проживания.
Из плюсов этой квартиры можно выделить:
+ В квартире очень тихо.
+ Квартира очень светлая.
+ Раздельный су.
+ Гардеробная.
+ Развитая инфраструктура.
+ До метро ""Пионерская"" 10 минут пешком., 24 фото",Евроремонт,1.0,,,True,True,,,True,,,True,True,True,,True,,,1.0,,,https://www.cian.ru/rent/flat/254036519
659,253982049,3,Квартира,м. Балтийская,6.0,пешком,Санкт-Петербург,улица Парфеновская,4,"Санкт-Петербург, улица Парфеновская, 4",83.0,6,16,Монолитно-кирпичный,,80000.0,4700.0,80000.0,Длительный,79587734576,"Арт. 45892974 Сдаётся просторная светлая 3-комнатная квартира в ЖК бизнес-класса ""Дом на Фрунзенской"" на срок от 11 месяцев. Общая площадь 83 кв.м. В квартире выполнен дизайнерский ремонт, есть большая спальня, детская комната, гостиная, кухня, гардеробная и лоджия с панорамным остеклением, 2 с/у, раздельный и совмещенный. Квартира расположена на 6 этаже 16 этажного  нового кирпично-монолитного дома. Можно арендовать место в подземном паркинге. В квартире есть вся необходимая мебель и бытовая техника, стиральная машина, посудомоечная машина, холодильник, интернет. Полностью закрытая территория по периметру дома, круглосуточное видеонаблюдение, охрана, вход на каждый этаж по индивидуальному ключу-карте. За счет своей котельной, горячая вода и свет будут всегда, без отключений. Квартира идеальна для проживания семейной пары с детьми. Ждем Вас на просмотр!
        

    Почему клиенты выбирают АН ""Мир Квартир""?
    -Мы обеспечиваем тщательную подготовку объекта к продаже с услугой ""хоум с ..., 21 фото",Дизайнерский,,1.0,На улицу и двор,True,True,,,True,,,,True,True,,True,дом на Фрунзенской,,1.0,,,https://www.cian.ru/rent/flat/253982049
660,253628416,3,Квартира,м. Василеостровская,15.0,пешком,Санкт-Петербург,проспект Большой Васильевского острова,76,"Санкт-Петербург, проспект Большой Васильевского острова, 76",115.0,3,6,Кирпичный,наземная,80000.0,5000.0,80000.0,Длительный,79587721538,"Вашему вниманию предлагается 3-комнатная квартира с классическим ремонтом в центре Васильевского острова. Планировка квартиры включает в себя прихожую со встроенным шкафом, холл с библиотекой, кухню с техникой Kuppersbusch, из которой, благодаря круговой планировке можно попасть и в просторную гостиную с балконом, и в коридор. Спальня с системой хранения, гостевая спальня с балконом и встроенным шкафом, раздельный санузел с гидромассажной ванной и две кладовые. Квартира очень светлая, все окна выходят на солнечную сторону. Эта приятная квартира идеально подойдет для семьи с детьми. На внутренней территории организовано круглосуточное дежурство охраны, периметр закрывается автоматическими шлагбаумами. В цену включены одно фиксированное место на площадке и еще одно во дворе. Также имеется возможность вывезти некоторую мебель при более детальном согласовании. Звоните и мы с радостью покажем вам эту квартиру!, 16 фото",Евроремонт,2.0,,На улицу и двор,True,True,True,,True,True,True,True,True,True,,True,,,1.0,,,https://www.cian.ru/rent/flat/253628416
661,254273989,3,Квартира,м. Чернышевская,,пешком,Санкт-Петербург,Смольный проспект,6,"Санкт-Петербург, Смольный проспект, 6",115.0,1,5,,,90000.0,12000.0,90000.0,На несколько месяцев,79587738609,"Лот 9233.
 Любителям центральной части и духа Петербурга в долгосрочную аренду предлагается очень светлая и уютная квартира с дизайнерским ремонтом, где все продумано до мелочей.

 Имеется вся необходимая техника и мебель.
 
 Просторная спальня со спальным гарнитуром и кроватью размера евростандарт; гостиная зона с диванами; кухонная и обеденная зона полностью оборудованы. 

 Большое преимущество данного предложения - наличие возможности аренды парковочного места в охраняемом дворе., 9 фото",,,,,True,True,,True,True,,True,True,True,,,,,,,,,https://www.cian.ru/rent/flat/254273989
662,229135418,3,Квартира,м. Чернышевская,20.0,пешком,Санкт-Петербург,Кирочная улица,62,"Санкт-Петербург, Кирочная улица, 62",140.0,9,9,Монолитно-кирпичный,наземная,230000.0,10000.0,230000.0,Длительный,79587732847,"Арт. 55537 Предлагается в аренду на длительный срок дизайнерская трехкомнатная двухуровневая квартира в Центральном районе, расположенная по адресу: Кирочная улица дом 62. Элитный ЖК Щедрин. Есть вся необходимая техника и мебель для проживания. Отдельная гардеробная. Квартира после ремонта, сдается вервые.  Из окон открываются потрясающие виды на город и главные достопримечательности. Ремонт выполнен из качественных премиальных материалов. Аренда подземного паркинга за доп. плату., 33 фото",,,,,True,True,,,True,True,,True,True,True,,True,Щедрин,,,,,https://www.cian.ru/rent/flat/229135418
663,254892342,3,Квартира,м. Проспект,35.0,на машине,Санкт-Петербург,Озерковая улица,55,"Санкт-Петербург, Петергоф, Озерковая улица, 55к2",56.0,4,5,Кирпичный,,23000.0,5000.0,20000.0,Длительный,78123395079,"Сдается на длительный срок чистая, светлая, теплая квартира в очень тихом и зелёном районе Нового Петергофа. До нижнего парка 15 минут пешком, до супермаркета Лента - 10 минут, школы, садики, транспорт в минутной доступности., 20 фото",Косметический,,,,True,True,True,,True,,,True,True,,,True,,,,,,https://www.cian.ru/rent/flat/254892342
664,254064694,3,Квартира,м. Московская,12.0,пешком,Санкт-Петербург,Варшавская улица,43,"Санкт-Петербург, Варшавская улица, 43К2",69.0,4,5,Кирпичный,,28000.0,7000.0,30000.0,Длительный,78123395079,"Сдам тёплую, большую трехкомнатную квартиру, есть вся мебель, 5 спальных мест, есть возможность организовать ещё. Холодильник, стиральная машинка, отличные соседи. Рядом магазины, школа, садик, тихий и уютный район. Предпочтительно для семьи с детьми, можно с животными, 5 фото",Косметический,1.0,,,True,True,,,True,,,,True,,True,True,,,,,,https://www.cian.ru/rent/flat/254064694
665,255169190,3,Квартира,м. Ломоносовская,5.0,пешком,Санкт-Петербург,Ивановская улица,17,"Санкт-Петербург, Ивановская улица, 17",98.0,3,7,,,35000.0,6000.0,35000.0,Длительный,79587753063,"EMLS ID 308220. Сдам 3-х ккв любым приличным людям можно с маленькой собачкой или котиком, можно с детьми, можно гр РФ, СНГ, гр Грузии, Азербайджана, состояние отличное, освободится с 1 мая, смотреть можно ранее Тел.-Нет, Мебель в комнатах, Мебель на кухне, спальных мест 4, Хол.-Есть, TV-Есть, Евроремонт, Ванна Совмещенная, Дверь Железная, НеОхраняемая парковка, 2 балкона, окна на улицу и во двор, Стиральная машина, Интернет, комиссия 30%;, 17 фото",Евроремонт,2.0,,На улицу и двор,True,True,True,,True,,,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/255169190
666,253311404,3,Квартира,м. Приморская,19.0,пешком,Санкт-Петербург,Гаванская улица,36,"Санкт-Петербург, Гаванская улица, 36",50.0,1,3,Кирпичный,наземная,41600.0,3000.0,,Длительный,78123395079,"Небольшая уютная квартирка в самом сердце Петербурга - на Васильевском острове. Тихий зеленый двор (не колодец), приличные соседи, отличная инфраструктура - в шаговой доступности магазины, ТРК ""Шкиперский молл"", детские сады, ясли, школы. Рядом сквер, в 10 минутах ходьбы - Ленэкспо, залив. Идеально для студентов - рядом корпус Горного института. Мебель и техника в наличии., 18 фото",Евроремонт,,,,True,True,True,True,True,,True,True,True,True,True,True,,3.2,,,,https://www.cian.ru/rent/flat/253311404
667,252542610,3,Квартира,м. Садовая,,пешком,Санкт-Петербург,Большая Подьяческая улица,37,"Санкт-Петербург, Большая Подьяческая улица, 37",85.0,4,5,Кирпичный,,50000.0,,50000.0,Длительный,79586052166,"На длительный срок сдается 3 комнатная квартира в самом центре Санкт-Петербурга! С балкона открывается вид на Исаакиевский и Троицкий соборы! В квартире имеется вся необходимая для комфортного проживания мебель и бытовая техника! 3 изолированные комнаты.Много места для хранения вещей! Квартира двухсторонняя! Пол с подогревом в санузле и в зоне прихожей! Бойлер на случай отключения горячей воды! Отличное месторасположение, развитая инфраструктура, все в пешей доступности! Тихая улица! Охрана и видеонаблюдение! Идеальное предложение для семьи с детьми!

Номер объекта: #1/537003/14453, 19 фото",Евроремонт,1.0,,,True,True,,,True,,True,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/252542610
668,255125416,3,Квартира,м. Беговая,,пешком,Санкт-Петербург,Мебельная улица,49,"Санкт-Петербург, Мебельная улица, 49/92",77.0,14,22,Панельный,подземная,70000.0,4500.0,70000.0,Длительный,79587754769,"Арт. 24983945 Здравствуйте.
Предлагается в аренду на длительный срок стильная трехкомнатная квартира в экологически чистом Приморском районе Санкт-Петербурга, по адресу: Мебельная улица дом 49/92.
В квартире выполнен качественный ремонт по эксклюзивному дизайн проекту в стиле ""Хай-Тек"". Имеется вся необходимая техника и мебель для проживания. В квартире много мест для хранения, есть гардеробная и кладовая. 
Из окон квартиры открывается потрясающий вид на ""Лахту-центр"" и Лахтинскоий разлив с Юнтоловским заказником. 
В доме есть подземный паркинг, стоматология, кондитерская, фруктовая лавка, детский развивающий центр, большой супермаркет.
В пешей доступности находится всё необходимое, включая зеленую зону, и фитнес центры. 
Можно с детьми.
Развитая инфраструктура.
Звоните в любое время, отвечу на все ваши вопросы., 15 фото",Евроремонт,,1.0,,True,True,,,True,,,True,True,True,True,True,Vita Nova,,2.0,1.0,,https://www.cian.ru/rent/flat/255125416
669,254907323,3,Квартира,м. Московская,7.0,на машине,Санкт-Петербург,улица Типанова,27,"Санкт-Петербург, улица Типанова, 27/39",97.0,22,26,Кирпичный,открытая,75000.0,6000.0,75000.0,Длительный,79587754769,"Арт. 38040583 Предлагается в аренду трёхкомнатная квартира в Московском районе Санкт-Петербурга, по адресу: ул. Типанова д. 27/39. В квартире выполнен качественный евро ремонт, есть вся необходимая мебель и техника для комфортного проживания. Встроенная кухня со всей необходимым оборудованием включая посудомоечную машину. Квартира освобождается 25.04., смотреть можно заранее.

В квартире разрешено проживание с детьми, с животными рассматривается индивидуально.

Дом с развитой инфраструктурой, есть детская площадка. 

Звоните прямо сейчас! Ответим на все вопросы по квартире и договоримся о времени просмотра., 18 фото",Евроремонт,,1.0,,True,True,,,True,,,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/254907323
670,254777632,3,Квартира,м. Лиговский,5.0,пешком,Санкт-Петербург,улица Черняховского,25,"Санкт-Петербург, улица Черняховского, 25",100.0,3,11,,подземная,80000.0,6000.0,80000.0,Длительный,79587748362,"Впервые сдается стильная трехкомнатная квартира в новом доме ЖК ""Черняховский"" в пешей доступности от метро ""Лиговский проспект"". В квартире выполнен современный свежий ремонт с использованием дорогостоящих отделочных материалов. Авторский дизайн-проект. Установлены теплые полы, система кондиционирования, бойлер. Абсолютно все новое, никто не жил! Квартира располагается в первом корпусе ЖК, который уже практически весь заселен. Закрытый тихий двор без машин. Есть места в подземном паркинге за дополнительную плату., 22 фото",Дизайнерский,1.0,,,True,True,,,True,,True,,True,True,,True,Черняховский,,1.0,,,https://www.cian.ru/rent/flat/254777632
671,253980832,3,Квартира,м. Адмиралтейская,17.0,пешком,Санкт-Петербург,Галерная улица,26,"Санкт-Петербург, Галерная улица, 26",61.2,2,4,Монолитно-кирпичный,,95000.0,6000.0,95000.0,Длительный,79587734576,"Арт. 45718138 Сдается шикарная квартира в самом центре города. В шаговой доступность все главные достопримечательности города, множество магазинов и ресторанов, метро. В квартире сделан качественный ремонт с использованием дорогостоящих материалов. Установлен кондиционер и вся необходимая бытовая техника. В квартире 2 спальни, и объединённая кухня с гостиной. Во дворе предусмотрено 2 парковочных места для автомобилей. Квартира полностью готова к заселению и ждет хозяев.
        

    Почему клиенты выбирают АН ""Мир Квартир""?
    -Мы обеспечиваем тщательную подготовку объекта к продаже с услугой ""хоум стейджинг"".
    -Гарантируем безопасность проведения сделки на всех этапах, деятельность компании сертифицирована и застрахована., 18 фото",Дизайнерский,,,,True,True,,,True,,,True,True,True,,,,,,,,https://www.cian.ru/rent/flat/253980832
672,228753321,3,Квартира,м. Владимирская,,пешком,Санкт-Петербург,Большая Московская улица,6,"Санкт-Петербург, Большая Московская улица, 6",134.0,3,4,,,130000.0,15000.0,130000.0,Длительный,79587741325,"Лот 3162.
Предлагается Вашему вниманию прекрасная квартира на одной из самых красивых улиц Санкт-Петербурга.

Очень уютный ремонт выполненный по индивидуальному дизайн-проекту и продуман до мелочей. 

В вашем распоряжении:
- уютная гостиная,
- мастер спальня с гардеробной комнатой,
- детская двухуровневая комната,
- отдельная кухня,
- основной санузел (оборудован джакузи, душевой и сауной),
- дополнительный санузел с ванной.
Огромное количество мест для хранения, система кондиционирования и подогрева полов. Потолки 5м.
 
Квартира полностью готова для проживания, оснащена всей необходимой бытовой техникой и мебелью.

В пешей доступности множество магазинов, ресторанов, трк , театров и других мест для развлечений и отдыха. 

В закрытом дворе парковочное место.

Звоните, покажем в удобное для Вас время., 24 фото",Дизайнерский,,,,True,True,,,True,,True,True,,True,,True,,,,,,https://www.cian.ru/rent/flat/228753321
673,253982601,3,Квартира,м. Чернышевская,5.0,на машине,Санкт-Петербург,улица Смольного,2к3,"Санкт-Петербург, улица Смольного, 2к3",100.0,4,8,Монолитно-кирпичный,,145000.0,10000.0,145000.0,Длительный,79587734576,"Арт. 12188784 Вашему вниманию предлагается в аренду стильная, просторная квартира площадью 100 м2 в ЖК ""Смольный Парк"". В квартире выполнен высококачественный ремонт с дорогой мебелью и техникой!
Жилой комплекс ""Смольный Парк"" расположился в одном из самых красивых и престижных мест Санкт-Петербурга  на левом берегу Невы, там, где река делает крутой живописный поворот и образует Смольную набережную. В шаговой доступности на пересечении Потемкинской и Шпалерной улиц находится знаменитый Таврический сад.
Все корпуса "" Смольного Парка"" располагаются в собственном парке, среди зелени вековых деревьев, которые сохранены благодаря специальным проектировочным решениям. Собственная служба охраны с круглосуточным дежурством гарантирует Вашу безопасность в течение 24 часов.
Прекрасное и комфортное место для жизни!
Парковочное место в подземном паркинг за дополнительную  стоимость !
        

    Почему клиенты выбирают АН ""Мир Квартир""?
    -Мы обеспечиваем тщательную подготовку объекта к продаж ..., 16 фото",Дизайнерский,,,Во двор,True,True,,,True,,,True,True,True,,,Смольный парк,,1.0,,,https://www.cian.ru/rent/flat/253982601
674,203986443,3,Квартира,,,,Санкт-Петербург,Орловская улица,1к4,"Санкт-Петербург, Орловская улица, 1к4",80.0,3,8,Монолитный,,160000.0,6000.0,160000.0,Длительный,79586058097,"Предлагается в аренду эксклюзивная, дизайнерская ,трёхкомнатная квартира, в элитном ЖК ""Смольный парк"", в престижной стороне Центрального районе северной столицы, по адресу улица Орловская 1к4.
Квартира делается по дизайн проекту, с применением высококачественных материалов и премиальных марок мебели и техники. На кухне бытовая техника исключительно NEFF.
Квартира в пешей доступности до Смольного собора и парков, станции метро находятся пятиминутной транспортной доступности.
Проживание без домашних питомцев.
Заезд возможен в конце апреля, показ по предварительной договорённости, в любой день, кроме субботы и воскресения.
Возможно арендовать место в подземном паркинге. Территория ЖК под круглосуточной охраной и видеонаблюдением. Всё сделано для Вашей безопасности и комфорта., 16 фото",Дизайнерский,1.0,,Во двор,True,True,True,True,True,True,True,True,True,True,,True,Смольный парк,,1.0,,False,https://www.cian.ru/rent/flat/203986443
675,254066186,3,Квартира,м. Чернышевская,10.0,на машине,Санкт-Петербург,Смольная набережная,8к2,"Санкт-Петербург, Смольная набережная, 8к2",77.0,2,8,Монолитный,подземная,175000.0,10000.0,175000.0,Длительный,79587754769,"Арт. 43013007 Сдается на длительный срок трехкомнатная квартира в Центральном районе, по адресу: Смольного наб., д.8 к.2. Новый дом, ЖК Смольный парк. Отличное состояние, дизайнерский ремонт. Установлена вся необходимая мебель и бытовая техника. Продуманна система хранения, также есть гардеробная комната. Территория комплекса закрыта и находится под охранной. Возможна аренда парковочного места в подземном паркинге за дополнительную плату., 25 фото",Дизайнерский,1.0,,,True,True,,,True,True,True,True,True,True,,True,Смольный парк,,1.0,,,https://www.cian.ru/rent/flat/254066186
676,253981496,3,Квартира,м. Крестовский,4.0,пешком,Санкт-Петербург,Кемская улица,14,"Санкт-Петербург, Кемская улица, 14",160.0,7,7,Монолитный,,190000.0,25000.0,190000.0,Длительный,79587734576,"Арт. 15010746 Вашему вниманию предлагается в аренду светлая, мансардная квартира! Расположенная в новом клубном доме, на 7-м этаже. Охраняемая территория, детская площадка и подземный паркинг. Общая площадь квартиры 160 м2, три изолированные спальни, два полноценных сан.узла, кухня с выходом на балкон. Много систем для хранения, высокие потолки и в двух комнатах оборудована библиотека на втором уровне. Есть все необходимое для комфортного проживания в тихом и зеленом районе Санкт-Петербурга!
        

    Почему клиенты выбирают АН ""Мир Квартир""?
    -Мы обеспечиваем тщательную подготовку объекта к продаже с услугой ""хоум стейджинг"".
    -Гарантируем безопасность проведения сделки на всех этапах, деятельность компании сертифицирована и застрахована., 19 фото",Дизайнерский,2.0,,,True,True,,,True,,,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/253981496
677,253982878,3,Квартира,м. Петроградская,17.0,пешком,Санкт-Петербург,Аптекарская набережная,6,"Санкт-Петербург, Аптекарская набережная, 6",120.0,7,7,Монолитный,,230000.0,,230000.0,Длительный,79587734576,"Арт. 761818 Квартира находится на мансардном этаже с высокими потолками 4,5 м, внутри свежий дизайнерский ремонт в современном лофт-стиле. Интерьер квартиры был
номинирован на основные премии в сфере дизайна, опубликован в печатных и интернет-журналах.
В отделке использованы только экологичные дорогие отделочные материалы: паркетная доска из массива, гранит, мрамор, мебель из шпона элитных сортов
дерева. Все подготовлено для
комфортного проживания:
Новая европейская
дизайнерская мебель,
камин, внутреннее
озеленение. Полностью оборудованная кухня от посудомоечной
машины до винного
шкафа, кофе-машины
Nespresso и фильтра для
воды. Квартира имеет полное
техническое оснащение:
- вентиляция и
увлажнение воздуха
- система
кондиционирования
- встроенная система
напольных конвекторов
обогрева
(автоматическое
поддержание заданной
температуры в
помещении)
- обогреваемые полы
- сигнализация 
- видео-домофон и
видео-наблюдение 
- био-камин.
Квартира подготовлена для приема гостей. Большой широкий у ..., 30 фото",Евроремонт,2.0,,На улицу и двор,True,True,,,True,,,True,True,True,,,,,1.0,,,https://www.cian.ru/rent/flat/253982878
678,255044656,3,Квартира,м. Рыбацкое,15.0,пешком,Санкт-Петербург,Шлиссельбургский проспект,12,"Санкт-Петербург, Шлиссельбургский проспект, 12К1",65.8,9,12,Панельный,наземная,31200.0,,,Длительный,79587758304,"Сдаётся большая 3-комнатная квартира с раздельным санузлом и балконом, без депозита! Коммунальные услуги включены в арендную плату, счётчики оплачиваются отдельно. Квартира оборудована кухонным гарнитуром, мебелью и бытовой техникой. Есть холодильник, плита и стиральная машина. Интернет проведён. Окна выходят во двор и на улицу, около дома есть бесплатная парковка.

До м. Рыбацкое  15 минут пешком.

Собственник готов заселить не более 4 взрослых жильцов с детьми. Гражданство не имеет значения. Можно с домашним питомцем. 

Дом находится в районе с развитой инфраструктурой: в пешей доступности  школы и детские сады, кафе и закусочные, дом культуры, аптеки и медицинские учреждения, гипермаркет Лента, заправки и автосервисы. Рядом ТЦ Парад, набережная и сад Спартак., 15 фото",Косметический,1.0,,На улицу и двор,True,True,True,,True,,,,True,True,True,True,,2.6,1.0,1.0,,https://www.cian.ru/rent/flat/255044656
