chord,chordLabel
http://iburakov.me/ontologies/chord-progressions#bVIIsus4,bVIIsus4
http://iburakov.me/ontologies/chord-progressions#bVIsus4,bVIsus4
http://iburakov.me/ontologies/chord-progressions#IIsus2,IIsus2
http://iburakov.me/ontologies/chord-progressions#vo64,vo64
http://iburakov.me/ontologies/chord-progressions#ii%28%235%29,ii(#5)
http://iburakov.me/ontologies/chord-progressions#vii64,vii64
http://iburakov.me/ontologies/chord-progressions#vii7%28%235%29,vii7(#5)
http://iburakov.me/ontologies/chord-progressions#vii%28%235%29,vii(#5)
http://iburakov.me/ontologies/chord-progressions#bii,bii
http://iburakov.me/ontologies/chord-progressions#vi64%28add9%29,vi64(add9)
http://iburakov.me/ontologies/chord-progressions#bii7sus2,bii7sus2
http://iburakov.me/ontologies/chord-progressions#iv64%28add9%29,iv64(add9)
http://iburakov.me/ontologies/chord-progressions#bI,bI
http://iburakov.me/ontologies/chord-progressions#II11,II11
http://iburakov.me/ontologies/chord-progressions#bVII%28add6%29,bVII(add6)
http://iburakov.me/ontologies/chord-progressions#IIsus4,IIsus4
http://iburakov.me/ontologies/chord-progressions#bVI13,bVI13
http://iburakov.me/ontologies/chord-progressions#II13,II13
http://iburakov.me/ontologies/chord-progressions#iii7%28%239%29,iii7(#9)
http://iburakov.me/ontologies/chord-progressions#IV%28add6add9%29,IV(add6add9)
http://iburakov.me/ontologies/chord-progressions#V%28add9add11%29,V(add9add11)
http://iburakov.me/ontologies/chord-progressions#bVIsus2,bVIsus2
http://iburakov.me/ontologies/chord-progressions#biv%28add9%29,biv(add9)
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B843,#ivø43
http://iburakov.me/ontologies/chord-progressions#IV9sus4%28add13%29%28no5%29,IV9sus4(add13)(no5)
http://iburakov.me/ontologies/chord-progressions#I9sus4%28add13%29%28no5%29,I9sus4(add13)(no5)
http://iburakov.me/ontologies/chord-progressions#VII9sus4%28add13%29%28no5%29,VII9sus4(add13)(no5)
http://iburakov.me/ontologies/chord-progressions#bII%28add9%29,bII(add9)
http://iburakov.me/ontologies/chord-progressions#iv%C3%B865,ivø65
http://iburakov.me/ontologies/chord-progressions#V42sus4,V42sus4
http://iburakov.me/ontologies/chord-progressions#bVII7sus4,bVII7sus4
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87sus2,iiø7sus2
http://iburakov.me/ontologies/chord-progressions#viob7,viob7
http://iburakov.me/ontologies/chord-progressions#V7sus2sus4,V7sus2sus4
http://iburakov.me/ontologies/chord-progressions#ii65%28add11%29,ii65(add11)
http://iburakov.me/ontologies/chord-progressions#bVIIsus2sus4,bVIIsus2sus4
http://iburakov.me/ontologies/chord-progressions#VII42sus4,VII42sus4
http://iburakov.me/ontologies/chord-progressions#bVI9,bVI9
http://iburakov.me/ontologies/chord-progressions#V64%28add11%29,V64(add11)
http://iburakov.me/ontologies/chord-progressions#I7%28add13%29,I7(add13)
http://iburakov.me/ontologies/chord-progressions#I64sus4,I64sus4
http://iburakov.me/ontologies/chord-progressions#VII64sus4,VII64sus4
http://iburakov.me/ontologies/chord-progressions#bvii65,bvii65
http://iburakov.me/ontologies/chord-progressions#IV42sus2,IV42sus2
http://iburakov.me/ontologies/chord-progressions#V%2B65%28%235%29,V+65(#5)
http://iburakov.me/ontologies/chord-progressions#V6%28b5%29,V6(b5)
http://iburakov.me/ontologies/chord-progressions#IVb7sus2,IVb7sus2
http://iburakov.me/ontologies/chord-progressions#bVII9%28no3%29,bVII9(no3)
http://iburakov.me/ontologies/chord-progressions#bVI9%28no3%29,bVI9(no3)
http://iburakov.me/ontologies/chord-progressions#IV7sus2sus4,IV7sus2sus4
http://iburakov.me/ontologies/chord-progressions#i43sus2,i43sus2
http://iburakov.me/ontologies/chord-progressions#isus4%28add9%29,isus4(add9)
http://iburakov.me/ontologies/chord-progressions#iii13,iii13
http://iburakov.me/ontologies/chord-progressions#I%28add9%29%28no5%29,I(add9)(no5)
http://iburakov.me/ontologies/chord-progressions#iv13,iv13
http://iburakov.me/ontologies/chord-progressions#visus2,visus2
http://iburakov.me/ontologies/chord-progressions#vii%C3%B87sus4,viiø7sus4
http://iburakov.me/ontologies/chord-progressions#bVII%28no3no5%29,bVII(no3no5)
http://iburakov.me/ontologies/chord-progressions#viio43,viio43
http://iburakov.me/ontologies/chord-progressions#ii%C3%B89,iiø9
http://iburakov.me/ontologies/chord-progressions#iio%28add6%29,iio(add6)
http://iburakov.me/ontologies/chord-progressions#bIII65,bIII65
http://iburakov.me/ontologies/chord-progressions#iv9%28no3%29,iv9(no3)
http://iburakov.me/ontologies/chord-progressions#VI9%28no3%29,VI9(no3)
http://iburakov.me/ontologies/chord-progressions#bIII11,bIII11
http://iburakov.me/ontologies/chord-progressions#IV7%28add11%29,IV7(add11)
http://iburakov.me/ontologies/chord-progressions#io6,io6
http://iburakov.me/ontologies/chord-progressions#vo%28no3no5%29,vo(no3no5)
http://iburakov.me/ontologies/chord-progressions#II%28no3no5%29,II(no3no5)
http://iburakov.me/ontologies/chord-progressions#iiio%28no3no5%29,iiio(no3no5)
http://iburakov.me/ontologies/chord-progressions#vii%28no3no5%29,vii(no3no5)
http://iburakov.me/ontologies/chord-progressions#iv7%28no3no5%29,iv7(no3no5)
http://iburakov.me/ontologies/chord-progressions#vo%28no3%29,vo(no3)
http://iburakov.me/ontologies/chord-progressions#II7%28b9%29,II7(b9)
http://iburakov.me/ontologies/chord-progressions#V%2B43%28%235%29,V+43(#5)
http://iburakov.me/ontologies/chord-progressions#viio42,viio42
http://iburakov.me/ontologies/chord-progressions#V64sus4,V64sus4
http://iburakov.me/ontologies/chord-progressions#bV%28add9%29,bV(add9)
http://iburakov.me/ontologies/chord-progressions#VI11,VI11
http://iburakov.me/ontologies/chord-progressions#bVII64,bVII64
http://iburakov.me/ontologies/chord-progressions#bvii6,bvii6
http://iburakov.me/ontologies/chord-progressions#%23viisus4,#viisus4
http://iburakov.me/ontologies/chord-progressions#iisus2sus4,iisus2sus4
http://iburakov.me/ontologies/chord-progressions#bIIsus2sus4,bIIsus2sus4
http://iburakov.me/ontologies/chord-progressions#v7%28add13%29,v7(add13)
http://iburakov.me/ontologies/chord-progressions#%23iii64,#iii64
http://iburakov.me/ontologies/chord-progressions#bii6,bii6
http://iburakov.me/ontologies/chord-progressions#VI%2B64%28%235%29,VI+64(#5)
http://iburakov.me/ontologies/chord-progressions#V43sus4,V43sus4
http://iburakov.me/ontologies/chord-progressions#iio64,iio64
http://iburakov.me/ontologies/chord-progressions#bVI%28add11%29,bVI(add11)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B811,iiø11
http://iburakov.me/ontologies/chord-progressions#bII%2311,bII#11
http://iburakov.me/ontologies/chord-progressions#io%237%28b5%29,io#7(b5)
http://iburakov.me/ontologies/chord-progressions#bII42,bII42
http://iburakov.me/ontologies/chord-progressions#%23II7,#II7
http://iburakov.me/ontologies/chord-progressions#III%2B6%28%235%29,III+6(#5)
http://iburakov.me/ontologies/chord-progressions#I42sus2,I42sus2
http://iburakov.me/ontologies/chord-progressions#iii%C3%B865,iiiø65
http://iburakov.me/ontologies/chord-progressions#ii6%28add9add11%29,ii6(add9add11)
http://iburakov.me/ontologies/chord-progressions#IV9%28add13%29,IV9(add13)
http://iburakov.me/ontologies/chord-progressions#IV7%28add13%29,IV7(add13)
http://iburakov.me/ontologies/chord-progressions#vi6%28add11%29,vi6(add11)
http://iburakov.me/ontologies/chord-progressions#vi6%28add9%29,vi6(add9)
http://iburakov.me/ontologies/chord-progressions#ii7sus2sus4,ii7sus2sus4
http://iburakov.me/ontologies/chord-progressions#i7%28add13%29,i7(add13)
http://iburakov.me/ontologies/chord-progressions#i%28add9add11%29,i(add9add11)
http://iburakov.me/ontologies/chord-progressions#VII7%28add11%29,VII7(add11)
http://iburakov.me/ontologies/chord-progressions#v7%28add11%29,v7(add11)
http://iburakov.me/ontologies/chord-progressions#IV43%28%239%29,IV43(#9)
http://iburakov.me/ontologies/chord-progressions#i65%28add11%29,i65(add11)
http://iburakov.me/ontologies/chord-progressions#VI7%28add13%29,VI7(add13)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B843%28add11%29,iiø43(add11)
http://iburakov.me/ontologies/chord-progressions#IV%28add11%29,IV(add11)
http://iburakov.me/ontologies/chord-progressions#io64%28b5%29,io64(b5)
http://iburakov.me/ontologies/chord-progressions#IV64sus4,IV64sus4
http://iburakov.me/ontologies/chord-progressions#ii%C3%B865%28b5%29,iiø65(b5)
http://iburakov.me/ontologies/chord-progressions#biiio%28b5%29,biiio(b5)
http://iburakov.me/ontologies/chord-progressions#VIIsus2%28add6%29,VIIsus2(add6)
http://iburakov.me/ontologies/chord-progressions#VI65%28%2311%29,VI65(#11)
http://iburakov.me/ontologies/chord-progressions#%23iiob7,#iiob7
http://iburakov.me/ontologies/chord-progressions#I7sus2sus4,I7sus2sus4
http://iburakov.me/ontologies/chord-progressions#vi%C3%B864%28add9%29,viø64(add9)
http://iburakov.me/ontologies/chord-progressions#%23vo6,#vo6
http://iburakov.me/ontologies/chord-progressions#vi%C3%B8%28add9%29,viø(add9)
http://iburakov.me/ontologies/chord-progressions#%23vo,#vo
http://iburakov.me/ontologies/chord-progressions#vii%C3%B8%28add9%29,viiø(add9)
http://iburakov.me/ontologies/chord-progressions#%23i,#i
http://iburakov.me/ontologies/chord-progressions#bVII43,bVII43
http://iburakov.me/ontologies/chord-progressions#bVII13,bVII13
http://iburakov.me/ontologies/chord-progressions#i9%28no3%29,i9(no3)
http://iburakov.me/ontologies/chord-progressions#%23vi9,#vi9
http://iburakov.me/ontologies/chord-progressions#viio%28no3%29,viio(no3)
http://iburakov.me/ontologies/chord-progressions#%23ii7,#ii7
http://iburakov.me/ontologies/chord-progressions#V7%28%239%2311%29,V7(#9#11)
http://iburakov.me/ontologies/chord-progressions#I9%28add13%29,I9(add13)
http://iburakov.me/ontologies/chord-progressions#vi7%28no3no5%29,vi7(no3no5)
http://iburakov.me/ontologies/chord-progressions#bVII9%28add13%29,bVII9(add13)
http://iburakov.me/ontologies/chord-progressions#V11%28b9%29,V11(b9)
http://iburakov.me/ontologies/chord-progressions#bVII%28no3%29,bVII(no3)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B843,viiø43
http://iburakov.me/ontologies/chord-progressions#IV%28add6%29%28no3no5%29,IV(add6)(no3no5)
http://iburakov.me/ontologies/chord-progressions#V64sus4%28add6%29,V64sus4(add6)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B865%28no5%29,viiø65(no5)
http://iburakov.me/ontologies/chord-progressions#vi%237,vi#7
http://iburakov.me/ontologies/chord-progressions#vii%28b5%29,vii(b5)
http://iburakov.me/ontologies/chord-progressions#iii%C3%B843,iiiø43
http://iburakov.me/ontologies/chord-progressions#bii64,bii64
http://iburakov.me/ontologies/chord-progressions#V%2B7%28%235%239%29,V+7(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23viio64,#viio64
http://iburakov.me/ontologies/chord-progressions#III%2B%28%235%29,III+(#5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B842%28b5%29,iiø42(b5)
http://iburakov.me/ontologies/chord-progressions#%23vio%28no3no5%29,#vio(no3no5)
http://iburakov.me/ontologies/chord-progressions#bIII43,bIII43
http://iburakov.me/ontologies/chord-progressions#bIII7sus2,bIII7sus2
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B865,#ivø65
http://iburakov.me/ontologies/chord-progressions#IV%2B65sus2%28%235%29,IV+65sus2(#5)
http://iburakov.me/ontologies/chord-progressions#bII%2B7%28%235%29,bII+7(#5)
http://iburakov.me/ontologies/chord-progressions#iv9sus4%28add13%29,iv9sus4(add13)
http://iburakov.me/ontologies/chord-progressions#i%28add9%29%28no3%29,i(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#v%28add9%29%28no3%29,v(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#bVI%28add9%29%28no3%29,bVI(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#IV%28add9%29%28no3%29,IV(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#III%28add9%29%28no3%29,III(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#bII43%28no3%29,bII43(no3)
http://iburakov.me/ontologies/chord-progressions#vsus2sus4,vsus2sus4
http://iburakov.me/ontologies/chord-progressions#i42%28%235%29,i42(#5)
http://iburakov.me/ontologies/chord-progressions#III%2B6,III+6
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87%28no3%29,iiø7(no3)
http://iburakov.me/ontologies/chord-progressions#i6sus2,i6sus2
http://iburakov.me/ontologies/chord-progressions#V6%28add11%29,V6(add11)
http://iburakov.me/ontologies/chord-progressions#iii%28add11%29,iii(add11)
http://iburakov.me/ontologies/chord-progressions#V42%28add11%29,V42(add11)
http://iburakov.me/ontologies/chord-progressions#bV%28no5%29,bV(no5)
http://iburakov.me/ontologies/chord-progressions#vi%C3%B843,viø43
http://iburakov.me/ontologies/chord-progressions#ii%C3%B865%28add13%29,iiø65(add13)
http://iburakov.me/ontologies/chord-progressions#IV%2B64%28%235%29,IV+64(#5)
http://iburakov.me/ontologies/chord-progressions#IV64%28add11%29,IV64(add11)
http://iburakov.me/ontologies/chord-progressions#v43sus4,v43sus4
http://iburakov.me/ontologies/chord-progressions#V%237%28b9b13%29,V#7(b9b13)
http://iburakov.me/ontologies/chord-progressions#bIII%28add6%29,bIII(add6)
http://iburakov.me/ontologies/chord-progressions#II7%28add11%29,II7(add11)
http://iburakov.me/ontologies/chord-progressions#bII7%28add11%29,bII7(add11)
http://iburakov.me/ontologies/chord-progressions#v%C3%B842,vø42
http://iburakov.me/ontologies/chord-progressions#v65%28add11%29,v65(add11)
http://iburakov.me/ontologies/chord-progressions#v%28add11%29,v(add11)
http://iburakov.me/ontologies/chord-progressions#vio6,vio6
http://iburakov.me/ontologies/chord-progressions#I%2B64sus4%28%235%29,I+64sus4(#5)
http://iburakov.me/ontologies/chord-progressions#ii64sus4%28%235%29,ii64sus4(#5)
http://iburakov.me/ontologies/chord-progressions#v64sus4,v64sus4
http://iburakov.me/ontologies/chord-progressions#III%2B64%28%235%29,III+64(#5)
http://iburakov.me/ontologies/chord-progressions#III43%28b5%29,III43(b5)
http://iburakov.me/ontologies/chord-progressions#IV6sus2,IV6sus2
http://iburakov.me/ontologies/chord-progressions#ii%28add11%29,ii(add11)
http://iburakov.me/ontologies/chord-progressions#Vsus4%28add9%29,Vsus4(add9)
http://iburakov.me/ontologies/chord-progressions#IVsus4%28no5%29,IVsus4(no5)
http://iburakov.me/ontologies/chord-progressions#isus2%28no5%29,isus2(no5)
http://iburakov.me/ontologies/chord-progressions#V42sus2sus4,V42sus2sus4
http://iburakov.me/ontologies/chord-progressions#vii7%28b5%29,vii7(b5)
http://iburakov.me/ontologies/chord-progressions#bIII43%28b5%29,bIII43(b5)
http://iburakov.me/ontologies/chord-progressions#V7sus2%28add13%29,V7sus2(add13)
http://iburakov.me/ontologies/chord-progressions#VII7%28b5%29,VII7(b5)
http://iburakov.me/ontologies/chord-progressions#bII%28add11%29,bII(add11)
http://iburakov.me/ontologies/chord-progressions#VII7%28b9%29,VII7(b9)
http://iburakov.me/ontologies/chord-progressions#%23iii9,#iii9
http://iburakov.me/ontologies/chord-progressions#vii11,vii11
http://iburakov.me/ontologies/chord-progressions#bVI%28add6add9%29,bVI(add6add9)
http://iburakov.me/ontologies/chord-progressions#i65sus4,i65sus4
http://iburakov.me/ontologies/chord-progressions#ivosus2%28b5%29,ivosus2(b5)
http://iburakov.me/ontologies/chord-progressions#ii43sus4,ii43sus4
http://iburakov.me/ontologies/chord-progressions#bvi,bvi
http://iburakov.me/ontologies/chord-progressions#V9%28no3%29,V9(no3)
http://iburakov.me/ontologies/chord-progressions#I%2B9%28%235%29,I+9(#5)
http://iburakov.me/ontologies/chord-progressions#iiio,iiio
http://iburakov.me/ontologies/chord-progressions#bvi7,bvi7
http://iburakov.me/ontologies/chord-progressions#V64%28add9add11%29,V64(add9add11)
http://iburakov.me/ontologies/chord-progressions#iii6%28add9%29,iii6(add9)
http://iburakov.me/ontologies/chord-progressions#%23vi%C3%B843,#viø43
http://iburakov.me/ontologies/chord-progressions#%23iiio64,#iiio64
http://iburakov.me/ontologies/chord-progressions#iv%C3%B87sus2,ivø7sus2
http://iburakov.me/ontologies/chord-progressions#IVb9%28b5%29,IVb9(b5)
http://iburakov.me/ontologies/chord-progressions#ivosus2sus4,ivosus2sus4
http://iburakov.me/ontologies/chord-progressions#biii64,biii64
http://iburakov.me/ontologies/chord-progressions#V6sus4,V6sus4
http://iburakov.me/ontologies/chord-progressions#vi13,vi13
http://iburakov.me/ontologies/chord-progressions#vi7%28%235%29,vi7(#5)
http://iburakov.me/ontologies/chord-progressions#V6sus4%28add9%29,V6sus4(add9)
http://iburakov.me/ontologies/chord-progressions#i42sus2,i42sus2
http://iburakov.me/ontologies/chord-progressions#iio64%28b5%29,iio64(b5)
http://iburakov.me/ontologies/chord-progressions#ii64%28add9%29,ii64(add9)
http://iburakov.me/ontologies/chord-progressions#bv,bv
http://iburakov.me/ontologies/chord-progressions#%23VI,#VI
http://iburakov.me/ontologies/chord-progressions#i7sus4%28no5%29,i7sus4(no5)
http://iburakov.me/ontologies/chord-progressions#VI7%28no5%29,VI7(no5)
http://iburakov.me/ontologies/chord-progressions#vii65%28%235%29,vii65(#5)
http://iburakov.me/ontologies/chord-progressions#VIIsus2%28no5%29,VIIsus2(no5)
http://iburakov.me/ontologies/chord-progressions#vi%28no5%29,vi(no5)
http://iburakov.me/ontologies/chord-progressions#bVII65,bVII65
http://iburakov.me/ontologies/chord-progressions#V65%28b9%29,V65(b9)
http://iburakov.me/ontologies/chord-progressions#ii7%28add13%29,ii7(add13)
http://iburakov.me/ontologies/chord-progressions#IV7%28no3%29%28b5%29,IV7(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#IV9%28no5%29,IV9(no5)
http://iburakov.me/ontologies/chord-progressions#isus4%28no5%29,isus4(no5)
http://iburakov.me/ontologies/chord-progressions#III7%28no3no5%29,III7(no3no5)
http://iburakov.me/ontologies/chord-progressions#VIsus2%28no5%29,VIsus2(no5)
http://iburakov.me/ontologies/chord-progressions#VI%28no3%29%28b5%29,VI(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#V%28no5%29,V(no5)
http://iburakov.me/ontologies/chord-progressions#V42%28add11%29%28no3no5%29,V42(add11)(no3no5)
http://iburakov.me/ontologies/chord-progressions#I7%28add13%29%28no3no5%29,I7(add13)(no3no5)
http://iburakov.me/ontologies/chord-progressions#visus4%28no5%29,visus4(no5)
http://iburakov.me/ontologies/chord-progressions#I7%28no3no5%29,I7(no3no5)
http://iburakov.me/ontologies/chord-progressions#bV6,bV6
http://iburakov.me/ontologies/chord-progressions#bii7,bii7
http://iburakov.me/ontologies/chord-progressions#i%C3%B811%28b5%29,iø11(b5)
http://iburakov.me/ontologies/chord-progressions#II11%28%239%29,II11(#9)
http://iburakov.me/ontologies/chord-progressions#III%28add6add9%29,III(add6add9)
http://iburakov.me/ontologies/chord-progressions#iii%28add6add9%29,iii(add6add9)
http://iburakov.me/ontologies/chord-progressions#i11%28%239%29,i11(#9)
http://iburakov.me/ontologies/chord-progressions#%23iii6,#iii6
http://iburakov.me/ontologies/chord-progressions#I43sus4,I43sus4
http://iburakov.me/ontologies/chord-progressions#IVb7%28no3no5%29,IVb7(no3no5)
http://iburakov.me/ontologies/chord-progressions#V7%28no3no5%29,V7(no3no5)
http://iburakov.me/ontologies/chord-progressions#I%28b5%29,I(b5)
http://iburakov.me/ontologies/chord-progressions#VII13,VII13
http://iburakov.me/ontologies/chord-progressions#IV%28add6%29%28no3%29,IV(add6)(no3)
http://iburakov.me/ontologies/chord-progressions#ii7%28%235%29,ii7(#5)
http://iburakov.me/ontologies/chord-progressions#iio%28no5%29,iio(no5)
http://iburakov.me/ontologies/chord-progressions#bVII%28add6%29%28b5%29,bVII(add6)(b5)
http://iburakov.me/ontologies/chord-progressions#vi7%28add13%29,vi7(add13)
http://iburakov.me/ontologies/chord-progressions#i11%28no3%29,i11(no3)
http://iburakov.me/ontologies/chord-progressions#III13,III13
http://iburakov.me/ontologies/chord-progressions#V%2B7%28%235b9%29,V+7(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23iii7sus2,#iii7sus2
http://iburakov.me/ontologies/chord-progressions#%23ivo%28no3no5%29,#ivo(no3no5)
http://iburakov.me/ontologies/chord-progressions#%23io65,#io65
http://iburakov.me/ontologies/chord-progressions#%23iob7,#iob7
http://iburakov.me/ontologies/chord-progressions#bVII7%28%2311%29,bVII7(#11)
http://iburakov.me/ontologies/chord-progressions#vii6%28add9%29,vii6(add9)
http://iburakov.me/ontologies/chord-progressions#IV%2B%28%235%29,IV+(#5)
http://iburakov.me/ontologies/chord-progressions#%23Ib7,#Ib7
http://iburakov.me/ontologies/chord-progressions#%23iv%28%235%29,#iv(#5)
http://iburakov.me/ontologies/chord-progressions#%23ivo43,#ivo43
http://iburakov.me/ontologies/chord-progressions#V7%28b5%29,V7(b5)
http://iburakov.me/ontologies/chord-progressions#iob7,iob7
http://iburakov.me/ontologies/chord-progressions#io65,io65
http://iburakov.me/ontologies/chord-progressions#I%2B43%28%235%29,I+43(#5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B843%28b5%29,iiø43(b5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B87%28no5%29,iiø7(no5)
http://iburakov.me/ontologies/chord-progressions#VI7%28%2311%29,VI7(#11)
http://iburakov.me/ontologies/chord-progressions#VII%28add6add9add11%29,VII(add6add9add11)
http://iburakov.me/ontologies/chord-progressions#iio43,iio43
http://iburakov.me/ontologies/chord-progressions#%23iio43,#iio43
http://iburakov.me/ontologies/chord-progressions#%23iio65,#iio65
http://iburakov.me/ontologies/chord-progressions#I64%28b5%29,I64(b5)
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28add6%29%28%235%29,bVI+(add6)(#5)
http://iburakov.me/ontologies/chord-progressions#bVII9sus4,bVII9sus4
http://iburakov.me/ontologies/chord-progressions#vi%28add6add11%29,vi(add6add11)
http://iburakov.me/ontologies/chord-progressions#Vsus4%28add6%29,Vsus4(add6)
http://iburakov.me/ontologies/chord-progressions#Isus2sus4%28no5%29,Isus2sus4(no5)
http://iburakov.me/ontologies/chord-progressions#iii%28add9add11%29,iii(add9add11)
http://iburakov.me/ontologies/chord-progressions#IV64sus2,IV64sus2
http://iburakov.me/ontologies/chord-progressions#%23v7,#v7
http://iburakov.me/ontologies/chord-progressions#III%2B%28no3no5%29,III+(no3no5)
http://iburakov.me/ontologies/chord-progressions#iii43sus4,iii43sus4
http://iburakov.me/ontologies/chord-progressions#VII43,VII43
http://iburakov.me/ontologies/chord-progressions#bI%2B%28%235%29,bI+(#5)
http://iburakov.me/ontologies/chord-progressions#V6sus2,V6sus2
http://iburakov.me/ontologies/chord-progressions#%23IVb7,#IVb7
http://iburakov.me/ontologies/chord-progressions#vii%28no3%29,vii(no3)
http://iburakov.me/ontologies/chord-progressions#io%28b5%29,io(b5)
http://iburakov.me/ontologies/chord-progressions#I%2B6%28%235%29,I+6(#5)
http://iburakov.me/ontologies/chord-progressions#Ib7sus4,Ib7sus4
http://iburakov.me/ontologies/chord-progressions#iiio64,iiio64
http://iburakov.me/ontologies/chord-progressions#bVI7%28b5%29,bVI7(b5)
http://iburakov.me/ontologies/chord-progressions#bIII%28add6add9%29,bIII(add6add9)
http://iburakov.me/ontologies/chord-progressions#bVII%28no5%29,bVII(no5)
http://iburakov.me/ontologies/chord-progressions#V%28add6%29%28no3no5%29,V(add6)(no3no5)
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28no3%29%28%235%29,bVI+(no3)(#5)
http://iburakov.me/ontologies/chord-progressions#bVII%28no3%29%28b5%29,bVII(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#III%28b5%29,III(b5)
http://iburakov.me/ontologies/chord-progressions#I42%28no5%29,I42(no5)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28%235%29,VI+(#5)
http://iburakov.me/ontologies/chord-progressions#bIII%28no3no5%29,bIII(no3no5)
http://iburakov.me/ontologies/chord-progressions#V%2B%237%28%235%29,V+#7(#5)
http://iburakov.me/ontologies/chord-progressions#iio%28b5%29,iio(b5)
http://iburakov.me/ontologies/chord-progressions#bVI7sus4,bVI7sus4
http://iburakov.me/ontologies/chord-progressions#bIII%28no3%29,bIII(no3)
http://iburakov.me/ontologies/chord-progressions#biii9,biii9
http://iburakov.me/ontologies/chord-progressions#%23iv%C3%B842,#ivø42
http://iburakov.me/ontologies/chord-progressions#V%28add11%29%28no5%29,V(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#vi65%28add13%29,vi65(add13)
http://iburakov.me/ontologies/chord-progressions#iii%28add9%29%28no3%29,iii(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#I42%28add11%29%28no5%29,I42(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#V%28add6%29%28no3%29,V(add6)(no3)
http://iburakov.me/ontologies/chord-progressions#iii%28%235%29,iii(#5)
http://iburakov.me/ontologies/chord-progressions#bVII%28add9add11%29,bVII(add9add11)
http://iburakov.me/ontologies/chord-progressions#bVII9%28add13%29%28b5%2311%29,bVII9(add13)(b5#11)
http://iburakov.me/ontologies/chord-progressions#bVII%28add6add9add11%29%28no3no5%29,bVII(add6add9add11)(no3no5)
http://iburakov.me/ontologies/chord-progressions#viisus2sus4,viisus2sus4
http://iburakov.me/ontologies/chord-progressions#visus2sus4,visus2sus4
http://iburakov.me/ontologies/chord-progressions#bI64,bI64
http://iburakov.me/ontologies/chord-progressions#iiio65,iiio65
http://iburakov.me/ontologies/chord-progressions#bVI7%28%2311%29,bVI7(#11)
http://iburakov.me/ontologies/chord-progressions#iiiob7,iiiob7
http://iburakov.me/ontologies/chord-progressions#vi42%28add11add13%29,vi42(add11add13)
http://iburakov.me/ontologies/chord-progressions#%23ivo42,#ivo42
http://iburakov.me/ontologies/chord-progressions#iv%C3%B843,ivø43
http://iburakov.me/ontologies/chord-progressions#i%237sus2sus4%28add13%29,i#7sus2sus4(add13)
http://iburakov.me/ontologies/chord-progressions#vo65,vo65
http://iburakov.me/ontologies/chord-progressions#bII%2B64%28%235%29,bII+64(#5)
http://iburakov.me/ontologies/chord-progressions#%23iiiob7,#iiiob7
http://iburakov.me/ontologies/chord-progressions#VIsus2sus4,VIsus2sus4
http://iburakov.me/ontologies/chord-progressions#IIIsus2sus4,IIIsus2sus4
http://iburakov.me/ontologies/chord-progressions#vi%C3%B842,viø42
http://iburakov.me/ontologies/chord-progressions#bII43,bII43
http://iburakov.me/ontologies/chord-progressions#biii42,biii42
http://iburakov.me/ontologies/chord-progressions#I11%28b13%29,I11(b13)
http://iburakov.me/ontologies/chord-progressions#v7sus2sus4,v7sus2sus4
http://iburakov.me/ontologies/chord-progressions#%23ivo65,#ivo65
http://iburakov.me/ontologies/chord-progressions#IVb7%28%2311%29,IVb7(#11)
http://iburakov.me/ontologies/chord-progressions#%23vio6,#vio6
http://iburakov.me/ontologies/chord-progressions#%23ivo64,#ivo64
http://iburakov.me/ontologies/chord-progressions#bIVb7,bIVb7
http://iburakov.me/ontologies/chord-progressions#I7sus4%28b13%29,I7sus4(b13)
http://iburakov.me/ontologies/chord-progressions#ii7%28no5%29,ii7(no5)
http://iburakov.me/ontologies/chord-progressions#VI%2B7%28%235%29,VI+7(#5)
http://iburakov.me/ontologies/chord-progressions#bII7%28%2311%29,bII7(#11)
http://iburakov.me/ontologies/chord-progressions#iiob7%28%2311%29,iiob7(#11)
http://iburakov.me/ontologies/chord-progressions#%23vob7,#vob7
