Company,Model,Variant,Type,Seating_Capacity,Price,Fuel_Type,Wheelbase,Length,Width,Height,Boot_Space,Doors,Ground_Clearance,Kerb_Weight,Cruise_Control,Power_Steering,Displacement,Power,Torque,ABS,Airbags,Front_Brakes,Front_Suspension,Rear_Brakes,Rear_Suspension,Drivetrain,Gears,Price_Category,Offroad_Capability,Car_Dimensions
Jeep,Compass,2.0 Longitude,SUV,5.0,2199660,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1551.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Medium,Small
Jeep,Compass,2.0 Longitude (O),SUV,5.0,2303360,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1551.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,6.0,Mid-Range,Medium,Small
Jeep,Compass,2.0 Limited,SUV,5.0,2407060,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Medium,Small
Jeep,Compass,2.0 Limited (O),SUV,5.0,2466840,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Medium,Small
Jeep,Compass,2.0 Limited 4X4,SUV,5.0,2624220,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1641.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,,Mid-Range,High,Small
Jeep,Compass,2.0 Limited (O) 4X4,SUV,5.0,2682780,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1641.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,,Mid-Range,High,Small
Jeep,Compass,1.4 Limited Plus At Petrol,SUV,5.0,2643740,Petrol,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1368.0,162.0,250.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,7.0,Mid-Range,Low,Small
Jeep,Compass,2.0 Limited Plus 4X2 Diesel,SUV,5.0,2602260,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,6.0,Mid-Range,Medium,Small
Jeep,Compass,2.0 Limited Plus 4X4 Diesel,SUV,5.0,2819420,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1641.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,6.0,Mid-Range,High,Small
Jeep,Compass,2.0 Sport Plus,SUV,5.0,2072780,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1537.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Medium,Small
Jeep,Compass,1.4 Sport Plus,SUV,5.0,1950780,Petrol,2636.0,4395,1818.0,1640.0,,5.0,,1537.0,True,True,1368.0,162.0,250.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Low,Small
Jeep,Compass,1.4 Longitude (O) At,SUV,5.0,2318000,Petrol,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1368.0,163.0,250.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Low,Small
Jeep,Compass,1.4 Limited (O) At Petrol Black Pack,SUV,5.0,2525400,Petrol,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1368.0,162.0,250.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,7.0,Mid-Range,Low,Small
Jeep,Compass,2.0 Limited (O) Black Pack,SUV,5.0,2484286,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",FWD,,Mid-Range,Medium,Small
Jeep,Compass,2.0 Limited (O) 4X4 Black Pack,SUV,5.0,2701080,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1641.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,,Mid-Range,High,Small
Jeep,Compass,2.0 Limited Plus 4X4 At,SUV,5.0,3048780,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1562.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,9.0,Mid-Range,High,Small
Jeep,Compass,2.0 Longitude 4X4 At,SUV,5.0,2679120,Diesel,2636.0,4395,1818.0,1640.0,,5.0,,1551.0,,True,1956.0,173.0,350.0,True,True,Ventilated Disc,McPherson Strut with Coil Spring Rear,Ventilated Disc,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",AWD,9.0,Mid-Range,High,Small
Toyota,Corolla Altis,G Petrol,Sedan,5.0,2006900,Petrol,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1220.0,,True,1798.0,140.0,173.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,6.0,Mid-Range,Low,Small
Toyota,Corolla Altis,G At Petrol,Sedan,5.0,2203320,Petrol,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1260.0,,True,1798.0,140.0,173.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,7.0,Mid-Range,Low,Small
Toyota,Corolla Altis,Gl Petrol,Sedan,5.0,2296040,Petrol,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1280.0,,True,1798.0,140.0,173.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,6.0,Mid-Range,Low,Small
Toyota,Corolla Altis,Gl Diesel,Sedan,5.0,2361920,Diesel,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1270.0,True,True,1364.0,88.4,205.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,6.0,Mid-Range,Low,Small
Toyota,Corolla Altis,G Diesel,Sedan,5.0,2160620,Diesel,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1230.0,,True,1364.0,88.4,205.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,6.0,Mid-Range,Low,Small
Toyota,Corolla Altis,Vl At Petrol,Sedan,5.0,2463180,Petrol,2700.0,4620,1775.0,1475.0,470.0,4.0,175.0,1310.0,True,True,1798.0,140.0,173.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Torsion Beam,FWD,6.0,Mid-Range,Low,Small
Honda,Civic,1.8 V Cvt,Sedan,5.0,2188558,Petrol,2700.0,4656,1799.0,1433.0,430.0,4.0,,1268.0,,True,1799.0,141.0,174.0,True,True,Ventilated Disc,"MacPherson Strut, Coil Spring",Solid Disc,"Multilink, Coil Spring",FWD,7.0,Mid-Range,Low,Small
Honda,Civic,1.8 Vx Cvt,Sedan,5.0,2372778,Petrol,2700.0,4656,1799.0,1433.0,430.0,4.0,,1275.0,True,True,1799.0,141.0,174.0,True,True,Ventilated Disc,"McPherson, Coil Spring with Torsion Bar",Solid Disc,Multi-link coil spring,FWD,7.0,Mid-Range,Low,Small
Honda,Civic,1.8 Zx Cvt,Sedan,5.0,2592378,Petrol,2700.0,4656,1799.0,1433.0,430.0,4.0,,1300.0,True,True,1799.0,141.0,174.0,True,True,Ventilated Disc,"McPherson, Coil Spring with Torsion Bar",Solid Disc,Multi-link coil spring,FWD,7.0,Mid-Range,Low,Small
Honda,Civic,1.6 Vx Mt,Sedan,5.0,2506978,Diesel,2700.0,4656,1799.0,1433.0,430.0,4.0,,1325.0,True,True,1597.0,120.0,300.0,True,True,Ventilated Disc,"McPherson, Coil Spring with Torsion Bar",Solid Disc,"Multilink, Coil Spring",FWD,6.0,Mid-Range,Low,Small
Honda,Civic,1.6 Zx Mt,Sedan,5.0,2726578,Diesel,2700.0,4656,1799.0,1433.0,430.0,4.0,,1353.0,True,True,1597.0,120.0,300.0,True,True,Ventilated Disc,"McPherson, Coil Spring with Torsion Bar",Solid Disc,"Multilink, Coil Spring",FWD,6.0,Mid-Range,Low,Small
Mg,Zs Ev,Excite,SUV,5.0,2547360,Electric,2585.0,4314,1809.0,1644.0,448.0,5.0,,,True,True,,142.76,353.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Torsion Beam,RWD,,Mid-Range,Medium,Small
Mg,Zs Ev,Exclusive,SUV,5.0,2876760,Electric,2585.0,4314,1809.0,1644.0,448.0,5.0,,,True,True,,142.76,353.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Torsion Beam,RWD,,Mid-Range,Medium,Small
Kia,Carnival,Premium 7 Str,MUV,7.0,3043900,Diesel,3060.0,5115,1985.0,1755.0,540.0,5.0,,,True,True,2199.0,200.0,440.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Ventilated Disc,Multi link,FWD,8.0,Mid-Range,Low,Middle
Kia,Carnival,Premium 8 Str,MUV,7.0,3068300,Diesel,3060.0,5115,1985.0,1755.0,540.0,5.0,,,True,True,2199.0,200.0,440.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Ventilated Disc,Multi link,FWD,8.0,Mid-Range,Low,Middle
Kia,Carnival,Prestige 7 Str,MUV,7.0,3531900,Diesel,3060.0,5115,1985.0,1755.0,540.0,5.0,,,True,True,2199.0,200.0,440.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Ventilated Disc,Multi link,FWD,8.0,Mid-Range,Low,Middle
Kia,Carnival,Prestige 9 (6+3) Str,MUV,7.0,3653900,Diesel,3060.0,5115,1985.0,1755.0,540.0,5.0,,,True,True,2199.0,200.0,440.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Ventilated Disc,Multi link,FWD,8.0,Mid-Range,Low,Middle
Kia,Carnival,Limousine 7 Str,MUV,7.0,4141900,Diesel,3060.0,5115,1985.0,1755.0,540.0,5.0,,,True,True,2199.0,200.0,440.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Ventilated Disc,Multi link,FWD,8.0,Mid-Range,Low,Middle
Skoda,Superb,Style 1.8 Tsi Mt,Sedan,5.0,3171510,Petrol,2841.0,4861,1864.0,1483.0,625.0,4.0,164.0,1449.0,True,True,1798.0,180.0,320.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,6.0,Mid-Range,Low,Small
Skoda,Superb,Style 1.8 Tsi At,Sedan,5.0,3391110,Petrol,2841.0,4861,1864.0,1483.0,625.0,4.0,164.0,1540.0,True,True,1798.0,180.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,7.0,Mid-Range,Low,Small
Skoda,Superb,L & K 1.8 Tsi At,Sedan,5.0,3781510,Petrol,2841.0,4861,1864.0,1483.0,625.0,4.0,164.0,1540.0,True,True,1798.0,180.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Ventilated Disc,"multi-element axle, with one longitudinal and transverse links, with torsion stabiliser",FWD,7.0,Mid-Range,Low,Small
Skoda,Superb,L & K 2.0 Tdi At,Sedan,5.0,4086510,Diesel,2841.0,4861,1864.0,1483.0,625.0,4.0,149.0,1565.0,True,True,1968.0,177.0,350.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,6.0,Mid-Range,Low,Small
Skoda,Superb,Style 2.0 Tdi At,Sedan,5.0,3696110,Diesel,2841.0,4861,1864.0,1483.0,625.0,4.0,149.0,1565.0,True,True,1968.0,177.0,350.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,6.0,Mid-Range,Low,Small
Skoda,Superb,Corporate Edition 1.8 Tsi At,Sedan,5.0,3171510,Petrol,2841.0,4861,1864.0,1483.0,625.0,4.0,164.0,1540.0,True,True,1798.0,180.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,7.0,Mid-Range,Low,Small
Skoda,Superb,Corporate Edition 2.0 Tdi At,Sedan,5.0,3476510,Diesel,2841.0,4861,1864.0,1483.0,625.0,4.0,149.0,1565.0,True,True,1968.0,177.0,350.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",FWD,6.0,Mid-Range,Low,Small
Volvo,V40,Kinetic,Hatchback,5.0,3378180,Diesel,2647.0,4369,2041.0,1420.0,324.0,5.0,133.0,1500.0,,True,1984.0,150.0,350.0,True,True,Ventilated Disc,"MacPherson Strut, Coil Spring",Ventilated Disc,Independent suspension with McPherson Struts,FWD,6.0,Mid-Range,Low,Small
Volvo,V40,R Design,Hatchback,5.0,3893020,Diesel,2647.0,4369,2041.0,1420.0,324.0,5.0,133.0,1500.0,True,True,1984.0,150.0,350.0,True,True,Ventilated Disc,"MacPherson Strut, Coil Spring",Drum,Independent suspension with McPherson Struts,FWD,6.0,Mid-Range,Low,Small
Toyota,Fortuner,2.8 4X2 At,SUV,7.0,3910100,Diesel,2745.0,4795,1855.0,1835.0,296.0,5.0,220.0,1970.0,True,True,2755.0,177.0,450.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,RWD,5.0,Mid-Range,High,Middle
Toyota,Fortuner,2.8 4X2 Mt,SUV,7.0,3683180,Diesel,2745.0,4795,1855.0,1835.0,296.0,5.0,220.0,1970.0,,True,2755.0,177.0,420.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,RWD,5.0,Mid-Range,High,Middle
Toyota,Fortuner,2.8 4X4 Mt,SUV,7.0,3923520,Diesel,2745.0,4795,1855.0,1835.0,,5.0,,,,True,2755.0,177.0,420.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,4WD,5.0,Mid-Range,High,Middle
Toyota,Fortuner,2.8 4X4 At,SUV,7.0,4141900,Diesel,2745.0,4795,1855.0,1835.0,,5.0,,,True,True,2755.0,177.0,450.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,4WD,5.0,Mid-Range,High,Middle
Toyota,Fortuner,2.7 4X2 At,SUV,7.0,3631940,Petrol,2745.0,4795,1855.0,1835.0,,5.0,,,True,True,2694.0,166.0,245.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,RWD,5.0,Mid-Range,Low,Middle
Toyota,Fortuner,2.7 4X2 Mt,SUV,7.0,3437960,Petrol,2745.0,4795,1855.0,1835.0,,5.0,,,,True,2694.0,166.0,245.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,RWD,5.0,Mid-Range,Low,Middle
Toyota,Fortuner,Trd Celebratory Edition,SUV,7.0,4172400,Diesel,2745.0,4795,1855.0,1835.0,296.0,5.0,220.0,1970.0,True,True,2755.0,177.0,450.0,True,True,Ventilated Disc,Double wishbone,Ventilated Disc,4-Link with Coil Spring,RWD,6.0,Mid-Range,High,Middle
Ford,Endeavour,3.2L 4X4 At Titanium Plus,SUV,7.0,4233400,Diesel,2850.0,4903,1869.0,1837.0,430.0,5.0,225.0,2394.0,True,True,3198.0,200.0,470.0,True,True,Ventilated Disc,Independent coil spring with anti-roll bar,Ventilated Disc,"Coil Spring, Watt Linkage Type with Anti-roll Bar",AWD,6.0,Mid-Range,High,Middle
Ford,Endeavour,2.2L 4X2 At Titanium Plus,SUV,7.0,3944260,Diesel,2850.0,4903,1869.0,1837.0,430.0,5.0,225.0,2238.0,True,True,2198.0,160.0,385.0,True,True,Ventilated Disc,Independent coil spring with anti-roll bar,Ventilated Disc,"Coil Spring, Watt Linkage Type with Anti-roll Bar",RWD,6.0,Mid-Range,Medium,Middle
Ford,Endeavour,2.2L 4X2 Mt Titanium,SUV,7.0,3562400,Diesel,2850.0,4903,1869.0,1837.0,430.0,5.0,225.0,2238.0,True,True,2198.0,160.0,385.0,True,True,Ventilated Disc,Independent coil spring with anti-roll bar,Ventilated Disc,"Coil Spring, Watt Linkage Type with Anti-roll Bar",RWD,6.0,Mid-Range,Medium,Middle
Mini,Cooper 3 Door,Cooper D,Hatchback,4.0,3647800,Diesel,,3821,1727.0,1414.0,211.0,3.0,,1245.0,,,1496.0,116.0,270.0,True,True,Ventilated Disc,single joint spring-strut front axle,Ventilated Disc,multiple control-arm rear axle,FWD,6.0,Mid-Range,Low,Small
Mini,Cooper 3 Door,Cooper S,Hatchback,5.0,4172400,Petrol,,3850,1727.0,1414.0,211.0,3.0,,1250.0,,True,1998.0,192.0,280.0,True,True,Ventilated Disc,single joint spring-strut front axle,Ventilated Disc,multiple control-arm rear axle,FWD,6.0,Mid-Range,Low,Small
Skoda,Kodiaq Scout,2.0 Tdi At,SUV,7.0,4146780,Diesel,2791.0,4697,1882.0,1665.0,270.0,5.0,188.0,1799.0,True,True,1968.0,148.0,340.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Ventilated Disc,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",4WD,7.0,Mid-Range,High,Middle
Bmw,X1,Sdrive20D Expedition,Crossover,5.0,4294400,Diesel,2670.0,4439,2060.0,1612.0,420.0,5.0,165.0,,True,True,1995.0,190.0,400.0,True,True,Ventilated Disc,Double joint strut front axle,Ventilated Disc,multi-arm rear axle,AWD,8.0,Mid-Range,High,Middle
Bmw,X1,Sdrive20D Xline,SUV,5.0,4794600,Diesel,2670.0,4439,2058.0,1612.0,420.0,5.0,165.0,,True,True,1995.0,190.0,400.0,True,True,Ventilated Disc,Double joint strut front axle,Ventilated Disc,multi-arm rear axle,AWD,8.0,Mid-Range,High,Middle
Bmw,X1,Xdrive20D M Sport,SUV,5.0,5575400,Diesel,2670.0,4439,2058.0,1612.0,420.0,5.0,165.0,,True,True,1995.0,190.0,400.0,True,True,Ventilated Disc,Double joint strut front axle,Ventilated Disc,multi-arm rear axle,AWD,8.0,Premium,High,Middle
Bmw,X1,Sdrive20D M Sport,SUV,5.0,5172800,Diesel,2760.0,4477,2058.0,1545.0,419.0,5.0,179.0,1670.0,,True,1995.0,187.0,400.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Multi-link coil spring,RWD,8.0,Premium,Medium,Middle
Bmw,X1,Sdrive20I Xline,Crossover,5.0,4672600,Petrol,2670.0,4439,1821.0,1612.0,420.0,5.0,165.0,,True,True,1998.0,192.0,280.0,True,True,Ventilated Disc,Double joint strut front axle,Ventilated Disc,multi-arm rear axle,AWD,7.0,Mid-Range,Medium,Small
Volvo,S60,Polestar,Sedan,5.0,6834440,Petrol,2776.0,4635,2097.0,1484.0,380.0,4.0,136.0,1661.0,True,True,1969.0,372.0,470.0,True,True,Ventilated Disc,MacPherson Strut,Drum,Multi - link,FWD,8.0,Premium,Low,Middle
Volvo,S60,Momentum,Sedan,5.0,4697610,Diesel,2776.0,4635,1865.0,1484.0,380.0,4.0,136.0,1665.0,True,True,1984.0,181.0,400.0,True,True,Ventilated Disc,"MacPherson Strut, Coil Spring",Ventilated Disc,Independent suspension with McPherson Struts,FWD,8.0,Mid-Range,Low,Small
Bmw,3-Series,320D Sport,Sedan,5.0,5050800,Diesel,2810.0,4633,1811.0,1429.0,480.0,5.0,157.0,1590.0,True,True,1995.0,190.0,400.0,True,True,Ventilated Disc,,Ventilated Disc,,RWD,8.0,Premium,Low,Small
Bmw,3-Series,320D Luxury Line,Sedan,5.0,5721800,Diesel,2810.0,4633,1811.0,1429.0,480.0,5.0,157.0,1590.0,True,True,1995.0,190.0,400.0,True,True,Ventilated Disc,,Ventilated Disc,,RWD,8.0,Premium,Low,Small
Bmw,3-Series,330I M Sport,Sedan,5.0,5843800,Petrol,2810.0,4633,1811.0,1429.0,480.0,5.0,157.0,1595.0,True,True,1998.0,258.0,400.0,True,True,Ventilated Disc,Dual Link Strut,Ventilated Disc,Five Arm Multi Link Suspension,RWD,8.0,Premium,Low,Small
Volvo,S60 Cross Country,D4,Sedan,4.0,5400330,Diesel,2774.0,4637,2097.0,1539.0,380.0,4.0,201.0,1776.0,True,True,2400.0,190.0,420.0,True,True,Ventilated Disc,"MacPherson Strut, Coil Spring",Ventilated Disc,Independent suspension with McPherson Struts,AWD,6.0,Premium,High,Middle
Audi,Q5,35 Tdi Premium Plus,SUV,5.0,6125864,Diesel,2603.0,4388,1831.0,1608.0,460.0,5.0,170.0,1585.0,True,True,1968.0,190.0,400.0,True,True,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber",Ventilated Disc,"Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",FWD,7.0,Premium,Medium,Small
Audi,Q5,35 Tdi Technology,SUV,5.0,6857864,Diesel,2603.0,4388,1831.0,1608.0,460.0,5.0,170.0,1585.0,True,True,1968.0,190.0,400.0,True,True,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber",Ventilated Disc,"Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",AWD,7.0,Premium,High,Small
Audi,Q5,45 Tfsi Premium Plus,SUV,5.0,6125864,Petrol,2807.0,4663,1898.0,1659.0,550.0,5.0,200.0,1955.0,True,True,1984.0,248.0,370.0,True,True,Ventilated Disc,5 link independent steel spring,Ventilated Disc,Trapezoidal link independent steel spring,AWD,7.0,Premium,High,Middle
Audi,Q5,45 Tfsi Technology,SUV,5.0,6857864,Petrol,2807.0,4663,1898.0,1659.0,550.0,5.0,200.0,1955.0,True,True,1984.0,248.0,370.0,True,True,Ventilated Disc,5 link independent steel spring,Ventilated Disc,Trapezoidal link independent steel spring,AWD,7.0,Premium,High,Middle
Land Rover,Range Evoque,S,SUV,5.0,6702680,Diesel,2681.0,4371,1996.0,1649.0,,5.0,210.0,1915.0,True,True,1999.0,179.0,430.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Multi - link,AWD,9.0,Premium,High,Middle
Land Rover,Range Evoque,Se R-Dynamic,SUV,5.0,7301700,Diesel,2681.0,4371,1996.0,1649.0,,5.0,210.0,1915.0,True,True,1999.0,179.0,430.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Multi - link,AWD,9.0,Premium,High,Middle
Land Rover,Range Evoque,S Petrol,SUV,5.0,6702680,Petrol,2681.0,4371,1996.0,1649.0,,5.0,210.0,1929.0,True,True,1997.0,245.0,365.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Multi - link,AWD,9.0,Premium,High,Middle
Land Rover,Range Evoque,Se R-Dynamic Petrol,SUV,5.0,7301700,Petrol,2681.0,4371,1996.0,1649.0,,5.0,210.0,1929.0,True,True,1997.0,245.0,365.0,True,True,Ventilated Disc,MacPherson Strut,Ventilated Disc,Multi - link,AWD,9.0,Premium,High,Middle
Mercedes-Benz,E-Class,E200,Sedan,5.0,7150495,Petrol,3079.0,5063,1860.0,1494.0,540.0,4.0,,,True,True,1991.0,184.0,300.0,True,True,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",Ventilated Disc,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",RWD,,Premium,Low,Middle
Mercedes-Benz,E-Class,E350 D,Sedan,5.0,8888105,Diesel,3079.0,5063,1860.0,1494.0,540.0,4.0,155.0,,True,True,2987.0,268.7,620.0,True,True,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Ventilated Disc,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,RWD,,Premium,Low,Middle
Mercedes-Benz,E-Class,E220D,Sedan,5.0,7276471,Diesel,3079.0,5063,1860.0,1494.0,540.0,4.0,155.0,,True,True,2987.0,268.7,620.0,True,True,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Ventilated Disc,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,RWD,,Premium,Low,Middle
Mercedes-Benz,E-Class,E 63 S Amg,Sedan,4.0,18300000,Petrol,2874.0,4879,1854.0,1474.0,540.0,4.0,155.0,1845.0,True,True,5461.0,549.0,720.0,True,True,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",Ventilated Disc,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",AWD,7.0,Luxury,Medium,Small
Mercedes-Benz,E-Class,E200 Expression,Sedan,5.0,7015000,Petrol,3079.0,5063,1860.0,1494.0,540.0,4.0,,,True,True,1991.0,184.0,300.0,True,True,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",Ventilated Disc,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",RWD,,Premium,Low,Middle
Mercedes-Benz,E-Class,E200 Exclusive,Sedan,5.0,7503000,Petrol,3079.0,5063,1860.0,1494.0,540.0,4.0,,,True,True,1991.0,184.0,300.0,True,True,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",Ventilated Disc,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",RWD,,Premium,Low,Middle
Mercedes-Benz,E-Class,E220D Expression,Sedan,5.0,7137000,Diesel,3079.0,5063,1860.0,1494.0,540.0,4.0,155.0,,True,True,2987.0,268.7,620.0,True,True,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Ventilated Disc,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,RWD,,Premium,Low,Middle
