AnimeId;GenreId
24681;13
24681;8
24683;4
24683;13
24683;42
24687;2
24687;10
24687;13
24687;7
24687;42
24687;36
24687;37
24695;24
24695;35
24695;4
24695;9
24695;42
24699;4
24699;24
24699;27
24701;2
24701;10
24701;13
24701;7
24701;42
24701;36
24701;37
24703;1
24703;4
24703;6
24703;9
24703;35
24703;22
24703;23
24705;1
24705;4
24705;22
24705;10
24705;23
24705;27
24713;36
24713;4
24713;30
24719;1
24719;10
24719;27
24727;4
24727;16
24751;1
24751;9
24751;4
24751;26
24763;4
24763;18
24763;20
24765;36
24765;40
24765;23
24765;14
24765;7
24773;36
24773;4
24775;36
24775;15
24781;1
24781;40
24781;37
24781;41
24781;27
24789;19
24791;15
24793;4
24795;15
24797;4
24803;15
24807;19
24807;36
24809;4
24811;4
24817;30
24817;27
24819;15
24821;36
24821;23
24833;1
24833;4
24833;23
24833;27
24835;4
24835;20
24835;18
24839;4
24845;19
24845;4
24847;4
24847;24
24855;23
24855;36
24857;4
24859;13
24859;15
24865;23
24865;36
24869;36
24873;10
24873;35
24873;22
24873;23
24875;15
24877;4
24877;15
24881;15
24883;10
24883;38
24883;15
24893;1
24893;24
24893;29
24893;18
24893;42
24909;2
24909;7
24909;4
24909;27
24913;36
24913;4
24913;22
24913;23
24913;42
24919;1
24919;24
24919;42
24921;1
24921;24
24921;42
24923;2
24923;15
24927;2
24927;15
24935;36
24935;4
24935;23
24935;42
24969;4
24969;36
24969;15
24973;4
24973;42
24975;36
24977;4
24981;4
24981;15
24985;23
24985;25
24989;36
24989;16
24989;37
24991;9
24991;10
24991;11
24997;19
24997;23
24997;36
25011;4
25011;9
25011;10
25011;16
25013;1
25013;2
25013;4
25013;10
25013;22
25013;25
25015;1
25015;37
25015;10
25027;2
25027;15
25027;10
25029;2
25029;10
25029;15
25033;22
25033;36
25033;25
25035;13
25035;8
25045;4
25049;1
25049;4
25049;10
25051;30
25053;4
25053;27
25057;15
25057;4
25057;8
25059;10
25059;4
25059;15
25061;4
25061;9
25061;20
25061;42
25063;4
25063;13
25063;8
25065;22
25065;8
25069;2
25069;36
25069;13
25069;8
25071;2
25071;36
25071;8
25073;2
25073;36
25073;13
25073;8
25075;36
25075;8
25075;25
25077;19
25077;7
25079;22
25079;19
25079;13
25079;8
25081;2
25081;8
25083;2
25083;36
25085;2
25085;36
25087;2
25087;36
25087;8
25089;36
25089;8
25091;15
25091;13
25093;15
25095;2
25095;15
25099;4
25099;9
25099;35
25099;22
25099;23
25101;4
25101;36
25101;15
25109;36
25113;19
25117;4
25139;4
25139;36
25139;27
25143;8
25143;23
25143;28
25149;15
25157;1
25157;35
25157;4
25157;37
25157;16
25157;22
25157;9
25157;10
25157;23
25157;27
25159;35
25159;36
25159;4
25159;37
25159;22
25159;23
25161;2
25161;4
25161;10
25161;27
25169;4
25169;8
25173;15
25183;1
25183;8
25183;42
25193;10
25193;15
25241;4
25253;20
25253;4
25253;7
25257;4
25259;23
25265;22
25265;36
25267;7
25271;36
25283;1
25283;8
25283;10
25283;16
25283;23
25285;1
25285;37
25285;9
25285;10
25285;23
25291;13
25293;16
25293;19
25299;8
25299;30
25301;13
25301;36
25301;8
25303;27
25303;30
25305;13
25305;8
25313;1
25313;24
25313;4
25313;13
25313;20
25313;21
25313;27
25329;15
25341;4
25341;30
25341;23
25341;27
25363;2
25363;10
25363;25
25365;4
25365;10
25365;15
25377;36
25383;4
25383;15
25383;27
25383;29
25389;1
25389;2
25389;4
25389;31
25389;17
25389;10
25389;27
25393;1
25393;24
25397;1
25397;35
25397;37
25397;22
25397;9
25397;23
25429;1
25429;4
25429;9
25429;22
25429;23
25429;42
25429;37
25431;1
25431;2
25431;16
25431;10
25431;27
25437;35
25437;22
25437;25
25439;36
25439;4
25441;36
25441;4
25441;43
25457;1
25457;24
25457;42
25461;19
25473;21
25473;13
25491;10
25503;2
25503;15
25517;2
25517;4
25517;22
25517;27
25519;36
25519;40
25519;8
25519;16
25519;10
25537;1
25537;10
25537;16
25537;37
25541;15
25543;1
25543;18
25547;4
25547;15
25567;24
25567;40
25567;8
25567;28
25589;4
25589;23
25589;36
25589;15
25591;1
25591;2
25591;37
25591;27
25597;10
25597;4
25597;15
25599;4
25599;10
25599;15
25601;19
25601;36
25601;8
25605;15
25605;8
25607;2
25607;10
25607;13
25609;15
25609;19
25611;19
25611;15
25613;19
25613;15
25615;19
25615;15
25617;15
25617;19
25619;15
25619;19
25623;8
25623;43
25623;22
25627;15
25633;2
25633;15
25635;29
25635;4
25635;24
25647;1
25647;38
25647;4
25647;25
25649;4
25649;8
25649;22
25649;28
25661;36
25661;4
25661;25
25681;4
25681;6
25681;37
25681;22
25681;10
25681;25
25687;1
25687;2
25687;4
25687;8
25689;9
25689;35
25717;2
25717;10
25717;15
25719;36
25719;4
25719;42
25729;4
25729;8
25729;36
25731;1
25731;18
25731;24
25749;2
25749;4
25749;20
25755;30
25755;8
25755;27
25777;1
25777;38
25777;7
25777;31
25777;8
25777;10
25777;27
25781;1
25781;10
25781;25
25801;8
25801;43
25805;2
25805;10
25805;15
25809;4
25815;1
25815;4
25815;22
25815;27
25833;19
25833;8
25835;4
25835;8
25839;4
25839;35
25839;22
25839;25
25839;36
25857;19
25857;25
25859;4
25859;23
25859;42
25859;37
25861;4
25861;23
25861;26
25867;1
25867;2
25867;36
25867;31
25871;15
25871;36
25871;4
25873;1
25873;10
25873;17
25875;4
25879;4
25879;22
25879;42
25879;36
25883;8
25889;2
25889;4
25889;15
25889;24
25891;24
25891;2
25891;4
25891;15
25897;4
25907;24
25915;36
25915;15
25921;2
25921;15
25939;1
25939;2
25939;16
25939;17
25941;36
25941;4
25943;10
25963;16
25963;2
25963;4
25963;15
25965;4
25965;15
25967;4
25967;15
25967;30
25969;5
25971;5
25973;15
25973;4
25975;15
25975;4
25977;15
25977;4
25977;24
25979;4
25981;1
25981;15
25983;4
25983;7
25985;24
25985;4
25985;15
25987;4
25987;20
25991;11
25991;19
25999;20
25999;4
25999;23
25999;42
26007;15
26007;4
26009;15
26009;4
26011;4
26011;15
26011;31
26013;4
26013;15
26013;20
26015;4
26015;15
26017;31
26017;4
26017;15
26019;4
26019;37
26019;22
26019;23
26023;24
26023;4
26023;20
26023;22
26033;15
26033;13
26035;4
26043;10
26043;22
26043;8
26053;1
26053;4
26053;10
26053;16
26053;25
26055;1
26055;2
26055;37
26055;8
26055;27
26057;4
26057;16
26057;9
26057;10
26063;2
26063;4
26063;14
26063;37
26063;27
26079;4
26079;24
26079;42
26085;9
26085;36
26085;4
26085;38
26085;42
26087;10
26087;15
26089;15
26091;15
26091;8
26093;8
26093;15
26095;8
26095;15
26097;8
26097;15
26099;15
26099;8
26101;13
26101;8
26101;15
26103;8
26103;15
26105;8
26105;15
26107;8
26107;15
26109;8
26109;15
26111;8
26111;15
26113;8
26113;15
26115;8
26117;15
26117;40
26117;24
26119;8
26119;13
26119;15
26123;36
26123;4
26123;23
26123;27
26133;10
26133;13
26133;15
26135;13
26135;15
26137;13
26137;15
26139;13
26139;15
26141;13
26141;15
26143;13
26143;15
26145;13
26145;15
26147;13
26147;15
26149;10
26149;13
26149;15
26151;13
26151;15
26153;13
26153;15
26155;15
26155;13
26157;13
26157;15
26159;23
26159;27
26163;15
26163;36
26165;40
26165;8
26165;10
26165;23
26165;42
26165;26
26183;1
26183;9
26183;17
26183;23
26183;42
26183;31
26189;2
26189;4
26189;16
26189;22
26189;25
26197;13
26197;15
26199;2
26199;15
26209;1
26209;21
26213;4
26213;23
26213;36
26215;8
26215;15
26217;8
26217;15
26219;8
26219;15
26221;8
26221;15
26223;8
26223;15
26225;8
26225;15
26227;15
26227;8
26229;8
26229;15
26231;8
26231;15
26233;8
26233;15
26235;8
26235;15
26237;15
26237;8
26239;8
26239;13
26239;15
26239;29
26241;8
26241;15
26243;1
26243;38
26243;37
26243;8
26243;32
26243;27
26247;15
26247;8
26249;8
26249;15
26251;8
26251;15
26253;15
26253;8
26255;8
26255;15
26257;8
26257;15
26259;8
26259;15
26261;8
26261;15
26263;15
26263;8
26265;8
26265;15
26265;22
26267;8
26267;15
26267;23
26269;8
26269;13
26269;15
26271;15
26271;21
26271;13
26271;8
26273;8
26273;13
26273;15
26273;21
26275;15
26275;21
26275;13
26275;8
26277;15
26277;21
26277;13
26277;8
26279;10
26281;8
26281;13
26281;15
26283;8
26283;15
26285;15
26285;21
26285;13
26285;8
26287;4
26287;15
26287;23
26289;8
26289;15
26289;23
26291;15
26291;8
26293;15
26295;8
26295;15
26297;15
26297;13
26297;8
26299;13
26299;15
26299;8
26301;6
26301;8
26301;15
26303;8
26303;10
26303;19
26305;6
26305;8
26305;15
26307;8
26307;15
26309;8
26309;15
26311;13
26311;15
26311;8
26313;8
26313;15
26315;15
26315;8
26317;4
26317;15
26317;37
26319;8
26319;15
26321;8
26321;15
26323;8
26323;13
26323;15
26325;8
26325;15
26327;8
26327;15
26329;15
26329;8
26331;4
26331;6
26331;8
26331;15
26333;8
26333;15
26335;8
26335;15
26337;8
26337;10
26337;13
26337;15
26337;23
26339;15
26339;8
26341;15
26341;8
26345;8
26345;10
26345;15
26347;36
26349;36
26349;4
26349;22
26349;42
26351;4
26351;22
26351;23
26351;42
26351;36
26359;2
26359;7
26359;37
26359;8
26395;4
26395;27
26395;30
26441;4
26441;13
26441;16
26441;22
26441;10
26441;42
26443;1
26443;2
26443;9
26443;27
26447;2
26447;24
26449;1
26449;2
26449;10
26453;19
26453;23
27369;15
27369;2
27369;10
27369;4
27371;15
27371;10
27371;4
27373;15
27373;10
27373;4
27375;8
27377;15
27379;2
27379;24
27387;1
27387;24
27387;41
27389;15
27389;10
27393;2
27393;27
27399;36
27399;4
27405;8
27405;42
27405;36
27411;1
27411;24
27411;39
27411;40
27411;18
27417;35
27417;23
27417;32
27417;25
27419;36
27419;19
27419;23
27437;2
27437;10
27437;15
27441;4
27441;19
27451;15
27453;15
27453;19
27455;15
27455;24
27457;3
27457;15
27459;15
27459;3
27461;15
27461;19
27463;3
27463;15
27465;2
27465;15
27467;15
27467;16
27491;15
27491;10
27491;4
27493;4
27493;15
27493;10
27495;15
27495;2
27495;10
27497;2
27497;15
27497;10
27501;15
27501;2
27501;10
27503;1
27503;24
27509;1
27509;4
27509;16
27509;24
27509;31
27519;4
27519;16
27521;19
27521;4
27525;1
27525;36
27525;4
27525;16
27525;10
27539;15
27539;10
27551;4
27551;15
27557;4
27557;13
27557;8
27559;4
27559;23
27559;42
27561;20
27561;30
27561;4
27567;4
27569;3
27569;15
27569;10
27571;4
27571;15
27571;10
27573;8
27575;38
27575;13
27577;30
27579;13
27579;8
27589;15
27589;4
27601;4
27601;8
27601;22
27601;23
27601;36
27613;4
27619;4
27619;9
27619;22
27619;27
27619;36
27621;4
27621;20
27629;7
27629;4
27629;31
27631;1
27631;10
27631;38
27631;24
27633;4
27633;22
27633;23
27651;24
27651;13
27651;8
27653;1
27653;2
27653;4
27653;42
27655;1
27655;18
27655;24
27655;29
27663;30
27663;22
27663;23
27663;27
27677;1
27677;20
27677;38
27677;24
27681;36
27681;4
27683;4
27683;15
27683;10
27687;4
27687;15
27693;22
27693;42
27709;4
27709;23
27709;42
27709;36
27721;10
27721;15
27723;15
27723;10
27727;36
27727;4
27727;20
27727;16
27727;23
27737;11
27741;19
27741;36
27741;25
27757;36
27757;4
27757;22
27775;24
27775;8
27775;22
27783;1
27783;37
27783;42
27785;1
27785;4
27785;18
27787;4
27787;35
27787;22
27787;23
27787;27
27811;1
27811;13
27811;6
27811;37
27811;17
27811;21
27815;1
27815;11
27815;27
27821;1
27821;10
27821;16
27821;37
27825;1
27825;2
27825;16
27825;10
27829;1
27829;38
27829;24
27829;18
27831;1
27831;7
27831;37
27833;1
27833;7
27833;37
27837;30
27839;15
27839;13
27839;8
27841;15
27843;15
27845;15
27847;10
27847;15
27847;37
27849;15
27851;15
27851;23
27853;15
27853;23
27855;15
27857;4
27887;36
27887;4
27891;1
27891;2
27891;10
27891;11
27899;1
27899;7
27899;14
27899;40
27899;37
27899;8
27899;42
27907;4
27907;18
27911;4
27911;42
27915;30
27915;27
27921;15
27921;8
27927;36
27927;4
27927;23
27939;1
27939;17
27939;21
27939;42
27943;1
27943;2
27943;27
27943;31
27945;4
27945;37
27945;22
27945;27
27947;1
27947;2
27947;4
27947;7
27947;42
27949;16
27949;10
27951;16
27951;10
27957;36
27957;4
27961;13
27961;15
27963;27
27965;15
27965;2
27965;10
27967;1
27967;4
27967;9
27969;8
27969;7
27969;36
27989;19
27989;23
27989;8
27991;1
27991;31
27991;37
27993;2
27993;18
27993;24
27993;27
27997;16
28013;1
28013;38
28013;24
28013;19
28013;29
28013;22
28013;18
28017;13
28017;15
28019;1
28019;15
28019;7
28021;4
28021;17
28021;24
28021;29
28023;15
28025;7
28025;4
28025;37
28025;9
28035;15
28035;30
28041;2
28041;13
28041;22
28045;1
28045;2
28045;10
28045;13
28047;2
28047;22
28047;13
28049;2
28049;4
28051;2
28051;4
28053;10
28055;8
28057;1
28057;2
28057;4
28063;4
28067;1
28067;13
28067;38
28069;19
28069;27
28071;4
28071;9
28073;13
28073;15
28077;36
28085;5
28087;13
28087;14
28087;15
28089;4
28089;15
28091;13
28093;10
28093;15
28097;2
28097;15
28099;2
28099;15
28101;4
28103;2
28103;10
28103;3
28103;37
28105;2
28105;4
28109;8
28109;13
28111;8
28113;15
28113;13
28115;6
28115;15
28117;6
28117;14
28117;15
28119;8
28119;15
28121;1
28121;2
28121;4
28121;22
28121;10
28143;13
28143;8
28145;1
28145;2
28145;24
28149;1
28149;5
28149;9
28149;10
28149;18
28149;38
28149;19
28149;23
28149;24
28149;29
28149;37
28151;1
28151;6
28151;13
28151;37
28155;1
28155;2
28155;4
28155;8
28171;9
28171;23
28171;27
28179;19
28179;36
28179;4
28185;4
28201;1
28201;2
28201;18
28201;24
28205;15
28205;16
28207;4
28211;24
28211;40
28215;1
28215;2
28215;10
28215;24
28215;27
28221;1
28221;4
28221;10
28223;11
28223;7
28223;40
28223;8
28223;41
28227;9
28227;8
28235;4
28235;8
28235;22
28235;21
28235;24
28237;1
28237;4
28237;15
28237;10
28241;1
28241;38
28241;13
28241;15
28245;19
28245;4
28247;4
28247;19
28249;1
28249;2
28249;8
28249;10
28249;13
28249;27
28251;4
28251;15
28251;16
28251;22
28257;4
28257;15
28257;37
28263;15
28263;7
28263;23
28263;37
28283;1
28283;13
28283;21
28285;1
28285;35
28285;4
28285;37
28285;16
28285;22
28285;9
28285;10
28285;23
28285;27
28293;15
28293;2
28297;4
28297;22
28297;25
28299;4
28299;22
28299;23
28299;25
28305;24
28305;18
28339;29
28339;5
28339;24
28347;36
28351;1
28351;10
28353;36
28353;8
28361;36
28361;4
28361;25
28367;24
28367;4
28367;27
28369;24
28369;4
28369;27
28371;24
28371;4
28371;27
28377;4
28377;18
28381;15
28381;37
28381;25
28385;4
28385;20
28385;22
28385;23
28387;36
28387;4
28387;31
28387;42
28391;24
28391;30
28391;8
28391;23
28401;36
28401;20
28401;18
28405;1
28405;4
28405;23
28405;27
28419;1
28419;4
28423;4
28423;37
28423;22
28423;23
28423;27
28427;4
28427;13
28431;1
28431;2
28431;10
28431;15
28439;19
28447;1
28447;2
28447;6
28447;37
28447;16
28447;10
28479;1
28479;7
28479;39
28479;27
28483;8
28483;23
28483;36
28485;36
28485;8
28489;30
28489;4
28489;14
28489;27
28495;1
28495;18
28495;24
28495;42
28495;29
28497;1
28497;2
28497;10
28497;16
28497;7
28511;1
28511;4
28511;10
28511;16
28511;19
28511;25
28531;4
28531;24
28531;27
28537;1
28537;6
28537;10
28537;16
28537;37
28539;1
28539;6
28539;37
28539;16
28539;10
28543;15
28543;8
28545;8
28545;15
28547;8
28547;15
28549;15
28549;8
28551;8
28551;15
28553;8
28553;10
28553;13
28553;15
28555;8
28555;10
28555;15
28557;15
28557;8
28559;8
28559;15
28559;16
28561;8
28561;15
28563;15
28563;8
28565;8
28565;15
28567;8
28567;15
28567;31
28569;8
28569;10
28569;15
28571;8
28571;15
28573;8
28573;15
28575;8
28575;13
28575;15
28577;8
28577;13
28577;15
28579;15
28579;10
28579;8
28581;15
28581;8
28583;15
28583;8
28585;8
28585;15
28587;5
28591;19
28591;5
28593;4
28595;2
28595;4
28595;24
28603;4
28603;37
28603;10
28607;4
28607;13
28607;20
28615;36
28615;4
28617;4
28617;9
28617;24
28617;31
28617;37
28619;7
28621;24
28621;7
28621;40
28623;1
28623;14
28623;37
28623;8
28623;10
28625;24
28625;13
28625;40
28631;1
28637;5
28639;19
28639;5
28641;40
28645;5
28647;19
28647;5
28657;5
28657;40
28665;36
28669;1
28669;4
28669;10
28669;16
28669;23
28669;25
28669;36
28673;41
28673;7
28673;24
28675;10
28675;36
28675;37
28677;35
28677;7
28677;4
28677;37
28677;22
28677;23
28677;27
28683;1
28683;2
28683;10
28683;27
28685;1
28685;4
28689;13
28691;4
28693;13
28695;2
28701;1
28701;10
28701;16
28701;37
28713;4
28713;9
28713;22
28713;42
28713;37
28717;2
28723;19
28723;23
28723;25
28725;8
28725;22
28725;23
28733;24
28733;2
28733;29
28733;8
28735;8
28735;13
28735;43
28749;13
28755;1
28755;4
28755;17
28755;27
28755;31
28759;2
28759;10
28761;5
28765;19
28771;11
28771;2
28771;27
28775;10
28775;30
28791;1
28791;24
28805;2
28805;37
28809;4
28809;20
28811;4
28811;20
28811;24
28813;4
28813;20
28815;4
28815;20
28815;24
28817;1
28817;4
28817;23
28817;26
28819;4
28819;22
28819;9
28819;23
28819;27
28825;4
28825;23
28825;42
28825;36
28827;15
28827;4
28827;13
28829;4
28829;10
28829;15
28831;40
28833;1
28833;2
28833;10
28833;16
28835;20
28835;23
28835;36
28841;8
28841;19
28843;5
28843;14
28851;8
28851;23
28851;27
28853;2
28853;15
28853;10
28861;36
28861;4
28861;27
28869;2
28869;4
28869;7
28869;27
28881;3
28881;42
28881;30
28883;1
28883;23
28883;26
28885;10
28885;4
28887;4
28891;4
28891;30
28891;8
28891;23
28891;27
28907;1
28907;2
28907;10
28907;38
28911;36
28911;4
28911;23
28913;36
28913;4
28913;23
28915;36
28915;4
28915;23
28921;15
28925;15
28925;4
28925;37
28927;1
28927;38
28927;37
28927;8
28927;32
28927;27
28929;7
28929;4
28929;37
28951;5
28951;14
28953;5
28953;14
28955;39
28955;8
28955;7
28957;2
28957;10
28957;13
28957;7
28957;42
28957;36
28957;37
28959;36
28959;22
28959;8
28963;23
28963;25
28965;4
28965;42
28977;1
28977;4
28977;13
28977;20
28977;21
28977;24
28977;27
28979;4
28979;9
28979;35
28979;22
28979;23
28979;24
28979;27
28981;36
28981;4
28983;2
28983;15
28987;19
28987;5
28989;19
28989;5
28991;40
28993;5
28993;40
28999;8
28999;23
28999;31
29003;36
29017;4
29017;10
29017;36
29027;1
29027;6
29027;9
29027;10
29027;35
29027;22
29035;4
29035;18
29035;20
29067;4
29067;22
29067;42
29067;36
29073;30
29087;4
29087;10
29087;23
29087;27
29087;37
29089;1
29089;4
29089;10
29089;22
29093;8
29095;8
29095;35
29095;40
29095;22
29099;24
29099;36
29099;4
29099;15
29099;23
29101;9
29129;4
29129;22
29129;23
29129;25
29135;2
29135;10
29141;4
29151;13
29163;36
29163;4
29165;9
29165;4
29173;5
29207;15
29207;8
29207;10
29209;15
29209;36
29223;1
29223;24
29223;18
29231;4
29231;16
29231;25
29233;2
29233;17
29233;4
29233;31
29233;24
29235;2
29235;17
29235;31
29247;15
29247;16
29249;15
29249;16
29255;1
29267;15
29267;24
29269;15
29269;24
29271;15
29271;20
29273;15
29273;13
29275;15
29275;13
29275;7
29283;4
29283;24
29293;5
29301;36
29301;8
29311;19
29317;35
29317;4
29317;22
29317;9
29323;36
29325;24
29325;39
29325;40
29325;18
29347;36
29349;15
29349;36
29351;4
29351;15
29359;4
29361;36
29361;4
29361;15
29363;4
29363;22
29363;23
29363;25
29363;36
29365;8
29365;15
29367;2
29367;15
29369;15
29369;10
29371;2
29371;15
29371;24
29373;15
29373;2
29375;2
29375;4
29375;15
29375;18
29377;5
29377;19
29379;18
29381;5
29381;24
29383;5
29383;24
29385;36
29385;15
29387;2
29387;15
29389;2
29389;15
29391;36
29393;2
29395;36
29397;36
29399;2
29399;15
29401;15
29403;39
29403;15
29409;19
29409;15
29411;19
29411;15
29413;1
29413;2
29413;10
29413;16
29419;1
29419;2
29419;4
29419;10
29419;15
29421;2
29421;15
29423;2
29423;19
29423;15
29425;2
29425;19
29425;15
29427;2
29427;15
29427;10
29429;2
29429;15
29429;16
29429;10
29431;30
29431;15
29433;15
29433;16
29433;10
29435;19
29435;15
29437;1
29437;39
29437;4
29437;7
29437;27
29445;4
29467;15
29467;2
29469;15
29469;36
29469;10
29471;15
29471;36
29473;15
29473;36
29473;2
29473;13
29475;2
29475;10
29475;15
29475;24
29477;15
29477;18
29479;15
29481;10
29481;15
29483;15
29485;15
29485;10
29487;36
29487;15
29489;15
29491;15
29491;10
29493;15
29493;2
29495;15
29495;14
29497;24
29497;29
29497;15
29499;15
29499;10
29501;15
29501;30
29503;19
29503;15
29505;2
29505;19
29505;15
29507;15
29507;19
29511;19
29511;36
29513;36
29513;19
29513;23
29515;36
29515;4
29515;24
29517;15
29517;24
29527;2
29527;6
29527;8
29527;10
29527;13
29527;15
29527;16
29527;22
29527;21
29527;37
29529;2
29529;6
29529;8
29529;10
29529;13
29529;15
29529;16
29529;22
29529;37
29535;15
29537;15
29537;10
29539;15
29539;10
29541;10
29541;19
29543;15
29545;15
29545;10
29547;15
29547;16
29547;10
29549;15
29549;10
29551;10
29555;13
29557;38
29557;13
29559;15
29583;4
29583;30
29583;23
29583;27
29585;19
29585;40
29587;19
29587;15
29589;4
29589;22
29589;23
29589;27
29597;4
29603;30
29605;1
29605;17
29609;1
29611;15
29611;2
29611;4
29611;31
29613;15
29613;2
29613;4
29613;31
29617;5
29617;19
29619;5
29619;19
29623;8
29629;5
29633;19
29633;5
29635;4
29635;22
29637;8
29637;22
29643;16
29645;5
29647;5
29649;5
29651;21
29651;13
29651;8
29653;21
29653;13
29653;8
29657;5
29661;5
29665;5
29667;5
29669;5
29671;40
29673;4
29675;8
29677;8
29677;13
29679;6
29679;8
29681;5
29687;1
29687;2
29687;4
29687;27
29697;4
29697;30
29697;23
29697;27
29701;4
29708;5
29709;5
29710;19
29710;5
29711;5
29712;5
29713;5
29715;4
29716;2
29716;29
29716;8
29716;24
29718;8
29719;5
29722;4
29722;36
29727;2
29727;40
29727;29
29729;4
29731;36
29731;4
29733;15
29733;2
29738;19
29739;4
29740;15
29741;24
29742;36
29743;36
29745;15
29746;4
29747;15
29747;4
29748;15
29748;4
29749;4
29750;4
29751;24
29751;4
29752;36
29752;4
29755;4
29755;30
29755;8
29755;23
29755;27
29756;2
29758;1
29758;7
29758;4
29758;31
29758;37
29758;17
29758;42
29759;15
29764;19
29764;5
29766;5
29768;5
29771;5
29771;19
29772;5
29772;19
29777;38
29777;4
29777;5
29780;5
29780;19
29782;13
29782;38
29785;4
29785;37
29785;22
29785;32
29785;10
29785;23
29785;27
29786;4
29786;9
29786;23
29787;36
29787;4
29791;15
29792;15
29793;15
29795;15
29795;6
29795;13
29796;15
29797;15
29798;15
29799;15
29800;4
29800;15
29801;8
29803;1
29803;2
29803;10
29803;11
29803;16
29803;37
29812;8
29814;15
29820;20
29820;4
29821;20
29821;4
29822;20
29822;4
29823;20
29823;4
29825;36
29825;4
29825;25
29829;4
29829;8
29829;36
29830;4
29830;8
29830;36
29831;4
29831;8
29831;36
29832;2
29832;15
29833;15
29834;8
29834;30
29835;15
29835;4
29835;22
29836;15
29836;4
29837;39
29837;37
29837;7
29842;15
29842;16
29842;4
29843;15
29843;4
29844;4
29846;4
29846;15
29846;31
29850;1
29851;4
29853;38
29853;23
29854;1
29854;2
29854;4
29854;6
29854;27
29854;37
29855;10
29855;35
29855;22
29855;25
29857;8
29860;4
29861;4
29862;4
29863;2
29863;15
29863;10
29865;4
29867;15
29868;15
29868;16
29868;10
29868;25
29870;22
29876;1
29876;24
29876;4
29876;22
29876;10
29876;18
29876;23
29886;2
29886;10
29889;4
29893;24
29893;36
29893;10
29893;27
29895;15
29897;13
29898;24
29900;8
29901;4
29901;15
29901;10
29904;40
29905;5
29906;40
29907;5
29908;40
29910;1
29910;13
29910;17
29910;10
29917;6
29918;6
29919;15
29924;15
29925;15
29926;15
29927;13
29927;15
29928;15
29929;15
29932;5
29933;19
29935;1
29935;13
29935;17
29935;10
29936;1
29936;13
29936;17
29936;10
29937;1
29937;13
29937;17
29937;10
29941;19
29943;5
29943;19
29944;5
29947;15
29948;15
29949;5
29952;5
29952;19
29953;5
29953;19
29954;5
29956;5
29957;5
29961;1
29961;17
29971;5
29972;5
29973;5
29974;35
29974;23
29974;25
29974;32
29975;1
29975;24
29976;35
29976;6
29976;37
29976;22
29976;32
29976;25
29978;4
29979;36
29980;2
29980;5
29984;5
29985;5
29986;5
29987;5
29988;5
29989;5
29995;5
29998;4
29999;38
29999;24
30010;18
30012;13
30013;4
30013;20
30014;4
30014;22
30014;36
30015;36
30015;22
30015;23
30016;1
30016;4
30016;8
30018;15
30019;15
30024;8
30024;15
30025;31
30025;15
30026;4
30026;15
30027;2
30027;10
30027;13
30027;15
30027;16
30027;37
30028;2
30028;10
30028;13
30028;15
30028;16
30028;37
30029;2
30029;4
30029;10
30029;13
30029;15
30029;16
30029;24
30029;29
30029;37
30030;4
30030;10
30030;16
30030;25
30034;15
30034;2
30036;22
30036;19
30039;11
30042;1
30042;17
30045;8
30046;2
30046;4
30048;2
30048;36
30048;4
30048;15
30049;23
30049;36
30050;36
30050;4
30051;4
30052;4
30053;36
30054;23
30056;4
30057;2
30057;4
30057;10
30058;1
30058;23
30059;8
30060;1
30060;2
30060;10
30061;1
30061;18
30061;27
30064;10
30064;15
30065;19
30065;13
30066;1
30066;2
30066;39
30066;7
30070;1
30070;13
30071;15
30071;2
30072;13
30078;15
30079;10
30080;1
30086;4
30086;8
30088;36
30089;4
30089;14
30090;4
30091;1
30091;10
30091;37
30093;4
30094;1
30094;4
30095;1
30095;4
30095;42
30096;4
30096;13
30096;42
30097;1
30097;4
30097;42
30098;4
30098;42
30099;4
30099;42
30100;10
30105;15
30106;15
30107;2
30107;4
30107;13
30116;15
30117;15
30117;2
30118;15
30118;36
30119;15
30120;2
30120;15
30121;2
30121;15
30122;4
30122;15
30122;20
30122;24
30122;29
30122;31
30123;10
30123;22
30123;8
30123;25
30124;15
30124;4
30125;4
30127;4
30127;36
30129;15
30131;15
30133;8
30134;1
30134;2
30137;1
30137;31
30137;27
30138;4
30139;15
30139;2
30139;4
30140;15
30140;2
30143;1
30143;20
30143;4
30143;24
30143;27
30144;4
30145;10
30145;16
30145;37
30145;6
30145;13
30145;25
30148;4
30148;36
30149;4
30149;36
30150;4
30150;36
30151;36
30151;4
30152;36
30152;4
30153;4
30153;36
30154;36
30154;4
30155;1
30155;2
30155;4
30155;10
30156;4
30156;16
30156;25
30158;15
30159;18
30159;27
30166;4
30166;10
30166;23
30166;27
30166;37
30173;1
30173;4
30173;21
30173;13
30176;2
30177;15
30177;4
30178;1
30178;4
30178;31
30178;7
30187;8
30187;7
30187;41
30191;1
30191;7
30191;37
30193;8
30196;22
30196;23
30196;25
30198;15
30198;2
30204;13
30205;1
30205;4
30205;30
30205;27
30206;4
30206;16
30206;10
30210;5
30211;5
30212;5
30213;5
30214;5
30217;37
30218;4
30218;19
30223;14
30223;37
30223;23
30223;42
30228;1
30228;24
30230;4
30230;30
30230;23
30230;27
30232;4
30232;10
30232;15
30235;4
30235;23
30237;9
30240;4
30240;9
30240;22
30240;23
30240;42
30245;8
30246;4
30246;24
30246;29
30247;15
30247;4
30247;13
