Id;Name;Birthday
24769;Kenji Uchida;1953-09-07T21:00:00.0000000Z
24795;Hidekazu Ohara;1956-01-28T21:00:00.0000000Z
24801;Fumi Tsubota;1983-07-06T20:00:00.0000000Z
24821;Eiji Masuda;1985-08-12T20:00:00.0000000Z
24825;Yukiya Murasaki;
24831;Toshinao Aoki;
24837;Kumi Tanaka;1981-03-20T21:00:00.0000000Z
24839;Yuusaku Igarashi;
24847;Shinichi Okada;
24849;Hiroto Ooishi;1979-06-29T21:00:00.0000000Z
24853;Yoshiaki Dewa;1984-02-25T21:00:00.0000000Z
24857;Sennendou Taguchi;
24859;Won;
24863;Yusuke Honma;1952-06-05T21:00:00.0000000Z
24875;Yuuto Uemura;1993-10-22T21:00:00.0000000Z
24893;Kotaro Yamamoto;1949-09-06T21:00:00.0000000Z
24897;Kanako Kotera;1901-06-18T21:29:00.0000000Z
24913;Ryou Yasumura;1956-02-16T21:00:00.0000000Z
24919;Riku Misora;1987-01-18T21:00:00.0000000Z
24923;Nilitsu;
24933;Takao Yotsuji;
24935;Kazuo Komatsubara;1943-12-23T21:00:00.0000000Z
24939;Antonio Lucio Vivaldi;1678-03-03T21:29:00.0000000Z
24943;Masaaki Oosumi;
24947;fhána;2010-12-31T21:00:00.0000000Z
24949;Atsushi Wada;
24955;Masakazu Higuchi;1946-11-17T21:00:00.0000000Z
24959;Eriko Imai;1983-09-21T20:00:00.0000000Z
24963;Anmi;1990-01-12T21:00:00.0000000Z
24973;Yoshino Origuchi;
24985;Fumihiro Katagai;
24987;Matsuryu;
24997;Shunji Sonoyama;1935-04-22T21:00:00.0000000Z
24999;Motosuke Takahashi;1941-01-10T21:00:00.0000000Z
25031;Tatsuharu Kodama;
25033;Daromeon;
25045;Kore Yamazaki;1901-06-09T21:29:00.0000000Z
25049;Alfred R. Kahn;1947-01-17T21:00:00.0000000Z
25053;Katsuo Ono;1939-09-11T21:00:00.0000000Z
25077;Itsuki Oozora;
25079;Fujimaru;1984-02-29T21:00:00.0000000Z
25081;Yoshio Itou;
25091;Miyako Kashiwa;
25137;Takeru Uchida;
25149;Shibai Kineko;
25153;Souta Sugahara;1979-08-15T21:00:00.0000000Z
25155;Dario De Rosa;1983-01-30T21:00:00.0000000Z
25161;Ayami;1993-07-08T20:00:00.0000000Z
25163;Yumiko Hara;
25165;i☆Ris;2011-12-31T20:00:00.0000000Z
25167;Sayaka Senbongi;1995-11-23T21:00:00.0000000Z
25175;Soo-young Choi;1990-02-09T21:00:00.0000000Z
25177;Hiroyuki Yano;
25187;Suzu Suzuki;
25203;Gan Sunaaku;
25205;Tooru Hosokawa;1971-10-14T21:00:00.0000000Z
25207;Keiko Sootome;
25227;Cool-kyou Shinja;1901-06-22T21:29:00.0000000Z
25233;Daisuke Kimura;1901-11-26T21:29:00.0000000Z
25237;Arata Yamaji;
25239;Minoru Sasaki;
25245;Yasuhiro Mizushima;1958-05-17T21:00:00.0000000Z
25257;Poco;
25263;Riri Sagara;
25277;Kim Hyung-tae;
25297;Daisuke Arakubo;
25331;Hiroaki Magari;1980-04-25T21:00:00.0000000Z
25337;Nao Hiiragi;
25343;Yuuko Kurose;1901-05-06T21:29:00.0000000Z
25345;Ryuuichi Kimura;
25363;Souji Yamakawa;1908-02-27T21:29:00.0000000Z
25365;Shohei Shibata;
25367;Ken Kaizu;
25383;Keiichirou Oochi;
25395;Moe Toyota;1995-03-14T21:00:00.0000000Z
25399;Yasuo Ootsuka;1931-07-10T21:00:00.0000000Z
25401;Clifford Chapin;1988-01-28T21:00:00.0000000Z
25421;Mineji Sakamoto;1901-08-31T21:29:00.0000000Z
25433;Kenji Tamai;1971-09-05T21:00:00.0000000Z
25435;Rui Tanabe;1997-05-22T20:00:00.0000000Z
25437;Mao Ichimichi;1992-01-31T21:00:00.0000000Z
25449;Atsuhiko Nakatsubo;
25451;C.G mix;1901-01-10T21:29:00.0000000Z
25453;Yasuhisa Murase;
25455;Tomokazu Tashiro;
25457;Neko Oikawa;1960-02-09T21:00:00.0000000Z
25459;Hidetoshi Satou;
25461;Yoshihiro Nagamori;
25463;Masaaki Sakurai;
25465;Masaaki Sakurai;1947-12-31T21:00:00.0000000Z
25467;Shiniichi Iwata;
25469;Jun Watanabe;1964-01-26T21:00:00.0000000Z
25471;Toshiko Kaizu;
25473;Chiho Nakamura;
25477;Yuki-ka;
25479;Yuuho Iwasato;1957-03-11T21:00:00.0000000Z
25481;Kaoru Ookubo;1972-12-23T21:00:00.0000000Z
25483;MIZUE;
25485;Yuuya Saitou;
25487;Kenichi Ishikura;
25497;Mamoru Hamatsu;1953-12-31T21:00:00.0000000Z
25499;Shuuichi Kouyama;1961-11-24T21:00:00.0000000Z
25501;Hisashi Kagawa;1965-06-22T21:00:00.0000000Z
25507;Daishiro Tanimura;
25509;Akiko Murayama;
25573;Akio Matsuda;
25597;Hisago Amazake-no;
25603;Ai Yokoyama;
25613;Kotomi Deai;
25615;Hitoshi Nogawa;
25617;Tomoki Nagasaka;1974-12-31T21:00:00.0000000Z
25619;Yokoo Kazumi;
25621;Takeyuki Suzuki;
25623;Eiji Orii;
25625;Kiyoshi Yokota;
25627;Shinichirou Kobayashi;
25629;Takashi Kouchiyama;
25631;Makoto Oomura;
25633;Masaki Yasuda;
25635;Hiroki Nozaki;
25637;Yoshichika Inomata;
25643;Yuuto Tonokawa;
25645;Hisako Toujou;1990-08-20T20:00:00.0000000Z
25647;Kentarou Fukushi;
25649;Kouki Ueda;
25665;Tsunomaru;1970-05-26T21:00:00.0000000Z
25687;HOW MERRY MARRY;
25689;Atsuo Shionaga;
25693;Yuka Uchiyae;1970-04-09T21:00:00.0000000Z
25699;Tenmaso;
25711;Akiko Mutou;
25713;Tsuyoshi Imai;1969-09-11T21:00:00.0000000Z
25715;Takeshi Oikawa;
25717;Michio Suzuki;
25719;Brittany Lauda;1993-02-17T21:00:00.0000000Z
25725;Karl-Line Heller;
25727;Yasuyuki Okamura;1965-08-13T21:00:00.0000000Z
25735;Keiko Onodera;
25737;Yoshinori Odaka;
25739;Yoshito Hata;
25741;Yousuke Hashiguchi;
25743;Shigeto Yamagara;
25771;Gorou Oumi;
25773;Ayaka Asai;1992-05-10T20:00:00.0000000Z
25803;Yoshiharu Ashino;1965-02-28T21:00:00.0000000Z
25805;Erica Mendez;1988-02-12T21:00:00.0000000Z
25811;Muunii Mucchiri;
25815;Mitsuo Fukuda;1960-10-27T21:00:00.0000000Z
25863;Yuki Takao;1990-06-29T20:00:00.0000000Z
25879;Pochi. Iida;1988-04-22T20:00:00.0000000Z
25893;Koutarou Tamura;
25903;Bruno Mullenaerts;
25933;Takumi Watanabe;1990-09-30T21:00:00.0000000Z
25941;Annalisa Vasselli;
25975;Karei;1901-11-17T21:29:00.0000000Z
25983;Nogizaka46;2010-12-31T21:00:00.0000000Z
25985;Nobuaki Kishima;1956-04-18T21:00:00.0000000Z
25989;Taku Kishimoto;1975-04-30T21:00:00.0000000Z
25991;Yuuki Kuwahara;1991-06-23T21:00:00.0000000Z
25997;Kenichi Oonuki;1961-03-21T21:00:00.0000000Z
25999;Uki Satake;1992-03-07T21:00:00.0000000Z
26029;Asuka Sakai;
26061;Karin Ogino;1995-10-11T21:00:00.0000000Z
26063;Reina Ueda;1994-01-16T21:00:00.0000000Z
26075;Norihiro Itagaki;
26077;Kenichi Kawamura;1971-01-01T21:00:00.0000000Z
26079;Yuuhei Murota;1985-02-12T21:00:00.0000000Z
26081;Masafumi Tamura;
26085;neko;1988-04-15T20:00:00.0000000Z
26091;Yuuri Yoshida;1992-08-17T20:00:00.0000000Z
26095;Ayano Kaji;1991-04-27T21:00:00.0000000Z
26097;Doo-ho Lee;1943-07-04T21:00:00.0000000Z
26119;mpi;1901-04-03T21:29:00.0000000Z
26121;Osamu Kubota;1965-06-05T21:00:00.0000000Z
26123;Takumi Nakazawa;1976-11-18T21:00:00.0000000Z
26127;David Whitaker;1979-06-28T21:00:00.0000000Z
26137;Rikou Anzai;
26139;Keiichi Sano;
26149;Jirou Tsunoda;1936-07-02T21:00:00.0000000Z
26173;Seiko Takagi;
26175;Anju Inami;1996-02-06T21:00:00.0000000Z
26179;Nozomi Uda;
26185;Hiroyuki Watanabe;1955-12-08T21:00:00.0000000Z
26193;Yuuji Himukai;1980-09-05T21:00:00.0000000Z
26195;Kentarou Okamoto;
26199;Toshiya Wakabayashi;1987-04-10T20:00:00.0000000Z
26203;Daisuke Tooya;
26207;Hisashi Koinuma;1971-10-01T21:00:00.0000000Z
26223;Daisuke Tazawa;
26227;Hiroshi Kawamata;
26233;Yoshihide Yuuzumi;
26235;Takeshi Oda;
26271;Yousai Kuuchuu;
26277;Yun*chi;1990-05-28T20:00:00.0000000Z
26283;Pierre Taki;1967-04-07T21:00:00.0000000Z
26303;Natsume Akatsuki;
26339;Fumie Kusachi;1969-11-23T21:00:00.0000000Z
26351;Shigeru Nagata;
26355;Matsuri Santa;1901-11-15T21:29:00.0000000Z
26393;Antoine Nouel;
26407;Midori Gotou;
26409;Norihiro Naganuma;
26411;Hirotaka Katou;
26431;Lewis Carroll;1832-01-26T21:29:00.0000000Z
26493;Shingo Irie;1976-05-03T21:00:00.0000000Z
26505;Jessie Lambotte;
26535;Miyu Kubota;1995-01-30T21:00:00.0000000Z
26537;Hikari Shiina;1994-11-17T21:00:00.0000000Z
26541;Karin Takahashi;1994-09-08T20:00:00.0000000Z
26543;Momo Asakura;1994-06-24T20:00:00.0000000Z
26545;Yurika Endou;1994-06-23T20:00:00.0000000Z
26549;Hikari Inoue;1994-01-15T21:00:00.0000000Z
26553;Azuki Shibuya;1993-08-10T20:00:00.0000000Z
26563;Color Bottle;
26565;Tooru Takahashi;1969-06-08T21:00:00.0000000Z
26585;Hiroyuki Nishimoto;1927-01-02T22:00:00.0000000Z
26605;Yasuo Higuchi;1952-10-12T21:00:00.0000000Z
26633;Yukinori Kitajima;1965-06-21T21:00:00.0000000Z
26635;Atsushi Nakayama;
26637;Dave Rodgers;1963-02-20T21:00:00.0000000Z
26639;Grégory Laisné;
26641;Naotaka Hayashi;
26705;Yuusuke Kobayashi;1985-03-24T21:00:00.0000000Z
26707;Yukie Hiyamizu;
26709;Isami Ishii;1941-12-07T21:00:00.0000000Z
26729;Laurence Stevenne;
26757;Miyuki Kishimoto;
26783;Osora;
26799;Hikaru Sakurai;1901-01-22T21:29:00.0000000Z
26817;Sang-ho Yeon;1977-12-31T21:00:00.0000000Z
26829;Kazuyoshi Hirose;
26837;Tomo Hanama;
26843;Shiori Mutou;1901-07-21T21:29:00.0000000Z
26859;Mai Hanamura;
26861;Arte Refact;2011-11-30T20:00:00.0000000Z
26863;Yuriko Nakamura;1958-06-02T21:00:00.0000000Z
26865;Norihiro Tsuru;
26879;Takehaya;
26903;Ruruu Minase;
26947;Anne Frank;1929-06-11T22:00:00.0000000Z
26975;Tekken;1972-05-11T21:00:00.0000000Z
26977;STEREO DIVE FOUNDATION;1982-02-18T21:00:00.0000000Z
27131;Hitomi Amemiya;1901-10-13T21:29:00.0000000Z
27147;Hiroyuki Hashimoto;
27193;Sanae Fuku;1901-06-05T21:29:00.0000000Z
27235;Tamazo Yanagi;
27279;Nigel Pilkington;
27389;Arisa Date;1901-05-09T21:29:00.0000000Z
27395;Ari Ozawa;1992-08-09T20:00:00.0000000Z
27397;Misao Abe;
27399;Takuji Endou;
27405;Haruka Yoshimura;1986-02-13T21:00:00.0000000Z
27459;Satsumi Matsuda;1993-07-16T20:00:00.0000000Z
27461;774;
27469;WHITE ASH;
27485;Mako Aboshi;
27497;Yuna Taniguchi;1901-08-16T21:29:00.0000000Z
27513;Ryo Okawara;1985-12-31T21:00:00.0000000Z
27515;Redman;
27517;Kinako;
27549;Chieko Kawabe;1987-02-23T21:00:00.0000000Z
27575;Igor Stravinsky;1882-06-16T21:29:00.0000000Z
27589;Eretto;
27597;Nakahara;
27629;ONE OK ROCK;2005-03-31T20:00:00.0000000Z
27645;Takuya Hosogane;
27657;Kanko Nakamura;
27683;Mamu Mitsumomo;
27701;Paradores;
27703;Shachi Sogano;
27721;Riv;1901-05-24T21:29:00.0000000Z
27729;Masume Yoshimoto;
27739;Megamasso;
27745;Masahiko Komino;
27761;Chinami Hashimoto;1992-07-16T20:00:00.0000000Z
27763;Yasumi Yoshizawa;1950-01-07T21:00:00.0000000Z
27765;Kazuyoshi Kawai;1947-08-30T21:00:00.0000000Z
27769;Mayuko Furumoto;
27771;Hiroko Umezaki;
27775;Shinichiro Kimura;1901-10-03T21:29:00.0000000Z
27779;Bernard Demory;
27797;Takeshi Nakamura;1972-07-14T21:00:00.0000000Z
27811;Youmi Kimura;
27829;Yasunori Yamada;
27831;Mei Yoshikawa;
27833;Rie Oda;
27835;Tomomi Andou;
27837;Yutaka Kurosawa;
27839;Hitomi Oowada;1901-03-22T21:29:00.0000000Z
27841;Hiroaki Serizawa;1948-01-02T21:00:00.0000000Z
27845;Yoshihisa Tsurubuchi;
27847;Hirokata Takahashi;
27853;Noriyoshi Matsuura;1943-08-13T21:00:00.0000000Z
27855;Big Joe;1939-10-06T21:00:00.0000000Z
27857;Morishige Suzuki;
27859;Seiichi Nodate;
27863;Katsumi Endou;
27865;Renzo Kinoshita;1936-09-02T21:00:00.0000000Z
27867;Youichi Takahashi;1953-10-31T21:00:00.0000000Z
27903;Mamito Tayama;
27907;Hideki Fujisawa;1963-10-11T21:00:00.0000000Z
27919;Mitsutoshi Kubota;
27925;Sadao Tsukioka;1939-05-14T21:00:00.0000000Z
27931;Souki Tsukishima;
27977;Labo Asai;1974-07-11T21:00:00.0000000Z
28003;Takeshi Kikuchi;
28037;Cinema Staff;
28053;Yuki Yamada;1992-05-06T20:00:00.0000000Z
28055;Mami Uchida;1901-02-05T21:29:00.0000000Z
28057;Fumiko Uchimura;1901-12-15T21:29:00.0000000Z
28071;Hound Dog;
28073;The Cro-Magnons;2006-06-30T20:00:00.0000000Z
28075;Aluto;
28077;MATCHY with QUESTION?;
28085;Tsutomu Oono;
28129;Takahiro Oba;
28143;REDICE;
28153;Itsuki Matsumoto;
28155;Emuke;
28159;Thomas Romain;1977-07-31T21:00:00.0000000Z
28167;Souichirou Hatano;
28183;Takumi Toyoda;1966-12-31T21:00:00.0000000Z
28185;Vania600;
28193;Masashi Abe;
28221;Asaki Nakama;
28225;Takafumi Hori;1977-03-11T21:00:00.0000000Z
28231;Asami Tachibana;1987-04-27T20:00:00.0000000Z
28243;Chie Shinkyu;
28255;Susumu Yamakawa;
28293;Arianne Schreiber;
28295;Virgin VS;
28311;Tomomi Nishimura;1970-12-16T21:00:00.0000000Z
28337;En Morikura;
28381;Masahiro Kuramoto;
28383;Kenji Konuta;1964-09-11T21:00:00.0000000Z
28427;SHAZNA;
28429;Bahi JD;1991-05-10T21:00:00.0000000Z
28435;Yoshinori Shizuma;
28439;PIERROT;
28441;Lastier;
28451;Laputa;
28453;BAISER;
28455;PENICILLIN;1992-02-13T21:00:00.0000000Z
28457;CASCADE;
28495;Fal Maro;
28525;Last Note.;
28527;Akina;
28539;GARNiDELiA;2009-12-31T21:00:00.0000000Z
28575;Hiroshi Ikehata;1978-12-31T21:00:00.0000000Z
28577;Tetsuya Kawakami;
28579;Shingo Natsume;1980-09-25T21:00:00.0000000Z
28581;Se-jun Kim;
28583;Akira Hamaguchi;
28585;Hideki Kakita;
28597;Kagiji Kumanomata;
28621;Munehisa Sakai;1971-08-31T21:00:00.0000000Z
28623;Yuji Kobayashi;1979-09-02T21:00:00.0000000Z
28639;Santa Tsuji;
28649;Satoru Tsuda;
28653;Yuuji Mutou;1962-03-26T21:00:00.0000000Z
28655;Seiki Sugawara;
28657;Nodoka Shinomaru;
28669;Luq Hamet;1963-03-31T21:00:00.0000000Z
28677;Hiroshi Arisawa;
28685;emily;
28725;Hello Sleepwalkers;
28729;V6;1995-10-31T21:00:00.0000000Z
28735;Jennifer Baré;
28739;ZZ;2002-12-31T21:00:00.0000000Z
28751;Tetsuya Takahashi;1966-11-17T21:00:00.0000000Z
28753;Rei Yasuda;1993-04-14T20:00:00.0000000Z
28755;Shizuka Ishigami;1988-09-13T20:00:00.0000000Z
28805;Masakatsu Oomuro;
28807;Keiichi Tanaami;1936-07-20T21:00:00.0000000Z
28813;Koutarou Kosugi;
28829;Yoshinori Kanemori;1949-05-22T21:00:00.0000000Z
28843;Kentaro Matsumoto;
28845;Goose House;
28849;Sidu;1993-09-03T20:00:00.0000000Z
28853;Seiichi Takayama;
28863;Kyary Pamyu Pamyu;1993-01-28T21:00:00.0000000Z
28889;Yoshitaka Yamaya;1992-02-14T21:00:00.0000000Z
28891;Tarou Iwasaki;
28903;Junichi Kanezaki;1950-05-08T21:00:00.0000000Z
28911;Miho Karasawa;1983-07-14T20:00:00.0000000Z
28921;Himika Akaneya;1994-07-15T20:00:00.0000000Z
28991;Youichi Katou;1978-12-31T21:00:00.0000000Z
29003;OKSG;
29009;Hori;
29011;Hisayuki Tabata;
29025;Michio Mihara;1965-10-03T21:00:00.0000000Z
29027;Kimiko Ueno;
29029;Hirotaka Marufuji;
29041;Kento Shimoyama;
29075;Nobuko Toda;1972-11-17T21:00:00.0000000Z
29117;bermei.inazawa;1979-07-17T21:00:00.0000000Z
29151;BOA;
29161;Naoyuki Kuzuya;
29165;Rina Kitagawa;1993-07-05T20:00:00.0000000Z
29179;Yukisan;
29193;Serere Inato;
29195;Hideaki Ooba;
29207;Hideki Sonoda;1956-12-31T21:00:00.0000000Z
29209;Robert Pereyda;
29211;Ayumi Inabe;
29213;Yutaka Kagawa;
29221;Tooru Takasaki;
29237;Pay money To my Pain;
29283;Eri Osada;
29285;Hiroshi Takeuchi;
29291;Masamune Kuji;
29303;Naruki Nagakawa;1973-12-31T21:00:00.0000000Z
29305;Tooru Toba;
29307;Kiri Wazawa;
29341;Takashi Hashimoto;
29361;Yuki Morisaki;1979-12-28T21:00:00.0000000Z
29363;Kakeru Kobashiri;
29365;Motoichi Adachi;1965-08-22T21:00:00.0000000Z
29371;Ryou Nakama;1990-08-28T20:00:00.0000000Z
29373;Yoshikazu Tomita;
29375;Kenji Kuroyanagi;
29403;Yusagi Aneko;
29405;Seira Minami;1901-03-03T21:29:00.0000000Z
29447;Shion Miura;1976-09-22T21:00:00.0000000Z
29459;Yukiko Nonomura;
29461;Akihito Tokunaga;1971-09-21T21:00:00.0000000Z
29463;Junichi Kouchi;1885-12-31T21:29:00.0000000Z
29473;NOVELS;2007-09-30T20:00:00.0000000Z
29485;Yukiko Uozumi;
29513;Kano;1901-12-23T21:29:00.0000000Z
29521;Hashigo Sakurabi;1994-08-19T20:00:00.0000000Z
29525;Ryuu Nakayama;1990-02-09T21:00:00.0000000Z
29527;Takashi Tomioka;
29561;Koichi Endo;1956-09-27T21:00:00.0000000Z
29569;Yuriy Norshteyn;1941-09-14T21:00:00.0000000Z
29577;Ryosuke Shigenaga;1987-03-14T21:00:00.0000000Z
29589;Area 11;
29597;Saki Ono;1990-11-25T21:00:00.0000000Z
29627;Claudine Grémy;
29631;Yoshino Kimura;1976-04-09T21:00:00.0000000Z
29635;Junko Fujiyama;
29651;Eri Suzuki;1992-06-21T20:00:00.0000000Z
29653;Masumi Tazawa;1993-11-21T21:00:00.0000000Z
29667;Haruki Ishiya;1992-01-13T22:00:00.0000000Z
29673;Tadao Ikeda;1905-02-04T21:29:00.0000000Z
29675;Shunrou Oshikawa;1876-03-20T21:29:00.0000000Z
29677;Rie Tomosaka;1979-10-11T21:00:00.0000000Z
29683;Ougai Mori;1862-02-16T21:29:00.0000000Z
29697;Kyouka Izumi;1873-11-03T21:29:00.0000000Z
29699;Hakushuu Kitahara;1885-01-24T21:29:00.0000000Z
29705;Nankichi Niimi;1913-07-29T21:29:00.0000000Z
29707;Takashi Makino;1964-02-16T21:00:00.0000000Z
29709;Masahide Sakuma;1952-02-29T21:00:00.0000000Z
29717;SuperSweep;2000-02-13T21:00:00.0000000Z
29727;Kidou Okamoto;1872-11-14T21:29:00.0000000Z
29735;Jea Pon;1982-09-05T20:00:00.0000000Z
29745;Wannyanpu;
29757;Kemu Tsukamoto;
29773;Hirotaka Akagi;1991-05-07T21:00:00.0000000Z
29775;Eight Shimotsuki;
29829;Hiroshi Aramata;1947-07-11T21:00:00.0000000Z
29843;Kinniku Shoujo-tai;
29847;Akiko Kobayashi;1958-11-04T21:00:00.0000000Z
29865;Rin Inumaru;1957-12-31T21:00:00.0000000Z
29875;Mariko Tazaki;
29891;Keiko Utsumi;1981-01-15T21:00:00.0000000Z
29899;Takaaki Suzuki;
29901;Waka Kakitsubata;
29907;Astrid Lindgren;1907-11-13T21:29:00.0000000Z
29909;Shiori Ota;1978-03-07T21:00:00.0000000Z
29917;Yukio Mishima;1925-01-13T22:00:00.0000000Z
29919;Yasunari Kawabata;1899-06-13T21:29:00.0000000Z
29957;Shino Shimoji;1993-06-03T20:00:00.0000000Z
30003;Kazuhiro Miwa;
30005;Anton Bruckner;1824-09-03T21:29:00.0000000Z
30047;Runer Jonsson;1916-06-28T21:29:00.0000000Z
30051;Franz Peter Schubert;1797-01-30T21:29:00.0000000Z
30053;Hirosuke Hamada;1893-05-24T21:29:00.0000000Z
30055;Yaso Saijou;1892-01-14T21:29:00.0000000Z
30131;Katsuhiko Chiba;
30135;Kyuu Sakamoto;1941-12-09T21:00:00.0000000Z
30143;Katharine Mary Briggs;1898-11-07T21:29:00.0000000Z
30151;Tatsuyuki Kobayashi;1989-04-12T20:00:00.0000000Z
30173;James Lord Pierpont;1822-04-24T21:29:00.0000000Z
30185;Jonathan Klein;
30189;Saeka Uura;1989-03-31T20:00:00.0000000Z
30201;Becky;1984-03-05T21:00:00.0000000Z
30205;Luigi Denza;1846-02-23T21:29:00.0000000Z
30207;Mamoru Sasaki;1936-09-12T21:00:00.0000000Z
30211;Rina Honizumi;1901-02-03T21:29:00.0000000Z
30213;Mimei Ogawa;1882-04-06T21:29:00.0000000Z
30215;Daisuke Izuka;
30221;Miharu Hirami;
30233;Reizo Fukunaga;1928-12-24T22:00:00.0000000Z
30249;Shigeaki Saegusa;1942-07-07T21:00:00.0000000Z
30251;Negoto;
30253;Dancing Dolls;
30255;Hiroaki Tsutsumi;1985-06-04T20:00:00.0000000Z
30257;Yumi Bae;1984-12-09T21:00:00.0000000Z
30259;Utsu-P;
30263;Eizou Sakamoto;1964-02-22T21:00:00.0000000Z
30291;la la larks;
30293;Rena Igawa;1983-12-31T21:00:00.0000000Z
30299;Izumi Hirose;
30301;Naoki Hisaya;
30313;Namaniku ATK;
30323;Takefumi Anzai;
30327;Miki Takeshita;
30329;Rika Satou;
30331;SCREEN mode;2012-12-31T20:00:00.0000000Z
30337;Yukio Nagasaki;1954-05-07T21:00:00.0000000Z
30345;566;
30357;Taeko Hamauzu;
30359;Kyohei Ishiguro;1980-04-01T21:00:00.0000000Z
30361;Mao Abe;1990-01-23T21:00:00.0000000Z
30363;THE ALFEE;1974-08-24T21:00:00.0000000Z
30365;Yuuko Tsuburaya;1970-09-13T21:00:00.0000000Z
30371;Yukie Inose;1984-01-13T21:00:00.0000000Z
30381;Kazuya Miura;
30397;Windmill;
30401;Rurika Yokoyama;1991-09-26T21:00:00.0000000Z
30405;Yukiko Matsumoto;
30429;Keiko Osaki;1901-09-27T21:29:00.0000000Z
30449;Shouta Hashimoto;
30527;Keiichi Ishida;
30539;Hiro Morita;1901-06-15T21:29:00.0000000Z
30561;Platinum Peppers Family;
30569;Tamurapan;1980-08-08T21:00:00.0000000Z
30571;Sayuri Nakano;1985-09-19T20:00:00.0000000Z
30573;Sarina Suzuki;1977-07-12T21:00:00.0000000Z
30575;Yui Nishiwaki;1968-11-15T21:00:00.0000000Z
30577;New Cinema Tokage;
30579;Tokyo Performance Doll;1989-12-31T21:00:00.0000000Z
30589;Shouhei Itou;
30591;Yasuchika Nagaoka;
30601;Suzuyu;1991-02-04T21:00:00.0000000Z
30605;Kiyoharu;1968-10-29T21:00:00.0000000Z
30611;Taku Furukawa;1941-09-24T21:00:00.0000000Z
30613;Kana Yuuki;1987-03-09T21:00:00.0000000Z
30615;Seria Fukagawa;1995-09-25T21:00:00.0000000Z
30623;Itsuki Imazaki;1901-11-03T21:29:00.0000000Z
30629;R-ORANGE;
30645;Ryo Nakatomi;
30657;Hiroaki Kitajima;1965-03-30T21:00:00.0000000Z
30675;Rifujin na Magonote;
30687;ELLEGARDEN;
30689;Shouji Hata;1966-12-31T21:00:00.0000000Z
30691;GOATBED;
30693;Honyalala;1987-12-14T21:00:00.0000000Z
30695;Rihwa;
30717;Takatsugu Wakabayashi;1984-08-06T20:00:00.0000000Z
30723;loundraw;1993-12-31T21:00:00.0000000Z
30753;Hekoten Shimokawa;1892-05-01T21:29:00.0000000Z
30757;Hisashi Shimokawa;
30765;Lucy Rose;1989-06-27T20:00:00.0000000Z
30773;Aymeric Kevin;
30777;Posuka Demizu;1988-01-16T21:00:00.0000000Z
30781;Apricot;
30787;Yumi Kamakura;
30789;Naohiro Fukushima;
30805;TeddyLoid;1989-08-22T20:00:00.0000000Z
30807;Ishifuro;1990-07-22T20:00:00.0000000Z
30811;Ghost Mikawa;
30825;Yuu Furusawa;
30833;Shigeto Koyama;1975-12-01T21:00:00.0000000Z
30843;Shinsuke Yanagi;
30845;Tsuyoshi Tamai;
30853;Junya Enoki;1988-10-18T21:00:00.0000000Z
30875;Masaya Honda;
30877;Seiji Ebina;
30879;Takahiro Tanaka;
30881;Shin Matsuo;
30883;Katsuya Yamada;
30885;Motoi Tanaka;
30897;Salley;
30901;Maria Naganawa;1995-08-04T20:00:00.0000000Z
30911;Priscilla Ahn;1984-03-08T21:00:00.0000000Z
30913;Keiko Niwa;
30915;Takatsugu Muramatsu;1978-07-01T21:00:00.0000000Z
30917;Hinata Satou;1998-12-22T21:00:00.0000000Z
30921;Yuuichi Abe;1964-02-05T21:00:00.0000000Z
30923;Shirou Nakano;
30937;Hideki Furukawa;
30939;Shougo Yasukawa;
30949;Tsutomu Shibayama;1941-03-08T21:00:00.0000000Z
30973;Kenshirou Morii;1980-02-05T21:00:00.0000000Z
30977;Paul-Jacques Bonzon;1908-08-30T21:29:00.0000000Z
31049;Mamoru Yokota;1901-02-17T21:29:00.0000000Z
31055;Chikara Sakurai;
31073;Masaharu Endou;
31075;Maya Matsuyama;
31079;Mariko Kadono;
31083;Sayaka Horino;1994-10-26T21:00:00.0000000Z
31085;Yoshio Mukainakano;
31089;Hokuto Sakiyama;1985-03-12T21:00:00.0000000Z
31091;Junji Inagawa;1947-08-20T21:00:00.0000000Z
31115;Shiritsu Ebisu Chuugaku;2008-12-31T21:00:00.0000000Z
31129;Kazuo Ogura;
31131;Kenichi Harada;
31133;Nobuhito Sue;
31151;Keiji Najima;
31165;Taku Kuwabara;1985-05-19T20:00:00.0000000Z
31169;Shingo Fujii;1983-11-03T21:00:00.0000000Z
31171;Shingo Abe;1981-06-19T20:00:00.0000000Z
31173;Hiroyuki Murata;
31191;Masayuki Katayama;1959-04-19T21:00:00.0000000Z
31211;Aya Takaha;1983-05-09T20:00:00.0000000Z
31213;Toshihide Masudate;
31215;Kazuki Yamanobe;
31217;The Bangles;1980-12-31T21:00:00.0000000Z
31231;Y.A;1901-08-21T21:29:00.0000000Z
31235;Tomohisa Taguchi;
31245;Choboraunyopomi;
31251;Mikako Izawa;1994-09-05T20:00:00.0000000Z
31279;AOP;
31305;Masahisa Suzuki;1960-06-17T21:00:00.0000000Z
31329;Masayuki Gotou;
31367;Masahiro Satou;
31371;SiM;
31381;Yuusuke Fujikawa;
31399;Prizmmy☆;
31401;Prism☆Box;
31403;HoneyWorks;2009-12-31T21:00:00.0000000Z
31407;Chelsy;
31413;Masayasu Wakabayashi;1978-09-19T21:00:00.0000000Z
31441;Maruino;
