AnimeId;CharacterId;Role
19319;103191;Supporting
19319;103201;Supporting
19319;91581;Supporting
19319;95913;Supporting
19319;90139;Supporting
19319;90129;Supporting
19351;88673;Main
19351;88671;Main
19363;53241;Main
19363;53243;Main
19363;59771;Supporting
19363;98679;Supporting
19363;87841;Supporting
19363;93015;Supporting
19363;101515;Supporting
19363;92995;Supporting
19363;93075;Supporting
19363;93077;Supporting
19363;91125;Supporting
19363;59773;Supporting
19363;87843;Supporting
19363;99781;Supporting
19363;99455;Supporting
19363;98675;Supporting
19363;93011;Supporting
19363;59775;Supporting
19363;93067;Supporting
19363;93069;Supporting
19363;93065;Supporting
19363;93003;Supporting
19363;93089;Supporting
19363;99779;Supporting
19363;93059;Supporting
19363;93013;Supporting
19363;93063;Supporting
19363;93073;Supporting
19363;93057;Supporting
19363;93061;Supporting
19363;87847;Supporting
19363;100111;Supporting
19363;93007;Supporting
19363;98677;Supporting
19363;87839;Supporting
19363;87851;Supporting
19363;101517;Supporting
19363;93001;Supporting
19363;92997;Supporting
19363;92107;Supporting
19363;93019;Supporting
19363;93005;Supporting
19363;87845;Supporting
19363;93053;Supporting
19363;93049;Supporting
19363;82731;Supporting
19363;93033;Supporting
19363;87849;Supporting
19363;98673;Supporting
19363;82755;Supporting
19365;89729;Main
19365;89727;Main
19365;96197;Supporting
19365;104073;Supporting
19365;104075;Supporting
19365;95327;Supporting
19365;104071;Supporting
19365;93119;Supporting
19365;93121;Supporting
19365;93117;Supporting
19365;95497;Supporting
19365;93123;Supporting
19365;96199;Supporting
19365;90253;Supporting
19365;96201;Supporting
19365;90255;Supporting
19365;150544;Supporting
19365;96193;Supporting
19365;90257;Supporting
19365;95757;Supporting
19365;113761;Supporting
19365;122003;Supporting
19367;88419;Main
19367;88417;Main
19367;88415;Main
19367;93347;Supporting
19367;94511;Supporting
19367;93351;Supporting
19367;93349;Supporting
19367;96299;Supporting
19367;95713;Supporting
19367;96999;Supporting
19367;93563;Supporting
19367;94575;Supporting
19367;93589;Supporting
19369;90161;Main
19369;90167;Main
19369;90163;Main
19369;96235;Supporting
19369;93359;Supporting
19369;125762;Supporting
19369;96231;Supporting
19369;90171;Supporting
19369;90169;Supporting
19369;96237;Supporting
19369;93357;Supporting
19369;101207;Supporting
19369;96233;Supporting
19369;97437;Supporting
19383;92787;Main
19391;40881;Main
19391;46494;Main
19391;40882;Main
19391;89387;Supporting
19391;45887;Supporting
19391;62479;Supporting
19391;46484;Supporting
19391;83181;Supporting
19391;84319;Supporting
19391;46488;Supporting
19391;84317;Supporting
19391;46498;Supporting
19391;62481;Supporting
19391;46490;Supporting
19391;45627;Supporting
19391;84305;Supporting
19391;46496;Supporting
19391;46486;Supporting
19391;62483;Supporting
19391;71479;Supporting
19391;71121;Supporting
19397;80039;Main
19397;80041;Main
19397;80043;Main
19397;80045;Main
19429;86241;Main
19429;86239;Main
19429;104773;Supporting
19429;104771;Supporting
19429;96959;Supporting
19429;96975;Supporting
19429;96957;Supporting
19429;96549;Supporting
19429;108211;Supporting
19429;96977;Supporting
19429;96973;Supporting
19429;96967;Supporting
19429;96965;Supporting
19429;96979;Supporting
19429;96963;Supporting
19429;96961;Supporting
19429;96971;Supporting
19429;96969;Supporting
19429;108299;Supporting
19431;50929;Main
19431;53451;Main
19431;53449;Main
19431;53457;Main
19431;53461;Supporting
19431;53459;Supporting
19431;53455;Supporting
19433;87697;Main
19433;34077;Supporting
19433;87699;Supporting
19437;87749;Main
19437;87747;Supporting
19437;87759;Supporting
19437;87755;Supporting
19437;87751;Supporting
19437;87753;Supporting
19445;38929;Main
19447;41191;Main
19447;31043;Main
19447;41192;Main
19447;77071;Main
19447;41194;Main
19447;38956;Main
19447;82157;Supporting
19447;77079;Supporting
19447;82151;Supporting
19447;82265;Supporting
19463;171760;Main
19463;87879;Main
19463;171761;Main
19467;103351;Main
19467;103285;Main
19467;103353;Main
19467;103283;Main
19469;90291;Main
19469;90289;Supporting
19469;90293;Supporting
19479;1047;Main
19489;81709;Main
19489;81711;Main
19489;81645;Main
19489;81699;Main
19489;130849;Supporting
19489;130906;Supporting
19489;122325;Supporting
19489;81717;Supporting
19489;81867;Supporting
19489;147902;Supporting
19489;137688;Supporting
19489;130905;Supporting
19489;81869;Supporting
19489;137689;Supporting
19495;89927;Main
19505;88051;Main
19505;89813;Supporting
19505;88053;Supporting
19511;14;Main
19511;13;Main
19511;17;Supporting
19533;88135;Main
19557;16401;Main
19557;31023;Main
19557;95917;Main
19557;31024;Main
19559;88191;Main
19559;88195;Supporting
19559;88197;Supporting
19559;88193;Supporting
19573;88325;Main
19575;71005;Main
19575;71007;Main
19575;71011;Main
19575;71009;Supporting
19581;110357;Main
19581;110355;Main
19585;88327;Main
19587;20897;Main
19587;159890;Supporting
19587;159891;Supporting
19613;2819;Main
19613;2820;Supporting
19613;37069;Supporting
19613;15003;Supporting
19613;37074;Supporting
19613;17255;Supporting
19613;37067;Supporting
19613;3867;Supporting
19613;37062;Supporting
19613;2822;Supporting
19613;2821;Supporting
19613;7955;Supporting
19619;36816;Main
19619;32803;Main
19619;27772;Supporting
19619;20502;Supporting
19619;33653;Supporting
19619;33647;Supporting
19619;32928;Supporting
19619;20499;Supporting
19619;33649;Supporting
19619;20504;Supporting
19619;33650;Supporting
19627;10317;Main
19645;4304;Main
19645;8262;Main
19645;8261;Main
19645;8260;Main
19645;4303;Main
19645;142552;Supporting
19647;846;Main
19647;5184;Main
19647;10156;Main
19647;847;Main
19647;15;Main
19647;845;Main
19647;100821;Supporting
19647;103439;Supporting
19647;94253;Supporting
19647;5177;Supporting
19647;92115;Supporting
19647;36885;Supporting
19647;83533;Supporting
19647;17569;Supporting
19647;19267;Supporting
19647;66311;Supporting
19647;93243;Supporting
19647;92117;Supporting
19647;100823;Supporting
19647;36881;Supporting
19647;93071;Supporting
19647;1818;Supporting
19647;1817;Supporting
19647;36882;Supporting
19647;4110;Supporting
19647;34715;Supporting
19647;51687;Supporting
19647;137366;Supporting
19647;92123;Supporting
19647;15861;Supporting
19647;1821;Supporting
19647;90231;Supporting
19647;55659;Supporting
19647;51817;Supporting
19647;12796;Supporting
19647;15978;Supporting
19647;19736;Supporting
19647;36972;Supporting
19647;103441;Supporting
19647;74019;Supporting
19647;10446;Supporting
19653;92127;Main
19653;92125;Main
19653;92135;Supporting
19653;92133;Supporting
19653;92137;Supporting
19653;92129;Supporting
19653;92131;Supporting
19669;18770;Main
19669;18769;Main
19669;21331;Supporting
19669;61169;Supporting
19669;61167;Supporting
19669;22254;Supporting
19669;22251;Supporting
19669;61171;Supporting
19669;21332;Supporting
19669;22255;Supporting
19669;22253;Supporting
19669;22252;Supporting
19669;53563;Supporting
19669;61137;Supporting
19671;83021;Main
19671;83019;Main
19671;83023;Main
19671;83025;Main
19671;83027;Main
19671;87457;Supporting
19671;87455;Supporting
19681;102245;Main
19681;89581;Main
19681;89579;Main
19681;102241;Supporting
19685;84883;Main
19685;75776;Main
19685;84887;Main
19685;92367;Main
19685;102337;Supporting
19685;102333;Supporting
19685;102335;Supporting
19685;95227;Supporting
19685;95687;Supporting
19685;102331;Supporting
19685;95685;Supporting
19685;108725;Supporting
19685;102339;Supporting
19685;108727;Supporting
19685;84885;Supporting
19685;95225;Supporting
19697;13701;Main
19697;20626;Main
19697;17017;Main
19697;20622;Main
19697;13917;Supporting
19697;90387;Supporting
19697;13700;Supporting
19697;40143;Supporting
19697;17729;Supporting
19697;124507;Supporting
19697;40144;Supporting
19697;28054;Supporting
19703;46989;Main
19703;46993;Main
19703;46999;Supporting
19703;108631;Supporting
19703;158074;Supporting
19703;96051;Supporting
19703;58659;Supporting
19703;158078;Supporting
19703;158075;Supporting
19703;158077;Supporting
19703;68747;Supporting
19703;158076;Supporting
19703;158072;Supporting
19703;46991;Supporting
19703;47003;Supporting
19703;158071;Supporting
19703;46995;Supporting
19703;158073;Supporting
19703;47001;Supporting
19703;46997;Supporting
19705;47339;Main
19717;88771;Main
19717;88769;Main
19717;88779;Supporting
19717;88683;Supporting
19717;88681;Supporting
19729;88771;Main
19729;88769;Main
19729;88779;Supporting
19729;88681;Supporting
19731;14292;Main
19745;88771;Main
19745;88769;Main
19745;88681;Supporting
19749;88771;Main
19749;88769;Main
19749;88681;Supporting
19751;158725;Main
19751;158726;Supporting
19751;158724;Main
19753;88771;Main
19753;88769;Main
19755;88893;Main
19759;65643;Main
19759;65645;Main
19759;71933;Supporting
19759;124757;Supporting
19759;85815;Supporting
19759;106071;Supporting
19759;99005;Supporting
19759;106087;Supporting
19759;85801;Supporting
19759;73883;Supporting
19759;85803;Supporting
19759;73881;Supporting
19759;85799;Supporting
19759;85291;Supporting
19759;106005;Supporting
19759;106073;Supporting
19759;99003;Supporting
19759;119041;Supporting
19759;85805;Supporting
19759;106077;Supporting
19759;85813;Supporting
19759;106079;Supporting
19759;85297;Supporting
19759;98681;Supporting
19759;119047;Supporting
19759;85299;Supporting
19759;106075;Supporting
19759;85809;Supporting
19759;106081;Supporting
19769;92087;Main
19769;93573;Main
19769;93571;Main
19769;93565;Main
19769;93577;Supporting
19769;149780;Supporting
19769;101139;Supporting
19769;103537;Supporting
19769;104069;Supporting
19769;98671;Supporting
19769;103593;Supporting
19769;93581;Supporting
19769;103541;Supporting
19769;97069;Supporting
19769;104065;Supporting
19769;93579;Supporting
19769;104067;Supporting
19769;97071;Supporting
19773;16092;Main
19773;18172;Supporting
19773;88941;Supporting
19775;34209;Main
19775;30573;Main
19775;22249;Main
19775;109847;Supporting
19775;109849;Supporting
19775;81057;Supporting
19775;94685;Supporting
19775;94677;Supporting
19775;94675;Supporting
19775;94673;Supporting
19775;94671;Supporting
19775;126269;Supporting
19775;94687;Supporting
19775;94663;Supporting
19775;94679;Supporting
19775;94667;Supporting
19775;81055;Supporting
19775;105673;Supporting
19775;109851;Supporting
19775;126270;Supporting
19775;94691;Supporting
19775;108147;Supporting
19775;104275;Supporting
19775;94693;Supporting
19775;94683;Supporting
19775;100423;Supporting
19775;100143;Supporting
19775;109853;Supporting
19775;94681;Supporting
19775;94689;Supporting
19775;94669;Supporting
19799;95591;Main
19799;95593;Main
19799;95589;Main
19799;102775;Supporting
19799;95743;Supporting
19799;95605;Supporting
19799;95599;Supporting
19799;95747;Supporting
19799;95607;Supporting
19799;95609;Supporting
19799;95739;Supporting
19799;95601;Supporting
19799;95603;Supporting
19799;95611;Supporting
19799;95595;Supporting
19799;109529;Supporting
19799;95613;Supporting
19799;95615;Supporting
19799;95597;Supporting
19799;95741;Supporting
19799;95617;Supporting
19799;95745;Supporting
19799;95619;Supporting
19811;88873;Main
19811;88867;Main
19811;88869;Main
19811;88871;Main
19815;82527;Main
19815;82525;Main
19815;82523;Main
19815;105919;Supporting
19815;104849;Supporting
19815;97767;Supporting
19815;159563;Supporting
19815;97761;Supporting
19815;106839;Supporting
19815;159564;Supporting
19815;159565;Supporting
19815;97765;Supporting
19815;117075;Supporting
19815;159566;Supporting
19815;159561;Supporting
19815;97769;Supporting
19815;159562;Supporting
19815;97763;Supporting
19817;88889;Supporting
19817;88887;Supporting
19817;88891;Supporting
19825;94079;Main
19825;91789;Main
19825;127052;Main
19825;94075;Supporting
19825;92263;Supporting
19831;144997;Main
19831;144998;Supporting
19841;90525;Main
19841;90521;Main
19841;90527;Main
19841;90523;Main
19841;96327;Supporting
19841;96243;Supporting
19841;96329;Supporting
19843;89111;Main
19843;51991;Main
19843;89109;Main
19845;24543;Main
19845;38035;Supporting
19845;41465;Supporting
19845;37302;Supporting
19845;38695;Supporting
19845;37303;Supporting
19845;82689;Supporting
19845;82321;Supporting
19845;84603;Supporting
19845;40619;Supporting
19845;167504;Supporting
19845;105587;Supporting
19845;31008;Main
19845;24544;Main
19855;97123;Main
19855;97121;Main
19855;94469;Main
19855;89119;Main
19855;97135;Supporting
19855;97137;Supporting
19855;97131;Supporting
19855;97145;Supporting
19855;97127;Supporting
19855;97133;Supporting
19855;97125;Supporting
19855;97141;Supporting
19855;97129;Supporting
19855;97139;Supporting
19855;97143;Supporting
19855;95231;Supporting
19855;100671;Supporting
19871;148171;Main
19871;93831;Main
19871;93085;Main
19871;100115;Main
19871;93083;Main
19871;93087;Main
19871;93827;Supporting
19871;104443;Supporting
19871;127464;Supporting
19871;93825;Supporting
19871;94459;Supporting
19873;89095;Main
19873;89099;Supporting
19873;89097;Supporting
19875;76858;Main
19875;100573;Supporting
19877;67875;Main
19877;70769;Supporting
19877;70767;Supporting
19877;69647;Supporting
19877;67877;Supporting
19877;70771;Supporting
19877;76974;Supporting
19877;71471;Supporting
19877;86619;Supporting
19877;67879;Supporting
19877;71283;Supporting
19877;76966;Supporting
19877;71473;Supporting
19877;67883;Supporting
19877;67881;Supporting
19877;73925;Supporting
19879;79889;Main
19879;89103;Main
19879;89105;Main
19879;130960;Supporting
19879;132062;Supporting
19879;137262;Supporting
19887;89141;Main
19887;89139;Supporting
19887;89143;Supporting
19889;40058;Main
19889;6301;Main
19889;2548;Main
19889;2649;Main
19889;40057;Main
19889;40056;Main
19897;44933;Main
19901;89187;Main
19901;165304;Supporting
19901;183100;Supporting
19901;89563;Supporting
19901;187125;Supporting
19905;89191;Main
19905;89189;Supporting
19909;89201;Main
19909;89203;Supporting
19917;102555;Supporting
19919;93381;Main
19919;93379;Main
19919;93385;Main
19919;93383;Main
19919;93387;Supporting
19921;89323;Main
19921;89321;Main
19923;89331;Main
19925;89335;Main
19925;89337;Main
19925;153979;Supporting
19925;153978;Supporting
19925;153980;Supporting
19943;89447;Main
19945;13784;Main
19947;121917;Main
19947;121911;Supporting
19947;121907;Supporting
19947;121913;Supporting
19947;121903;Supporting
19947;121915;Supporting
19947;121909;Supporting
19947;121901;Supporting
19947;121905;Supporting
19951;30;Main
19951;28;Main
19951;14489;Main
19951;29;Main
19951;27;Main
19951;53271;Supporting
19951;66135;Supporting
19951;135726;Supporting
19951;55071;Supporting
19951;94827;Supporting
19951;13898;Supporting
19951;67205;Supporting
19951;31;Supporting
19951;17564;Supporting
19951;94831;Supporting
19951;12515;Supporting
19951;94829;Supporting
19951;22521;Supporting
19951;33375;Supporting
19951;43931;Supporting
19953;95381;Main
19953;90079;Main
19953;95383;Supporting
19953;95385;Supporting
19953;95387;Supporting
19953;95395;Supporting
19953;95393;Supporting
19953;95399;Supporting
19953;95401;Supporting
19953;95397;Supporting
19953;95389;Supporting
19953;95391;Supporting
19957;9487;Main
19957;9485;Main
19959;3408;Main
19959;3407;Main
19959;3405;Main
19961;51525;Main
19961;51531;Main
19961;51529;Main
19961;51527;Main
19961;51535;Supporting
19965;89707;Main
19965;89713;Supporting
19965;89709;Supporting
19965;89715;Supporting
19965;89719;Supporting
19965;89723;Supporting
19965;89721;Supporting
19965;89711;Supporting
19971;89747;Main
19971;89749;Supporting
19973;20185;Main
19973;46019;Main
19973;11804;Main
19983;89751;Main
19985;89753;Main
19987;89763;Main
19989;89755;Main
19989;93999;Supporting
19991;89757;Main
19991;89759;Supporting
19993;89761;Main
19995;89797;Main
19995;89795;Supporting
19995;89801;Supporting
19995;89799;Supporting
19997;89771;Main
19999;89775;Main
19999;89773;Supporting
20001;89777;Main
20001;137262;Main
20001;89803;Supporting
20001;89805;Supporting
20001;89807;Supporting
20001;89809;Supporting
20001;89779;Supporting
20003;89781;Main
20003;89785;Supporting
20003;89783;Supporting
20005;89787;Main
20009;89789;Supporting
20021;36765;Main
20021;36831;Main
20021;36828;Main
20021;72901;Supporting
20021;37681;Supporting
20021;98097;Supporting
20021;68885;Supporting
20021;36829;Supporting
20021;65171;Supporting
20021;72205;Supporting
20021;118375;Supporting
20021;66327;Supporting
20021;118373;Supporting
20021;54099;Supporting
20021;72349;Supporting
20021;54777;Supporting
20021;73811;Supporting
20021;43906;Supporting
20021;71581;Supporting
20021;36830;Supporting
20021;43892;Supporting
20025;89907;Main
20027;103055;Supporting
20031;42636;Main
20031;42633;Main
20031;42637;Main
20031;42634;Main
20031;42635;Main
20031;101013;Supporting
20031;98977;Supporting
20031;98863;Supporting
20031;101009;Supporting
20031;42640;Supporting
20031;99077;Supporting
20031;98941;Supporting
20031;127411;Supporting
20031;99091;Supporting
20031;101027;Supporting
20031;42639;Supporting
20031;42642;Supporting
20031;99081;Supporting
20031;103139;Supporting
20031;99059;Supporting
20031;101015;Supporting
20031;103171;Supporting
20031;103169;Supporting
20031;101011;Supporting
20031;99097;Supporting
20031;101007;Supporting
20031;99067;Supporting
20031;103137;Supporting
20031;97293;Supporting
20031;101025;Supporting
20031;142631;Supporting
20031;101919;Supporting
20031;99055;Supporting
20031;101019;Supporting
20031;42638;Supporting
20031;66861;Supporting
20031;98849;Supporting
20031;99145;Supporting
20031;42641;Supporting
20031;98949;Supporting
20031;101923;Supporting
20031;101921;Supporting
20031;99057;Supporting
20031;99075;Supporting
20031;101021;Supporting
20031;103293;Supporting
20031;127736;Supporting
20031;99023;Supporting
20031;97295;Supporting
20033;92817;Main
20033;89919;Main
20033;92783;Main
20033;139453;Supporting
20033;92815;Supporting
20033;92813;Supporting
20033;92811;Supporting
20033;68455;Supporting
20035;13700;Main
20035;13699;Main
20035;72645;Main
20035;13916;Supporting
20035;13701;Supporting
20035;20626;Supporting
20035;72647;Supporting
20035;17017;Supporting
20035;36576;Supporting
20035;72649;Supporting
20035;20622;Supporting
20039;33582;Main
20039;33584;Main
20039;32769;Main
20039;54735;Supporting
20045;36111;Main
20045;35663;Main
20045;35662;Main
20045;36110;Main
20045;35659;Main
20045;35660;Main
20045;78781;Supporting
20045;40844;Supporting
20045;38343;Supporting
20045;45919;Supporting
20045;38344;Supporting
20047;94351;Main
20047;94355;Main
20047;94361;Main
20047;94359;Main
20047;86387;Main
20047;86385;Main
20047;107453;Supporting
20047;107455;Supporting
20047;99219;Supporting
20047;99213;Supporting
20047;107443;Supporting
20047;107643;Supporting
20047;99215;Supporting
20047;99221;Supporting
20047;102007;Supporting
20047;99217;Supporting
20047;94905;Supporting
20047;99229;Supporting
20047;94907;Supporting
20047;107451;Supporting
20047;94365;Supporting
20047;107449;Supporting
20047;107445;Supporting
20047;107447;Supporting
20047;107439;Supporting
20047;107441;Supporting
20047;107437;Supporting
20053;94401;Main
20053;96315;Supporting
20053;101909;Supporting
20053;94411;Supporting
20053;94407;Supporting
20053;94423;Supporting
20053;94419;Supporting
20053;94409;Supporting
20053;94405;Supporting
20053;101917;Supporting
20053;94417;Supporting
20053;138335;Supporting
20053;96317;Supporting
20053;96319;Supporting
20053;96313;Supporting
20053;129813;Supporting
20053;94421;Supporting
20053;104229;Supporting
20053;101915;Supporting
20053;138331;Supporting
20053;94415;Supporting
20053;94403;Supporting
20053;96321;Supporting
20053;101205;Supporting
20053;101203;Supporting
20053;96323;Supporting
20053;96325;Supporting
20053;94413;Supporting
20057;91119;Main
20057;91123;Main
20057;91121;Main
20057;103225;Supporting
20057;112241;Supporting
20057;94727;Supporting
20057;100297;Supporting
20057;112243;Supporting
20057;94721;Supporting
20057;112249;Supporting
20057;112237;Supporting
20057;104139;Supporting
20057;104133;Supporting
20057;101905;Supporting
20057;94723;Supporting
20057;103223;Supporting
20057;94725;Supporting
20057;112245;Supporting
20057;103117;Supporting
20057;112247;Supporting
20057;103487;Supporting
20057;102497;Supporting
20057;101899;Supporting
20057;103115;Supporting
20057;103113;Supporting
20057;93227;Supporting
20057;99853;Supporting
20057;101167;Supporting
20057;104135;Supporting
20057;94729;Supporting
20057;101223;Supporting
20057;112257;Supporting
20057;110427;Supporting
20057;101901;Supporting
20057;103219;Supporting
20057;103221;Supporting
20057;101625;Supporting
20057;101225;Supporting
20075;90077;Main
20075;90087;Supporting
20075;90085;Supporting
20075;90081;Supporting
20075;90083;Supporting
20077;90089;Main
20079;90091;Main
20081;90091;Main
20083;90093;Main
20083;147151;Main
20083;147172;Supporting
20083;147179;Supporting
20083;147180;Supporting
20083;147156;Supporting
20083;147165;Supporting
20083;147183;Supporting
20083;90095;Supporting
20083;147154;Supporting
20083;147185;Supporting
20083;147168;Supporting
20083;147169;Supporting
20083;147161;Supporting
20083;147171;Supporting
20083;147175;Supporting
20083;147191;Supporting
20083;147190;Supporting
20083;147189;Supporting
20083;147181;Supporting
20083;147177;Supporting
20083;147160;Supporting
20083;147186;Supporting
20083;147192;Supporting
20083;147174;Supporting
20083;147166;Supporting
20083;147188;Supporting
20083;147178;Supporting
20083;147158;Supporting
20083;147173;Supporting
20093;90147;Main
20095;90147;Main
20109;90209;Main
20109;90205;Main
20109;90211;Main
20109;90207;Main
20109;90203;Main
20109;90201;Supporting
20111;90217;Main
20111;90219;Supporting
20111;90215;Supporting
20111;90213;Supporting
20113;16401;Main
20113;31023;Main
20113;31020;Main
20113;31022;Main
20113;31024;Main
20113;42200;Main
20113;31019;Main
20113;42198;Main
20113;41744;Supporting
20113;96479;Supporting
20113;42199;Supporting
20113;96035;Supporting
20113;16421;Supporting
20115;90229;Main
20115;90225;Supporting
20115;125734;Supporting
20115;90221;Supporting
20115;90227;Supporting
20115;90223;Supporting
20117;90241;Main
20117;90237;Main
20117;90239;Main
20117;90235;Main
20117;90233;Main
20125;171931;Supporting
20127;53385;Main
20127;90297;Supporting
20141;1046;Main
20141;1045;Main
20141;1044;Main
20141;1047;Main
20141;90327;Main
20141;97553;Supporting
20141;97545;Supporting
20141;97547;Supporting
20141;97555;Supporting
20141;97549;Supporting
20141;97543;Supporting
20141;1048;Supporting
20141;97551;Supporting
20143;90329;Main
20143;76634;Main
20145;100579;Supporting
20147;90335;Main
20147;90337;Main
20147;90333;Main
20147;90339;Supporting
20147;90331;Supporting
20155;42223;Main
20155;42220;Main
20155;42224;Main
20155;41799;Main
20155;42221;Main
20155;42222;Main
20155;80721;Supporting
20155;80727;Supporting
20155;49923;Supporting
20155;43660;Supporting
20155;95099;Supporting
20155;95141;Supporting
20155;43661;Supporting
20155;80723;Supporting
20155;80725;Supporting
20155;44077;Supporting
20155;95139;Supporting
20159;7036;Main
20159;7035;Main
20159;17283;Supporting
20159;93449;Supporting
20159;2909;Supporting
20159;5113;Supporting
20159;17783;Supporting
20159;3891;Supporting
20159;92791;Supporting
20159;9881;Supporting
20159;3854;Supporting
20159;7042;Supporting
20173;90369;Main
20175;120725;Main
20175;19086;Main
20175;120729;Main
20175;120733;Main
20175;170827;Supporting
20185;89491;Main
20185;90389;Supporting
20187;81591;Main
20187;85387;Main
20187;81589;Main
20187;81587;Main
20187;81593;Main
20187;90801;Supporting
20187;85401;Supporting
20187;85405;Supporting
20187;85403;Supporting
20187;87963;Supporting
20187;87961;Supporting
20187;85399;Supporting
20187;85379;Supporting
20187;85397;Supporting
20189;111751;Main
20199;90475;Main
20199;90479;Supporting
20199;90477;Supporting
20199;90481;Supporting
20199;90483;Supporting
20205;90485;Supporting
20207;166811;Supporting
20207;150371;Supporting
20207;59377;Supporting
20207;134075;Supporting
20207;93921;Supporting
20207;163719;Supporting
20207;164844;Supporting
20207;147061;Supporting
20221;5505;Main
20221;5504;Main
20221;5503;Main
20221;10732;Supporting
20221;7276;Supporting
20221;10739;Supporting
20221;19405;Supporting
20221;6102;Supporting
20221;10734;Supporting
20221;9582;Supporting
20221;5609;Supporting
20221;7898;Supporting
20221;7258;Supporting
20221;7897;Supporting
20221;7899;Supporting
20221;10737;Supporting
20221;6785;Supporting
20221;7251;Supporting
20221;10738;Supporting
20223;90565;Main
20223;90563;Supporting
20223;90561;Supporting
20225;121637;Supporting
20227;90567;Main
20229;90569;Main
20229;90571;Main
20231;90573;Supporting
20233;90575;Main
20233;90577;Supporting
20233;90579;Supporting
20235;90581;Supporting
20239;90589;Main
20239;150256;Supporting
20241;90589;Main
20241;150256;Supporting
20243;90591;Main
20243;90595;Main
20243;184365;Supporting
20243;90593;Supporting
20267;102537;Main
20267;74369;Main
20267;74363;Main
20267;68455;Main
20267;62945;Supporting
20267;82073;Supporting
20267;45679;Supporting
20267;10369;Supporting
20267;17637;Supporting
20267;74367;Supporting
20267;89919;Supporting
20267;73235;Supporting
20267;100303;Supporting
20267;93303;Supporting
20267;21425;Supporting
20267;74365;Supporting
20329;88141;Main
20329;90949;Supporting
20329;90951;Supporting
20329;90955;Supporting
20329;90953;Supporting
20355;1336;Main
20355;1386;Supporting
20359;62437;Main
20359;59317;Main
20359;57493;Main
20359;57491;Main
20359;57489;Main
20359;82757;Supporting
20359;68495;Supporting
20359;128399;Supporting
20359;68497;Supporting
20359;89081;Supporting
20359;79985;Supporting
20359;80265;Supporting
20359;74345;Supporting
20359;65885;Supporting
20371;50795;Main
20371;42002;Main
20371;38730;Supporting
20371;68819;Supporting
20371;30049;Supporting
20371;30050;Supporting
20371;41535;Supporting
20381;8633;Main
20381;26950;Supporting
20383;91025;Supporting
20385;142656;Main
20385;142675;Supporting
20385;142672;Supporting
20385;142682;Supporting
20385;142694;Supporting
20385;142668;Supporting
20385;142669;Supporting
20385;142670;Supporting
20385;142688;Supporting
20385;142676;Supporting
20385;142687;Supporting
20385;142680;Supporting
20385;142681;Supporting
20385;142683;Supporting
20385;142686;Supporting
20385;142685;Supporting
20385;142677;Supporting
20385;142679;Supporting
20385;142671;Supporting
20385;142658;Supporting
20385;142673;Supporting
20385;142674;Supporting
20385;142693;Supporting
20385;142689;Supporting
20385;142659;Supporting
20385;142657;Supporting
20391;3216;Main
20391;2627;Main
20391;3215;Main
20391;2528;Main
20391;14148;Supporting
20423;49847;Main
20423;86343;Supporting
20423;63975;Supporting
20423;63971;Supporting
20423;86337;Supporting
20423;63977;Supporting
20423;86345;Supporting
20431;79669;Main
20431;100247;Supporting
20431;101069;Supporting
20431;100213;Supporting
20431;100219;Supporting
20431;103051;Supporting
20431;100217;Supporting
20431;91431;Supporting
20431;103287;Supporting
20431;103289;Supporting
20431;113241;Supporting
20431;101005;Supporting
20431;79671;Supporting
20431;103641;Supporting
20431;103635;Supporting
20431;95441;Supporting
20431;99277;Supporting
20431;104035;Supporting
20431;95445;Supporting
20431;101067;Supporting
20431;103639;Supporting
20431;104033;Supporting
20431;101003;Supporting
20431;100099;Supporting
20431;95439;Supporting
20431;105719;Supporting
20431;95447;Supporting
20431;100221;Supporting
20431;95449;Supporting
20431;156111;Supporting
20431;95451;Supporting
20431;95443;Supporting
20431;103637;Supporting
20431;100215;Supporting
20431;104031;Supporting
20431;91433;Supporting
20431;103291;Supporting
20431;100211;Supporting
20431;100245;Supporting
20431;99239;Supporting
20431;105985;Supporting
20441;15341;Main
20441;17722;Main
20441;23684;Supporting
20449;116967;Main
20449;50057;Main
20449;90447;Supporting
20449;87999;Supporting
20449;67405;Supporting
20449;52827;Supporting
20449;77181;Supporting
20457;74317;Main
20457;74319;Main
20457;95857;Supporting
20457;101343;Supporting
20457;101345;Supporting
20457;74651;Supporting
20457;101347;Supporting
20457;104691;Supporting
20457;102673;Supporting
20457;103483;Supporting
20457;104693;Supporting
20457;104695;Supporting
20457;104697;Supporting
20457;86311;Supporting
20457;94195;Supporting
20457;103481;Supporting
20457;105205;Supporting
20457;74327;Supporting
20457;74323;Supporting
20457;95861;Supporting
20457;74331;Supporting
20457;95859;Supporting
20457;101353;Supporting
20457;74325;Supporting
20457;102671;Supporting
20457;101351;Supporting
20457;101349;Supporting
20457;74321;Supporting
20457;104699;Supporting
20463;26450;Main
20469;91499;Supporting
20473;67563;Main
20473;67561;Main
20473;67559;Main
20473;67557;Main
20473;88753;Supporting
20473;88749;Supporting
20473;96425;Supporting
20473;135656;Supporting
20473;88751;Supporting
20473;138420;Supporting
20473;96387;Supporting
20473;94567;Supporting
20473;138418;Supporting
20473;138419;Supporting
20473;138417;Supporting
20473;91709;Supporting
20479;42088;Main
20479;40938;Main
20479;41891;Main
20479;42850;Main
20479;88241;Supporting
20479;42735;Supporting
20479;44249;Supporting
20479;42736;Supporting
